,Biomass,Fossil Brown coal/Lignite,Fossil Coal-derived gas,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Solar,Wind Onshore
2020-10-01 00:00:00+02:00,28.52,2909.36,12.74,674.24,6315.64,118.746,0.0,2.64,0.12,0.0,10.725
2020-10-01 01:00:00+02:00,16.79,3086.48,12.25,655.13,6401.740000000001,118.01299999999999,0.0,2.688,0.0,0.0,9.141
2020-10-01 02:00:00+02:00,16.79,3179.96,12.25,653.66,6443.56,118.01299999999999,0.0,2.688,0.0,0.0,8.953999999999999
2020-10-01 03:00:00+02:00,16.79,3235.7200000000003,12.74,655.13,6534.580000000001,118.01299999999999,0.0,2.664,0.0,0.0,9.394
2020-10-01 04:00:00+02:00,19.09,3205.38,12.74,661.01,6435.360000000001,118.01299999999999,0.0,2.664,0.0,0.0,9.075
2020-10-01 05:00:00+02:00,41.86,3082.38,12.74,681.59,6448.4800000000005,118.01299999999999,0.0,2.664,0.0,0.0,9.02
2020-10-01 06:00:00+02:00,56.120000000000005,3580.1200000000003,12.74,759.5,7365.240000000001,118.746,0.0,2.664,0.0,0.082,8.998
2020-10-01 07:00:00+02:00,67.62,4352.56,13.23,809.97,8011.400000000001,126.076,0.504,2.664,0.912,2.624,7.975
2020-10-01 08:00:00+02:00,67.16,4368.96,13.23,802.62,8184.420000000001,131.94,5.04,3.216,1.032,8.036,6.808999999999999
2020-10-01 09:00:00+02:00,66.7,4496.06,12.25,804.09,8574.74,134.87199999999999,0.216,3.408,1.032,12.587,5.665
2020-10-01 10:00:00+02:00,67.85000000000001,4488.68,12.25,801.15,8706.76,133.406,1.56,3.432,1.032,16.523,5.159
2020-10-01 11:00:00+02:00,70.15,4446.860000000001,12.25,750.1899999999999,9190.560000000001,134.87199999999999,4.488,3.504,1.032,20.049,4.8839999999999995
2020-10-01 12:00:00+02:00,70.15,4422.26,12.25,768.81,9421.800000000001,134.139,7.5120000000000005,3.432,1.032,21.484,3.663
2020-10-01 13:00:00+02:00,69.92,4390.280000000001,12.25,777.63,9049.52,134.87199999999999,11.376,3.456,1.032,19.926000000000002,3.839
2020-10-01 14:00:00+02:00,69.69,4360.76,12.25,797.72,8998.68,133.406,9.408,3.48,1.032,16.113,4.774
2020-10-01 15:00:00+02:00,69.23,4334.52,12.25,816.83,9055.26,131.94,7.416,3.0,1.032,10.496,5.763999999999999
2020-10-01 16:00:00+02:00,70.15,4391.92,12.25,823.1999999999999,8798.6,131.207,9.384,2.928,1.032,5.5760000000000005,6.193
2020-10-01 17:00:00+02:00,69.46000000000001,4391.92,12.25,834.96,8301.68,131.207,10.44,3.024,1.032,1.066,6.534
2020-10-01 18:00:00+02:00,69.69,4328.780000000001,11.76,891.8,8296.76,133.406,8.040000000000001,3.2640000000000002,1.032,0.0,8.272
2020-10-01 19:00:00+02:00,69.69,4394.38,11.76,907.48,8539.480000000001,135.605,10.464,3.6,1.032,0.0,10.527
2020-10-01 20:00:00+02:00,69.69,4369.780000000001,11.76,726.67,8201.640000000001,134.87199999999999,13.488,3.72,1.032,0.0,12.661
2020-10-01 21:00:00+02:00,69.92,3918.78,11.76,716.87,7926.120000000001,123.877,6.984,3.696,1.032,0.0,13.947999999999999
2020-10-01 22:00:00+02:00,67.16,3374.3,12.25,715.4,7234.040000000001,121.678,5.232,2.736,1.032,0.0,12.628
2020-10-01 23:00:00+02:00,63.25,3151.26,12.25,704.62,6518.18,121.678,0.40800000000000003,2.64,1.032,0.0,13.331999999999999
2020-10-02 00:00:00+02:00,52.440000000000005,3070.9,12.25,734.02,6348.4400000000005,121.678,0.0,2.664,0.12,0.0,13.959
2020-10-02 01:00:00+02:00,46.46,3167.6600000000003,12.25,738.43,6218.88,121.678,0.0,2.688,0.0,0.0,14.388
2020-10-02 02:00:00+02:00,46.690000000000005,3286.5600000000004,12.25,738.92,6283.660000000001,122.411,0.0,2.688,0.0,0.0,13.694999999999999
2020-10-02 03:00:00+02:00,46.46,3290.6600000000003,12.25,742.84,6368.9400000000005,122.411,0.0,2.712,0.0,0.0,13.827
2020-10-02 04:00:00+02:00,46.92,3277.5400000000004,11.76,736.47,6431.26,122.411,0.0,2.688,0.0,0.0,14.552999999999999
