,Biomass,Fossil Gas,Fossil Hard coal,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other,Solar,Wind Offshore,Wind Onshore
2020-10-31 23:00:00+00:00,323.0,675.0,355.0,113.0,820.0,428.0,10.0,0.0,25.0,725.0
2020-11-01 00:00:00+00:00,324.0,431.0,294.0,137.0,750.0,498.0,10.0,0.0,25.0,790.0
2020-11-01 01:00:00+00:00,330.0,429.0,295.0,0.0,663.0,454.0,10.0,0.0,25.0,799.0
2020-11-01 02:00:00+00:00,335.0,427.0,295.0,0.0,442.0,449.0,10.0,0.0,25.0,805.0
2020-11-01 03:00:00+00:00,326.0,428.0,295.0,0.0,577.0,376.0,10.0,0.0,25.0,805.0
2020-11-01 04:00:00+00:00,336.0,431.0,295.0,0.0,599.0,378.0,11.0,0.0,24.0,766.0
2020-11-01 05:00:00+00:00,341.0,430.0,295.0,0.0,674.0,428.0,10.0,0.0,25.0,682.0
2020-11-01 06:00:00+00:00,341.0,431.0,295.0,0.0,415.0,547.0,10.0,0.0,25.0,608.0
2020-11-01 07:00:00+00:00,341.0,433.0,295.0,0.0,385.0,432.0,10.0,24.0,25.0,581.0
2020-11-01 08:00:00+00:00,337.0,433.0,295.0,40.0,603.0,393.0,10.0,93.0,25.0,519.0
2020-11-01 09:00:00+00:00,335.0,430.0,295.0,0.0,599.0,505.0,10.0,182.0,25.0,495.0
2020-11-01 10:00:00+00:00,331.0,429.0,295.0,32.0,678.0,711.0,10.0,285.0,25.0,498.0
2020-11-01 11:00:00+00:00,334.0,428.0,295.0,127.0,652.0,711.0,10.0,360.0,25.0,591.0
2020-11-01 12:00:00+00:00,331.0,424.0,295.0,278.0,655.0,731.0,10.0,396.0,25.0,649.0
2020-11-01 13:00:00+00:00,334.0,424.0,295.0,210.0,530.0,622.0,10.0,383.0,25.0,701.0
2020-11-01 14:00:00+00:00,337.0,424.0,295.0,56.0,374.0,461.0,10.0,266.0,25.0,810.0
2020-11-01 15:00:00+00:00,336.0,424.0,295.0,34.0,414.0,438.0,10.0,145.0,25.0,795.0
2020-11-01 16:00:00+00:00,335.0,424.0,295.0,210.0,416.0,492.0,10.0,45.0,23.0,775.0
2020-11-01 17:00:00+00:00,333.0,427.0,295.0,507.0,446.0,582.0,9.0,2.0,23.0,872.0
2020-11-01 18:00:00+00:00,334.0,428.0,295.0,1299.0,935.0,1055.0,10.0,0.0,18.0,1023.0
2020-11-01 19:00:00+00:00,336.0,427.0,295.0,1042.0,1087.0,1096.0,10.0,0.0,18.0,1080.0
2020-11-01 20:00:00+00:00,341.0,429.0,295.0,902.0,1022.0,1098.0,10.0,0.0,19.0,1039.0
2020-11-01 21:00:00+00:00,339.0,432.0,295.0,298.0,901.0,646.0,9.0,0.0,20.0,1111.0
2020-11-01 22:00:00+00:00,334.0,437.0,295.0,0.0,543.0,401.0,10.0,0.0,20.0,1112.0
2020-11-01 23:00:00+00:00,333.0,443.0,292.0,0.0,657.0,484.0,10.0,0.0,20.0,1095.0
2020-11-02 00:00:00+00:00,339.0,448.0,280.0,0.0,335.0,347.0,10.0,0.0,19.0,1098.0
2020-11-02 01:00:00+00:00,334.0,451.0,295.0,0.0,302.0,342.0,10.0,0.0,19.0,1097.0
2020-11-02 02:00:00+00:00,337.0,451.0,295.0,0.0,347.0,336.0,10.0,0.0,18.0,1134.0
2020-11-02 03:00:00+00:00,335.0,458.0,295.0,0.0,433.0,333.0,10.0,0.0,18.0,1173.0
2020-11-02 04:00:00+00:00,336.0,640.0,295.0,0.0,397.0,292.0,10.0,0.0,17.0,1099.0
2020-11-02 05:00:00+00:00,339.0,1178.0,295.0,151.0,432.0,309.0,10.0,0.0,14.0,1034.0
2020-11-02 06:00:00+00:00,355.0,1831.0,322.0,0.0,720.0,231.0,10.0,0.0,17.0,1146.0
2020-11-02 07:00:00+00:00,367.0,2208.0,522.0,0.0,474.0,255.0,10.0,24.0,20.0,956.0
2020-11-02 08:00:00+00:00,373.0,2640.0,529.0,135.0,505.0,536.0,10.0,82.0,14.0,730.0
2020-11-02 09:00:00+00:00,375.0,2841.0,481.0,269.0,981.0,492.0,10.0,146.0,11.0,532.0
2020-11-02 10:00:00+00:00,374.0,2941.0,570.0,277.0,1177.0,608.0,12.0,191.0,2.0,443.0
2020-11-02 11:00:00+00:00,369.0,3138.0,589.0,279.0,911.0,666.0,12.0,193.0,14.0,433.0
2020-11-02 12:00:00+00:00,382.0,3184.0,708.0,671.0,864.0,717.0,13.0,168.0,11.0,517.0
2020-11-02 13:00:00+00:00,381.0,3175.0,837.0,505.0,579.0,690.0,12.0,136.0,16.0,534.0
2020-11-02 14:00:00+00:00,369.0,3232.0,868.0,13.0,692.0,468.0,12.0,99.0,17.0,640.0
2020-11-02 15:00:00+00:00,367.0,3068.0,864.0,208.0,804.0,530.0,12.0,59.0,0.0,788.0
2020-11-02 16:00:00+00:00,369.0,3335.0,862.0,529.0,1188.0,734.0,12.0,21.0,0.0,957.0
2020-11-02 17:00:00+00:00,369.0,3372.0,859.0,1475.0,1467.0,963.0,12.0,1.0,0.0,1203.0
2020-11-02 18:00:00+00:00,367.0,3308.0,861.0,1576.0,1412.0,1096.0,12.0,0.0,0.0,1495.0
2020-11-02 19:00:00+00:00,369.0,3298.0,865.0,1439.0,1477.0,935.0,13.0,0.0,0.0,1801.0
2020-11-02 20:00:00+00:00,363.0,3228.0,864.0,443.0,1724.0,566.0,13.0,0.0,0.0,2080.0
2020-11-02 21:00:00+00:00,361.0,3012.0,865.0,2.0,1477.0,374.0,12.0,0.0,5.0,2442.0
2020-11-02 22:00:00+00:00,374.0,2812.0,865.0,0.0,1292.0,319.0,13.0,0.0,10.0,2548.0
2020-11-02 23:00:00+00:00,376.0,2046.0,826.0,0.0,486.0,251.0,13.0,0.0,9.0,2683.0
2020-11-03 00:00:00+00:00,374.0,1446.0,705.0,0.0,310.0,299.0,13.0,0.0,7.0,2799.0
2020-11-03 01:00:00+00:00,377.0,1457.0,691.0,0.0,101.0,282.0,13.0,0.0,7.0,2765.0
2020-11-03 02:00:00+00:00,376.0,1547.0,555.0,0.0,98.0,282.0,13.0,0.0,11.0,2737.0
2020-11-03 03:00:00+00:00,374.0,1395.0,555.0,0.0,101.0,282.0,13.0,0.0,15.0,2924.0
2020-11-03 04:00:00+00:00,376.0,1392.0,689.0,0.0,100.0,288.0,13.0,0.0,16.0,3253.0
2020-11-03 05:00:00+00:00,373.0,1470.0,840.0,0.0,213.0,377.0,12.0,0.0,14.0,3450.0
2020-11-03 06:00:00+00:00,373.0,2068.0,885.0,0.0,463.0,281.0,12.0,0.0,16.0,3479.0
2020-11-03 07:00:00+00:00,367.0,2341.0,885.0,0.0,1003.0,326.0,12.0,16.0,17.0,3458.0
2020-11-03 08:00:00+00:00,373.0,2566.0,885.0,232.0,1661.0,400.0,12.0,136.0,14.0,3228.0
2020-11-03 09:00:00+00:00,351.0,2364.0,884.0,0.0,1423.0,331.0,11.0,298.0,17.0,2735.0
2020-11-03 10:00:00+00:00,354.0,2344.0,884.0,0.0,1501.0,283.0,12.0,433.0,17.0,2457.0
2020-11-03 11:00:00+00:00,355.0,2361.0,884.0,0.0,1537.0,282.0,12.0,483.0,17.0,2349.0
2020-11-03 12:00:00+00:00,369.0,2342.0,884.0,0.0,1512.0,282.0,12.0,504.0,17.0,2350.0
2020-11-03 13:00:00+00:00,362.0,2344.0,884.0,0.0,1066.0,282.0,12.0,540.0,17.0,2431.0
2020-11-03 14:00:00+00:00,366.0,2414.0,884.0,0.0,757.0,289.0,12.0,508.0,17.0,2438.0
2020-11-03 15:00:00+00:00,372.0,2500.0,885.0,0.0,748.0,326.0,13.0,392.0,17.0,2292.0
2020-11-03 16:00:00+00:00,368.0,2733.0,885.0,92.0,757.0,678.0,12.0,173.0,17.0,2254.0
2020-11-03 17:00:00+00:00,375.0,2527.0,885.0,522.0,1111.0,1106.0,13.0,8.0,17.0,2362.0
2020-11-03 18:00:00+00:00,358.0,2352.0,885.0,284.0,1313.0,975.0,12.0,0.0,17.0,2579.0
2020-11-03 19:00:00+00:00,376.0,2146.0,885.0,233.0,1305.0,885.0,13.0,0.0,17.0,2733.0
2020-11-03 20:00:00+00:00,368.0,2098.0,885.0,178.0,1222.0,846.0,13.0,0.0,17.0,2697.0
2020-11-03 21:00:00+00:00,362.0,2032.0,885.0,133.0,930.0,385.0,12.0,0.0,17.0,2699.0
2020-11-03 22:00:00+00:00,369.0,1905.0,885.0,0.0,754.0,304.0,13.0,0.0,17.0,2628.0
2020-11-03 23:00:00+00:00,364.0,1499.0,885.0,0.0,803.0,297.0,13.0,0.0,17.0,2710.0
2020-11-04 00:00:00+00:00,368.0,1306.0,885.0,0.0,229.0,296.0,13.0,0.0,16.0,2524.0
2020-11-04 01:00:00+00:00,378.0,1210.0,885.0,0.0,196.0,296.0,12.0,0.0,17.0,2432.0
2020-11-04 02:00:00+00:00,379.0,1136.0,885.0,0.0,118.0,277.0,12.0,0.0,13.0,2480.0
2020-11-04 03:00:00+00:00,380.0,1205.0,754.0,0.0,93.0,278.0,13.0,0.0,10.0,2532.0
2020-11-04 04:00:00+00:00,381.0,1539.0,817.0,26.0,94.0,350.0,13.0,0.0,10.0,2490.0
2020-11-04 05:00:00+00:00,376.0,1986.0,885.0,589.0,305.0,593.0,13.0,0.0,8.0,2557.0
2020-11-04 06:00:00+00:00,373.0,2389.0,885.0,731.0,414.0,821.0,13.0,0.0,7.0,2600.0
2020-11-04 07:00:00+00:00,382.0,2550.0,885.0,738.0,605.0,956.0,12.0,32.0,7.0,2801.0
2020-11-04 08:00:00+00:00,380.0,2692.0,883.0,865.0,907.0,1029.0,12.0,180.0,8.0,2840.0
2020-11-04 09:00:00+00:00,381.0,2933.0,879.0,965.0,1095.0,1002.0,12.0,279.0,7.0,2581.0
2020-11-04 10:00:00+00:00,382.0,2893.0,882.0,948.0,1155.0,951.0,12.0,355.0,7.0,2458.0
