,Hydro Water Reservoir,Nuclear,Other,Wind Onshore
2020-11-01 00:00:00+01:00,5877.0,5465.0,654.0,3817.0
2020-11-01 01:00:00+01:00,5447.0,5464.0,641.0,4141.0
2020-11-01 02:00:00+01:00,5316.0,5465.0,645.0,4396.0
2020-11-01 03:00:00+01:00,5263.0,5464.0,644.0,4639.0
2020-11-01 04:00:00+01:00,5310.0,5464.0,650.0,4862.0
2020-11-01 05:00:00+01:00,5590.0,5464.0,645.0,5001.0
2020-11-01 06:00:00+01:00,5811.0,5463.0,664.0,5365.0
2020-11-01 07:00:00+01:00,6122.0,5463.0,666.0,5572.0
2020-11-01 08:00:00+01:00,6460.0,5464.0,680.0,5659.0
2020-11-01 09:00:00+01:00,6784.0,5465.0,702.0,5496.0
2020-11-01 10:00:00+01:00,6940.0,5465.0,720.0,5537.0
2020-11-01 11:00:00+01:00,6941.0,5469.0,716.0,5551.0
2020-11-01 12:00:00+01:00,7136.0,5473.0,720.0,5486.0
2020-11-01 13:00:00+01:00,7072.0,5473.0,720.0,5580.0
2020-11-01 14:00:00+01:00,7030.0,5472.0,721.0,5725.0
2020-11-01 15:00:00+01:00,6901.0,5471.0,705.0,5887.0
2020-11-01 16:00:00+01:00,7241.0,5469.0,704.0,6074.0
2020-11-01 17:00:00+01:00,7302.0,5467.0,713.0,6184.0
2020-11-01 18:00:00+01:00,7093.0,5466.0,698.0,6441.0
2020-11-01 19:00:00+01:00,6883.0,5465.0,693.0,6733.0
2020-11-01 20:00:00+01:00,6453.0,5469.0,660.0,6912.0
2020-11-01 21:00:00+01:00,5572.0,5472.0,647.0,7121.0
2020-11-01 22:00:00+01:00,5074.0,5284.0,641.0,7274.0
2020-11-01 23:00:00+01:00,4813.0,5186.0,606.0,7316.0
2020-11-02 00:00:00+01:00,3949.0,5147.0,613.0,7483.0
2020-11-02 01:00:00+01:00,3761.0,5148.0,614.0,7258.0
2020-11-02 02:00:00+01:00,3374.0,5145.0,610.0,7278.0
2020-11-02 03:00:00+01:00,3371.0,5145.0,603.0,6800.0
2020-11-02 04:00:00+01:00,3443.0,5146.0,613.0,7287.0
2020-11-02 05:00:00+01:00,4133.0,5146.0,645.0,7757.0
2020-11-02 06:00:00+01:00,5505.0,5143.0,665.0,8093.0
2020-11-02 07:00:00+01:00,7160.0,5143.0,653.0,8140.0
2020-11-02 08:00:00+01:00,7393.0,5143.0,645.0,8111.0
2020-11-02 09:00:00+01:00,7449.0,5142.0,646.0,8161.0
2020-11-02 10:00:00+01:00,7457.0,5140.0,657.0,8156.0
2020-11-02 11:00:00+01:00,7512.0,5140.0,630.0,8106.0
2020-11-02 12:00:00+01:00,7502.0,5139.0,609.0,8052.0
2020-11-02 13:00:00+01:00,7554.0,5137.0,611.0,7906.0
2020-11-02 14:00:00+01:00,7544.0,5135.0,604.0,7707.0
2020-11-02 15:00:00+01:00,7819.0,5132.0,574.0,7545.0
2020-11-02 16:00:00+01:00,8042.0,5131.0,575.0,7444.0
2020-11-02 17:00:00+01:00,8495.0,5129.0,600.0,7301.0
2020-11-02 18:00:00+01:00,8592.0,5129.0,593.0,7207.0
2020-11-02 19:00:00+01:00,8125.0,5133.0,592.0,6909.0
2020-11-02 20:00:00+01:00,7641.0,5135.0,593.0,6821.0
2020-11-02 21:00:00+01:00,7146.0,5136.0,595.0,6784.0
2020-11-02 22:00:00+01:00,5957.0,5136.0,583.0,6692.0
2020-11-02 23:00:00+01:00,5553.0,5136.0,577.0,6597.0
2020-11-03 00:00:00+01:00,5068.0,5137.0,589.0,6598.0
2020-11-03 01:00:00+01:00,4947.0,5139.0,583.0,6439.0
2020-11-03 02:00:00+01:00,4933.0,5139.0,586.0,6187.0
2020-11-03 03:00:00+01:00,4929.0,5140.0,586.0,6016.0
2020-11-03 04:00:00+01:00,5297.0,5140.0,598.0,5777.0
2020-11-03 05:00:00+01:00,5968.0,5213.0,636.0,5654.0
2020-11-03 06:00:00+01:00,6946.0,5509.0,697.0,5520.0
2020-11-03 07:00:00+01:00,7466.0,5599.0,740.0,5498.0
2020-11-03 08:00:00+01:00,7607.0,5598.0,762.0,5414.0
2020-11-03 09:00:00+01:00,7639.0,5598.0,839.0,5181.0
2020-11-03 10:00:00+01:00,7654.0,5592.0,855.0,5064.0
2020-11-03 11:00:00+01:00,7790.0,5599.0,855.0,4775.0
2020-11-03 12:00:00+01:00,8179.0,5599.0,840.0,4542.0
2020-11-03 13:00:00+01:00,8296.0,5591.0,823.0,4329.0
2020-11-03 14:00:00+01:00,8444.0,5577.0,808.0,4380.0
2020-11-03 15:00:00+01:00,8937.0,5573.0,757.0,4389.0
2020-11-03 16:00:00+01:00,9064.0,5575.0,808.0,4299.0
2020-11-03 17:00:00+01:00,9191.0,5572.0,825.0,4286.0
2020-11-03 18:00:00+01:00,8994.0,5576.0,828.0,4436.0
2020-11-03 19:00:00+01:00,8524.0,5578.0,762.0,4377.0
2020-11-03 20:00:00+01:00,7975.0,5584.0,757.0,4474.0
2020-11-03 21:00:00+01:00,7701.0,5590.0,690.0,4491.0
2020-11-03 22:00:00+01:00,7190.0,5563.0,583.0,4683.0
2020-11-03 23:00:00+01:00,6791.0,5406.0,568.0,4722.0
2020-11-04 00:00:00+01:00,6601.0,5407.0,540.0,4964.0
2020-11-04 01:00:00+01:00,6546.0,5408.0,542.0,5025.0
2020-11-04 02:00:00+01:00,6491.0,5410.0,539.0,5271.0
2020-11-04 03:00:00+01:00,6508.0,5406.0,536.0,5339.0
2020-11-04 04:00:00+01:00,6732.0,5395.0,581.0,5528.0
2020-11-04 05:00:00+01:00,7220.0,5393.0,626.0,5516.0
2020-11-04 06:00:00+01:00,8359.0,5391.0,664.0,5493.0
2020-11-04 07:00:00+01:00,8976.0,5390.0,694.0,5555.0
2020-11-04 08:00:00+01:00,8901.0,5392.0,735.0,5252.0
2020-11-04 09:00:00+01:00,8900.0,5396.0,772.0,5205.0
2020-11-04 10:00:00+01:00,8697.0,5402.0,772.0,5226.0
2020-11-04 11:00:00+01:00,8693.0,4851.0,790.0,5060.0
2020-11-04 12:00:00+01:00,8680.0,4814.0,795.0,5105.0
2020-11-04 13:00:00+01:00,9194.0,4816.0,786.0,5190.0
2020-11-04 14:00:00+01:00,9216.0,4822.0,751.0,5297.0
2020-11-04 15:00:00+01:00,9018.0,4820.0,717.0,5612.0
2020-11-04 16:00:00+01:00,9032.0,4818.0,715.0,5976.0
2020-11-04 17:00:00+01:00,9007.0,4817.0,733.0,6297.0
2020-11-04 18:00:00+01:00,8893.0,4816.0,728.0,6482.0
2020-11-04 19:00:00+01:00,8618.0,4817.0,698.0,6508.0
2020-11-04 20:00:00+01:00,8483.0,4817.0,710.0,6548.0
2020-11-04 21:00:00+01:00,8218.0,4821.0,694.0,6516.0
2020-11-04 22:00:00+01:00,7885.0,4824.0,653.0,6530.0
2020-11-04 23:00:00+01:00,7488.0,4810.0,641.0,6567.0
2020-11-05 00:00:00+01:00,6570.0,4711.0,545.0,6505.0
2020-11-05 01:00:00+01:00,6255.0,4712.0,528.0,6631.0
2020-11-05 02:00:00+01:00,5918.0,4711.0,517.0,7033.0
2020-11-05 03:00:00+01:00,5929.0,4713.0,527.0,7407.0
2020-11-05 04:00:00+01:00,5989.0,4713.0,535.0,7681.0
2020-11-05 05:00:00+01:00,6554.0,4710.0,549.0,7901.0
2020-11-05 06:00:00+01:00,7121.0,4710.0,585.0,8070.0
2020-11-05 07:00:00+01:00,7629.0,4709.0,626.0,8180.0
2020-11-05 08:00:00+01:00,7676.0,4707.0,642.0,8081.0
2020-11-05 09:00:00+01:00,7526.0,4706.0,721.0,8029.0
2020-11-05 10:00:00+01:00,7518.0,4704.0,740.0,7975.0
2020-11-05 11:00:00+01:00,7491.0,4711.0,738.0,7903.0
2020-11-05 12:00:00+01:00,7362.0,4710.0,737.0,7773.0
2020-11-05 13:00:00+01:00,7394.0,4708.0,728.0,7674.0
2020-11-05 14:00:00+01:00,7490.0,4707.0,694.0,7568.0
2020-11-05 15:00:00+01:00,7510.0,4706.0,689.0,7514.0
2020-11-05 16:00:00+01:00,7507.0,4705.0,689.0,7507.0
2020-11-05 17:00:00+01:00,7596.0,4706.0,671.0,7519.0
2020-11-05 18:00:00+01:00,7627.0,4709.0,664.0,7442.0
2020-11-05 19:00:00+01:00,7493.0,4709.0,681.0,7269.0
2020-11-05 20:00:00+01:00,7427.0,4712.0,670.0,7157.0
2020-11-05 21:00:00+01:00,7234.0,4711.0,666.0,7164.0
2020-11-05 22:00:00+01:00,6848.0,4714.0,646.0,7025.0
2020-11-05 23:00:00+01:00,6555.0,4713.0,641.0,6799.0
2020-11-06 00:00:00+01:00,6397.0,4797.0,684.0,6483.0
2020-11-06 01:00:00+01:00,6327.0,5013.0,672.0,6205.0
2020-11-06 02:00:00+01:00,6316.0,5012.0,669.0,5934.0
2020-11-06 03:00:00+01:00,6368.0,5012.0,675.0,5716.0
2020-11-06 04:00:00+01:00,6621.0,5013.0,691.0,5643.0
2020-11-06 05:00:00+01:00,7590.0,5010.0,724.0,5466.0
2020-11-06 06:00:00+01:00,8301.0,5006.0,753.0,5418.0
2020-11-06 07:00:00+01:00,8649.0,5005.0,870.0,5426.0
2020-11-06 08:00:00+01:00,8739.0,5003.0,878.0,5396.0
2020-11-06 09:00:00+01:00,8746.0,4999.0,947.0,5303.0
2020-11-06 10:00:00+01:00,8686.0,5007.0,984.0,5296.0
2020-11-06 11:00:00+01:00,8675.0,5007.0,994.0,5200.0
2020-11-06 12:00:00+01:00,8618.0,5008.0,1002.0,5171.0
2020-11-06 13:00:00+01:00,8470.0,5004.0,997.0,5285.0
2020-11-06 14:00:00+01:00,8574.0,5011.0,969.0,5329.0
2020-11-06 15:00:00+01:00,8630.0,5011.0,924.0,5461.0
2020-11-06 16:00:00+01:00,8684.0,5010.0,951.0,5590.0
2020-11-06 17:00:00+01:00,8609.0,5008.0,949.0,5526.0
2020-11-06 18:00:00+01:00,8522.0,5006.0,936.0,5369.0
2020-11-06 19:00:00+01:00,8462.0,5008.0,883.0,5254.0
2020-11-06 20:00:00+01:00,8270.0,5007.0,724.0,4930.0
