,Biomass,Fossil Brown coal/Lignite,Fossil Coal-derived gas,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Solar,Wind Onshore
2020-11-01 00:00:00+01:00,265.0,2633.0,51.0,1368.0,6671.0,165.0,0.0,204.0,0.0,0.0,1700.0
2020-11-01 01:00:00+01:00,261.0,2620.0,50.0,1376.0,6664.0,165.0,0.0,203.0,0.0,0.0,1741.0
2020-11-01 02:00:00+01:00,262.0,2678.0,48.0,1424.0,6757.0,164.0,0.0,204.0,0.0,0.0,1744.0
2020-11-01 03:00:00+01:00,262.0,2598.0,46.0,1400.0,6699.0,164.0,0.0,204.0,0.0,0.0,1831.0
2020-11-01 04:00:00+01:00,265.0,2616.0,46.0,1419.0,6650.0,165.0,0.0,209.0,0.0,0.0,1889.0
2020-11-01 05:00:00+01:00,274.0,2603.0,47.0,1456.0,6650.0,165.0,0.0,209.0,0.0,0.0,1834.0
2020-11-01 06:00:00+01:00,275.0,2539.0,46.0,1495.0,6671.0,167.0,0.0,191.0,0.0,7.0,1891.0
2020-11-01 07:00:00+01:00,273.0,2458.0,46.0,1445.0,6587.0,168.0,0.0,189.0,0.0,150.0,1836.0
2020-11-01 08:00:00+01:00,275.0,2548.0,49.0,1446.0,6574.0,168.0,0.0,204.0,0.0,336.0,1581.0
2020-11-01 09:00:00+01:00,274.0,2718.0,53.0,1477.0,6714.0,169.0,18.0,211.0,0.0,518.0,1305.0
2020-11-01 10:00:00+01:00,276.0,3105.0,53.0,1549.0,6848.0,169.0,20.0,214.0,0.0,663.0,1113.0
2020-11-01 11:00:00+01:00,275.0,3039.0,52.0,1542.0,6966.0,168.0,137.0,214.0,38.0,638.0,1051.0
2020-11-01 12:00:00+01:00,274.0,2954.0,52.0,1528.0,7217.0,166.0,154.0,214.0,43.0,594.0,1044.0
2020-11-01 13:00:00+01:00,275.0,2960.0,52.0,1527.0,7314.0,166.0,136.0,218.0,5.0,478.0,1019.0
2020-11-01 14:00:00+01:00,275.0,2881.0,52.0,1523.0,7459.0,166.0,133.0,212.0,0.0,270.0,1000.0
2020-11-01 15:00:00+01:00,275.0,2757.0,52.0,1526.0,7511.0,166.0,109.0,211.0,38.0,61.0,1142.0
2020-11-01 16:00:00+01:00,276.0,2870.0,52.0,1527.0,7282.0,166.0,194.0,207.0,43.0,0.0,1364.0
2020-11-01 17:00:00+01:00,273.0,3109.0,52.0,1534.0,6753.0,166.0,772.0,214.0,43.0,0.0,1581.0
2020-11-01 18:00:00+01:00,275.0,3168.0,52.0,1564.0,6690.0,167.0,629.0,228.0,43.0,0.0,1781.0
2020-11-01 19:00:00+01:00,275.0,3312.0,52.0,1587.0,6728.0,168.0,344.0,227.0,43.0,0.0,1901.0
2020-11-01 20:00:00+01:00,276.0,3285.0,52.0,1555.0,6962.0,169.0,178.0,230.0,43.0,0.0,1906.0
