,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Nuclear,Other,Solar,Wind Offshore,Wind Onshore
2020-06-30 23:00:00+01:00,2909.0,13110.0,0.0,0.0,193.0,343.0,4736.0,143.0,1.0,1673.0,1042.0
2020-06-30 23:30:00+01:00,3021.0,11423.0,0.0,0.0,33.0,329.0,4748.0,114.0,0.0,1810.0,1066.0
2020-07-01 00:00:00+01:00,3017.0,9651.0,0.0,0.0,13.0,307.0,4733.0,118.0,1.0,1735.0,1120.0
2020-07-01 00:30:00+01:00,3025.0,8966.0,0.0,0.0,0.0,307.0,4741.0,115.0,0.0,1750.0,1105.0
2020-07-01 01:00:00+01:00,3016.0,8950.0,0.0,0.0,0.0,289.0,4783.0,112.0,1.0,1842.0,1095.0
2020-07-01 01:30:00+01:00,3026.0,8741.0,0.0,0.0,0.0,287.0,4816.0,135.0,1.0,1981.0,1137.0
2020-07-01 02:00:00+01:00,2992.0,8112.0,0.0,0.0,0.0,286.0,4812.0,128.0,0.0,2092.0,1150.0
2020-07-01 02:30:00+01:00,2993.0,7673.0,0.0,0.0,0.0,283.0,4813.0,112.0,0.0,2289.0,1209.0
2020-07-01 03:00:00+01:00,2992.0,7908.0,0.0,0.0,0.0,268.0,4814.0,113.0,0.0,125.0,715.0
2020-07-01 03:30:00+01:00,2995.0,7565.0,0.0,0.0,0.0,283.0,4811.0,132.0,0.0,2218.0,1190.0
2020-07-01 04:00:00+01:00,3007.0,8110.0,0.0,0.0,0.0,280.0,4819.0,114.0,0.0,2579.0,1149.0
2020-07-01 04:30:00+01:00,3005.0,7821.0,0.0,0.0,0.0,280.0,4815.0,115.0,0.0,2565.0,1129.0
2020-07-01 05:00:00+01:00,2992.0,8664.0,0.0,0.0,0.0,290.0,4820.0,134.0,14.0,2372.0,1157.0
2020-07-01 05:30:00+01:00,3003.0,9313.0,0.0,0.0,0.0,295.0,4865.0,116.0,118.0,2329.0,1197.0
2020-07-01 06:00:00+01:00,2991.0,10664.0,0.0,0.0,0.0,411.0,4870.0,116.0,322.0,2271.0,1166.0
2020-07-01 06:30:00+01:00,3023.0,12751.0,0.0,0.0,0.0,430.0,4873.0,131.0,602.0,2502.0,1193.0
2020-07-01 07:00:00+01:00,3020.0,13598.0,0.0,0.0,0.0,475.0,4875.0,117.0,1000.0,2580.0,1256.0
2020-07-01 07:30:00+01:00,3011.0,15214.0,0.0,0.0,0.0,556.0,4876.0,153.0,1350.0,2621.0,1325.0
2020-07-01 08:00:00+01:00,3013.0,15939.0,0.0,0.0,23.0,596.0,4873.0,130.0,1730.0,131.0,835.0
2020-07-01 08:30:00+01:00,3011.0,16201.0,0.0,0.0,227.0,683.0,4867.0,126.0,2140.0,328.0,1049.0
2020-07-01 09:00:00+01:00,3009.0,16193.0,0.0,0.0,348.0,729.0,4879.0,236.0,2520.0,2303.0,1482.0
2020-07-01 09:30:00+01:00,3016.0,16324.0,0.0,0.0,297.0,799.0,4874.0,251.0,2860.0,2008.0,1456.0
2020-07-01 10:00:00+01:00,3029.0,16448.0,0.0,0.0,118.0,783.0,4871.0,258.0,3250.0,2075.0,1487.0
2020-07-01 10:30:00+01:00,3018.0,16619.0,0.0,0.0,334.0,785.0,4869.0,235.0,3550.0,1948.0,1528.0
2020-07-01 11:00:00+01:00,3008.0,16684.0,0.0,0.0,300.0,787.0,4892.0,227.0,3840.0,1652.0,1516.0
2020-07-01 11:30:00+01:00,3006.0,16710.0,0.0,0.0,0.0,739.0,4898.0,162.0,4160.0,1559.0,1559.0
2020-07-01 12:00:00+01:00,3008.0,16647.0,0.0,0.0,54.0,773.0,4947.0,257.0,4350.0,1539.0,1513.0
2020-07-01 12:30:00+01:00,2999.0,16593.0,0.0,0.0,148.0,742.0,4988.0,197.0,4520.0,108.0,927.0
2020-07-01 13:00:00+01:00,3009.0,16670.0,0.0,0.0,109.0,669.0,5033.0,134.0,4680.0,1494.0,1625.0
2020-07-01 13:30:00+01:00,3012.0,16515.0,0.0,0.0,0.0,526.0,5078.0,122.0,4750.0,1520.0,1569.0
2020-07-01 14:00:00+01:00,3011.0,15772.0,0.0,0.0,0.0,474.0,5083.0,117.0,4550.0,1575.0,1609.0
2020-07-01 14:30:00+01:00,3025.0,15444.0,0.0,0.0,66.0,469.0,5097.0,114.0,4490.0,1677.0,1554.0
2020-07-01 15:00:00+01:00,3028.0,15273.0,0.0,0.0,224.0,507.0,5074.0,131.0,4260.0,1758.0,1536.0
2020-07-01 15:30:00+01:00,2987.0,15366.0,0.0,0.0,114.0,497.0,5075.0,114.0,4180.0,1731.0,1498.0
2020-07-01 16:00:00+01:00,3017.0,15642.0,0.0,0.0,0.0,552.0,5070.0,133.0,4050.0,1508.0,1493.0
2020-07-01 16:30:00+01:00,3030.0,15617.0,0.0,0.0,0.0,602.0,5076.0,161.0,3500.0,1638.0,1499.0
2020-07-01 17:00:00+01:00,3041.0,16725.0,0.0,0.0,0.0,737.0,5080.0,172.0,3170.0,1598.0,1457.0
2020-07-01 17:30:00+01:00,3039.0,17263.0,0.0,0.0,0.0,733.0,5072.0,175.0,2600.0,1760.0,1418.0
2020-07-01 18:00:00+01:00,3042.0,17713.0,0.0,0.0,1088.0,874.0,5097.0,217.0,2010.0,1694.0,1374.0
2020-07-01 18:30:00+01:00,3040.0,17729.0,0.0,0.0,1305.0,892.0,5092.0,325.0,1500.0,1632.0,1356.0
2020-07-01 19:00:00+01:00,3043.0,17428.0,0.0,0.0,1260.0,920.0,5103.0,341.0,1050.0,1809.0,1286.0
2020-07-01 19:30:00+01:00,3043.0,17795.0,0.0,0.0,854.0,836.0,5101.0,293.0,626.0,1620.0,1279.0
2020-07-01 20:00:00+01:00,3042.0,17673.0,0.0,0.0,802.0,838.0,5103.0,217.0,332.0,1495.0,1176.0
2020-07-01 20:30:00+01:00,3042.0,17610.0,0.0,0.0,480.0,925.0,5107.0,149.0,100.0,1525.0,1207.0
2020-07-01 21:00:00+01:00,3043.0,17643.0,0.0,0.0,432.0,872.0,5103.0,183.0,12.0,1450.0,1152.0
2020-07-01 21:30:00+01:00,3056.0,17627.0,0.0,0.0,0.0,681.0,5107.0,251.0,1.0,1606.0,1185.0
2020-07-01 22:00:00+01:00,3053.0,16971.0,0.0,0.0,147.0,539.0,5113.0,181.0,1.0,1699.0,1147.0
2020-07-01 22:30:00+01:00,3056.0,16454.0,0.0,0.0,0.0,520.0,5125.0,168.0,0.0,1716.0,1142.0
2020-07-01 23:00:00+01:00,3054.0,13917.0,0.0,0.0,68.0,396.0,5126.0,142.0,1.0,1628.0,1119.0
2020-07-01 23:30:00+01:00,3054.0,11485.0,0.0,0.0,38.0,366.0,5143.0,163.0,1.0,1572.0,1084.0
2020-07-02 00:00:00+01:00,3039.0,10395.0,0.0,0.0,0.0,351.0,5164.0,143.0,0.0,1770.0,1026.0
2020-07-02 00:30:00+01:00,2736.0,9951.0,0.0,0.0,0.0,351.0,5148.0,143.0,0.0,1619.0,1039.0
2020-07-02 01:00:00+01:00,2695.0,10254.0,0.0,0.0,0.0,467.0,5162.0,142.0,0.0,1524.0,996.0
2020-07-02 01:30:00+01:00,2833.0,9948.0,0.0,0.0,0.0,511.0,5161.0,141.0,0.0,1480.0,952.0
2020-07-02 02:00:00+01:00,2726.0,10080.0,0.0,0.0,0.0,311.0,5176.0,141.0,0.0,1551.0,910.0
2020-07-02 02:30:00+01:00,2708.0,9808.0,0.0,0.0,0.0,297.0,5186.0,139.0,0.0,1609.0,923.0
2020-07-02 03:00:00+01:00,2951.0,9936.0,0.0,0.0,0.0,294.0,5180.0,139.0,0.0,1664.0,911.0
2020-07-02 03:30:00+01:00,2939.0,10090.0,0.0,0.0,0.0,275.0,5180.0,140.0,0.0,1496.0,926.0
2020-07-02 04:00:00+01:00,2765.0,10336.0,0.0,0.0,0.0,286.0,5181.0,140.0,0.0,1619.0,922.0
2020-07-02 04:30:00+01:00,2825.0,10049.0,0.0,0.0,0.0,300.0,5189.0,140.0,0.0,1711.0,894.0
2020-07-02 05:00:00+01:00,2918.0,9646.0,0.0,0.0,0.0,319.0,5205.0,142.0,18.0,1844.0,901.0
2020-07-02 05:30:00+01:00,2999.0,10192.0,0.0,0.0,0.0,334.0,5200.0,144.0,119.0,1800.0,877.0
2020-07-02 06:00:00+01:00,2984.0,11194.0,0.0,0.0,0.0,553.0,5203.0,144.0,330.0,1870.0,850.0
2020-07-02 06:30:00+01:00,2986.0,12442.0,0.0,0.0,0.0,555.0,5199.0,144.0,613.0,1941.0,892.0
2020-07-02 07:00:00+01:00,2999.0,14508.0,0.0,0.0,3.0,761.0,5193.0,146.0,940.0,2153.0,921.0
2020-07-02 07:30:00+01:00,3037.0,16311.0,0.0,0.0,0.0,782.0,5200.0,122.0,1270.0,1970.0,949.0
2020-07-02 08:00:00+01:00,3041.0,17690.0,0.0,0.0,0.0,796.0,5210.0,131.0,1670.0,1909.0,952.0
2020-07-02 08:30:00+01:00,3046.0,18800.0,0.0,0.0,0.0,792.0,5192.0,127.0,1940.0,1968.0,953.0
2020-07-02 09:00:00+01:00,3053.0,19410.0,0.0,0.0,88.0,648.0,5184.0,139.0,2260.0,1847.0,930.0
2020-07-02 09:30:00+01:00,3051.0,19449.0,0.0,0.0,0.0,647.0,5194.0,143.0,2640.0,1851.0,904.0
2020-07-02 10:00:00+01:00,3051.0,19368.0,0.0,0.0,0.0,549.0,5197.0,123.0,3040.0,1991.0,915.0
