,Biomass,Fossil Brown coal/Lignite,Fossil Gas,Fossil Hard coal,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Solar,Waste,Wind Onshore
2021-02-01 01:00:00+02:00,32.0,1753.0,396.0,61.0,0.0,140.0,118.0,2110.0,0.0,3.0,490.0
2021-02-01 02:00:00+02:00,30.0,1671.0,398.0,62.0,0.0,136.0,86.0,2110.0,0.0,3.0,438.0
2021-02-01 03:00:00+02:00,28.0,1662.0,398.0,62.0,0.0,148.0,85.0,2111.0,0.0,3.0,458.0
2021-02-01 04:00:00+02:00,29.0,1658.0,397.0,62.0,0.0,174.0,86.0,2110.0,0.0,3.0,510.0
2021-02-01 05:00:00+02:00,30.0,1655.0,399.0,62.0,0.0,201.0,82.0,2109.0,0.0,3.0,486.0
2021-02-01 06:00:00+02:00,29.0,1679.0,400.0,62.0,0.0,211.0,142.0,2109.0,0.0,3.0,488.0
2021-02-01 07:00:00+02:00,31.0,1706.0,397.0,62.0,0.0,216.0,217.0,2109.0,0.0,3.0,523.0
2021-02-01 08:00:00+02:00,31.0,1794.0,397.0,62.0,192.0,205.0,504.0,2109.0,19.0,3.0,541.0
2021-02-01 09:00:00+02:00,32.0,1966.0,392.0,62.0,361.0,183.0,717.0,2109.0,62.0,3.0,512.0
2021-02-01 10:00:00+02:00,32.0,1943.0,394.0,62.0,361.0,211.0,725.0,2110.0,110.0,3.0,497.0
2021-02-01 11:00:00+02:00,32.0,1942.0,385.0,63.0,206.0,199.0,630.0,2110.0,195.0,3.0,485.0
2021-02-01 12:00:00+02:00,33.0,1928.0,390.0,63.0,181.0,182.0,436.0,2109.0,284.0,3.0,444.0
2021-02-01 13:00:00+02:00,32.0,2003.0,389.0,46.0,203.0,175.0,454.0,2109.0,232.0,4.0,386.0
2021-02-01 14:00:00+02:00,32.0,1945.0,389.0,30.0,209.0,177.0,466.0,2110.0,150.0,4.0,364.0
2021-02-01 15:00:00+02:00,32.0,2067.0,388.0,30.0,191.0,185.0,450.0,2111.0,94.0,3.0,392.0
2021-02-01 16:00:00+02:00,33.0,2240.0,390.0,30.0,156.0,183.0,478.0,2109.0,43.0,3.0,401.0
2021-02-01 17:00:00+02:00,33.0,2284.0,391.0,30.0,191.0,256.0,623.0,2108.0,5.0,3.0,345.0
2021-02-01 18:00:00+02:00,33.0,2297.0,390.0,35.0,283.0,270.0,919.0,2109.0,0.0,3.0,299.0
2021-02-01 19:00:00+02:00,32.0,2327.0,390.0,48.0,357.0,271.0,980.0,2110.0,0.0,3.0,206.0
2021-02-01 20:00:00+02:00,33.0,2295.0,390.0,29.0,148.0,261.0,861.0,2111.0,0.0,3.0,193.0
2021-02-01 21:00:00+02:00,31.0,2281.0,395.0,29.0,20.0,287.0,878.0,2110.0,0.0,3.0,124.0
2021-02-01 22:00:00+02:00,33.0,2148.0,397.0,29.0,0.0,237.0,661.0,2110.0,0.0,3.0,209.0
2021-02-01 23:00:00+02:00,33.0,1910.0,396.0,29.0,0.0,200.0,424.0,2109.0,0.0,3.0,173.0
2021-02-02 00:00:00+02:00,33.0,1731.0,395.0,25.0,0.0,181.0,239.0,2110.0,0.0,3.0,104.0
2021-02-02 01:00:00+02:00,31.0,1705.0,396.0,28.0,0.0,179.0,239.0,2110.0,0.0,3.0,53.0
2021-02-02 02:00:00+02:00,30.0,1712.0,397.0,28.0,0.0,177.0,242.0,2109.0,0.0,3.0,48.0
2021-02-02 03:00:00+02:00,31.0,1762.0,397.0,28.0,0.0,177.0,239.0,2110.0,0.0,3.0,42.0
2021-02-02 04:00:00+02:00,33.0,1686.0,396.0,29.0,0.0,181.0,249.0,2109.0,0.0,3.0,37.0
2021-02-02 05:00:00+02:00,32.0,1702.0,399.0,28.0,0.0,184.0,250.0,2109.0,0.0,3.0,29.0
2021-02-02 06:00:00+02:00,32.0,1683.0,398.0,28.0,0.0,199.0,250.0,2110.0,0.0,3.0,50.0
2021-02-02 07:00:00+02:00,32.0,2031.0,398.0,28.0,0.0,211.0,404.0,2109.0,2.0,3.0,58.0
2021-02-02 08:00:00+02:00,32.0,2256.0,393.0,28.0,179.0,255.0,630.0,2108.0,39.0,3.0,38.0
2021-02-02 09:00:00+02:00,32.0,2355.0,356.0,29.0,296.0,263.0,734.0,2110.0,113.0,4.0,26.0
2021-02-02 10:00:00+02:00,32.0,2357.0,354.0,29.0,266.0,263.0,708.0,2110.0,177.0,4.0,21.0
2021-02-02 11:00:00+02:00,32.0,2326.0,349.0,28.0,189.0,241.0,664.0,2109.0,234.0,3.0,9.0
2021-02-02 12:00:00+02:00,32.0,2322.0,350.0,28.0,70.0,218.0,624.0,2111.0,272.0,3.0,7.0
2021-02-02 13:00:00+02:00,31.0,2214.0,348.0,29.0,0.0,212.0,581.0,2109.0,293.0,3.0,4.0
2021-02-02 14:00:00+02:00,31.0,2091.0,351.0,29.0,0.0,212.0,527.0,2111.0,258.0,3.0,2.0
2021-02-02 15:00:00+02:00,32.0,2019.0,348.0,29.0,0.0,228.0,506.0,2110.0,167.0,3.0,2.0
2021-02-02 16:00:00+02:00,32.0,2120.0,349.0,29.0,0.0,246.0,504.0,2109.0,62.0,3.0,2.0
2021-02-02 17:00:00+02:00,30.0,2108.0,351.0,30.0,107.0,257.0,791.0,2109.0,3.0,3.0,5.0
2021-02-02 18:00:00+02:00,32.0,2018.0,352.0,30.0,378.0,275.0,1074.0,2109.0,0.0,3.0,9.0
2021-02-02 19:00:00+02:00,32.0,2009.0,351.0,34.0,333.0,276.0,1116.0,2109.0,0.0,3.0,14.0
2021-02-02 20:00:00+02:00,32.0,1908.0,351.0,41.0,94.0,267.0,936.0,2110.0,0.0,3.0,13.0
2021-02-02 21:00:00+02:00,32.0,1834.0,352.0,30.0,0.0,282.0,526.0,2110.0,0.0,3.0,17.0
2021-02-02 22:00:00+02:00,31.0,1643.0,351.0,30.0,0.0,225.0,333.0,2110.0,0.0,3.0,13.0
2021-02-02 23:00:00+02:00,31.0,1335.0,351.0,30.0,0.0,203.0,286.0,2110.0,0.0,3.0,5.0
2021-02-03 00:00:00+02:00,16.0,1307.0,345.0,30.0,0.0,131.0,290.0,2110.0,0.0,3.0,6.0
2021-02-03 01:00:00+02:00,16.0,1426.0,339.0,30.0,0.0,128.0,287.0,2112.0,0.0,3.0,4.0
2021-02-03 02:00:00+02:00,15.0,1434.0,338.0,30.0,0.0,125.0,284.0,2110.0,0.0,3.0,2.0
2021-02-03 03:00:00+02:00,15.0,1429.0,339.0,30.0,0.0,124.0,266.0,2110.0,0.0,3.0,1.0
2021-02-03 04:00:00+02:00,15.0,1426.0,339.0,30.0,0.0,132.0,272.0,2111.0,0.0,3.0,5.0
2021-02-03 05:00:00+02:00,14.0,1513.0,345.0,29.0,0.0,139.0,279.0,2111.0,0.0,3.0,1.0
2021-02-03 06:00:00+02:00,14.0,1558.0,346.0,30.0,0.0,153.0,284.0,2111.0,0.0,3.0,4.0
2021-02-03 07:00:00+02:00,14.0,1612.0,345.0,30.0,0.0,172.0,250.0,2110.0,1.0,3.0,2.0
2021-02-03 08:00:00+02:00,17.0,1749.0,343.0,35.0,0.0,181.0,895.0,2111.0,29.0,3.0,6.0
2021-02-03 09:00:00+02:00,16.0,1899.0,341.0,48.0,341.0,201.0,946.0,2110.0,87.0,2.0,13.0
2021-02-03 10:00:00+02:00,18.0,1896.0,342.0,60.0,424.0,204.0,721.0,2110.0,132.0,2.0,19.0
2021-02-03 11:00:00+02:00,18.0,2052.0,335.0,63.0,482.0,191.0,656.0,2111.0,183.0,3.0,38.0
2021-02-03 12:00:00+02:00,18.0,2090.0,336.0,63.0,304.0,184.0,411.0,2112.0,223.0,3.0,45.0
2021-02-03 13:00:00+02:00,17.0,2068.0,326.0,61.0,152.0,176.0,397.0,2111.0,221.0,2.0,28.0
2021-02-03 14:00:00+02:00,18.0,1945.0,323.0,61.0,13.0,163.0,359.0,2112.0,208.0,2.0,15.0
2021-02-03 15:00:00+02:00,18.0,1946.0,322.0,61.0,0.0,150.0,283.0,2112.0,160.0,2.0,6.0
2021-02-03 16:00:00+02:00,17.0,1870.0,320.0,61.0,0.0,156.0,259.0,2111.0,68.0,2.0,8.0
2021-02-03 17:00:00+02:00,17.0,1873.0,320.0,60.0,0.0,169.0,355.0,2111.0,4.0,3.0,21.0
2021-02-03 18:00:00+02:00,16.0,1942.0,320.0,60.0,394.0,186.0,968.0,2111.0,0.0,3.0,43.0
2021-02-03 19:00:00+02:00,15.0,1943.0,332.0,60.0,274.0,236.0,1010.0,2110.0,0.0,3.0,66.0
2021-02-03 20:00:00+02:00,17.0,1947.0,333.0,60.0,205.0,239.0,890.0,2112.0,0.0,3.0,92.0
2021-02-03 21:00:00+02:00,16.0,1705.0,330.0,60.0,150.0,192.0,552.0,2114.0,0.0,3.0,98.0
2021-02-03 22:00:00+02:00,17.0,1542.0,331.0,60.0,2.0,180.0,425.0,2112.0,0.0,3.0,119.0
2021-02-03 23:00:00+02:00,17.0,1443.0,331.0,61.0,0.0,153.0,260.0,2111.0,0.0,3.0,148.0
2021-02-04 00:00:00+02:00,29.0,1424.0,360.0,59.0,0.0,181.0,212.0,2113.0,0.0,3.0,183.0
2021-02-04 01:00:00+02:00,29.0,1433.0,361.0,58.0,0.0,177.0,212.0,2113.0,0.0,3.0,166.0
2021-02-04 02:00:00+02:00,29.0,1403.0,360.0,57.0,0.0,171.0,208.0,2113.0,0.0,3.0,172.0
2021-02-04 03:00:00+02:00,29.0,1390.0,363.0,56.0,0.0,170.0,209.0,2113.0,0.0,3.0,216.0
2021-02-04 04:00:00+02:00,29.0,1392.0,362.0,56.0,0.0,173.0,208.0,2113.0,0.0,3.0,258.0
2021-02-04 05:00:00+02:00,29.0,1391.0,362.0,55.0,0.0,185.0,208.0,2113.0,0.0,3.0,268.0
2021-02-04 06:00:00+02:00,29.0,1405.0,368.0,55.0,0.0,194.0,213.0,2112.0,0.0,3.0,240.0
2021-02-04 07:00:00+02:00,29.0,1496.0,362.0,54.0,0.0,222.0,327.0,2113.0,3.0,3.0,291.0
2021-02-04 08:00:00+02:00,29.0,1827.0,359.0,54.0,304.0,255.0,572.0,2113.0,92.0,3.0,290.0
2021-02-04 09:00:00+02:00,28.0,1863.0,358.0,54.0,229.0,280.0,905.0,2113.0,265.0,3.0,281.0
2021-02-04 10:00:00+02:00,28.0,1802.0,360.0,56.0,0.0,282.0,882.0,2114.0,420.0,3.0,245.0
2021-02-04 11:00:00+02:00,28.0,1704.0,347.0,59.0,0.0,268.0,733.0,2113.0,523.0,3.0,224.0
2021-02-04 12:00:00+02:00,24.0,1468.0,336.0,60.0,0.0,174.0,454.0,2113.0,517.0,3.0,272.0
2021-02-04 13:00:00+02:00,23.0,1443.0,338.0,60.0,0.0,147.0,390.0,2114.0,534.0,3.0,373.0
2021-02-04 14:00:00+02:00,23.0,1437.0,336.0,59.0,0.0,94.0,311.0,2113.0,480.0,3.0,480.0
2021-02-04 15:00:00+02:00,24.0,1450.0,341.0,59.0,0.0,96.0,310.0,2116.0,344.0,3.0,485.0
