,Biomass,Fossil Coal-derived gas,Fossil Gas,Fossil Hard coal,Fossil Oil,Geothermal,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other,Solar,Waste,Wind Onshore
2020-11-01 00:00:00+01:00,752.0,638.0,6314.0,1747.0,84.0,636.0,166.0,3721.0,420.0,1727.0,0.0,30.0,947.0
2020-11-01 01:00:00+01:00,754.0,639.0,5959.0,1733.0,84.0,636.0,195.0,3475.0,333.0,1650.0,0.0,32.0,994.0
2020-11-01 02:00:00+01:00,759.0,643.0,5938.0,1628.0,84.0,636.0,179.0,3234.0,332.0,1607.0,0.0,31.0,1035.0
2020-11-01 03:00:00+01:00,746.0,643.0,5893.0,1466.0,84.0,635.0,166.0,3118.0,331.0,1695.0,0.0,31.0,957.0
2020-11-01 04:00:00+01:00,751.0,656.0,6253.0,1389.0,84.0,635.0,166.0,3134.0,332.0,1699.0,0.0,31.0,922.0
2020-11-01 05:00:00+01:00,755.0,683.0,6338.0,1416.0,84.0,635.0,167.0,3214.0,335.0,1744.0,0.0,31.0,931.0
2020-11-01 06:00:00+01:00,755.0,659.0,6525.0,1468.0,84.0,635.0,208.0,3377.0,411.0,1788.0,25.0,31.0,849.0
2020-11-01 07:00:00+01:00,753.0,645.0,6096.0,1403.0,84.0,635.0,221.0,3730.0,423.0,1822.0,684.0,30.0,774.0
2020-11-01 08:00:00+01:00,748.0,644.0,6250.0,1444.0,84.0,635.0,214.0,3862.0,443.0,1881.0,2169.0,28.0,715.0
2020-11-01 09:00:00+01:00,742.0,636.0,6048.0,1427.0,84.0,635.0,59.0,3909.0,446.0,1997.0,4036.0,31.0,630.0
2020-11-01 10:00:00+01:00,741.0,631.0,6222.0,1418.0,84.0,634.0,48.0,3918.0,445.0,2091.0,5195.0,32.0,491.0
2020-11-01 11:00:00+01:00,722.0,634.0,6178.0,1476.0,77.0,634.0,0.0,3823.0,428.0,2121.0,5613.0,31.0,548.0
2020-11-01 12:00:00+01:00,714.0,627.0,6760.0,1258.0,27.0,635.0,427.0,3883.0,494.0,2157.0,5895.0,30.0,699.0
2020-11-01 13:00:00+01:00,711.0,613.0,6821.0,1171.0,29.0,634.0,57.0,3687.0,446.0,2147.0,5211.0,31.0,885.0
2020-11-01 14:00:00+01:00,717.0,621.0,6371.0,1231.0,29.0,633.0,237.0,3806.0,459.0,2046.0,4678.0,31.0,1122.0
2020-11-01 15:00:00+01:00,718.0,623.0,7159.0,1444.0,29.0,633.0,54.0,3611.0,467.0,1999.0,2557.0,30.0,1198.0
2020-11-01 16:00:00+01:00,736.0,635.0,8124.0,1563.0,29.0,634.0,276.0,3810.0,467.0,2034.0,568.0,30.0,1514.0
2020-11-01 17:00:00+01:00,747.0,636.0,9243.0,1676.0,30.0,639.0,438.0,4523.0,558.0,2070.0,19.0,31.0,1859.0
2020-11-01 18:00:00+01:00,750.0,627.0,9926.0,1688.0,30.0,640.0,733.0,4769.0,547.0,2063.0,0.0,31.0,1595.0
2020-11-01 19:00:00+01:00,745.0,635.0,9855.0,1655.0,29.0,640.0,907.0,4983.0,565.0,2036.0,0.0,29.0,1254.0
2020-11-01 20:00:00+01:00,735.0,640.0,8434.0,1481.0,30.0,640.0,1346.0,4957.0,562.0,2019.0,0.0,28.0,1170.0
2020-11-01 21:00:00+01:00,734.0,639.0,7764.0,1599.0,29.0,639.0,1065.0,4367.0,560.0,1878.0,0.0,26.0,1413.0
2020-11-01 22:00:00+01:00,732.0,634.0,7324.0,1605.0,29.0,639.0,771.0,3832.0,567.0,1677.0,0.0,19.0,1593.0
2020-11-01 23:00:00+01:00,732.0,621.0,6660.0,1326.0,30.0,639.0,550.0,3446.0,539.0,1567.0,0.0,19.0,1493.0
2020-11-02 00:00:00+01:00,729.0,620.0,6661.0,1329.0,30.0,639.0,0.0,3046.0,442.0,1280.0,0.0,20.0,1446.0
2020-11-02 01:00:00+01:00,731.0,620.0,6766.0,1357.0,29.0,639.0,1994.0,3014.0,352.0,1326.0,0.0,19.0,1352.0
2020-11-02 02:00:00+01:00,731.0,634.0,6967.0,1369.0,29.0,639.0,2312.0,3045.0,352.0,1307.0,0.0,20.0,1247.0
2020-11-02 03:00:00+01:00,714.0,644.0,7438.0,1379.0,29.0,639.0,2177.0,2997.0,351.0,1301.0,0.0,20.0,1067.0
2020-11-02 04:00:00+01:00,714.0,639.0,7972.0,1403.0,29.0,639.0,1971.0,3003.0,350.0,1339.0,0.0,19.0,950.0
2020-11-02 05:00:00+01:00,714.0,618.0,8792.0,1386.0,31.0,639.0,83.0,3217.0,401.0,1468.0,0.0,20.0,903.0
2020-11-02 06:00:00+01:00,713.0,623.0,10848.0,1528.0,31.0,639.0,358.0,4626.0,595.0,1651.0,26.0,16.0,838.0
2020-11-02 07:00:00+01:00,675.0,622.0,12528.0,1527.0,31.0,639.0,768.0,5386.0,835.0,2027.0,627.0,18.0,680.0
2020-11-02 08:00:00+01:00,634.0,645.0,13202.0,1840.0,31.0,639.0,1049.0,5546.0,1023.0,1896.0,2424.0,18.0,399.0
2020-11-02 09:00:00+01:00,646.0,655.0,13102.0,2055.0,31.0,638.0,930.0,5332.0,871.0,1755.0,3984.0,15.0,336.0
2020-11-02 10:00:00+01:00,683.0,663.0,12816.0,2067.0,42.0,637.0,515.0,5003.0,683.0,1766.0,4590.0,18.0,367.0
2020-11-02 11:00:00+01:00,669.0,627.0,13142.0,2055.0,90.0,638.0,402.0,4555.0,629.0,1840.0,4698.0,16.0,375.0
2020-11-02 12:00:00+01:00,691.0,622.0,13047.0,2066.0,131.0,638.0,154.0,4288.0,572.0,1780.0,4187.0,21.0,301.0
