,Biomass,Fossil Gas,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Nuclear,Other,Solar,Waste,Wind Offshore,Wind Onshore
2020-09-01 00:00:00+02:00,291.0,3205.0,0.0,13.0,2.0,2456.0,411.0,0.0,267.0,5.0,129.0
2020-09-01 01:00:00+02:00,292.0,3238.0,0.0,30.0,2.0,2457.0,393.0,0.0,270.0,5.0,124.0
2020-09-01 02:00:00+02:00,293.0,3220.0,0.0,529.0,2.0,2458.0,400.0,0.0,270.0,15.0,119.0
2020-09-01 03:00:00+02:00,293.0,3261.0,0.0,686.0,2.0,2460.0,416.0,0.0,269.0,22.0,96.0
2020-09-01 04:00:00+02:00,293.0,3238.0,0.0,689.0,2.0,2464.0,412.0,0.0,270.0,28.0,85.0
2020-09-01 05:00:00+02:00,289.0,3347.0,0.0,594.0,2.0,2540.0,432.0,0.0,266.0,97.0,78.0
2020-09-01 06:00:00+02:00,289.0,3381.0,0.0,145.0,3.0,2550.0,534.0,0.0,272.0,121.0,70.0
2020-09-01 07:00:00+02:00,284.0,3611.0,0.0,317.0,5.0,2568.0,617.0,75.0,269.0,154.0,59.0
2020-09-01 08:00:00+02:00,285.0,3618.0,5.0,437.0,5.0,2629.0,715.0,404.0,265.0,134.0,42.0
2020-09-01 09:00:00+02:00,288.0,3560.0,0.0,517.0,4.0,2640.0,751.0,837.0,265.0,51.0,27.0
2020-09-01 10:00:00+02:00,288.0,3558.0,0.0,198.0,3.0,2632.0,758.0,1431.0,268.0,18.0,17.0
2020-09-01 11:00:00+02:00,283.0,3468.0,0.0,9.0,2.0,2642.0,757.0,1790.0,265.0,8.0,35.0
2020-09-01 12:00:00+02:00,284.0,3275.0,0.0,87.0,2.0,2644.0,707.0,1882.0,248.0,55.0,54.0
2020-09-01 13:00:00+02:00,285.0,3375.0,0.0,32.0,2.0,2645.0,731.0,1663.0,219.0,51.0,56.0
2020-09-01 14:00:00+02:00,286.0,3422.0,0.0,29.0,2.0,2646.0,742.0,1353.0,212.0,54.0,53.0
2020-09-01 15:00:00+02:00,286.0,3415.0,0.0,141.0,2.0,2647.0,770.0,1138.0,210.0,52.0,48.0
2020-09-01 16:00:00+02:00,288.0,3394.0,0.0,36.0,1.0,2646.0,783.0,897.0,209.0,72.0,53.0
2020-09-01 17:00:00+02:00,285.0,3545.0,0.0,61.0,1.0,2642.0,773.0,637.0,202.0,81.0,69.0
2020-09-01 18:00:00+02:00,284.0,3418.0,0.0,14.0,1.0,2641.0,761.0,414.0,195.0,63.0,87.0
2020-09-01 19:00:00+02:00,284.0,3514.0,0.0,164.0,1.0,2639.0,753.0,174.0,205.0,33.0,90.0
2020-09-01 20:00:00+02:00,287.0,3684.0,0.0,319.0,1.0,2638.0,711.0,9.0,207.0,8.0,85.0
2020-09-01 21:00:00+02:00,285.0,3514.0,0.0,30.0,1.0,2638.0,667.0,0.0,208.0,1.0,109.0
2020-09-01 22:00:00+02:00,287.0,3218.0,0.0,65.0,1.0,2637.0,568.0,0.0,215.0,13.0,131.0
2020-09-01 23:00:00+02:00,289.0,3287.0,0.0,23.0,1.0,2638.0,516.0,0.0,214.0,10.0,148.0
2020-09-02 00:00:00+02:00,290.0,3264.0,0.0,362.0,1.0,2646.0,501.0,0.0,216.0,14.0,146.0
2020-09-02 01:00:00+02:00,291.0,3272.0,0.0,533.0,1.0,2667.0,481.0,0.0,217.0,21.0,102.0
2020-09-02 02:00:00+02:00,291.0,3249.0,0.0,694.0,1.0,2691.0,459.0,0.0,209.0,22.0,60.0
2020-09-02 03:00:00+02:00,292.0,3248.0,0.0,687.0,1.0,2722.0,498.0,0.0,206.0,22.0,26.0
2020-09-02 04:00:00+02:00,289.0,3217.0,0.0,681.0,1.0,2750.0,511.0,0.0,209.0,22.0,14.0
2020-09-02 05:00:00+02:00,288.0,3335.0,0.0,540.0,2.0,2781.0,527.0,0.0,219.0,22.0,8.0
2020-09-02 06:00:00+02:00,279.0,3470.0,0.0,74.0,2.0,2808.0,613.0,0.0,221.0,20.0,10.0
2020-09-02 07:00:00+02:00,282.0,3690.0,0.0,451.0,2.0,2838.0,743.0,72.0,223.0,14.0,8.0
2020-09-02 08:00:00+02:00,277.0,3779.0,0.0,438.0,2.0,2865.0,782.0,450.0,215.0,9.0,5.0
2020-09-02 09:00:00+02:00,280.0,3731.0,0.0,391.0,3.0,2889.0,773.0,997.0,207.0,9.0,3.0
2020-09-02 10:00:00+02:00,278.0,3607.0,0.0,95.0,2.0,2891.0,730.0,1570.0,216.0,11.0,5.0
2020-09-02 11:00:00+02:00,278.0,3453.0,0.0,0.0,2.0,2913.0,689.0,2090.0,213.0,17.0,7.0
2020-09-02 12:00:00+02:00,280.0,3232.0,0.0,0.0,2.0,2939.0,675.0,2311.0,217.0,17.0,5.0
2020-09-02 13:00:00+02:00,280.0,3383.0,0.0,0.0,2.0,2969.0,688.0,2193.0,219.0,18.0,4.0
2020-09-02 14:00:00+02:00,281.0,3519.0,0.0,20.0,2.0,2991.0,739.0,1941.0,214.0,21.0,7.0
2020-09-02 15:00:00+02:00,285.0,3466.0,0.0,8.0,2.0,3008.0,749.0,1643.0,213.0,21.0,8.0
2020-09-02 16:00:00+02:00,289.0,3332.0,0.0,0.0,2.0,3035.0,746.0,1348.0,217.0,22.0,10.0
2020-09-02 17:00:00+02:00,285.0,3447.0,0.0,13.0,1.0,3062.0,699.0,995.0,206.0,19.0,13.0
2020-09-02 18:00:00+02:00,286.0,3498.0,0.0,113.0,1.0,3089.0,715.0,557.0,202.0,5.0,17.0
2020-09-02 19:00:00+02:00,282.0,3681.0,0.0,458.0,1.0,3114.0,720.0,151.0,202.0,8.0,23.0
2020-09-02 20:00:00+02:00,285.0,3742.0,0.0,388.0,1.0,3143.0,675.0,5.0,203.0,27.0,27.0
2020-09-02 21:00:00+02:00,285.0,3701.0,0.0,183.0,1.0,3170.0,635.0,0.0,204.0,74.0,31.0
2020-09-02 22:00:00+02:00,286.0,3507.0,0.0,2.0,1.0,3199.0,533.0,0.0,204.0,151.0,20.0
2020-09-02 23:00:00+02:00,287.0,3367.0,0.0,87.0,1.0,3229.0,505.0,0.0,203.0,260.0,13.0
2020-09-03 00:00:00+02:00,286.0,3208.0,0.0,99.0,1.0,3252.0,469.0,0.0,202.0,429.0,14.0
2020-09-03 01:00:00+02:00,287.0,3181.0,0.0,21.0,2.0,3275.0,483.0,0.0,204.0,516.0,27.0
2020-09-03 02:00:00+02:00,285.0,3183.0,0.0,267.0,2.0,3299.0,434.0,0.0,202.0,626.0,48.0
2020-09-03 03:00:00+02:00,284.0,3287.0,0.0,521.0,2.0,3301.0,430.0,0.0,199.0,706.0,80.0
2020-09-03 04:00:00+02:00,289.0,3146.0,0.0,527.0,2.0,3304.0,462.0,0.0,200.0,873.0,107.0
2020-09-03 05:00:00+02:00,287.0,3024.0,0.0,407.0,2.0,3308.0,445.0,0.0,195.0,1193.0,180.0
2020-09-03 06:00:00+02:00,288.0,3062.0,0.0,218.0,2.0,3307.0,513.0,0.0,195.0,1648.0,280.0
