,Biomass,Fossil Brown coal/Lignite,Fossil Coal-derived gas,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Other,Other renewable,Solar,Waste,Wind Onshore
2021-02-01 00:00:00+01:00,322.0,3755.0,224.0,347.0,323.0,6.0,0.0,167.0,40.0,3488.0,39.0,270.0,0.0,20.0,78.0
2021-02-01 01:00:00+01:00,326.0,3730.0,227.0,351.0,328.0,7.0,0.0,167.0,42.0,3489.0,40.0,271.0,0.0,20.0,81.0
2021-02-01 02:00:00+01:00,327.0,3734.0,226.0,352.0,329.0,7.0,0.0,166.0,41.0,3487.0,42.0,272.0,0.0,20.0,78.0
2021-02-01 03:00:00+01:00,326.0,3503.0,225.0,351.0,327.0,6.0,0.0,166.0,41.0,3487.0,42.0,270.0,0.0,20.0,81.0
2021-02-01 04:00:00+01:00,326.0,3431.0,223.0,353.0,327.0,6.0,0.0,166.0,39.0,3490.0,43.0,269.0,0.0,20.0,76.0
2021-02-01 05:00:00+01:00,328.0,3933.0,228.0,444.0,334.0,8.0,138.0,165.0,42.0,3488.0,47.0,271.0,0.0,20.0,79.0
2021-02-01 06:00:00+01:00,330.0,4510.0,247.0,813.0,362.0,10.0,393.0,155.0,246.0,3488.0,76.0,284.0,0.0,20.0,84.0
2021-02-01 07:00:00+01:00,332.0,4672.0,240.0,1208.0,400.0,11.0,85.0,154.0,295.0,3491.0,81.0,287.0,7.0,20.0,96.0
2021-02-01 08:00:00+01:00,331.0,4751.0,238.0,1224.0,403.0,10.0,258.0,152.0,380.0,3490.0,83.0,288.0,155.0,21.0,88.0
2021-02-01 09:00:00+01:00,333.0,4733.0,234.0,1216.0,400.0,10.0,389.0,152.0,455.0,3487.0,87.0,288.0,493.0,20.0,85.0
2021-02-01 10:00:00+01:00,331.0,4700.0,247.0,1207.0,406.0,10.0,312.0,151.0,444.0,3489.0,85.0,286.0,750.0,20.0,91.0
2021-02-01 11:00:00+01:00,321.0,4698.0,246.0,1208.0,401.0,7.0,170.0,152.0,354.0,3487.0,82.0,288.0,905.0,20.0,87.0
2021-02-01 12:00:00+01:00,294.0,4679.0,247.0,1199.0,391.0,6.0,2.0,154.0,307.0,3485.0,77.0,287.0,933.0,20.0,79.0
2021-02-01 13:00:00+01:00,302.0,4668.0,247.0,1149.0,355.0,6.0,0.0,158.0,169.0,3482.0,75.0,282.0,844.0,20.0,76.0
2021-02-01 14:00:00+01:00,304.0,4693.0,249.0,1203.0,394.0,7.0,80.0,156.0,362.0,3483.0,76.0,280.0,610.0,20.0,73.0
2021-02-01 15:00:00+01:00,311.0,4739.0,248.0,1197.0,393.0,7.0,0.0,154.0,362.0,3480.0,76.0,280.0,281.0,20.0,69.0
2021-02-01 16:00:00+01:00,329.0,4804.0,242.0,1210.0,390.0,6.0,385.0,154.0,377.0,3482.0,81.0,284.0,36.0,21.0,76.0
2021-02-01 17:00:00+01:00,330.0,4761.0,236.0,1215.0,390.0,6.0,726.0,158.0,270.0,3483.0,85.0,286.0,1.0,20.0,74.0
2021-02-01 18:00:00+01:00,330.0,4761.0,235.0,1215.0,389.0,5.0,765.0,155.0,487.0,3482.0,83.0,288.0,0.0,21.0,91.0
2021-02-01 19:00:00+01:00,329.0,4758.0,243.0,1206.0,390.0,5.0,517.0,157.0,317.0,3485.0,79.0,286.0,0.0,20.0,102.0
2021-02-01 20:00:00+01:00,328.0,4673.0,244.0,1200.0,393.0,6.0,79.0,157.0,338.0,3485.0,80.0,288.0,0.0,20.0,110.0
