,Biomass,Fossil Brown coal/Lignite,Fossil Coal-derived gas,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Other,Other renewable,Solar,Waste,Wind Onshore
2020-07-01 00:00:00+02:00,268.0,2808.0,308.0,887.0,120.0,5.0,17.0,144.0,354.0,2842.0,94.0,262.0,0.0,24.0,88.0
2020-07-01 01:00:00+02:00,267.0,2742.0,311.0,896.0,114.0,5.0,0.0,145.0,264.0,2849.0,94.0,263.0,0.0,24.0,79.0
2020-07-01 02:00:00+02:00,266.0,2447.0,311.0,871.0,109.0,5.0,0.0,147.0,129.0,2851.0,94.0,262.0,0.0,24.0,76.0
2020-07-01 03:00:00+02:00,267.0,2371.0,309.0,871.0,110.0,5.0,0.0,148.0,131.0,2854.0,94.0,261.0,0.0,23.0,69.0
2020-07-01 04:00:00+02:00,267.0,2349.0,304.0,871.0,112.0,5.0,0.0,148.0,125.0,2857.0,94.0,260.0,10.0,23.0,67.0
2020-07-01 05:00:00+02:00,267.0,2489.0,305.0,871.0,117.0,5.0,0.0,146.0,247.0,2859.0,94.0,260.0,21.0,23.0,64.0
2020-07-01 06:00:00+02:00,268.0,2793.0,314.0,908.0,123.0,5.0,47.0,145.0,334.0,2862.0,107.0,266.0,86.0,23.0,53.0
2020-07-01 07:00:00+02:00,269.0,2739.0,313.0,919.0,122.0,5.0,319.0,141.0,469.0,2860.0,114.0,268.0,338.0,23.0,39.0
2020-07-01 08:00:00+02:00,268.0,2640.0,282.0,902.0,115.0,5.0,316.0,141.0,586.0,2849.0,114.0,265.0,706.0,23.0,36.0
2020-07-01 09:00:00+02:00,268.0,2660.0,147.0,867.0,114.0,13.0,290.0,142.0,502.0,2835.0,109.0,264.0,1018.0,24.0,43.0
2020-07-01 10:00:00+02:00,268.0,2620.0,212.0,867.0,105.0,5.0,267.0,144.0,481.0,2829.0,102.0,258.0,1251.0,24.0,51.0
2020-07-01 11:00:00+02:00,267.0,2603.0,308.0,844.0,100.0,5.0,222.0,147.0,317.0,2822.0,96.0,250.0,1393.0,23.0,56.0
2020-07-01 12:00:00+02:00,267.0,2603.0,308.0,838.0,96.0,5.0,389.0,148.0,235.0,2816.0,96.0,250.0,1445.0,24.0,61.0
2020-07-01 13:00:00+02:00,268.0,2603.0,309.0,835.0,103.0,5.0,47.0,148.0,217.0,2809.0,97.0,249.0,1404.0,24.0,68.0
2020-07-01 14:00:00+02:00,268.0,2496.0,314.0,829.0,97.0,5.0,0.0,146.0,205.0,2801.0,96.0,249.0,1316.0,25.0,68.0
2020-07-01 15:00:00+02:00,269.0,2451.0,312.0,832.0,100.0,5.0,70.0,146.0,240.0,2796.0,98.0,251.0,1151.0,25.0,69.0
2020-07-01 16:00:00+02:00,268.0,2292.0,309.0,834.0,95.0,5.0,216.0,147.0,323.0,2796.0,100.0,252.0,939.0,25.0,64.0
2020-07-01 17:00:00+02:00,269.0,2284.0,311.0,849.0,105.0,5.0,78.0,147.0,331.0,2792.0,104.0,253.0,626.0,25.0,67.0
2020-07-01 18:00:00+02:00,269.0,2333.0,326.0,851.0,112.0,5.0,297.0,146.0,328.0,2788.0,104.0,259.0,300.0,25.0,60.0
2020-07-01 19:00:00+02:00,271.0,2484.0,274.0,865.0,112.0,5.0,333.0,145.0,371.0,2790.0,113.0,264.0,105.0,25.0,57.0
2020-07-01 20:00:00+02:00,270.0,2376.0,146.0,865.0,108.0,5.0,339.0,143.0,348.0,2791.0,113.0,265.0,33.0,25.0,68.0
2020-07-01 21:00:00+02:00,269.0,2386.0,150.0,866.0,105.0,5.0,412.0,141.0,276.0,2796.0,109.0,263.0,9.0,25.0,86.0
2020-07-01 22:00:00+02:00,269.0,2380.0,151.0,857.0,105.0,5.0,7.0,143.0,340.0,2813.0,97.0,259.0,1.0,25.0,109.0
2020-07-01 23:00:00+02:00,270.0,2304.0,148.0,860.0,113.0,5.0,0.0,146.0,325.0,2824.0,94.0,259.0,0.0,25.0,107.0
2020-07-02 00:00:00+02:00,272.0,2497.0,158.0,868.0,117.0,5.0,0.0,151.0,207.0,2829.0,92.0,259.0,0.0,26.0,94.0
2020-07-02 01:00:00+02:00,271.0,2461.0,158.0,872.0,114.0,5.0,0.0,151.0,285.0,2833.0,93.0,259.0,0.0,25.0,93.0
2020-07-02 02:00:00+02:00,271.0,2383.0,158.0,873.0,111.0,5.0,0.0,152.0,173.0,2835.0,94.0,260.0,0.0,25.0,67.0
2020-07-02 03:00:00+02:00,271.0,2441.0,165.0,880.0,111.0,5.0,0.0,151.0,200.0,2841.0,93.0,259.0,0.0,25.0,55.0
2020-07-02 04:00:00+02:00,271.0,2413.0,155.0,884.0,104.0,5.0,0.0,150.0,154.0,2847.0,93.0,259.0,3.0,25.0,54.0
2020-07-02 05:00:00+02:00,273.0,2399.0,152.0,859.0,112.0,5.0,0.0,150.0,109.0,2848.0,94.0,259.0,14.0,25.0,47.0
2020-07-02 06:00:00+02:00,272.0,2493.0,155.0,891.0,116.0,5.0,270.0,143.0,222.0,2844.0,105.0,264.0,80.0,25.0,49.0
2020-07-02 07:00:00+02:00,272.0,2532.0,149.0,901.0,118.0,5.0,244.0,143.0,152.0,2844.0,114.0,266.0,269.0,26.0,44.0
2020-07-02 08:00:00+02:00,270.0,2552.0,151.0,893.0,113.0,5.0,296.0,143.0,192.0,2841.0,114.0,265.0,565.0,26.0,30.0
2020-07-02 09:00:00+02:00,267.0,2562.0,148.0,859.0,104.0,14.0,134.0,141.0,396.0,2832.0,107.0,255.0,843.0,25.0,24.0
2020-07-02 10:00:00+02:00,266.0,2527.0,148.0,849.0,106.0,12.0,335.0,141.0,472.0,2827.0,101.0,252.0,1000.0,25.0,32.0
2020-07-02 11:00:00+02:00,265.0,2472.0,142.0,840.0,102.0,5.0,225.0,142.0,465.0,2823.0,95.0,249.0,1042.0,25.0,23.0
2020-07-02 12:00:00+02:00,270.0,2473.0,140.0,848.0,103.0,12.0,108.0,144.0,382.0,2819.0,95.0,249.0,1003.0,26.0,21.0
2020-07-02 13:00:00+02:00,272.0,2485.0,142.0,856.0,101.0,5.0,96.0,143.0,326.0,2816.0,100.0,251.0,924.0,25.0,22.0
2020-07-02 14:00:00+02:00,274.0,2455.0,174.0,862.0,108.0,6.0,16.0,143.0,266.0,2811.0,104.0,250.0,720.0,25.0,20.0
2020-07-02 15:00:00+02:00,274.0,2444.0,244.0,861.0,112.0,7.0,204.0,148.0,246.0,2811.0,102.0,253.0,431.0,25.0,18.0
2020-07-02 16:00:00+02:00,272.0,2339.0,294.0,844.0,104.0,5.0,306.0,145.0,287.0,2821.0,101.0,254.0,361.0,25.0,27.0
2020-07-02 17:00:00+02:00,274.0,2334.0,304.0,853.0,105.0,5.0,132.0,140.0,412.0,2829.0,100.0,255.0,305.0,25.0,32.0
2020-07-02 18:00:00+02:00,275.0,2316.0,309.0,876.0,108.0,5.0,0.0,145.0,422.0,2828.0,108.0,257.0,235.0,25.0,44.0
2020-07-02 19:00:00+02:00,277.0,2405.0,311.0,848.0,110.0,5.0,260.0,145.0,438.0,2835.0,113.0,260.0,112.0,25.0,42.0
2020-07-02 20:00:00+02:00,278.0,2395.0,310.0,844.0,106.0,5.0,246.0,144.0,388.0,2840.0,111.0,262.0,32.0,25.0,29.0
2020-07-02 21:00:00+02:00,278.0,2405.0,311.0,845.0,102.0,5.0,195.0,145.0,322.0,2840.0,102.0,258.0,5.0,25.0,40.0
2020-07-02 22:00:00+02:00,275.0,2397.0,304.0,849.0,102.0,5.0,0.0,145.0,370.0,2838.0,95.0,256.0,1.0,26.0,53.0
2020-07-02 23:00:00+02:00,274.0,2323.0,309.0,848.0,106.0,5.0,0.0,145.0,365.0,2842.0,95.0,255.0,0.0,26.0,48.0
2020-07-03 00:00:00+02:00,273.0,1956.0,291.0,725.0,102.0,5.0,46.0,145.0,378.0,2846.0,94.0,255.0,0.0,25.0,43.0
2020-07-03 01:00:00+02:00,273.0,1924.0,290.0,765.0,100.0,5.0,0.0,146.0,203.0,2845.0,93.0,255.0,0.0,25.0,52.0
2020-07-03 02:00:00+02:00,273.0,1941.0,287.0,787.0,103.0,5.0,0.0,150.0,91.0,2849.0,93.0,255.0,0.0,25.0,75.0
2020-07-03 03:00:00+02:00,272.0,1960.0,294.0,789.0,100.0,5.0,0.0,150.0,90.0,2849.0,93.0,255.0,0.0,25.0,83.0
2020-07-03 04:00:00+02:00,275.0,1909.0,291.0,786.0,98.0,5.0,0.0,149.0,88.0,2849.0,94.0,255.0,5.0,25.0,84.0
2020-07-03 05:00:00+02:00,276.0,1893.0,289.0,782.0,99.0,5.0,0.0,148.0,111.0,2851.0,94.0,255.0,15.0,25.0,95.0
2020-07-03 06:00:00+02:00,277.0,1936.0,290.0,871.0,102.0,5.0,0.0,143.0,359.0,2850.0,102.0,257.0,68.0,25.0,89.0
