,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Solar,Waste,Wind Offshore,Wind Onshore
2020-04-01 00:00:00+02:00,76.82000000000001,53.41,266.5,19.058,0.0,103.28864,16.416,27.049
2020-04-01 01:00:00+02:00,79.12,53.41,281.26000000000005,19.058,0.0,99.59976,16.32,26.224
2020-04-01 02:00:00+02:00,80.5,54.39,310.78000000000003,19.058,0.0,99.59976,16.236,25.685
2020-04-01 03:00:00+02:00,74.52000000000001,56.35,240.26000000000002,19.058,0.0,99.59976,16.668,22.791999999999998
2020-04-01 04:00:00+02:00,74.29,56.35,246.00000000000003,19.058,0.0,91.29978,17.352,19.491999999999997
2020-04-01 05:00:00+02:00,76.36,58.31,265.68,19.058,0.0,91.29978,15.42,17.765
2020-04-01 06:00:00+02:00,93.84,87.71,259.94,19.791,0.0,106.97752,16.344,16.576999999999998
2020-04-01 07:00:00+02:00,97.98,101.42999999999999,328.82000000000005,19.791,0.902,110.66640000000001,16.284,18.711
2020-04-01 08:00:00+02:00,106.49000000000001,97.51,391.14000000000004,22.723,4.059,107.89974000000001,16.524,21.549
2020-04-01 09:00:00+02:00,104.88000000000001,99.47,412.46000000000004,26.387999999999998,8.323,107.89974000000001,14.58,22.99
2020-04-01 10:00:00+02:00,108.79,98.98,333.74,26.387999999999998,11.398,107.89974000000001,15.504,25.299999999999997
2020-04-01 11:00:00+02:00,109.48,131.32,291.1,26.387999999999998,13.079,106.97752,16.872,27.511
2020-04-01 12:00:00+02:00,108.79,114.66,265.68,20.524,14.596,98.67754000000001,16.836000000000002,28.061
2020-04-01 13:00:00+02:00,75.9,67.62,282.90000000000003,17.592,15.498000000000001,97.75532,16.14,27.005
2020-04-01 14:00:00+02:00,68.08,64.19,284.54,17.592,14.637,98.67754000000001,17.64,26.927999999999997
2020-04-01 15:00:00+02:00,72.22,62.23,309.14000000000004,18.325,12.054,99.59976,17.736,31.9
2020-04-01 16:00:00+02:00,87.86,61.74,398.52000000000004,24.189,8.241,99.59976,18.0,36.047
2020-04-01 17:00:00+02:00,99.36,66.64,359.98,24.922,4.8790000000000004,101.44420000000001,18.204,32.274
2020-04-01 18:00:00+02:00,120.06,90.64999999999999,325.54,27.854,2.132,112.51084,16.92,30.788999999999998
2020-04-01 19:00:00+02:00,107.18,94.08,285.36,28.587,0.328,127.26636,17.208000000000002,30.491999999999997
2020-04-01 20:00:00+02:00,126.5,71.53999999999999,350.14000000000004,29.32,0.0,127.26636,17.376,30.634999999999998
2020-04-01 21:00:00+02:00,99.59,61.25,260.76000000000005,23.456,0.0,128.18858,17.676000000000002,31.229
2020-04-01 22:00:00+02:00,97.75,61.74,356.70000000000005,21.256999999999998,0.0,126.34414000000001,17.976,31.822999999999997
2020-04-01 23:00:00+02:00,75.44,61.74,374.74,21.256999999999998,0.0,121.73304,17.976,31.712999999999997
2020-04-02 00:00:00+02:00,70.61,59.29,248.46,20.524,0.0,101.44420000000001,18.456,29.447
2020-04-02 01:00:00+02:00,67.85000000000001,57.33,269.78000000000003,19.791,0.0,97.75532,18.18,29.072999999999997
2020-04-02 02:00:00+02:00,67.85000000000001,57.33,267.32,19.791,0.0,96.8331,18.048000000000002,28.401999999999997
2020-04-02 03:00:00+02:00,69.23,57.82,304.22,19.791,0.0,96.8331,18.012,27.313
2020-04-02 04:00:00+02:00,64.86,57.33,322.26000000000005,19.791,0.0,97.75532,17.904,26.355999999999998
2020-04-02 05:00:00+02:00,69.46000000000001,56.839999999999996,305.86,19.791,0.0,97.75532,17.904,25.552999999999997
2020-04-02 06:00:00+02:00,96.14,58.8,277.98,19.791,0.0,112.51084,18.156,24.871
2020-04-02 07:00:00+02:00,97.98,67.62,277.98,19.058,0.984,116.19972,18.072,24.738999999999997
2020-04-02 08:00:00+02:00,98.21000000000001,69.09,302.58000000000004,19.791,4.346,115.2775,17.892,26.686
2020-04-02 09:00:00+02:00,89.01,94.08,279.62,19.058,8.651,110.66640000000001,18.264,28.918999999999997
2020-04-02 10:00:00+02:00,90.16000000000001,82.81,264.86,17.592,11.07,100.52198,18.192,28.875
2020-04-02 11:00:00+02:00,80.73,66.64,274.70000000000005,16.126,13.489,83.92202,18.216,31.712999999999997
2020-04-02 12:00:00+02:00,71.07000000000001,59.29,305.86,13.193999999999999,15.047,77.46648,18.096,29.006999999999998
2020-04-02 13:00:00+02:00,69.0,60.269999999999996,304.22,16.858999999999998,12.177000000000001,75.62204,18.192,29.81
2020-04-02 14:00:00+02:00,69.46000000000001,63.699999999999996,306.68,21.256999999999998,9.143,74.69982,18.276,31.845
2020-04-02 15:00:00+02:00,70.84,65.17,336.20000000000005,24.189,6.601,88.53312,18.348,32.483
2020-04-02 16:00:00+02:00,90.39,71.05,337.02000000000004,24.922,5.453,96.8331,18.096,31.162999999999997
