,Biomass,Fossil Brown coal/Lignite,Fossil Gas,Fossil Hard coal,Fossil Oil,Geothermal,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Other,Other renewable,Solar,Waste,Wind Onshore
2020-09-01 00:00:00+02:00,80.0,533.0,979.0,,0.0,,11.0,11.0,1395.0,47.0,14.0,0.0,1.0,80.0
2020-09-01 00:15:00+02:00,81.0,556.0,983.0,,0.0,,11.0,11.0,1394.0,47.0,12.0,0.0,0.0,72.0
2020-09-01 00:30:00+02:00,80.0,551.0,958.0,,0.0,,11.0,11.0,1396.0,47.0,13.0,0.0,0.0,60.0
2020-09-01 00:45:00+02:00,79.0,554.0,943.0,,0.0,,11.0,11.0,1396.0,47.0,14.0,0.0,1.0,55.0
2020-09-01 01:00:00+02:00,80.0,568.0,999.0,,0.0,,11.0,11.0,1397.0,48.0,14.0,0.0,0.0,73.0
2020-09-01 01:15:00+02:00,80.0,580.0,969.0,,0.0,,11.0,11.0,1396.0,48.0,14.0,0.0,0.0,94.0
2020-09-01 01:30:00+02:00,79.0,573.0,937.0,,0.0,,11.0,11.0,1396.0,48.0,12.0,0.0,0.0,92.0
2020-09-01 01:45:00+02:00,80.0,568.0,900.0,,0.0,,11.0,11.0,1396.0,48.0,12.0,0.0,1.0,79.0
2020-09-01 02:00:00+02:00,80.0,575.0,883.0,,0.0,,11.0,11.0,1397.0,43.0,13.0,0.0,0.0,97.0
2020-09-01 02:15:00+02:00,79.0,549.0,875.0,,0.0,,11.0,11.0,1397.0,43.0,13.0,0.0,0.0,126.0
2020-09-01 02:30:00+02:00,77.0,532.0,835.0,,0.0,,11.0,11.0,1397.0,43.0,10.0,0.0,0.0,118.0
2020-09-01 02:45:00+02:00,72.0,535.0,850.0,,0.0,,11.0,11.0,1397.0,43.0,9.0,0.0,0.0,67.0
2020-09-01 03:00:00+02:00,63.0,566.0,877.0,,0.0,,11.0,11.0,1397.0,40.0,8.0,0.0,0.0,67.0
2020-09-01 03:15:00+02:00,52.0,572.0,878.0,,0.0,,10.0,11.0,1392.0,40.0,8.0,0.0,0.0,61.0
2020-09-01 03:30:00+02:00,48.0,572.0,886.0,,0.0,,10.0,11.0,1393.0,40.0,8.0,0.0,0.0,63.0
2020-09-01 03:45:00+02:00,47.0,569.0,875.0,,0.0,,10.0,11.0,1393.0,40.0,8.0,0.0,0.0,64.0
2020-09-01 04:00:00+02:00,47.0,538.0,795.0,,0.0,,10.0,11.0,1393.0,39.0,6.0,0.0,1.0,60.0
2020-09-01 04:15:00+02:00,47.0,538.0,838.0,,0.0,,10.0,11.0,1394.0,39.0,6.0,0.0,1.0,49.0
2020-09-01 04:30:00+02:00,47.0,542.0,897.0,,0.0,,10.0,11.0,1395.0,39.0,6.0,0.0,1.0,38.0
2020-09-01 04:45:00+02:00,47.0,550.0,921.0,,0.0,,10.0,11.0,1394.0,39.0,7.0,0.0,0.0,32.0
2020-09-01 05:00:00+02:00,47.0,507.0,869.0,,0.0,,10.0,11.0,1395.0,39.0,7.0,0.0,1.0,32.0
2020-09-01 05:15:00+02:00,51.0,516.0,907.0,,0.0,,10.0,11.0,1396.0,39.0,7.0,0.0,1.0,33.0
2020-09-01 05:30:00+02:00,53.0,549.0,945.0,,0.0,,10.0,11.0,1396.0,39.0,8.0,0.0,1.0,33.0
2020-09-01 05:45:00+02:00,57.0,570.0,970.0,,0.0,,10.0,11.0,1395.0,39.0,8.0,0.0,1.0,32.0
2020-09-01 06:00:00+02:00,61.0,523.0,802.0,,0.0,,10.0,11.0,1395.0,41.0,9.0,0.0,1.0,33.0
2020-09-01 06:15:00+02:00,69.0,521.0,881.0,,0.0,,10.0,11.0,1395.0,41.0,10.0,2.0,1.0,33.0
2020-09-01 06:30:00+02:00,74.0,561.0,930.0,,0.0,,10.0,11.0,1395.0,41.0,10.0,7.0,1.0,34.0
2020-09-01 06:45:00+02:00,75.0,574.0,986.0,,0.0,,10.0,11.0,1396.0,41.0,10.0,17.0,1.0,38.0
2020-09-01 07:00:00+02:00,77.0,575.0,901.0,,0.0,,11.0,11.0,1396.0,41.0,10.0,29.0,1.0,38.0
2020-09-01 07:15:00+02:00,78.0,564.0,917.0,,0.0,,11.0,11.0,1397.0,41.0,11.0,41.0,1.0,39.0
2020-09-01 07:30:00+02:00,78.0,576.0,944.0,,0.0,,11.0,11.0,1398.0,41.0,12.0,44.0,1.0,41.0
2020-09-01 07:45:00+02:00,79.0,582.0,974.0,,0.0,,11.0,11.0,1398.0,41.0,12.0,54.0,1.0,39.0
2020-09-01 08:00:00+02:00,79.0,588.0,976.0,,0.0,,11.0,11.0,1398.0,46.0,12.0,64.0,1.0,42.0
2020-09-01 08:15:00+02:00,80.0,590.0,950.0,,0.0,,11.0,11.0,1395.0,46.0,13.0,81.0,1.0,49.0
2020-09-01 08:30:00+02:00,79.0,593.0,953.0,,0.0,,11.0,11.0,1395.0,46.0,14.0,99.0,1.0,58.0
2020-09-01 08:45:00+02:00,80.0,583.0,963.0,,0.0,,11.0,11.0,1395.0,46.0,14.0,111.0,1.0,60.0
2020-09-01 09:00:00+02:00,80.0,588.0,958.0,,0.0,,11.0,11.0,1395.0,53.0,15.0,128.0,1.0,64.0
2020-09-01 09:15:00+02:00,81.0,591.0,947.0,,0.0,,11.0,11.0,1393.0,53.0,15.0,148.0,1.0,70.0
2020-09-01 09:30:00+02:00,81.0,594.0,960.0,,0.0,,11.0,11.0,1393.0,53.0,15.0,177.0,1.0,90.0
2020-09-01 09:45:00+02:00,81.0,594.0,953.0,,0.0,,11.0,11.0,1394.0,53.0,15.0,180.0,1.0,89.0
2020-09-01 10:00:00+02:00,80.0,595.0,960.0,,0.0,,11.0,11.0,1394.0,46.0,15.0,197.0,1.0,89.0
