,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Solar,Wind Onshore
2020-04-01 00:00:00+02:00,9.888,3.456,8.76,36.18,0.0,0.39599999999999996
2020-04-01 01:00:00+02:00,9.888,2.976,7.5120000000000005,36.204,0.0,0.38499999999999995
2020-04-01 02:00:00+02:00,9.168000000000001,2.976,8.376,36.192,0.0,0.418
2020-04-01 03:00:00+02:00,8.424,2.8080000000000003,4.176,36.228,0.0,0.46199999999999997
2020-04-01 04:00:00+02:00,8.712,3.072,3.864,36.204,0.0,0.407
2020-04-01 05:00:00+02:00,9.096,3.216,15.48,36.216,0.0,0.253
2020-04-01 06:00:00+02:00,31.968,4.056,25.032,36.204,0.0,0.154
2020-04-01 07:00:00+02:00,41.688,5.76,41.4,36.216,0.451,0.10999999999999999
2020-04-01 08:00:00+02:00,35.616,5.904,37.344,36.24,5.986000000000001,0.044
2020-04-01 09:00:00+02:00,22.248,3.672,27.336000000000002,36.276,20.336000000000002,0.022
2020-04-01 10:00:00+02:00,12.792,3.36,9.936,36.288000000000004,36.49,0.011
2020-04-01 11:00:00+02:00,9.288,3.2880000000000003,8.928,36.252,49.897000000000006,0.0
2020-04-01 12:00:00+02:00,7.44,3.384,6.912,36.204,57.769000000000005,0.011
2020-04-01 13:00:00+02:00,2.592,3.744,6.96,36.144,60.557,0.033
2020-04-01 14:00:00+02:00,2.952,3.432,6.36,36.048,59.204,0.088
2020-04-01 15:00:00+02:00,3.216,3.48,5.832,36.024,53.874,0.09899999999999999
2020-04-01 16:00:00+02:00,4.056,3.456,7.2,36.012,44.198,0.088
2020-04-01 17:00:00+02:00,8.808,3.528,10.584,35.988,31.078000000000003,0.088
2020-04-01 18:00:00+02:00,26.448,5.328,22.344,35.976,15.949,0.088
2020-04-01 19:00:00+02:00,52.056000000000004,6.5760000000000005,44.664,35.988,3.854,0.077
2020-04-01 20:00:00+02:00,56.448,6.936,57.336,36.0,0.041,0.05499999999999999
2020-04-01 21:00:00+02:00,51.648,4.152,41.688,36.06,0.0,0.044
2020-04-01 22:00:00+02:00,47.568,4.08,40.656,36.108000000000004,0.0,0.011
2020-04-01 23:00:00+02:00,31.848,3.624,17.28,36.156,0.0,0.011
2020-04-02 00:00:00+02:00,20.976,3.624,10.8,36.168,0.0,0.011
2020-04-02 01:00:00+02:00,15.168000000000001,3.36,6.816,36.18,0.0,0.011
2020-04-02 02:00:00+02:00,15.264000000000001,3.168,6.72,36.216,0.0,0.033
2020-04-02 03:00:00+02:00,11.016,3.096,5.208,36.204,0.0,0.044
2020-04-02 04:00:00+02:00,13.392,3.048,9.672,36.228,0.0,0.05499999999999999
2020-04-02 05:00:00+02:00,21.192,3.696,28.32,36.216,0.0,0.066
2020-04-02 06:00:00+02:00,29.328,4.008,26.856,36.216,0.0,0.088
2020-04-02 07:00:00+02:00,40.488,4.8,42.12,36.204,0.5740000000000001,0.066
2020-04-02 08:00:00+02:00,43.272,5.16,47.928000000000004,36.18,6.109,0.044
2020-04-02 09:00:00+02:00,22.368000000000002,3.84,33.24,36.192,19.844,0.011
2020-04-02 10:00:00+02:00,14.280000000000001,3.696,9.888,36.132,35.67,0.0
2020-04-02 11:00:00+02:00,11.184000000000001,3.432,8.088000000000001,36.06,48.667,0.011
2020-04-02 12:00:00+02:00,5.208,3.672,11.16,35.976,56.580000000000005,0.022
2020-04-02 13:00:00+02:00,4.6080000000000005,3.2640000000000002,7.08,35.844,59.409000000000006,0.05499999999999999
2020-04-02 14:00:00+02:00,4.08,3.336,6.6000000000000005,35.904,58.220000000000006,0.09899999999999999
2020-04-02 15:00:00+02:00,4.5840000000000005,3.408,8.064,35.82,53.095,0.10999999999999999
2020-04-02 16:00:00+02:00,9.336,3.528,5.184,35.82,43.337,0.10999999999999999
2020-04-02 17:00:00+02:00,11.904,3.696,6.696,35.832,30.463,0.121
2020-04-02 18:00:00+02:00,25.392,4.632,17.496,35.844,15.211,0.132
2020-04-02 19:00:00+02:00,44.304,5.424,39.024,35.832,3.854,0.132
2020-04-02 20:00:00+02:00,48.192,5.88,53.616,35.868,0.082,0.16499999999999998
2020-04-02 21:00:00+02:00,33.432,4.128,42.096000000000004,35.916000000000004,0.0,0.143
2020-04-02 22:00:00+02:00,32.808,3.48,35.136,35.976,0.0,0.121
2020-04-02 23:00:00+02:00,18.864,3.456,11.832,36.024,0.0,0.10999999999999999
2020-04-03 00:00:00+02:00,10.08,3.3120000000000003,7.344,36.048,0.0,0.066
2020-04-03 01:00:00+02:00,10.224,3.0,4.824,36.06,0.0,0.05499999999999999
2020-04-03 02:00:00+02:00,7.8,3.0,4.368,36.096000000000004,0.0,0.044
2020-04-03 03:00:00+02:00,8.184000000000001,3.048,5.088,36.096000000000004,0.0,0.044
2020-04-03 04:00:00+02:00,8.952,2.88,5.784,36.168,0.0,0.033
2020-04-03 05:00:00+02:00,9.504,3.144,9.528,36.168,0.0,0.011
2020-04-03 06:00:00+02:00,26.712,5.088,25.488,36.12,0.0,0.011
2020-04-03 07:00:00+02:00,53.928000000000004,5.5440000000000005,37.608000000000004,36.132,0.615,0.011
2020-04-03 08:00:00+02:00,61.056000000000004,5.232,45.096000000000004,36.144,6.355,0.011
2020-04-03 09:00:00+02:00,43.056,3.8160000000000003,33.792,36.108000000000004,19.68,0.011
2020-04-03 10:00:00+02:00,15.432,3.72,17.16,36.06,35.465,0.011
2020-04-03 11:00:00+02:00,15.96,3.624,9.624,36.024,48.257000000000005,0.011
2020-04-03 12:00:00+02:00,14.184000000000001,3.72,6.456,35.964,56.334,0.044
2020-04-03 13:00:00+02:00,10.56,3.456,6.6000000000000005,35.916000000000004,60.024,0.066
2020-04-03 14:00:00+02:00,8.808,3.3120000000000003,7.344,35.88,57.687000000000005,0.077
2020-04-03 15:00:00+02:00,8.136000000000001,3.192,7.5600000000000005,35.952,43.091,0.077
2020-04-03 16:00:00+02:00,8.76,3.36,7.92,35.856,44.649,0.09899999999999999
2020-04-03 17:00:00+02:00,20.544,4.152,16.368000000000002,35.808,32.062000000000005,0.10999999999999999
2020-04-03 18:00:00+02:00,49.416000000000004,4.704,37.368,35.844,16.318,0.121
2020-04-03 19:00:00+02:00,48.744,4.656,56.88,35.82,4.428,0.121
2020-04-03 20:00:00+02:00,51.624,4.824,61.152,35.856,0.123,0.10999999999999999
2020-04-03 21:00:00+02:00,61.032000000000004,3.912,66.672,35.868,0.0,0.088
2020-04-03 22:00:00+02:00,59.64,3.7920000000000003,62.184000000000005,35.928,0.0,0.10999999999999999
2020-04-03 23:00:00+02:00,62.184000000000005,3.576,44.928000000000004,35.988,0.0,0.121
2020-04-04 00:00:00+02:00,26.208000000000002,3.72,29.736,35.976,0.0,0.121
2020-04-04 01:00:00+02:00,16.248,3.552,15.096,36.0,0.0,0.10999999999999999
2020-04-04 02:00:00+02:00,13.224,3.432,8.016,36.0,0.0,0.132
2020-04-04 03:00:00+02:00,11.064,3.432,7.056,36.0,0.0,0.154
2020-04-04 04:00:00+02:00,8.496,3.408,5.472,36.012,0.0,0.16499999999999998
2020-04-04 05:00:00+02:00,7.776,3.528,5.952,36.036,0.0,0.187
2020-04-04 06:00:00+02:00,12.768,3.84,10.344,36.036,0.0,0.209
2020-04-04 07:00:00+02:00,13.392,4.44,13.968,33.588,0.738,0.19799999999999998
2020-04-04 08:00:00+02:00,11.784,4.344,12.24,32.112,6.847,0.176
2020-04-04 09:00:00+02:00,4.248,3.912,14.4,32.772,20.418,0.187
2020-04-04 10:00:00+02:00,2.352,3.696,6.5520000000000005,33.456,36.244,0.143
2020-04-04 11:00:00+02:00,1.704,3.576,5.304,34.032000000000004,49.282000000000004,0.10999999999999999
2020-04-04 12:00:00+02:00,1.1280000000000001,3.6,5.76,34.656,56.99,0.077
2020-04-04 13:00:00+02:00,0.936,3.648,4.464,35.208,60.024,0.044
2020-04-04 14:00:00+02:00,0.48,3.528,4.872,35.412,59.04,0.033
2020-04-04 15:00:00+02:00,0.984,3.648,4.872,35.82,45.346000000000004,0.066
2020-04-04 16:00:00+02:00,0.672,3.528,6.264,35.808,44.403,0.09899999999999999
2020-04-04 17:00:00+02:00,6.072,3.84,16.92,35.796,31.16,0.09899999999999999
2020-04-04 18:00:00+02:00,28.032,4.752,25.032,35.772,16.564,0.088
2020-04-04 19:00:00+02:00,39.384,5.064,40.92,35.772,4.5920000000000005,0.066
2020-04-04 20:00:00+02:00,45.672000000000004,5.328,37.368,35.784,0.123,0.10999999999999999
2020-04-04 21:00:00+02:00,31.608,5.472,28.848,35.868,0.0,0.143
2020-04-04 22:00:00+02:00,23.952,4.968,22.68,35.892,0.0,0.132
2020-04-04 23:00:00+02:00,19.368000000000002,4.296,20.88,35.928,0.0,0.143
2020-04-05 00:00:00+02:00,4.032,3.7920000000000003,11.736,35.964,0.0,0.176
2020-04-05 01:00:00+02:00,1.344,3.3120000000000003,5.424,35.988,0.0,0.143
2020-04-05 02:00:00+02:00,1.368,3.408,4.6080000000000005,36.0,0.0,0.088
2020-04-05 03:00:00+02:00,1.344,3.432,3.696,36.048,0.0,0.066
2020-04-05 04:00:00+02:00,1.272,3.456,3.648,36.12,0.0,0.05499999999999999
2020-04-05 05:00:00+02:00,1.3920000000000001,3.672,4.08,36.12,0.0,0.05499999999999999
2020-04-05 06:00:00+02:00,1.512,3.696,4.248,36.12,0.0,0.044
2020-04-05 07:00:00+02:00,1.704,4.08,4.032,36.108000000000004,0.779,0.044
2020-04-05 08:00:00+02:00,2.424,4.032,4.176,36.132,7.093,0.033
2020-04-05 09:00:00+02:00,2.04,3.576,4.344,36.048,20.951,0.033
2020-04-05 10:00:00+02:00,1.44,3.672,3.576,36.036,36.531,0.033
2020-04-05 11:00:00+02:00,1.6320000000000001,3.744,3.216,35.904,49.323,0.022
2020-04-05 12:00:00+02:00,1.584,3.672,3.432,35.844,56.416000000000004,0.022
2020-04-05 13:00:00+02:00,1.176,3.6,3.648,35.772,59.327000000000005,0.033
2020-04-05 14:00:00+02:00,1.464,3.408,3.6,35.712,58.179,0.05499999999999999
2020-04-05 15:00:00+02:00,1.584,3.528,3.168,35.112,53.259,0.09899999999999999
2020-04-05 16:00:00+02:00,1.536,3.336,3.408,35.064,44.444,0.121
2020-04-05 17:00:00+02:00,2.064,3.696,5.952,35.052,32.144,0.09899999999999999
2020-04-05 18:00:00+02:00,3.216,3.744,11.184000000000001,35.052,17.261,0.09899999999999999
2020-04-05 19:00:00+02:00,12.912,3.864,11.52,35.052,4.961,0.077
2020-04-05 20:00:00+02:00,14.976,4.296,13.632,35.208,0.123,0.088
2020-04-05 21:00:00+02:00,5.736,4.296,7.008,35.304,0.0,0.077
2020-04-05 22:00:00+02:00,1.536,3.552,6.192,35.364,0.0,0.088
2020-04-05 23:00:00+02:00,1.92,3.936,4.872,35.4,0.0,0.088
2020-04-06 00:00:00+02:00,4.776,3.84,4.944,35.46,0.0,0.088
2020-04-06 01:00:00+02:00,4.752,3.096,4.056,35.496,0.0,0.09899999999999999
2020-04-06 02:00:00+02:00,5.736,3.072,4.368,35.532000000000004,0.0,0.10999999999999999
2020-04-06 03:00:00+02:00,5.808,3.192,5.328,35.544000000000004,0.0,0.10999999999999999
2020-04-06 04:00:00+02:00,5.376,3.552,4.248,35.556,0.0,0.066
2020-04-06 05:00:00+02:00,5.688,3.6,5.6160000000000005,35.592,0.0,0.088
2020-04-06 06:00:00+02:00,5.928,3.72,25.2,36.024,0.0,0.10999999999999999
2020-04-06 07:00:00+02:00,24.792,3.8160000000000003,27.024,36.108000000000004,0.902,0.10999999999999999
2020-04-06 08:00:00+02:00,17.52,4.032,15.768,36.096000000000004,7.38,0.10999999999999999
2020-04-06 09:00:00+02:00,6.384,3.36,10.488,36.012,21.033,0.088
2020-04-06 10:00:00+02:00,2.232,3.432,9.504,35.916000000000004,36.203,0.077
2020-04-06 11:00:00+02:00,2.616,3.384,5.232,35.82,48.995000000000005,0.066
2020-04-06 12:00:00+02:00,2.592,3.456,4.32,35.712,56.703,0.05499999999999999
2020-04-06 13:00:00+02:00,4.08,3.24,4.8,35.652,59.696000000000005,0.077
2020-04-06 14:00:00+02:00,5.448,3.24,5.28,35.604,58.671,0.077
2020-04-06 15:00:00+02:00,5.352,3.216,5.448,35.556,54.038000000000004,0.066
2020-04-06 16:00:00+02:00,3.696,3.2640000000000002,5.256,35.616,45.059000000000005,0.05499999999999999
2020-04-06 17:00:00+02:00,8.664,3.8160000000000003,16.608,35.628,32.39,0.05499999999999999
2020-04-06 18:00:00+02:00,41.64,4.104,22.656,35.616,17.179000000000002,0.05499999999999999
2020-04-06 19:00:00+02:00,60.888,4.296,41.112,35.592,4.797000000000001,0.05499999999999999
2020-04-06 20:00:00+02:00,66.96000000000001,5.928,53.616,35.58,0.164,0.044
2020-04-06 21:00:00+02:00,62.352000000000004,6.024,46.656,35.652,0.0,0.033
2020-04-06 22:00:00+02:00,51.552,5.328,28.488,35.76,0.0,0.022
2020-04-06 23:00:00+02:00,27.792,3.432,15.0,35.808,0.0,0.011
2020-04-07 00:00:00+02:00,14.952,3.432,6.888,35.88,0.0,0.011
