,Biomass,Fossil Brown coal/Lignite,Fossil Gas,Fossil Hard coal,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Solar,Waste,Wind Onshore
2020-10-01 01:00:00+03:00,7.13,1389.0800000000002,93.1,45.92,0.0,0.792,0.14400000000000002,12.852,0.0,4.6111,2.4749999999999996
2020-10-01 02:00:00+03:00,7.13,1360.38,95.55,45.92,0.0,0.792,0.14400000000000002,12.84,0.0,4.6111,2.057
2020-10-01 03:00:00+03:00,7.13,1350.5400000000002,96.03999999999999,45.92,0.0,0.744,0.14400000000000002,12.852,0.0,4.6111,2.1229999999999998
2020-10-01 04:00:00+03:00,7.13,1367.76,96.53,45.92,0.0,0.84,0.14400000000000002,12.864,0.0,4.6111,1.815
2020-10-01 05:00:00+03:00,7.13,1341.5200000000002,95.55,45.92,0.0,0.96,0.14400000000000002,12.852,0.0,4.6111,1.7269999999999999
2020-10-01 06:00:00+03:00,6.67,1421.88,95.55,45.92,0.0,0.96,0.28800000000000003,12.852,0.0,4.6111,1.793
2020-10-01 07:00:00+03:00,7.13,1524.38,97.02,46.74,0.0,1.296,6.84,12.84,0.164,4.6111,1.914
2020-10-01 08:00:00+03:00,6.9,1550.6200000000001,96.03999999999999,47.56,3.48,2.2800000000000002,6.84,12.828,1.845,4.6111,2.002
2020-10-01 09:00:00+03:00,6.67,1730.2,97.51,47.56,4.896,2.496,8.064,12.828,3.936,3.68888,2.387
2020-10-01 10:00:00+03:00,6.21,1682.64,101.42999999999999,47.56,0.024,2.736,5.904,12.852,6.273000000000001,4.6111,3.0029999999999997
2020-10-01 11:00:00+03:00,6.44,1745.7800000000002,101.92,46.74,0.0,1.752,4.944,12.84,8.323,3.68888,2.5629999999999997
2020-10-01 12:00:00+03:00,6.9,1691.66,102.89999999999999,46.74,0.0,0.984,0.6,12.84,10.332,3.68888,2.497
2020-10-01 13:00:00+03:00,6.9,1470.2600000000002,102.89999999999999,49.2,0.0,0.8160000000000001,0.14400000000000002,12.852,10.701,3.68888,2.651
2020-10-01 14:00:00+03:00,7.13,1520.2800000000002,103.39,45.92,0.0,0.768,0.168,12.84,8.938,3.68888,2.376
2020-10-01 15:00:00+03:00,7.36,1544.0600000000002,104.86,45.92,0.0,0.984,0.14400000000000002,12.852,6.601,2.76666,1.65
2020-10-01 16:00:00+03:00,7.13,1558.0000000000002,107.31,46.74,0.0,0.936,0.336,12.864,5.166,3.68888,0.957
2020-10-01 17:00:00+03:00,7.13,1530.1200000000001,107.31,44.28,0.168,1.1520000000000001,4.752,12.864,2.706,3.68888,0.6599999999999999
2020-10-01 18:00:00+03:00,7.13,1623.6000000000001,105.84,44.28,8.88,1.848,7.464,12.852,0.451,4.6111,0.5499999999999999
2020-10-01 19:00:00+03:00,7.13,1838.44,105.35,44.28,9.936,2.592,11.112,12.84,0.0,4.6111,0.8909999999999999
2020-10-01 20:00:00+03:00,6.9,1883.5400000000002,108.78,44.28,10.056000000000001,2.616,12.408,12.852,0.0,4.6111,1.166
2020-10-01 21:00:00+03:00,5.98,1707.2400000000002,107.31,44.28,7.416,1.536,5.04,12.852,0.0,4.6111,0.6709999999999999
2020-10-01 22:00:00+03:00,6.21,1692.48,108.78,45.1,0.048,0.96,0.14400000000000002,12.864,0.0,4.6111,0.715
2020-10-01 23:00:00+03:00,6.21,1520.2800000000002,108.28999999999999,45.1,0.0,0.648,0.12,12.876,0.0,3.68888,0.6489999999999999
2020-10-02 00:00:00+03:00,7.13,1382.5200000000002,110.74,44.28,0.0,0.8160000000000001,0.14400000000000002,12.876,0.0,4.6111,2.013
2020-10-02 01:00:00+03:00,6.9,1297.24,112.21,45.92,0.0,0.648,0.14400000000000002,12.84,0.0,4.6111,2.464
2020-10-02 02:00:00+03:00,6.9,1251.3200000000002,112.21,46.74,0.0,0.648,0.14400000000000002,12.84,0.0,3.68888,2.695
2020-10-02 03:00:00+03:00,6.9,1252.14,112.21,46.74,0.0,0.648,0.14400000000000002,12.876,0.0,3.68888,1.958
2020-10-02 04:00:00+03:00,7.13,1246.4,110.74,46.74,0.0,0.648,0.14400000000000002,12.876,0.0,3.68888,1.8479999999999999
2020-10-02 05:00:00+03:00,6.9,1243.1200000000001,113.67999999999999,43.46,0.0,0.8160000000000001,0.14400000000000002,12.888,0.0,3.68888,2.211
2020-10-02 06:00:00+03:00,6.9,1284.94,112.21,44.28,0.0,0.888,0.14400000000000002,12.876,0.0,4.6111,2.497
2020-10-02 07:00:00+03:00,7.13,1477.64,112.21,45.1,0.0,1.2,5.448,12.864,0.779,4.6111,2.6399999999999997
2020-10-02 08:00:00+03:00,7.36,1590.8000000000002,112.7,45.1,0.0,2.04,8.544,12.876,7.913,4.6111,2.541
2020-10-02 09:00:00+03:00,7.36,1587.5200000000002,110.74,45.1,0.0,2.184,8.832,12.864,17.138,3.68888,2.431
2020-10-02 10:00:00+03:00,7.13,1274.2800000000002,111.23,45.1,0.0,2.2800000000000002,6.84,12.864,24.6,3.68888,2.376
2020-10-02 11:00:00+03:00,6.9,1239.8400000000001,108.78,44.28,0.0,1.728,2.736,12.864,29.110000000000003,4.6111,2.024
2020-10-02 12:00:00+03:00,7.13,1246.4,109.75999999999999,44.28,0.0,0.888,0.14400000000000002,12.864,31.037000000000003,4.6111,1.6609999999999998
2020-10-02 13:00:00+03:00,6.9,1244.76,111.72,45.1,0.0,0.72,0.14400000000000002,12.852,29.807000000000002,4.6111,1.595
2020-10-02 14:00:00+03:00,6.67,1271.8200000000002,110.25,44.28,0.0,0.6960000000000001,0.14400000000000002,12.852,27.388,3.68888,1.353
2020-10-02 15:00:00+03:00,6.9,1263.6200000000001,111.23,45.92,0.0,0.72,0.14400000000000002,12.864,22.468,3.68888,1.474
2020-10-02 16:00:00+03:00,7.13,1239.02,111.72,43.46,0.0,0.888,0.14400000000000002,12.852,16.154,3.68888,1.573
2020-10-02 17:00:00+03:00,7.36,1302.98,111.23,45.92,0.768,0.912,3.8160000000000003,12.852,8.405000000000001,3.68888,1.6609999999999998
2020-10-02 18:00:00+03:00,7.13,1419.42,110.25,44.28,4.944,1.704,6.5040000000000004,12.852,1.3940000000000001,2.76666,1.6059999999999999
2020-10-02 19:00:00+03:00,7.13,1637.5400000000002,112.21,45.1,9.6,2.424,11.112,12.864,0.0,3.68888,1.694
2020-10-02 20:00:00+03:00,7.13,1567.0200000000002,113.67999999999999,44.28,6.912,2.2560000000000002,7.464,12.852,0.0,3.68888,1.573
2020-10-02 21:00:00+03:00,7.13,1413.68,114.17,45.92,9.576,2.04,4.896,12.852,0.0,3.68888,1.4849999999999999
2020-10-02 22:00:00+03:00,7.13,1400.5600000000002,114.17,45.1,6.0,1.536,0.384,12.84,0.0,3.68888,1.7599999999999998
2020-10-02 23:00:00+03:00,7.13,1397.2800000000002,113.19,46.74,0.0,0.8160000000000001,0.96,12.84,0.0,3.68888,2.4749999999999996
2020-10-03 00:00:00+03:00,7.36,1372.68,112.21,46.74,0.0,0.6,0.14400000000000002,12.852,0.0,3.68888,1.056
2020-10-03 01:00:00+03:00,7.36,1531.7600000000002,113.19,47.56,0.0,0.6,0.14400000000000002,12.876,0.0,3.68888,0.6819999999999999
2020-10-03 02:00:00+03:00,7.36,1408.7600000000002,113.19,45.92,0.0,0.6,0.14400000000000002,12.864,0.0,3.68888,0.759
2020-10-03 03:00:00+03:00,7.36,1343.98,113.19,45.92,0.0,0.6,0.14400000000000002,12.876,0.0,4.6111,0.8799999999999999
2020-10-03 04:00:00+03:00,7.13,1297.24,113.19,46.74,0.0,0.6,0.14400000000000002,12.852,0.0,4.6111,1.023
2020-10-03 05:00:00+03:00,7.36,1317.74,112.7,45.1,0.0,0.792,0.14400000000000002,12.864,0.0,3.68888,1.111
2020-10-03 06:00:00+03:00,7.36,1436.64,110.74,45.1,0.0,0.792,0.14400000000000002,12.852,0.0,3.68888,1.111
2020-10-03 07:00:00+03:00,7.36,1576.0400000000002,113.67999999999999,46.74,0.0,1.1520000000000001,0.216,12.84,0.6970000000000001,3.68888,1.001
