,Fossil Gas,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other,Other renewable,Waste,Wind Onshore
2020-09-01 00:00:00+02:00,85.75,11.472,17.04,321.144,15.580000000000002,,35.96658,2.7609999999999997
2020-09-01 01:00:00+02:00,87.22,10.824,16.704,317.16,15.580000000000002,,35.96658,3.0909999999999997
2020-09-01 02:00:00+02:00,87.22,11.040000000000001,16.656,313.248,15.580000000000002,,37.81102,3.388
2020-09-01 03:00:00+02:00,87.22,11.616,16.68,312.504,15.580000000000002,,36.8888,3.3659999999999997
2020-09-01 04:00:00+02:00,87.71,12.120000000000001,16.752,313.92,15.580000000000002,,35.96658,3.234
2020-09-01 05:00:00+02:00,88.2,13.776,16.752,319.176,15.580000000000002,,34.12214,3.2119999999999997
2020-09-01 06:00:00+02:00,87.71,12.816,16.824,337.08,15.580000000000002,,37.81102,3.916
2020-09-01 07:00:00+02:00,87.71,12.696,16.92,360.36,15.580000000000002,,44.26656,3.63
2020-09-01 08:00:00+02:00,87.22,12.648,17.352,370.416,15.580000000000002,,40.57768,3.0029999999999997
2020-09-01 09:00:00+02:00,87.22,16.968,17.592,365.064,15.580000000000002,,40.57768,2.134
2020-09-01 10:00:00+02:00,87.22,18.144000000000002,17.52,357.168,15.580000000000002,,44.26656,1.98
2020-09-01 11:00:00+02:00,87.22,18.168,17.16,354.76800000000003,15.580000000000002,,44.26656,2.3539999999999996
2020-09-01 12:00:00+02:00,94.08,15.216000000000001,17.04,350.04,15.580000000000002,,39.655460000000005,2.9699999999999998
2020-09-01 13:00:00+02:00,118.09,13.464,17.136,346.2,15.580000000000002,,42.42212,3.113
2020-09-01 14:00:00+02:00,117.11,15.912,17.256,344.25600000000003,15.580000000000002,,39.655460000000005,2.981
2020-09-01 15:00:00+02:00,107.31,13.848,17.088,346.8,15.580000000000002,,35.044360000000005,2.662
2020-09-01 16:00:00+02:00,122.00999999999999,13.128,16.848,349.608,15.580000000000002,,35.96658,2.8379999999999996
2020-09-01 17:00:00+02:00,121.03,16.704,16.824,343.032,15.580000000000002,,35.044360000000005,2.629
2020-09-01 18:00:00+02:00,120.53999999999999,17.328,17.328,348.672,15.580000000000002,,34.12214,2.651
2020-09-01 19:00:00+02:00,120.53999999999999,13.248000000000001,17.256,353.04,15.580000000000002,,36.8888,3.069
2020-09-01 20:00:00+02:00,120.53999999999999,13.68,17.256,354.432,15.580000000000002,,38.73324,3.6409999999999996
2020-09-01 21:00:00+02:00,120.05,13.584,17.016000000000002,347.664,15.580000000000002,,42.42212,4.444
2020-09-01 22:00:00+02:00,120.05,13.512,17.328,333.936,15.580000000000002,,39.655460000000005,4.499
