,Biomass,Fossil Gas,Fossil Hard coal,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other,Solar,Wind Offshore,Wind Onshore
2020-08-31 23:00:00+01:00,378.0,3314.0,1468.0,48.0,162.0,7.0,23.0,0.0,7.0,663.0
2020-09-01 00:00:00+01:00,388.0,2474.0,1361.0,5.0,16.0,0.0,24.0,0.0,9.0,683.0
2020-09-01 01:00:00+01:00,387.0,2446.0,1360.0,0.0,16.0,0.0,22.0,0.0,7.0,609.0
2020-09-01 02:00:00+01:00,390.0,2240.0,1357.0,0.0,16.0,0.0,22.0,0.0,6.0,442.0
2020-09-01 03:00:00+01:00,388.0,2267.0,1469.0,0.0,15.0,0.0,22.0,0.0,9.0,432.0
2020-09-01 04:00:00+01:00,385.0,2516.0,1625.0,8.0,22.0,22.0,22.0,0.0,7.0,401.0
2020-09-01 05:00:00+01:00,381.0,2732.0,1725.0,958.0,418.0,228.0,22.0,0.0,7.0,361.0
2020-09-01 06:00:00+01:00,389.0,3102.0,1757.0,909.0,507.0,32.0,23.0,0.0,11.0,546.0
2020-09-01 07:00:00+01:00,392.0,3479.0,1757.0,628.0,577.0,73.0,23.0,9.0,9.0,622.0
2020-09-01 08:00:00+01:00,390.0,3634.0,1757.0,807.0,826.0,57.0,22.0,85.0,8.0,609.0
2020-09-01 09:00:00+01:00,387.0,3639.0,1757.0,891.0,872.0,166.0,24.0,230.0,7.0,493.0
2020-09-01 10:00:00+01:00,389.0,3566.0,1756.0,744.0,668.0,51.0,23.0,376.0,9.0,423.0
2020-09-01 11:00:00+01:00,379.0,3436.0,1757.0,640.0,830.0,88.0,23.0,510.0,12.0,491.0
2020-09-01 12:00:00+01:00,377.0,3450.0,1756.0,407.0,825.0,107.0,23.0,574.0,14.0,615.0
2020-09-01 13:00:00+01:00,385.0,3460.0,1756.0,0.0,664.0,73.0,22.0,587.0,17.0,721.0
2020-09-01 14:00:00+01:00,382.0,3511.0,1756.0,0.0,356.0,13.0,23.0,601.0,19.0,877.0
2020-09-01 15:00:00+01:00,389.0,3498.0,1756.0,40.0,651.0,0.0,24.0,579.0,25.0,1038.0
2020-09-01 16:00:00+01:00,384.0,3455.0,1757.0,106.0,453.0,0.0,24.0,508.0,25.0,1252.0
2020-09-01 17:00:00+01:00,370.0,3470.0,1756.0,273.0,222.0,31.0,24.0,388.0,25.0,1442.0
2020-09-01 18:00:00+01:00,373.0,3620.0,1746.0,447.0,91.0,50.0,24.0,209.0,25.0,1557.0
2020-09-01 19:00:00+01:00,378.0,3609.0,1757.0,1162.0,604.0,220.0,24.0,33.0,25.0,1784.0
2020-09-01 20:00:00+01:00,373.0,3580.0,1758.0,1214.0,557.0,428.0,24.0,0.0,25.0,1899.0
2020-09-01 21:00:00+01:00,367.0,3405.0,1737.0,584.0,363.0,91.0,24.0,0.0,25.0,1791.0
2020-09-01 22:00:00+01:00,374.0,3315.0,1688.0,307.0,99.0,5.0,24.0,0.0,25.0,1613.0
2020-09-01 23:00:00+01:00,379.0,3294.0,1741.0,0.0,35.0,0.0,23.0,0.0,25.0,1485.0
2020-09-02 00:00:00+01:00,379.0,2690.0,1464.0,0.0,15.0,0.0,24.0,0.0,25.0,1504.0
2020-09-02 01:00:00+01:00,381.0,2486.0,1479.0,36.0,13.0,0.0,23.0,0.0,25.0,1730.0
2020-09-02 02:00:00+01:00,376.0,2390.0,1387.0,32.0,13.0,0.0,23.0,0.0,25.0,2052.0
2020-09-02 03:00:00+01:00,388.0,2418.0,1466.0,51.0,13.0,0.0,24.0,0.0,23.0,2047.0
2020-09-02 04:00:00+01:00,391.0,2715.0,1549.0,50.0,13.0,0.0,23.0,0.0,24.0,2018.0
2020-09-02 05:00:00+01:00,393.0,2695.0,1726.0,51.0,13.0,1.0,23.0,0.0,19.0,1995.0
2020-09-02 06:00:00+01:00,392.0,3257.0,1754.0,59.0,14.0,12.0,23.0,0.0,17.0,1863.0
2020-09-02 07:00:00+01:00,381.0,3661.0,1756.0,100.0,143.0,21.0,23.0,20.0,14.0,1624.0
2020-09-02 08:00:00+01:00,384.0,3796.0,1757.0,245.0,372.0,70.0,23.0,161.0,10.0,1261.0
2020-09-02 09:00:00+01:00,390.0,3789.0,1754.0,17.0,517.0,59.0,22.0,358.0,7.0,888.0
2020-09-02 10:00:00+01:00,391.0,3734.0,1754.0,17.0,730.0,72.0,23.0,487.0,5.0,584.0
2020-09-02 11:00:00+01:00,387.0,3683.0,1754.0,391.0,819.0,32.0,23.0,560.0,3.0,384.0
2020-09-02 12:00:00+01:00,392.0,3632.0,1753.0,219.0,416.0,33.0,22.0,590.0,4.0,252.0
2020-09-02 13:00:00+01:00,392.0,3676.0,1746.0,0.0,119.0,32.0,21.0,597.0,12.0,166.0
2020-09-02 14:00:00+01:00,390.0,3608.0,1751.0,0.0,22.0,32.0,23.0,584.0,23.0,144.0
2020-09-02 15:00:00+01:00,396.0,3531.0,1751.0,0.0,349.0,33.0,30.0,553.0,20.0,148.0
2020-09-02 16:00:00+01:00,404.0,3610.0,1751.0,204.0,560.0,33.0,30.0,483.0,22.0,234.0
2020-09-02 17:00:00+01:00,402.0,3562.0,1751.0,309.0,571.0,33.0,30.0,369.0,20.0,309.0
2020-09-02 18:00:00+01:00,403.0,3663.0,1750.0,998.0,672.0,56.0,30.0,194.0,24.0,301.0
2020-09-02 19:00:00+01:00,395.0,3629.0,1750.0,1530.0,975.0,453.0,30.0,29.0,25.0,400.0
2020-09-02 20:00:00+01:00,395.0,3593.0,1751.0,1760.0,1068.0,524.0,30.0,0.0,24.0,580.0
2020-09-02 21:00:00+01:00,403.0,3637.0,1751.0,950.0,958.0,59.0,30.0,0.0,22.0,612.0
2020-09-02 22:00:00+01:00,407.0,3537.0,1747.0,218.0,341.0,4.0,30.0,0.0,9.0,591.0
2020-09-02 23:00:00+01:00,408.0,2987.0,1545.0,0.0,35.0,0.0,30.0,0.0,5.0,535.0
2020-09-03 00:00:00+01:00,403.0,2684.0,1245.0,0.0,19.0,0.0,30.0,0.0,7.0,589.0
2020-09-03 01:00:00+01:00,397.0,2570.0,1105.0,0.0,34.0,0.0,29.0,0.0,5.0,611.0
2020-09-03 02:00:00+01:00,392.0,2467.0,1019.0,0.0,15.0,1.0,30.0,0.0,4.0,654.0
2020-09-03 03:00:00+01:00,391.0,2546.0,987.0,0.0,15.0,0.0,30.0,0.0,2.0,670.0
2020-09-03 04:00:00+01:00,378.0,2631.0,1111.0,0.0,16.0,1.0,30.0,0.0,1.0,678.0
2020-09-03 05:00:00+01:00,382.0,2880.0,1269.0,277.0,56.0,99.0,30.0,0.0,0.0,625.0
2020-09-03 06:00:00+01:00,391.0,3128.0,1489.0,875.0,309.0,254.0,29.0,0.0,0.0,613.0
2020-09-03 07:00:00+01:00,388.0,3595.0,1699.0,550.0,403.0,227.0,29.0,21.0,0.0,583.0
2020-09-03 08:00:00+01:00,392.0,3613.0,1699.0,454.0,512.0,560.0,29.0,175.0,0.0,456.0
2020-09-03 09:00:00+01:00,390.0,3527.0,1697.0,28.0,294.0,222.0,29.0,356.0,0.0,360.0
2020-09-03 10:00:00+01:00,376.0,3636.0,1697.0,1.0,149.0,19.0,29.0,479.0,0.0,267.0
2020-09-03 11:00:00+01:00,374.0,3580.0,1697.0,0.0,44.0,42.0,30.0,551.0,0.0,184.0
2020-09-03 12:00:00+01:00,386.0,3505.0,1698.0,0.0,14.0,17.0,30.0,582.0,0.0,128.0
2020-09-03 13:00:00+01:00,385.0,3501.0,1698.0,0.0,14.0,0.0,30.0,586.0,0.0,97.0
2020-09-03 14:00:00+01:00,386.0,3455.0,1698.0,0.0,14.0,0.0,30.0,579.0,0.0,116.0
2020-09-03 15:00:00+01:00,393.0,3307.0,1697.0,0.0,17.0,1.0,30.0,543.0,0.0,149.0
2020-09-03 16:00:00+01:00,404.0,3362.0,1696.0,1.0,21.0,31.0,30.0,472.0,0.0,209.0
2020-09-03 17:00:00+01:00,405.0,3455.0,1697.0,80.0,129.0,33.0,31.0,355.0,1.0,309.0
2020-09-03 18:00:00+01:00,401.0,3595.0,1697.0,672.0,548.0,199.0,30.0,182.0,2.0,434.0
2020-09-03 19:00:00+01:00,398.0,3592.0,1697.0,1565.0,870.0,758.0,30.0,26.0,3.0,531.0
2020-09-03 20:00:00+01:00,405.0,3556.0,1696.0,1101.0,871.0,455.0,30.0,0.0,3.0,588.0
2020-09-03 21:00:00+01:00,406.0,3491.0,1694.0,208.0,561.0,84.0,30.0,0.0,2.0,556.0
2020-09-03 22:00:00+01:00,408.0,3151.0,1696.0,0.0,141.0,1.0,30.0,0.0,0.0,552.0
2020-09-03 23:00:00+01:00,409.0,2988.0,1698.0,0.0,135.0,0.0,30.0,0.0,0.0,508.0
2020-09-04 00:00:00+01:00,405.0,2496.0,1596.0,0.0,64.0,0.0,30.0,0.0,0.0,443.0
2020-09-04 01:00:00+01:00,402.0,2533.0,1457.0,0.0,16.0,0.0,30.0,0.0,0.0,409.0
2020-09-04 02:00:00+01:00,398.0,2451.0,1169.0,0.0,16.0,0.0,30.0,0.0,0.0,366.0
2020-09-04 03:00:00+01:00,398.0,2488.0,980.0,0.0,15.0,0.0,30.0,0.0,0.0,358.0
2020-09-04 04:00:00+01:00,390.0,2454.0,1348.0,0.0,15.0,0.0,29.0,0.0,0.0,390.0
2020-09-04 05:00:00+01:00,389.0,2633.0,1575.0,0.0,34.0,1.0,30.0,0.0,0.0,431.0
2020-09-04 06:00:00+01:00,394.0,3143.0,1705.0,131.0,514.0,43.0,29.0,0.0,0.0,406.0
2020-09-04 07:00:00+01:00,393.0,3545.0,1757.0,549.0,808.0,217.0,30.0,20.0,0.0,411.0
2020-09-04 08:00:00+01:00,391.0,3585.0,1757.0,710.0,858.0,233.0,30.0,170.0,0.0,379.0
2020-09-04 09:00:00+01:00,377.0,3533.0,1756.0,128.0,1113.0,107.0,30.0,356.0,0.0,221.0
2020-09-04 10:00:00+01:00,380.0,3584.0,1756.0,1.0,696.0,200.0,30.0,478.0,0.0,144.0
2020-09-04 11:00:00+01:00,384.0,3573.0,1756.0,0.0,750.0,190.0,30.0,552.0,0.0,139.0
2020-09-04 12:00:00+01:00,383.0,3367.0,1756.0,0.0,175.0,208.0,30.0,586.0,0.0,156.0
2020-09-04 13:00:00+01:00,379.0,3415.0,1756.0,0.0,373.0,91.0,30.0,593.0,0.0,204.0
2020-09-04 14:00:00+01:00,380.0,3372.0,1756.0,69.0,389.0,8.0,30.0,581.0,0.0,297.0
2020-09-04 15:00:00+01:00,371.0,3268.0,1755.0,1.0,232.0,67.0,30.0,547.0,0.0,438.0
2020-09-04 16:00:00+01:00,371.0,3444.0,1754.0,0.0,309.0,30.0,30.0,476.0,1.0,633.0
2020-09-04 17:00:00+01:00,364.0,3280.0,1752.0,11.0,193.0,33.0,30.0,358.0,2.0,855.0
2020-09-04 18:00:00+01:00,358.0,3482.0,1701.0,476.0,215.0,98.0,30.0,182.0,4.0,1021.0
2020-09-04 19:00:00+01:00,357.0,3451.0,1711.0,1170.0,602.0,462.0,29.0,25.0,6.0,1185.0
2020-09-04 20:00:00+01:00,358.0,3521.0,1686.0,1260.0,645.0,765.0,27.0,0.0,9.0,1236.0
2020-09-04 21:00:00+01:00,352.0,3383.0,1691.0,611.0,271.0,160.0,27.0,0.0,4.0,1166.0
2020-09-04 22:00:00+01:00,355.0,3495.0,1599.0,409.0,263.0,1.0,25.0,0.0,1.0,1031.0
2020-09-04 23:00:00+01:00,356.0,3052.0,1171.0,203.0,168.0,1.0,25.0,0.0,0.0,883.0
2020-09-05 00:00:00+01:00,366.0,2247.0,370.0,163.0,129.0,32.0,26.0,0.0,2.0,694.0
2020-09-05 01:00:00+01:00,365.0,2066.0,295.0,66.0,127.0,32.0,27.0,0.0,1.0,554.0
2020-09-05 02:00:00+01:00,371.0,2121.0,295.0,0.0,109.0,31.0,28.0,0.0,1.0,544.0
2020-09-05 03:00:00+01:00,384.0,1874.0,295.0,0.0,181.0,0.0,26.0,0.0,2.0,516.0
2020-09-05 04:00:00+01:00,392.0,1730.0,295.0,0.0,270.0,0.0,27.0,0.0,4.0,429.0
2020-09-05 05:00:00+01:00,383.0,1766.0,295.0,0.0,271.0,0.0,26.0,0.0,3.0,422.0
2020-09-05 06:00:00+01:00,389.0,1748.0,295.0,0.0,415.0,1.0,27.0,0.0,1.0,391.0
2020-09-05 07:00:00+01:00,394.0,1711.0,295.0,36.0,898.0,32.0,27.0,20.0,1.0,436.0
2020-09-05 08:00:00+01:00,385.0,1811.0,295.0,0.0,818.0,95.0,27.0,170.0,1.0,400.0
2020-09-05 09:00:00+01:00,383.0,1914.0,295.0,0.0,774.0,64.0,27.0,351.0,1.0,328.0
2020-09-05 10:00:00+01:00,385.0,1872.0,295.0,22.0,593.0,39.0,27.0,478.0,4.0,248.0
2020-09-05 11:00:00+01:00,385.0,1927.0,295.0,221.0,552.0,32.0,27.0,556.0,0.0,185.0
2020-09-05 12:00:00+01:00,393.0,1869.0,295.0,74.0,585.0,2.0,28.0,591.0,9.0,107.0
2020-09-05 13:00:00+01:00,386.0,1763.0,295.0,5.0,76.0,32.0,27.0,597.0,16.0,102.0
2020-09-05 14:00:00+01:00,387.0,1650.0,295.0,0.0,125.0,0.0,27.0,587.0,20.0,150.0
2020-09-05 15:00:00+01:00,392.0,1493.0,295.0,0.0,41.0,0.0,28.0,549.0,25.0,255.0
2020-09-05 16:00:00+01:00,384.0,1716.0,295.0,2.0,198.0,0.0,27.0,473.0,25.0,331.0
2020-09-05 17:00:00+01:00,389.0,1713.0,295.0,311.0,187.0,0.0,28.0,357.0,25.0,482.0
2020-09-05 18:00:00+01:00,391.0,1778.0,295.0,471.0,69.0,1.0,28.0,179.0,22.0,726.0
2020-09-05 19:00:00+01:00,396.0,1724.0,295.0,1143.0,108.0,66.0,28.0,23.0,25.0,1015.0
2020-09-05 20:00:00+01:00,399.0,1814.0,295.0,686.0,115.0,115.0,27.0,0.0,25.0,1284.0
2020-09-05 21:00:00+01:00,398.0,1768.0,295.0,664.0,121.0,40.0,28.0,0.0,25.0,1164.0
2020-09-05 22:00:00+01:00,401.0,1691.0,295.0,143.0,61.0,1.0,28.0,0.0,25.0,1102.0
2020-09-05 23:00:00+01:00,399.0,1177.0,295.0,0.0,52.0,1.0,27.0,0.0,25.0,1062.0
2020-09-06 00:00:00+01:00,403.0,889.0,295.0,0.0,14.0,31.0,28.0,0.0,25.0,1293.0
2020-09-06 01:00:00+01:00,395.0,816.0,295.0,0.0,13.0,32.0,28.0,0.0,25.0,1631.0
2020-09-06 02:00:00+01:00,380.0,644.0,295.0,0.0,14.0,1.0,27.0,0.0,24.0,1802.0
2020-09-06 03:00:00+01:00,383.0,675.0,295.0,0.0,44.0,0.0,25.0,0.0,20.0,1860.0
2020-09-06 04:00:00+01:00,383.0,684.0,295.0,0.0,112.0,0.0,27.0,0.0,19.0,1990.0
2020-09-06 05:00:00+01:00,386.0,768.0,295.0,19.0,15.0,0.0,27.0,0.0,19.0,1907.0
2020-09-06 06:00:00+01:00,383.0,663.0,295.0,0.0,19.0,1.0,26.0,0.0,17.0,1828.0
2020-09-06 07:00:00+01:00,384.0,623.0,295.0,0.0,116.0,0.0,26.0,18.0,21.0,1802.0
2020-09-06 08:00:00+01:00,385.0,673.0,295.0,0.0,79.0,51.0,27.0,167.0,19.0,1767.0
2020-09-06 09:00:00+01:00,385.0,681.0,295.0,0.0,58.0,11.0,27.0,351.0,18.0,1477.0
2020-09-06 10:00:00+01:00,384.0,718.0,295.0,0.0,82.0,9.0,27.0,476.0,13.0,1050.0
2020-09-06 11:00:00+01:00,381.0,710.0,295.0,0.0,114.0,9.0,26.0,553.0,9.0,623.0
2020-09-06 12:00:00+01:00,379.0,692.0,295.0,86.0,70.0,1.0,27.0,588.0,9.0,273.0
2020-09-06 13:00:00+01:00,376.0,576.0,295.0,0.0,147.0,0.0,27.0,595.0,11.0,149.0
2020-09-06 14:00:00+01:00,371.0,629.0,295.0,0.0,181.0,0.0,26.0,584.0,16.0,156.0
2020-09-06 15:00:00+01:00,374.0,575.0,295.0,0.0,194.0,0.0,26.0,541.0,18.0,205.0
2020-09-06 16:00:00+01:00,371.0,607.0,295.0,0.0,107.0,0.0,27.0,460.0,25.0,293.0
2020-09-06 17:00:00+01:00,377.0,608.0,295.0,0.0,210.0,1.0,27.0,342.0,25.0,433.0
2020-09-06 18:00:00+01:00,370.0,701.0,295.0,19.0,516.0,34.0,27.0,167.0,24.0,575.0
2020-09-06 19:00:00+01:00,379.0,699.0,295.0,490.0,824.0,46.0,28.0,21.0,23.0,733.0
2020-09-06 20:00:00+01:00,381.0,683.0,295.0,772.0,925.0,160.0,28.0,0.0,1.0,844.0
2020-09-06 21:00:00+01:00,377.0,643.0,295.0,513.0,959.0,48.0,27.0,0.0,16.0,930.0
2020-09-06 22:00:00+01:00,374.0,609.0,295.0,117.0,569.0,64.0,28.0,0.0,17.0,949.0
2020-09-06 23:00:00+01:00,373.0,582.0,220.0,81.0,310.0,1.0,29.0,0.0,16.0,965.0
2020-09-07 00:00:00+01:00,376.0,586.0,219.0,46.0,246.0,0.0,29.0,0.0,17.0,1227.0
2020-09-07 01:00:00+01:00,378.0,578.0,295.0,0.0,210.0,0.0,29.0,0.0,14.0,1503.0
2020-09-07 02:00:00+01:00,379.0,632.0,220.0,0.0,229.0,0.0,29.0,0.0,8.0,1616.0
2020-09-07 03:00:00+01:00,383.0,755.0,150.0,44.0,55.0,0.0,29.0,0.0,7.0,1665.0
