,Biomass,Fossil Gas,Fossil Hard coal,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other,Solar,Wind Offshore,Wind Onshore
2020-05-31 23:00:00+01:00,76.36,842.31,0.0,5.5680000000000005,25.944,4.5120000000000005,26.240000000000002,0.0,0.012,6.808999999999999
2020-06-01 00:00:00+01:00,76.59,895.23,0.0,0.216,17.256,0.216,22.96,0.0,0.0,10.427999999999999
2020-06-01 01:00:00+01:00,78.89,934.43,0.0,0.0,10.776,0.192,22.96,0.0,0.0,9.295
2020-06-01 02:00:00+01:00,79.58,980.0,0.0,0.0,11.76,0.192,22.14,0.0,0.0,6.941
2020-06-01 03:00:00+01:00,79.12,943.74,0.0,0.0,13.512,0.192,22.14,0.0,0.0,7.095
2020-06-01 04:00:00+01:00,78.2,908.46,0.0,0.0,13.464,0.216,22.14,0.0,0.0,7.579
2020-06-01 05:00:00+01:00,77.28,935.41,0.0,0.0,17.424,2.3040000000000003,19.68,0.0,0.0,7.7989999999999995
2020-06-01 06:00:00+01:00,78.43,1074.08,0.0,0.0,12.792,1.464,20.5,0.123,0.0,8.338
2020-06-01 07:00:00+01:00,78.66,1285.76,0.0,0.096,25.992,1.608,20.5,1.476,0.0,7.688999999999999
2020-06-01 08:00:00+01:00,79.81,1355.83,0.0,7.5840000000000005,32.736000000000004,2.664,21.32,3.9770000000000003,0.0,5.973
2020-06-01 09:00:00+01:00,74.98,1434.23,0.0,5.952,32.904,2.88,11.48,6.314,0.0,4.334
2020-06-01 10:00:00+01:00,72.45,1427.37,0.0,5.976,32.376,3.048,8.200000000000001,6.683000000000001,0.0,3.96
2020-06-01 11:00:00+01:00,69.92,1416.59,0.0,8.040000000000001,32.424,3.912,9.020000000000001,7.298,0.0,4.587
2020-06-01 12:00:00+01:00,69.0,1357.79,0.0,10.152000000000001,33.864,9.168000000000001,9.020000000000001,10.291,0.0,5.335
