,Biomass,Fossil Brown coal/Lignite,Fossil Gas,Fossil Oil,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Other,Other renewable,Solar,Waste,Wind Onshore
2020-06-01 00:00:00+02:00,29.900000000000002,250.10000000000002,293.02,0.0,0.336,0.432,17.232,59.86000000000001,,0.0,11.98886,1.5839999999999999
2020-06-01 00:15:00+02:00,29.900000000000002,259.94,294.49,0.0,0.336,0.432,17.172,59.86000000000001,,0.0,11.98886,1.551
2020-06-01 00:30:00+02:00,29.900000000000002,242.72000000000003,282.24,0.0,0.336,0.432,17.16,59.86000000000001,,0.0,11.98886,1.474
2020-06-01 00:45:00+02:00,29.900000000000002,246.82000000000002,258.23,0.0,0.336,0.432,17.16,59.86000000000001,,0.0,11.98886,1.3199999999999998
2020-06-01 01:00:00+02:00,29.900000000000002,258.3,295.46999999999997,0.0,0.336,0.432,17.196,61.50000000000001,,0.0,11.06664,1.287
2020-06-01 01:15:00+02:00,29.67,260.76000000000005,296.45,0.0,0.336,0.432,17.172,61.50000000000001,,0.0,11.06664,1.375
2020-06-01 01:30:00+02:00,29.67,254.20000000000002,274.4,0.0,0.336,0.432,17.16,61.50000000000001,,0.0,11.06664,1.408
2020-06-01 01:45:00+02:00,29.44,247.64000000000001,252.35,0.0,0.336,0.432,17.16,61.50000000000001,,0.0,10.14442,1.452
2020-06-01 02:00:00+02:00,29.67,271.42,254.31,0.0,0.336,0.432,17.184,59.040000000000006,,0.0,11.06664,1.452
2020-06-01 02:15:00+02:00,29.67,262.40000000000003,252.35,0.0,0.336,0.432,17.172,59.040000000000006,,0.0,10.14442,1.595
2020-06-01 02:30:00+02:00,28.75,237.8,244.01999999999998,0.0,0.336,0.432,17.16,59.040000000000006,,0.0,10.14442,1.628
2020-06-01 02:45:00+02:00,27.14,211.56,242.54999999999998,0.0,0.336,0.432,17.172,59.040000000000006,,0.0,8.29998,1.628
2020-06-01 03:00:00+02:00,24.150000000000002,203.36,244.01999999999998,0.0,0.336,0.432,17.184,63.14000000000001,,0.0,6.45554,1.551
2020-06-01 03:15:00+02:00,20.7,205.00000000000003,243.04,0.0,0.336,0.432,17.16,63.14000000000001,,0.0,5.53332,1.518
2020-06-01 03:30:00+02:00,19.78,195.98000000000002,251.37,0.0,0.336,0.432,17.172,63.14000000000001,,0.0,6.45554,1.518
2020-06-01 03:45:00+02:00,19.78,187.78,256.76,0.0,0.336,0.432,17.172,63.14000000000001,,0.0,6.45554,1.496
2020-06-01 04:00:00+02:00,19.78,191.88000000000002,265.58,0.0,0.336,0.432,17.196,62.32000000000001,,0.0,5.53332,1.397
2020-06-01 04:15:00+02:00,19.78,190.24,265.09,0.0,0.336,0.432,17.16,62.32000000000001,,0.0,6.45554,1.3199999999999998
2020-06-01 04:30:00+02:00,19.78,189.42000000000002,264.11,0.0,0.336,0.432,17.16,62.32000000000001,,0.0,6.45554,1.21
2020-06-01 04:45:00+02:00,19.78,189.42000000000002,258.23,0.0,0.336,0.432,17.16,62.32000000000001,,0.041,6.45554,1.144
2020-06-01 05:00:00+02:00,20.01,187.78,253.32999999999998,0.0,0.336,0.432,17.16,61.50000000000001,,0.164,6.45554,1.1769999999999998
2020-06-01 05:15:00+02:00,20.01,189.42000000000002,247.94,0.0,0.336,0.432,17.16,61.50000000000001,,0.451,6.45554,1.232
2020-06-01 05:30:00+02:00,20.01,184.5,247.45,0.0,0.336,0.432,17.148,61.50000000000001,,0.902,5.53332,1.287
2020-06-01 05:45:00+02:00,20.240000000000002,186.96,246.47,0.0,0.336,0.432,17.16,61.50000000000001,,1.435,6.45554,1.3419999999999999
2020-06-01 06:00:00+02:00,20.01,196.8,246.47,0.0,0.336,0.432,17.172,59.86000000000001,,2.009,6.45554,1.3639999999999999
2020-06-01 06:15:00+02:00,21.16,209.10000000000002,250.39,0.0,0.336,0.432,17.196,59.86000000000001,,2.7880000000000003,6.45554,1.331
2020-06-01 06:30:00+02:00,23.0,221.4,247.45,0.0,0.336,0.432,17.196,59.86000000000001,,3.7720000000000002,5.53332,1.452
2020-06-01 06:45:00+02:00,24.84,246.82000000000002,241.07999999999998,0.0,0.336,0.432,17.196,59.86000000000001,,4.838,6.45554,1.551
2020-06-01 07:00:00+02:00,26.68,255.02,241.07999999999998,0.0,0.36,0.432,17.208000000000002,60.68000000000001,,6.273000000000001,6.45554,1.4189999999999998
2020-06-01 07:15:00+02:00,27.830000000000002,262.40000000000003,246.47,0.0,0.36,0.432,17.208000000000002,60.68000000000001,,7.626,6.45554,1.265
2020-06-01 07:30:00+02:00,28.75,277.98,249.41,0.0,0.36,0.432,17.208000000000002,60.68000000000001,,9.307,6.45554,0.968
2020-06-01 07:45:00+02:00,29.21,289.46000000000004,248.92,0.0,0.36,0.432,17.208000000000002,60.68000000000001,,11.398,6.45554,0.869
2020-06-01 08:00:00+02:00,29.44,285.36,236.67,0.0,0.36,0.432,17.208000000000002,59.86000000000001,,13.284,6.45554,0.836
2020-06-01 08:15:00+02:00,28.98,277.98,241.57,0.0,0.384,0.432,17.196,59.86000000000001,,15.17,6.45554,0.8799999999999999
2020-06-01 08:30:00+02:00,29.21,279.62,241.07999999999998,0.0,0.384,0.432,17.196,59.86000000000001,,17.220000000000002,6.45554,0.9129999999999999
