,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Nuclear,Other,Solar,Wind Offshore,Wind Onshore
2019-12-31 23:00:00+00:00,2366.0,9006.0,669.0,0.0,0.0,635.0,6957.0,125.0,0.0,2268.0,3227.0
2019-12-31 23:30:00+00:00,2366.0,8108.0,670.0,0.0,0.0,686.0,6957.0,122.0,0.0,2220.0,3178.0
2020-01-01 00:00:00+00:00,2347.0,7884.0,671.0,0.0,41.0,672.0,6955.0,124.0,0.0,2335.0,3017.0
2020-01-01 00:30:00+00:00,2353.0,8231.0,668.0,0.0,62.0,672.0,6948.0,124.0,0.0,2542.0,3016.0
2020-01-01 01:00:00+00:00,2359.0,8320.0,671.0,0.0,0.0,662.0,6954.0,123.0,0.0,2586.0,2967.0
2020-01-01 01:30:00+00:00,2362.0,7697.0,666.0,0.0,0.0,594.0,6945.0,121.0,0.0,2508.0,2882.0
2020-01-01 02:00:00+00:00,2358.0,7170.0,670.0,0.0,0.0,548.0,6953.0,121.0,0.0,2437.0,2782.0
2020-01-01 02:30:00+00:00,2352.0,6903.0,671.0,0.0,0.0,547.0,6953.0,121.0,0.0,2519.0,2642.0
2020-01-01 03:00:00+00:00,2359.0,7330.0,670.0,0.0,0.0,529.0,6955.0,121.0,0.0,2276.0,2723.0
2020-01-01 03:30:00+00:00,2355.0,7173.0,670.0,0.0,0.0,433.0,6945.0,122.0,0.0,2148.0,2717.0
2020-01-01 04:00:00+00:00,2354.0,6831.0,669.0,0.0,0.0,440.0,6960.0,123.0,0.0,2108.0,2920.0
2020-01-01 04:30:00+00:00,2342.0,6824.0,670.0,0.0,0.0,438.0,6967.0,122.0,0.0,2184.0,2977.0
2020-01-01 05:00:00+00:00,2350.0,6172.0,669.0,0.0,0.0,473.0,6958.0,123.0,0.0,2015.0,3302.0
2020-01-01 05:30:00+00:00,2367.0,6181.0,670.0,0.0,0.0,479.0,6956.0,124.0,0.0,1820.0,3340.0
2020-01-01 06:00:00+00:00,2292.0,6156.0,670.0,0.0,0.0,484.0,6966.0,123.0,0.0,1848.0,3370.0
2020-01-01 06:30:00+00:00,2271.0,6375.0,672.0,0.0,0.0,488.0,6961.0,127.0,0.0,1817.0,3384.0
2020-01-01 07:00:00+00:00,2277.0,6535.0,670.0,0.0,0.0,534.0,6958.0,125.0,0.0,1657.0,3421.0
2020-01-01 07:30:00+00:00,2343.0,6737.0,670.0,0.0,0.0,532.0,6964.0,122.0,0.0,1424.0,3523.0
2020-01-01 08:00:00+00:00,2361.0,6888.0,748.0,0.0,0.0,661.0,6955.0,121.0,2.0,1177.0,3661.0
2020-01-01 08:30:00+00:00,2283.0,6939.0,1016.0,0.0,0.0,745.0,6954.0,124.0,34.0,1315.0,3638.0
2020-01-01 09:00:00+00:00,2361.0,7993.0,1175.0,0.0,0.0,783.0,6952.0,124.0,205.0,1240.0,3582.0
