,Biomass,Fossil Gas,Fossil Hard coal,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other,Solar,Wind Offshore,Wind Onshore
2020-05-31 23:00:00+01:00,332.0,1719.0,0.0,232.0,1081.0,188.0,32.0,0.0,1.0,619.0
2020-06-01 00:00:00+01:00,333.0,1827.0,0.0,9.0,719.0,9.0,28.0,0.0,0.0,948.0
2020-06-01 01:00:00+01:00,343.0,1907.0,0.0,0.0,449.0,8.0,28.0,0.0,0.0,845.0
2020-06-01 02:00:00+01:00,346.0,2000.0,0.0,0.0,490.0,8.0,27.0,0.0,0.0,631.0
2020-06-01 03:00:00+01:00,344.0,1926.0,0.0,0.0,563.0,8.0,27.0,0.0,0.0,645.0
2020-06-01 04:00:00+01:00,340.0,1854.0,0.0,0.0,561.0,9.0,27.0,0.0,0.0,689.0
2020-06-01 05:00:00+01:00,336.0,1909.0,0.0,0.0,726.0,96.0,24.0,0.0,0.0,709.0
2020-06-01 06:00:00+01:00,341.0,2192.0,0.0,0.0,533.0,61.0,25.0,3.0,0.0,758.0
2020-06-01 07:00:00+01:00,342.0,2624.0,0.0,4.0,1083.0,67.0,25.0,36.0,0.0,699.0
2020-06-01 08:00:00+01:00,347.0,2767.0,0.0,316.0,1364.0,111.0,26.0,97.0,0.0,543.0
2020-06-01 09:00:00+01:00,326.0,2927.0,0.0,248.0,1371.0,120.0,14.0,154.0,0.0,394.0
2020-06-01 10:00:00+01:00,315.0,2913.0,0.0,249.0,1349.0,127.0,10.0,163.0,0.0,360.0
2020-06-01 11:00:00+01:00,304.0,2891.0,0.0,335.0,1351.0,163.0,11.0,178.0,0.0,417.0
2020-06-01 12:00:00+01:00,300.0,2771.0,0.0,423.0,1411.0,382.0,11.0,251.0,0.0,485.0
2020-06-01 13:00:00+01:00,311.0,2770.0,0.0,295.0,1300.0,165.0,10.0,295.0,0.0,484.0
2020-06-01 14:00:00+01:00,309.0,2744.0,0.0,265.0,856.0,90.0,11.0,310.0,0.0,477.0
2020-06-01 15:00:00+01:00,333.0,2761.0,0.0,14.0,775.0,213.0,16.0,307.0,0.0,466.0
2020-06-01 16:00:00+01:00,336.0,2815.0,0.0,14.0,1151.0,99.0,18.0,266.0,0.0,394.0
2020-06-01 17:00:00+01:00,339.0,2741.0,0.0,15.0,1144.0,228.0,18.0,206.0,0.0,319.0
2020-06-01 18:00:00+01:00,340.0,2734.0,0.0,296.0,1320.0,293.0,20.0,144.0,0.0,232.0
2020-06-01 19:00:00+01:00,338.0,2720.0,0.0,690.0,1390.0,406.0,20.0,60.0,0.0,167.0
2020-06-01 20:00:00+01:00,340.0,2787.0,0.0,928.0,1421.0,521.0,21.0,7.0,0.0,127.0
2020-06-01 21:00:00+01:00,343.0,2743.0,0.0,796.0,1419.0,577.0,22.0,0.0,0.0,111.0
2020-06-01 22:00:00+01:00,347.0,2709.0,0.0,617.0,1263.0,389.0,21.0,0.0,0.0,128.0
2020-06-01 23:00:00+01:00,352.0,2681.0,0.0,317.0,1107.0,369.0,22.0,0.0,0.0,176.0
2020-06-02 00:00:00+01:00,355.0,2591.0,0.0,5.0,835.0,341.0,22.0,0.0,0.0,232.0
2020-06-02 01:00:00+01:00,354.0,2508.0,0.0,0.0,565.0,286.0,21.0,0.0,0.0,270.0
