,Biomass,Fossil Brown coal/Lignite,Fossil Coal-derived gas,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Solar,Wind Onshore
2020-07-01 00:00:00+02:00,28.0,3668.0,11.0,1258.0,6094.0,143.0,28.0,277.0,0.0,0.0,2001.0
2020-07-01 01:00:00+02:00,28.0,3613.0,11.0,1261.0,6040.0,143.0,0.0,273.0,0.0,0.0,2192.0
2020-07-01 02:00:00+02:00,28.0,3448.0,11.0,1266.0,6077.0,145.0,0.0,275.0,0.0,0.0,2140.0
2020-07-01 03:00:00+02:00,28.0,3600.0,11.0,1266.0,6084.0,144.0,0.0,276.0,0.0,0.0,2198.0
2020-07-01 04:00:00+02:00,28.0,3902.0,10.0,1263.0,6101.0,144.0,0.0,275.0,0.0,5.0,2264.0
2020-07-01 05:00:00+02:00,28.0,4064.0,8.0,1258.0,6163.0,143.0,0.0,275.0,0.0,21.0,2256.0
2020-07-01 06:00:00+02:00,28.0,4460.0,8.0,1242.0,6668.0,151.0,0.0,274.0,0.0,129.0,2087.0
2020-07-01 07:00:00+02:00,28.0,4571.0,6.0,1240.0,7881.0,175.0,115.0,269.0,0.0,382.0,1652.0
2020-07-01 08:00:00+02:00,29.0,4739.0,5.0,1252.0,8417.0,176.0,220.0,288.0,47.0,652.0,1621.0
2020-07-01 09:00:00+02:00,28.0,5084.0,5.0,1277.0,8272.0,171.0,193.0,295.0,53.0,906.0,1785.0
2020-07-01 10:00:00+02:00,28.0,5061.0,4.0,1256.0,8188.0,170.0,230.0,295.0,53.0,1122.0,2069.0
2020-07-01 11:00:00+02:00,28.0,5026.0,4.0,1254.0,8295.0,170.0,231.0,299.0,53.0,1237.0,2146.0
2020-07-01 12:00:00+02:00,28.0,5081.0,8.0,1257.0,8360.0,169.0,229.0,299.0,53.0,1275.0,2070.0
2020-07-01 13:00:00+02:00,28.0,5134.0,9.0,1318.0,8484.0,176.0,192.0,294.0,53.0,1185.0,1818.0
2020-07-01 14:00:00+02:00,32.0,5027.0,9.0,1376.0,8540.0,174.0,186.0,294.0,53.0,1004.0,1615.0
2020-07-01 15:00:00+02:00,43.0,5351.0,10.0,1500.0,8404.0,175.0,132.0,290.0,53.0,847.0,1487.0
2020-07-01 16:00:00+02:00,52.0,5287.0,10.0,1527.0,8222.0,174.0,298.0,287.0,53.0,632.0,1290.0
2020-07-01 17:00:00+02:00,52.0,5508.0,11.0,1526.0,8272.0,174.0,0.0,276.0,53.0,362.0,1122.0
2020-07-01 18:00:00+02:00,52.0,5532.0,11.0,1529.0,8387.0,174.0,123.0,278.0,52.0,146.0,686.0
2020-07-01 19:00:00+02:00,52.0,5410.0,11.0,1553.0,8416.0,168.0,131.0,277.0,52.0,30.0,493.0
2020-07-01 20:00:00+02:00,52.0,5159.0,11.0,1525.0,8339.0,171.0,113.0,279.0,52.0,1.0,455.0
2020-07-01 21:00:00+02:00,52.0,4972.0,12.0,1521.0,8157.0,174.0,31.0,277.0,52.0,0.0,635.0
2020-07-01 22:00:00+02:00,43.0,4976.0,12.0,1520.0,7099.0,176.0,3.0,281.0,6.0,0.0,854.0
2020-07-01 23:00:00+02:00,28.0,4469.0,11.0,1442.0,6127.0,178.0,0.0,282.0,0.0,0.0,1356.0
2020-07-02 00:00:00+02:00,28.0,4087.0,11.0,1463.0,6136.0,179.0,0.0,269.0,0.0,0.0,1743.0
2020-07-02 01:00:00+02:00,28.0,4199.0,11.0,1473.0,6181.0,179.0,0.0,261.0,0.0,0.0,1841.0
2020-07-02 02:00:00+02:00,28.0,4356.0,11.0,1444.0,6141.0,171.0,0.0,260.0,0.0,0.0,1688.0
2020-07-02 03:00:00+02:00,28.0,4583.0,11.0,1447.0,6267.0,167.0,0.0,260.0,0.0,0.0,1448.0
2020-07-02 04:00:00+02:00,28.0,4405.0,11.0,1446.0,6267.0,167.0,0.0,258.0,0.0,3.0,1343.0
2020-07-02 05:00:00+02:00,36.0,4241.0,11.0,1446.0,6208.0,166.0,0.0,257.0,0.0,17.0,1301.0
2020-07-02 06:00:00+02:00,45.0,4578.0,12.0,1486.0,6875.0,175.0,0.0,256.0,0.0,119.0,1293.0
2020-07-02 07:00:00+02:00,51.0,4888.0,11.0,1531.0,8316.0,178.0,0.0,255.0,0.0,319.0,1291.0
2020-07-02 08:00:00+02:00,51.0,5027.0,12.0,1544.0,8562.0,178.0,106.0,257.0,46.0,503.0,1431.0
2020-07-02 09:00:00+02:00,51.0,4916.0,12.0,1526.0,8487.0,179.0,212.0,260.0,53.0,660.0,1422.0
2020-07-02 10:00:00+02:00,51.0,4590.0,12.0,1512.0,8474.0,178.0,132.0,284.0,53.0,803.0,1460.0
2020-07-02 11:00:00+02:00,51.0,4875.0,12.0,1507.0,8476.0,179.0,119.0,278.0,53.0,892.0,1478.0
2020-07-02 12:00:00+02:00,51.0,5197.0,12.0,1510.0,8641.0,180.0,99.0,284.0,52.0,939.0,1434.0
2020-07-02 13:00:00+02:00,51.0,4964.0,12.0,1507.0,8861.0,181.0,78.0,286.0,52.0,942.0,1374.0
2020-07-02 14:00:00+02:00,51.0,4948.0,12.0,1517.0,8874.0,177.0,73.0,291.0,52.0,862.0,1196.0
2020-07-02 15:00:00+02:00,51.0,5233.0,11.0,1523.0,8888.0,176.0,9.0,284.0,52.0,738.0,937.0
2020-07-02 16:00:00+02:00,51.0,5090.0,11.0,1498.0,8968.0,176.0,105.0,285.0,52.0,542.0,694.0
2020-07-02 17:00:00+02:00,51.0,5057.0,11.0,1500.0,8986.0,177.0,120.0,281.0,52.0,316.0,511.0
2020-07-02 18:00:00+02:00,51.0,4917.0,11.0,1510.0,8765.0,175.0,113.0,292.0,52.0,132.0,287.0
2020-07-02 19:00:00+02:00,51.0,5077.0,11.0,1526.0,8914.0,175.0,50.0,294.0,52.0,23.0,163.0
2020-07-02 20:00:00+02:00,51.0,5096.0,10.0,1490.0,8903.0,177.0,40.0,293.0,51.0,1.0,130.0
