,Biomass,Fossil Gas,Fossil Hard coal,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other,Solar,Wind Offshore,Wind Onshore
2020-08-31 23:00:00+01:00,86.94,1623.86,1203.76,1.1520000000000001,3.888,0.168,18.860000000000003,0.0,0.084,7.292999999999999
2020-09-01 00:00:00+01:00,89.24000000000001,1212.26,1116.02,0.12,0.384,0.0,19.68,0.0,0.108,7.513
2020-09-01 01:00:00+01:00,89.01,1198.54,1115.2,0.0,0.384,0.0,18.040000000000003,0.0,0.084,6.699
2020-09-01 02:00:00+01:00,89.7,1097.6,1112.74,0.0,0.384,0.0,18.040000000000003,0.0,0.07200000000000001,4.862
2020-09-01 03:00:00+01:00,89.24000000000001,1110.83,1204.5800000000002,0.0,0.36,0.0,18.040000000000003,0.0,0.108,4.752
2020-09-01 04:00:00+01:00,88.55,1232.84,1332.5,0.192,0.528,0.528,18.040000000000003,0.0,0.084,4.411
2020-09-01 05:00:00+01:00,87.63000000000001,1338.68,1414.5,22.992,10.032,5.472,18.040000000000003,0.0,0.084,3.9709999999999996
2020-09-01 06:00:00+01:00,89.47,1519.98,1440.74,21.816,12.168000000000001,0.768,18.860000000000003,0.0,0.132,6.005999999999999
2020-09-01 07:00:00+01:00,90.16000000000001,1704.71,1440.74,15.072000000000001,13.848,1.752,18.860000000000003,0.369,0.108,6.842
2020-09-01 08:00:00+01:00,89.7,1780.6599999999999,1440.74,19.368000000000002,19.824,1.368,18.040000000000003,3.4850000000000003,0.096,6.699
2020-09-01 09:00:00+01:00,89.01,1783.11,1440.74,21.384,20.928,3.984,19.68,9.43,0.084,5.423
2020-09-01 10:00:00+01:00,89.47,1747.34,1439.92,17.856,16.032,1.224,18.860000000000003,15.416,0.108,4.653
2020-09-01 11:00:00+01:00,87.17,1683.6399999999999,1440.74,15.36,19.92,2.112,18.860000000000003,20.91,0.14400000000000002,5.401
2020-09-01 12:00:00+01:00,86.71000000000001,1690.5,1439.92,9.768,19.8,2.568,18.860000000000003,23.534000000000002,0.168,6.765
2020-09-01 13:00:00+01:00,88.55,1695.3999999999999,1439.92,0.0,15.936,1.752,18.040000000000003,24.067,0.20400000000000001,7.930999999999999
2020-09-01 14:00:00+01:00,87.86,1720.3899999999999,1439.92,0.0,8.544,0.312,18.860000000000003,24.641000000000002,0.228,9.647
2020-09-01 15:00:00+01:00,89.47,1714.02,1439.92,0.96,15.624,0.0,19.68,23.739,0.3,11.418
2020-09-01 16:00:00+01:00,88.32000000000001,1692.95,1440.74,2.544,10.872,0.0,19.68,20.828,0.3,13.771999999999998
2020-09-01 17:00:00+01:00,85.10000000000001,1700.3,1439.92,6.5520000000000005,5.328,0.744,19.68,15.908000000000001,0.3,15.861999999999998
2020-09-01 18:00:00+01:00,85.79,1773.8,1431.72,10.728,2.184,1.2,19.68,8.569,0.3,17.127
