,Biomass,Fossil Gas,Fossil Hard coal,Hydro Run-of-river and poundage,Nuclear,Other,Solar,Waste,Wind Offshore,Wind Onshore
2020-03-01 00:00:00+01:00,9.0,2401.0,1514.0,0.0,484.0,2626.0,0.0,129.0,767.0,1242.0
2020-03-01 00:15:00+01:00,9.0,2329.0,1484.0,0.0,484.0,2575.0,0.0,130.0,793.0,1361.0
2020-03-01 00:30:00+01:00,9.0,2256.0,1486.0,0.0,485.0,2510.0,0.0,130.0,783.0,1252.0
2020-03-01 00:45:00+01:00,9.0,2244.0,1488.0,0.0,485.0,2536.0,0.0,132.0,781.0,1263.0
2020-03-01 01:00:00+01:00,9.0,2130.0,1487.0,0.0,485.0,2609.0,0.0,131.0,789.0,1344.0
2020-03-01 01:15:00+01:00,9.0,2119.0,1484.0,0.0,484.0,2599.0,0.0,130.0,784.0,1367.0
2020-03-01 01:30:00+01:00,9.0,2006.0,1488.0,0.0,485.0,2603.0,0.0,132.0,791.0,1357.0
2020-03-01 01:45:00+01:00,9.0,1969.0,1488.0,0.0,484.0,2586.0,0.0,131.0,775.0,1369.0
2020-03-01 02:00:00+01:00,9.0,1927.0,1489.0,0.0,484.0,2561.0,0.0,131.0,770.0,1368.0
2020-03-01 02:15:00+01:00,9.0,1940.0,1486.0,0.0,484.0,2557.0,0.0,131.0,745.0,1362.0
2020-03-01 02:30:00+01:00,9.0,1905.0,1485.0,0.0,484.0,2560.0,0.0,133.0,754.0,1364.0
2020-03-01 02:45:00+01:00,9.0,1875.0,1484.0,0.0,484.0,2544.0,0.0,131.0,752.0,1350.0
2020-03-01 03:00:00+01:00,9.0,1723.0,1447.0,0.0,484.0,2471.0,0.0,132.0,727.0,1257.0
2020-03-01 03:15:00+01:00,9.0,1822.0,1351.0,0.0,484.0,2506.0,0.0,132.0,763.0,1353.0
2020-03-01 03:30:00+01:00,9.0,1854.0,1329.0,0.0,484.0,2509.0,0.0,132.0,774.0,1354.0
2020-03-01 03:45:00+01:00,9.0,1812.0,1313.0,0.0,485.0,2495.0,0.0,129.0,774.0,1350.0
2020-03-01 04:00:00+01:00,9.0,1833.0,1254.0,0.0,485.0,2463.0,0.0,131.0,776.0,1252.0
2020-03-01 04:15:00+01:00,9.0,1868.0,1226.0,0.0,485.0,2484.0,0.0,129.0,796.0,1339.0
2020-03-01 04:30:00+01:00,9.0,1851.0,1217.0,0.0,485.0,2492.0,0.0,129.0,799.0,1339.0
2020-03-01 04:45:00+01:00,9.0,1817.0,1216.0,0.0,485.0,2475.0,0.0,132.0,802.0,1324.0
2020-03-01 05:00:00+01:00,9.0,1765.0,1212.0,0.0,485.0,2454.0,0.0,131.0,802.0,1305.0
2020-03-01 05:15:00+01:00,9.0,1785.0,1220.0,0.0,485.0,2456.0,0.0,130.0,802.0,1305.0
2020-03-01 05:30:00+01:00,9.0,1696.0,1217.0,0.0,485.0,2474.0,0.0,131.0,802.0,1312.0
2020-03-01 05:45:00+01:00,9.0,1792.0,1211.0,0.0,485.0,2478.0,0.0,130.0,800.0,1312.0
2020-03-01 06:00:00+01:00,9.0,1759.0,1209.0,0.0,485.0,2462.0,0.0,129.0,801.0,1301.0
2020-03-01 06:15:00+01:00,9.0,1755.0,1207.0,0.0,485.0,2461.0,0.0,130.0,802.0,1318.0
2020-03-01 06:30:00+01:00,9.0,1819.0,1213.0,0.0,485.0,2453.0,0.0,129.0,800.0,1327.0
2020-03-01 06:45:00+01:00,9.0,1871.0,1219.0,0.0,485.0,2463.0,0.0,130.0,799.0,1328.0
2020-03-01 07:00:00+01:00,9.0,1882.0,1206.0,0.0,485.0,2449.0,0.0,129.0,794.0,1332.0
2020-03-01 07:15:00+01:00,9.0,1886.0,1211.0,0.0,485.0,2389.0,0.0,129.0,771.0,1214.0
2020-03-01 07:30:00+01:00,9.0,1935.0,1205.0,0.0,485.0,2430.0,1.0,130.0,782.0,1233.0
2020-03-01 07:45:00+01:00,9.0,1983.0,1211.0,0.0,485.0,2487.0,3.0,128.0,791.0,1298.0
2020-03-01 08:00:00+01:00,9.0,1942.0,1261.0,0.0,485.0,2517.0,5.0,130.0,792.0,1325.0
2020-03-01 08:15:00+01:00,9.0,1982.0,1385.0,0.0,485.0,2546.0,8.0,129.0,792.0,1316.0
2020-03-01 08:30:00+01:00,9.0,1970.0,1496.0,0.0,485.0,2581.0,8.0,130.0,791.0,1319.0
2020-03-01 08:45:00+01:00,9.0,1982.0,1501.0,0.0,485.0,2622.0,4.0,131.0,793.0,1318.0
2020-03-01 09:00:00+01:00,9.0,2212.0,1504.0,0.0,485.0,2770.0,6.0,129.0,794.0,1322.0
2020-03-01 09:15:00+01:00,9.0,2217.0,1495.0,0.0,485.0,2885.0,6.0,129.0,795.0,1314.0
2020-03-01 09:30:00+01:00,9.0,2225.0,1498.0,0.0,485.0,2941.0,11.0,129.0,784.0,1277.0
2020-03-01 09:45:00+01:00,9.0,2158.0,1505.0,0.0,485.0,3013.0,15.0,129.0,778.0,1293.0
2020-03-01 10:00:00+01:00,9.0,2342.0,1502.0,0.0,484.0,3208.0,17.0,128.0,748.0,1201.0
2020-03-01 10:15:00+01:00,9.0,2398.0,1505.0,0.0,484.0,3260.0,30.0,129.0,770.0,1186.0
2020-03-01 10:30:00+01:00,9.0,2330.0,1516.0,0.0,484.0,3297.0,26.0,129.0,767.0,1201.0
