,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Nuclear,Other,Solar,Wind Offshore,Wind Onshore
2020-06-30 23:00:00+01:00,334.535,3211.95,0.0,0.0,2.316,4.116,28.416,58.63,0.0205,10.038,5.731
2020-06-30 23:30:00+01:00,347.415,2798.6349999999998,0.0,0.0,0.396,3.948,28.488,46.74,0.0,10.86,5.8629999999999995
2020-07-01 00:00:00+01:00,346.95500000000004,2364.495,0.0,0.0,0.156,3.684,28.398,48.38,0.0205,10.41,6.159999999999999
2020-07-01 00:30:00+01:00,347.875,2196.67,0.0,0.0,0.0,3.684,28.446,47.150000000000006,0.0,10.5,6.0775
2020-07-01 01:00:00+01:00,346.84000000000003,2192.75,0.0,0.0,0.0,3.468,28.698,45.92,0.0205,11.052,6.0225
2020-07-01 01:30:00+01:00,347.99,2141.545,0.0,0.0,0.0,3.444,28.896,55.35,0.0205,11.886000000000001,6.2535
2020-07-01 02:00:00+01:00,344.08000000000004,1987.44,0.0,0.0,0.0,3.432,28.872,52.480000000000004,0.0,12.552,6.324999999999999
2020-07-01 02:30:00+01:00,344.195,1879.885,0.0,0.0,0.0,3.396,28.878,45.92,0.0,13.734,6.6495
2020-07-01 03:00:00+01:00,344.08000000000004,1937.46,0.0,0.0,0.0,3.216,28.884,46.330000000000005,0.0,0.75,3.9324999999999997
2020-07-01 03:30:00+01:00,344.425,1853.425,0.0,0.0,0.0,3.396,28.866,54.120000000000005,0.0,13.308,6.545
2020-07-01 04:00:00+01:00,345.805,1986.95,0.0,0.0,0.0,3.36,28.914,46.74,0.0,15.474,6.3195
2020-07-01 04:30:00+01:00,345.575,1916.145,0.0,0.0,0.0,3.36,28.89,47.150000000000006,0.0,15.39,6.209499999999999
2020-07-01 05:00:00+01:00,344.08000000000004,2122.68,0.0,0.0,0.0,3.48,28.92,54.940000000000005,0.28700000000000003,14.232000000000001,6.363499999999999
2020-07-01 05:30:00+01:00,345.345,2281.685,0.0,0.0,0.0,3.54,29.19,47.56,2.419,13.974,6.5835
2020-07-01 06:00:00+01:00,343.96500000000003,2612.68,0.0,0.0,0.0,4.932,29.22,47.56,6.601,13.626,6.412999999999999
2020-07-01 06:30:00+01:00,347.64500000000004,3123.995,0.0,0.0,0.0,5.16,29.238,53.71,12.341000000000001,15.012,6.5615
2020-07-01 07:00:00+01:00,347.3,3331.5099999999998,0.0,0.0,0.0,5.7,29.25,47.970000000000006,20.5,15.48,6.9079999999999995
2020-07-01 07:30:00+01:00,346.26500000000004,3727.43,0.0,0.0,0.0,6.672,29.256,62.730000000000004,27.675,15.726,7.2875
2020-07-01 08:00:00+01:00,346.495,3905.055,0.0,0.0,0.276,7.152,29.238,53.300000000000004,35.465,0.786,4.592499999999999
2020-07-01 08:30:00+01:00,346.26500000000004,3969.245,0.0,0.0,2.724,8.196,29.202,51.660000000000004,43.870000000000005,1.968,5.7695
2020-07-01 09:00:00+01:00,346.035,3967.285,0.0,0.0,4.176,8.748,29.274,96.76,51.660000000000004,13.818,8.151
2020-07-01 09:30:00+01:00,346.84000000000003,3999.38,0.0,0.0,3.564,9.588000000000001,29.244,102.91000000000001,58.63,12.048,8.008
2020-07-01 10:00:00+01:00,348.33500000000004,4029.7599999999998,0.0,0.0,1.416,9.396,29.226,105.78,66.625,12.450000000000001,8.1785
2020-07-01 10:30:00+01:00,347.07,4071.6549999999997,0.0,0.0,4.008,9.42,29.214000000000002,96.35000000000001,72.775,11.688,8.404
2020-07-01 11:00:00+01:00,345.92,4087.58,0.0,0.0,3.6,9.444,29.352,93.07000000000001,78.72,9.912,8.338
2020-07-01 11:30:00+01:00,345.69,4093.95,0.0,0.0,0.0,8.868,29.388,66.42,85.28,9.354000000000001,8.574499999999999
2020-07-01 12:00:00+01:00,345.92,4078.515,0.0,0.0,0.648,9.276,29.682000000000002,105.37,89.175,9.234,8.3215
