,Biomass,Fossil Brown coal/Lignite,Fossil Gas,Fossil Hard coal,Fossil Oil,Geothermal,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Other,Other renewable,Solar,Waste,Wind Offshore,Wind Onshore
2020-08-01 00:00:00+02:00,4378.0,9499.0,7224.0,1374.0,436.0,15.0,558.0,1700.0,228.0,6413.0,196.0,129.0,0.0,445.0,4401.0,11216.0
2020-08-01 00:15:00+02:00,4375.0,9189.0,7257.0,1385.0,436.0,15.0,279.0,1707.0,138.0,6416.0,196.0,129.0,0.0,473.0,4762.0,11484.0
2020-08-01 00:30:00+02:00,4366.0,8804.0,7163.0,1342.0,436.0,15.0,187.0,1712.0,102.0,6421.0,196.0,129.0,0.0,478.0,5006.0,11620.0
2020-08-01 00:45:00+02:00,4380.0,8308.0,6932.0,1329.0,436.0,15.0,245.0,1724.0,67.0,6416.0,196.0,129.0,0.0,472.0,5003.0,11734.0
2020-08-01 01:00:00+02:00,4371.0,7944.0,6842.0,1315.0,436.0,15.0,187.0,1730.0,86.0,6423.0,196.0,129.0,0.0,476.0,4961.0,11758.0
2020-08-01 01:15:00+02:00,4382.0,7666.0,6875.0,1254.0,436.0,15.0,136.0,1732.0,81.0,6423.0,196.0,129.0,0.0,477.0,4957.0,11827.0
2020-08-01 01:30:00+02:00,4388.0,7607.0,6889.0,1112.0,436.0,15.0,111.0,1731.0,58.0,6425.0,196.0,129.0,0.0,484.0,4982.0,11842.0
2020-08-01 01:45:00+02:00,4387.0,7368.0,6883.0,1101.0,436.0,15.0,78.0,1731.0,47.0,6428.0,196.0,129.0,0.0,478.0,4997.0,11972.0
2020-08-01 02:00:00+02:00,4400.0,7019.0,6912.0,1107.0,436.0,15.0,69.0,1732.0,64.0,6434.0,189.0,129.0,0.0,480.0,4971.0,12127.0
2020-08-01 02:15:00+02:00,4405.0,6809.0,6915.0,1100.0,436.0,15.0,73.0,1732.0,62.0,6436.0,190.0,129.0,0.0,477.0,4963.0,12074.0
2020-08-01 02:30:00+02:00,4421.0,6772.0,6912.0,1098.0,436.0,15.0,73.0,1731.0,62.0,6436.0,189.0,129.0,0.0,479.0,4992.0,11928.0
2020-08-01 02:45:00+02:00,4414.0,6753.0,6776.0,1097.0,436.0,15.0,71.0,1732.0,58.0,6434.0,189.0,129.0,0.0,480.0,4994.0,11871.0
2020-08-01 03:00:00+02:00,4411.0,6836.0,6912.0,1101.0,436.0,15.0,53.0,1731.0,109.0,6433.0,189.0,129.0,0.0,478.0,5023.0,11887.0
2020-08-01 03:15:00+02:00,4398.0,6795.0,6893.0,1099.0,436.0,15.0,1.0,1731.0,107.0,6433.0,189.0,129.0,0.0,479.0,5026.0,11828.0
2020-08-01 03:30:00+02:00,4388.0,6817.0,6850.0,1109.0,436.0,15.0,2.0,1733.0,113.0,6435.0,189.0,129.0,0.0,470.0,5010.0,11786.0
2020-08-01 03:45:00+02:00,4371.0,6871.0,6826.0,1153.0,436.0,15.0,1.0,1731.0,107.0,6436.0,189.0,129.0,0.0,466.0,5035.0,11606.0
2020-08-01 04:00:00+02:00,4382.0,7075.0,6778.0,1198.0,436.0,15.0,22.0,1732.0,102.0,6435.0,189.0,129.0,0.0,463.0,5048.0,11415.0
2020-08-01 04:15:00+02:00,4370.0,7034.0,6747.0,1283.0,436.0,16.0,39.0,1731.0,83.0,6438.0,189.0,129.0,0.0,471.0,5026.0,11281.0
2020-08-01 04:30:00+02:00,4364.0,6974.0,6722.0,1298.0,436.0,16.0,26.0,1727.0,81.0,6440.0,189.0,129.0,0.0,478.0,4949.0,11198.0
2020-08-01 04:45:00+02:00,4362.0,7020.0,6736.0,1288.0,436.0,16.0,3.0,1726.0,82.0,6442.0,189.0,129.0,0.0,483.0,4937.0,10904.0
2020-08-01 05:00:00+02:00,4370.0,7039.0,6730.0,1282.0,436.0,15.0,215.0,1726.0,86.0,6444.0,189.0,129.0,0.0,483.0,4885.0,10591.0
