,Biomass,Fossil Brown coal/Lignite,Fossil Coal-derived gas,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Solar,Wind Onshore
2020-09-01 00:00:00+02:00,55.2,3024.98,5.39,503.71999999999997,5542.38,129.74099999999999,0.0,2.904,0.0,0.0,8.525
2020-09-01 01:00:00+02:00,54.050000000000004,2882.3,5.39,504.21,5544.02,130.474,0.0,2.88,0.0,0.0,8.657
2020-09-01 02:00:00+02:00,54.050000000000004,2979.88,5.39,503.71999999999997,5544.84,129.74099999999999,0.0,2.856,0.0,0.0,8.679
2020-09-01 03:00:00+02:00,54.28,3015.96,5.39,504.21,5568.620000000001,129.74099999999999,0.0,2.856,0.0,0.0,8.459
2020-09-01 04:00:00+02:00,55.2,2937.2400000000002,5.39,504.21,5567.8,130.474,0.0,2.856,0.0,0.0,8.118
2020-09-01 05:00:00+02:00,56.580000000000005,2996.28,5.39,504.21,5623.56,129.74099999999999,0.0,2.856,0.0,0.0,7.941999999999999
2020-09-01 06:00:00+02:00,57.27,3403.82,5.39,518.91,6434.540000000001,130.474,0.0,2.88,0.0,0.902,7.414
2020-09-01 07:00:00+02:00,57.04,4463.26,5.39,555.17,7788.360000000001,130.474,0.0,2.856,0.0,4.3870000000000005,7.172
2020-09-01 08:00:00+02:00,57.04,4426.360000000001,5.39,543.41,8168.840000000001,131.207,0.0,3.24,0.84,9.635,8.25
2020-09-01 09:00:00+02:00,56.81,4519.84,4.9,536.06,7876.920000000001,131.94,0.768,3.672,0.96,15.867,9.107999999999999
2020-09-01 10:00:00+02:00,56.81,4385.360000000001,4.9,537.04,7414.4400000000005,134.139,0.912,3.7680000000000002,0.40800000000000003,19.844,10.12
2020-09-01 11:00:00+02:00,57.04,4355.84,4.9,549.29,6862.580000000001,133.406,6.456,3.7920000000000003,0.312,22.14,12.463
2020-09-01 12:00:00+02:00,57.27,4359.12,4.9,532.14,6691.200000000001,134.139,6.672,3.7920000000000003,0.312,23.616,16.730999999999998
2020-09-01 13:00:00+02:00,57.04,4198.400000000001,4.9,565.95,6710.88,134.87199999999999,0.14400000000000002,3.8160000000000003,0.048,22.263,18.677999999999997
2020-09-01 14:00:00+02:00,57.04,3528.4600000000005,4.9,603.68,6837.160000000001,134.87199999999999,0.0,3.8160000000000003,0.0,18.86,19.756
2020-09-01 15:00:00+02:00,56.81,3175.86,4.9,616.42,6924.900000000001,133.406,0.504,3.7920000000000003,0.0,13.776,21.625999999999998
2020-09-01 16:00:00+02:00,56.81,3126.6600000000003,5.39,589.96,6960.9800000000005,132.673,1.344,3.696,0.0,8.856,21.197
2020-09-01 17:00:00+02:00,57.04,3544.86,5.39,597.8,7191.400000000001,132.673,1.344,3.672,0.0,3.895,19.733999999999998
2020-09-01 18:00:00+02:00,57.27,3938.4600000000005,4.9,608.09,7197.960000000001,131.94,4.872,3.648,0.0,0.5740000000000001,19.272
2020-09-01 19:00:00+02:00,57.04,4291.88,5.39,603.1899999999999,7392.3,132.673,15.144,3.936,0.84,0.0,19.151
2020-09-01 20:00:00+02:00,57.27,4289.42,5.39,587.02,7392.3,133.406,14.376,4.104,0.96,0.0,18.634
2020-09-01 21:00:00+02:00,56.120000000000005,3942.5600000000004,4.9,586.04,7033.14,133.406,5.064,4.104,0.12,0.0,17.247999999999998
2020-09-01 22:00:00+02:00,51.980000000000004,3535.0200000000004,5.39,586.53,6367.3,132.673,0.0,3.456,0.0,0.0,16.082
2020-09-01 23:00:00+02:00,52.21,3266.88,4.9,586.53,5747.38,131.94,0.0,3.168,0.0,0.0,15.389
2020-09-02 00:00:00+02:00,49.68,2701.9,5.39,571.83,5532.540000000001,131.207,0.0,2.928,0.0,0.0,15.630999999999998
2020-09-02 01:00:00+02:00,49.22,2694.52,5.39,570.85,5546.4800000000005,131.207,0.0,2.904,0.0,0.0,15.168999999999999
2020-09-02 02:00:00+02:00,48.99,2760.1200000000003,5.39,570.85,5615.360000000001,131.207,0.0,2.88,0.0,0.0,13.651
2020-09-02 03:00:00+02:00,48.99,2761.76,4.9,571.34,5637.5,131.207,0.0,2.88,0.0,0.0,12.584
2020-09-02 04:00:00+02:00,50.14,2765.0400000000004,5.39,571.34,5653.900000000001,131.207,0.0,2.88,0.0,0.0,11.902
2020-09-02 05:00:00+02:00,51.52,2842.1200000000003,5.39,571.34,5696.540000000001,131.207,0.0,2.88,0.0,0.0,11.187
2020-09-02 06:00:00+02:00,51.980000000000004,3388.2400000000002,5.39,578.2,6477.18,129.74099999999999,0.0,2.7600000000000002,0.0,0.738,10.45
2020-09-02 07:00:00+02:00,51.75,4359.9400000000005,5.39,610.05,7740.8,130.474,0.0,2.736,0.0,4.305000000000001,9.690999999999999
2020-09-02 08:00:00+02:00,52.67,4532.96,4.9,625.73,7944.9800000000005,130.474,1.1520000000000001,3.072,0.84,9.348,8.426
2020-09-02 09:00:00+02:00,51.980000000000004,4524.76,4.9,619.36,7765.400000000001,129.74099999999999,3.24,3.48,0.96,14.309000000000001,8.415
2020-09-02 10:00:00+02:00,51.980000000000004,4264.0,4.9,633.08,7448.06,129.74099999999999,1.32,3.936,0.12,19.762,8.602
2020-09-02 11:00:00+02:00,51.52,4208.240000000001,4.9,637.0,7415.26,129.74099999999999,3.6,3.984,0.0,23.862000000000002,8.734
2020-09-02 12:00:00+02:00,51.75,4170.52,4.9,639.9399999999999,7424.280000000001,130.474,2.16,3.984,0.0,27.142,8.448
2020-09-02 13:00:00+02:00,51.52,3962.2400000000002,4.9,641.41,7444.780000000001,129.74099999999999,1.824,3.528,0.0,27.634,8.349
2020-09-02 14:00:00+02:00,46.690000000000005,3699.84,4.9,613.97,7405.420000000001,130.474,0.216,3.48,0.0,25.092000000000002,8.998
2020-09-02 15:00:00+02:00,48.300000000000004,3743.3,4.9,602.7,7362.780000000001,131.207,0.0,3.48,0.0,20.213,8.998
2020-09-02 16:00:00+02:00,51.52,3635.0600000000004,4.9,603.68,7411.160000000001,131.207,0.0,3.408,0.0,13.940000000000001,7.6339999999999995
2020-09-02 17:00:00+02:00,52.21,3749.86,4.9,604.17,7509.56,131.207,0.0,3.408,0.0,6.273000000000001,7.545999999999999
2020-09-02 18:00:00+02:00,51.980000000000004,3940.92,4.9,604.17,7658.8,131.207,0.432,3.408,0.0,0.984,8.426
2020-09-02 19:00:00+02:00,51.52,4221.360000000001,4.9,606.62,8038.460000000001,131.207,1.8960000000000001,3.408,0.84,0.0,9.141
2020-09-02 20:00:00+02:00,51.29,4230.38,5.39,606.13,8032.72,131.94,9.24,3.528,0.96,0.0,11.715
2020-09-02 21:00:00+02:00,52.21,3859.7400000000002,5.39,589.96,7342.280000000001,131.207,1.608,3.6,0.12,0.0,13.167
2020-09-02 22:00:00+02:00,52.67,3386.6000000000004,5.39,586.04,6014.700000000001,131.207,0.0,3.48,0.0,0.0,14.563999999999998
2020-09-02 23:00:00+02:00,51.980000000000004,2839.6600000000003,5.39,581.14,5357.88,131.94,0.0,3.36,0.0,0.0,16.819
2020-09-03 00:00:00+02:00,50.14,2759.3,5.88,576.73,5441.52,131.94,0.0,2.7840000000000003,0.0,0.0,18.095
2020-09-03 01:00:00+02:00,49.45,2982.34,5.88,579.67,5503.02,132.673,0.0,2.712,0.0,0.0,19.887999999999998
2020-09-03 02:00:00+02:00,49.22,2892.1400000000003,6.37,575.75,5455.46,132.673,0.0,2.712,0.0,0.0,21.163999999999998
2020-09-03 03:00:00+02:00,48.760000000000005,2810.96,6.37,576.24,5459.56,132.673,0.0,2.712,0.0,0.0,20.855999999999998
2020-09-03 04:00:00+02:00,49.45,2942.98,5.39,576.73,5441.52,131.94,0.0,2.712,0.0,0.0,20.855999999999998
2020-09-03 05:00:00+02:00,51.75,3179.96,5.39,577.22,5518.6,131.94,0.0,2.712,0.0,0.0,22.802999999999997
2020-09-03 06:00:00+02:00,52.440000000000005,3424.32,5.88,592.41,6360.740000000001,131.94,0.0,2.736,0.0,2.132,23.144
2020-09-03 07:00:00+02:00,54.97,4001.6000000000004,6.37,608.58,7174.18,131.94,0.0,2.736,0.0,9.635,21.087
2020-09-03 08:00:00+02:00,56.580000000000005,4099.18,5.88,611.03,7162.700000000001,131.94,0.792,3.408,0.84,19.967000000000002,18.029
2020-09-03 09:00:00+02:00,56.580000000000005,3929.4400000000005,5.88,611.03,7106.120000000001,132.673,0.12,3.696,0.96,30.381,19.689999999999998
2020-09-03 10:00:00+02:00,57.27,3431.7000000000003,5.88,604.17,6941.3,132.673,0.0,3.744,0.12,39.811,23.749
2020-09-03 11:00:00+02:00,57.04,3494.84,5.88,605.15,7071.68,132.673,0.40800000000000003,3.648,0.0,48.134,26.058999999999997
2020-09-03 12:00:00+02:00,57.27,3421.86,5.39,604.17,7129.080000000001,132.673,4.5600000000000005,3.528,0.0,48.872,24.772
2020-09-03 13:00:00+02:00,56.580000000000005,3193.0800000000004,5.39,613.48,7082.34,134.139,6.672,3.528,0.0,42.435,23.705
2020-09-03 14:00:00+02:00,57.04,2922.48,5.39,652.1899999999999,6895.38,134.139,6.696,3.504,0.0,35.26,23.561999999999998
2020-09-03 15:00:00+02:00,56.81,3439.9,5.39,660.52,6852.740000000001,133.406,4.248,3.48,0.0,28.864,22.506
2020-09-03 16:00:00+02:00,56.81,3732.6400000000003,5.88,600.25,6985.580000000001,132.673,0.0,3.48,0.0,18.614,20.075
2020-09-03 17:00:00+02:00,56.81,3659.6600000000003,5.88,581.63,7114.320000000001,131.207,0.0,3.096,0.0,8.241,15.136
2020-09-03 18:00:00+02:00,56.580000000000005,3756.42,5.88,584.08,7311.9400000000005,131.207,1.68,3.408,0.0,1.312,9.966
2020-09-03 19:00:00+02:00,57.27,4061.4600000000005,5.88,586.53,7402.960000000001,131.207,8.352,3.576,0.84,0.0,9.02
2020-09-03 20:00:00+02:00,57.730000000000004,4037.6800000000003,5.88,593.39,7449.700000000001,131.207,11.784,3.936,0.96,0.0,12.023
2020-09-03 21:00:00+02:00,57.04,3482.5400000000004,5.88,569.38,6673.9800000000005,131.207,7.176,3.984,0.12,0.0,17.192999999999998
2020-09-03 22:00:00+02:00,56.81,2805.2200000000003,5.88,564.97,5816.26,131.94,7.44,3.864,0.0,0.0,21.933999999999997
2020-09-03 23:00:00+02:00,56.580000000000005,2581.36,5.88,557.62,5404.620000000001,131.94,2.8080000000000003,3.6,0.0,0.0,24.221999999999998
2020-09-04 00:00:00+02:00,54.510000000000005,2592.02,5.88,540.47,5377.56,132.673,0.0,2.712,0.0,0.0,25.354999999999997
2020-09-04 01:00:00+02:00,54.050000000000004,2790.46,5.39,540.47,5519.42,132.673,0.0,2.64,0.0,0.0,27.115
2020-09-04 02:00:00+02:00,54.28,2824.0800000000004,5.39,539.98,5521.06,132.673,0.0,2.64,0.0,0.0,28.028
