,Biomass,Fossil Brown coal/Lignite,Fossil Coal-derived gas,Fossil Gas,Fossil Hard coal,Fossil Oil,Fossil Oil shale,Fossil Peat,Geothermal,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Marine,Nuclear,Other,Other renewable,Solar,Waste,Wind Offshore,Wind Onshore
2020-02-01 00:00:00+01:00,420.0,0.0,0.0,4725.0,934.0,125.0,0.0,0.0,0.0,1910.0,1580.0,2030.0,0.0,7103.0,6.0,108.0,8.0,310.0,0.0,10708.0
2020-02-01 01:00:00+01:00,410.0,0.0,0.0,3965.0,828.0,120.0,0.0,0.0,0.0,2717.0,1565.0,1575.0,0.0,7101.0,6.0,108.0,8.0,313.0,0.0,11271.0
2020-02-01 02:00:00+01:00,410.0,0.0,0.0,4124.0,814.0,121.0,0.0,0.0,0.0,3784.0,1570.0,1319.0,0.0,7101.0,9.0,108.0,8.0,313.0,0.0,11423.0
2020-02-01 03:00:00+01:00,404.0,0.0,0.0,4060.0,798.0,120.0,0.0,0.0,0.0,3911.0,1568.0,1135.0,0.0,7101.0,12.0,108.0,8.0,317.0,0.0,11480.0
2020-02-01 04:00:00+01:00,408.0,0.0,0.0,4389.0,799.0,121.0,0.0,0.0,0.0,3624.0,1562.0,1308.0,0.0,7100.0,13.0,108.0,8.0,317.0,0.0,10597.0
2020-02-01 05:00:00+01:00,404.0,0.0,0.0,4274.0,804.0,118.0,0.0,0.0,0.0,3452.0,1555.0,1327.0,0.0,7100.0,13.0,108.0,8.0,315.0,0.0,10266.0
2020-02-01 06:00:00+01:00,412.0,0.0,0.0,4227.0,809.0,115.0,0.0,0.0,0.0,3026.0,1563.0,1698.0,0.0,7101.0,14.0,108.0,8.0,315.0,0.0,10096.0
2020-02-01 07:00:00+01:00,411.0,0.0,0.0,4396.0,860.0,117.0,0.0,0.0,0.0,1664.0,1572.0,1937.0,0.0,7099.0,14.0,107.0,8.0,316.0,0.0,9608.0
2020-02-01 08:00:00+01:00,416.0,0.0,0.0,4599.0,899.0,118.0,0.0,0.0,0.0,1332.0,1604.0,2461.0,0.0,7098.0,14.0,108.0,66.0,316.0,0.0,9637.0
2020-02-01 09:00:00+01:00,420.0,0.0,0.0,4872.0,927.0,118.0,0.0,0.0,0.0,739.0,1619.0,2673.0,0.0,7098.0,15.0,110.0,611.0,315.0,0.0,9348.0
2020-02-01 10:00:00+01:00,416.0,0.0,0.0,5060.0,959.0,117.0,0.0,0.0,0.0,295.0,1625.0,2722.0,0.0,7098.0,12.0,110.0,1533.0,310.0,0.0,9331.0
2020-02-01 11:00:00+01:00,420.0,0.0,0.0,4576.0,1001.0,117.0,0.0,0.0,0.0,770.0,1642.0,2340.0,0.0,7097.0,7.0,110.0,2595.0,306.0,0.0,9799.0
2020-02-01 12:00:00+01:00,421.0,0.0,0.0,4605.0,1015.0,114.0,0.0,0.0,0.0,1373.0,1643.0,2199.0,0.0,7097.0,7.0,111.0,3272.0,309.0,0.0,9983.0
2020-02-01 13:00:00+01:00,420.0,0.0,0.0,4600.0,977.0,111.0,0.0,0.0,0.0,1830.0,1640.0,1958.0,0.0,7002.0,11.0,111.0,3582.0,308.0,0.0,10440.0
2020-02-01 14:00:00+01:00,417.0,0.0,0.0,4308.0,918.0,112.0,0.0,0.0,0.0,1849.0,1703.0,1900.0,0.0,6817.0,8.0,109.0,3520.0,307.0,0.0,10484.0
2020-02-01 15:00:00+01:00,394.0,0.0,0.0,4279.0,918.0,111.0,0.0,0.0,0.0,1907.0,1724.0,1872.0,0.0,6725.0,12.0,109.0,3184.0,306.0,0.0,9657.0
2020-02-01 16:00:00+01:00,377.0,0.0,0.0,4156.0,917.0,110.0,0.0,0.0,0.0,1952.0,1728.0,1924.0,0.0,6615.0,12.0,108.0,2768.0,308.0,0.0,8796.0
2020-02-01 17:00:00+01:00,387.0,0.0,0.0,4388.0,893.0,111.0,0.0,0.0,0.0,1425.0,1734.0,2664.0,0.0,6597.0,12.0,109.0,1510.0,305.0,0.0,8043.0
2020-02-01 18:00:00+01:00,376.0,0.0,0.0,4617.0,900.0,112.0,0.0,0.0,0.0,689.0,1751.0,3356.0,0.0,6630.0,13.0,112.0,239.0,306.0,0.0,7818.0
2020-02-01 19:00:00+01:00,378.0,0.0,0.0,4856.0,913.0,111.0,0.0,0.0,0.0,425.0,1772.0,3843.0,0.0,6635.0,13.0,110.0,25.0,312.0,0.0,8095.0
2020-02-01 20:00:00+01:00,389.0,0.0,0.0,5002.0,923.0,111.0,0.0,0.0,0.0,427.0,1788.0,4295.0,0.0,6629.0,13.0,110.0,9.0,322.0,0.0,8195.0
