,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Fossil Peat,Hydro Run-of-river and poundage,Nuclear,Other,Other renewable,Waste,Wind Onshore
2020-10-01 01:00:00+03:00,649.0,463.0,147.0,0.0,300.0,751.0,2260.0,50.0,26.0,0.0,490.0
2020-10-01 02:00:00+03:00,649.0,456.0,146.0,0.0,299.0,662.0,2260.0,50.0,26.0,0.0,431.0
2020-10-01 03:00:00+03:00,656.0,463.0,147.0,0.0,304.0,715.0,2260.0,50.0,25.0,0.0,368.0
2020-10-01 04:00:00+03:00,653.0,465.0,146.0,0.0,302.0,784.0,2260.0,50.0,26.0,0.0,333.0
2020-10-01 05:00:00+03:00,653.0,580.0,152.0,0.0,320.0,997.0,2261.0,50.0,26.0,0.0,312.0
2020-10-01 06:00:00+03:00,652.0,673.0,206.0,0.0,419.0,1328.0,2261.0,50.0,26.0,0.0,283.0
2020-10-01 07:00:00+03:00,660.0,672.0,269.0,0.0,477.0,1711.0,2261.0,50.0,26.0,0.0,240.0
2020-10-01 08:00:00+03:00,654.0,671.0,324.0,1.0,507.0,2016.0,2262.0,50.0,25.0,0.0,196.0
2020-10-01 09:00:00+03:00,646.0,674.0,326.0,0.0,532.0,2058.0,2262.0,50.0,26.0,0.0,178.0
2020-10-01 10:00:00+03:00,639.0,675.0,324.0,0.0,502.0,2078.0,2261.0,50.0,25.0,0.0,189.0
2020-10-01 11:00:00+03:00,651.0,673.0,326.0,0.0,480.0,2020.0,2260.0,47.0,26.0,0.0,138.0
2020-10-01 12:00:00+03:00,659.0,675.0,299.0,0.0,454.0,1998.0,2259.0,45.0,26.0,0.0,102.0
2020-10-01 13:00:00+03:00,680.0,661.0,274.0,0.0,409.0,1993.0,2198.0,41.0,27.0,0.0,111.0
2020-10-01 14:00:00+03:00,707.0,651.0,242.0,0.0,397.0,1903.0,2260.0,41.0,27.0,0.0,114.0
2020-10-01 15:00:00+03:00,702.0,647.0,241.0,0.0,393.0,1873.0,2261.0,41.0,28.0,0.0,107.0
2020-10-01 16:00:00+03:00,709.0,652.0,242.0,0.0,401.0,1863.0,2260.0,41.0,27.0,0.0,117.0
2020-10-01 17:00:00+03:00,710.0,653.0,242.0,1.0,433.0,1857.0,2261.0,44.0,27.0,0.0,141.0
2020-10-01 18:00:00+03:00,695.0,656.0,250.0,0.0,478.0,1799.0,2261.0,44.0,27.0,0.0,231.0
2020-10-01 19:00:00+03:00,695.0,668.0,336.0,0.0,518.0,1789.0,2260.0,46.0,25.0,0.0,406.0
2020-10-01 20:00:00+03:00,705.0,674.0,343.0,0.0,461.0,1789.0,2260.0,47.0,26.0,0.0,538.0
2020-10-01 21:00:00+03:00,707.0,619.0,239.0,0.0,344.0,1474.0,2260.0,48.0,25.0,0.0,582.0
2020-10-01 22:00:00+03:00,701.0,517.0,178.0,0.0,274.0,1099.0,2261.0,50.0,26.0,0.0,596.0
2020-10-01 23:00:00+03:00,698.0,460.0,115.0,0.0,190.0,807.0,2261.0,50.0,25.0,0.0,606.0
2020-10-02 00:00:00+03:00,701.0,460.0,107.0,0.0,186.0,640.0,2261.0,50.0,26.0,0.0,630.0
2020-10-02 01:00:00+03:00,714.0,456.0,107.0,0.0,185.0,638.0,2262.0,52.0,27.0,0.0,619.0
2020-10-02 02:00:00+03:00,717.0,450.0,106.0,0.0,186.0,653.0,2261.0,57.0,26.0,0.0,591.0
2020-10-02 03:00:00+03:00,719.0,451.0,105.0,0.0,187.0,648.0,2262.0,57.0,26.0,0.0,535.0
2020-10-02 04:00:00+03:00,700.0,450.0,106.0,0.0,188.0,784.0,2261.0,57.0,27.0,0.0,514.0
2020-10-02 05:00:00+03:00,695.0,502.0,110.0,0.0,194.0,929.0,2262.0,57.0,26.0,0.0,579.0
2020-10-02 06:00:00+03:00,666.0,646.0,121.0,0.0,212.0,1220.0,2262.0,57.0,26.0,0.0,747.0
2020-10-02 07:00:00+03:00,669.0,684.0,126.0,0.0,226.0,1433.0,2261.0,57.0,25.0,0.0,950.0
2020-10-02 08:00:00+03:00,688.0,678.0,126.0,0.0,242.0,1604.0,2261.0,56.0,26.0,0.0,974.0
2020-10-02 09:00:00+03:00,717.0,664.0,129.0,0.0,261.0,1714.0,2261.0,51.0,25.0,0.0,915.0
2020-10-02 10:00:00+03:00,735.0,664.0,129.0,0.0,267.0,1834.0,2260.0,49.0,26.0,0.0,769.0
2020-10-02 11:00:00+03:00,742.0,672.0,131.0,0.0,247.0,1835.0,2259.0,43.0,26.0,0.0,543.0
2020-10-02 12:00:00+03:00,744.0,677.0,130.0,0.0,217.0,1802.0,2261.0,41.0,27.0,0.0,383.0
2020-10-02 13:00:00+03:00,722.0,679.0,131.0,0.0,213.0,1735.0,2261.0,41.0,26.0,0.0,310.0
2020-10-02 14:00:00+03:00,688.0,673.0,130.0,0.0,208.0,1719.0,2260.0,39.0,26.0,0.0,299.0
2020-10-02 15:00:00+03:00,659.0,681.0,131.0,0.0,205.0,1586.0,2261.0,38.0,26.0,0.0,285.0
2020-10-02 16:00:00+03:00,638.0,679.0,131.0,0.0,202.0,1642.0,2261.0,38.0,26.0,0.0,337.0
2020-10-02 17:00:00+03:00,617.0,675.0,131.0,0.0,201.0,1659.0,2259.0,41.0,26.0,0.0,509.0
2020-10-02 18:00:00+03:00,617.0,677.0,133.0,0.0,204.0,1541.0,2260.0,44.0,27.0,0.0,922.0
2020-10-02 19:00:00+03:00,619.0,677.0,144.0,0.0,228.0,1584.0,2262.0,47.0,26.0,0.0,1316.0
2020-10-02 20:00:00+03:00,656.0,661.0,145.0,0.0,218.0,1316.0,2262.0,47.0,26.0,0.0,1434.0
2020-10-02 21:00:00+03:00,683.0,469.0,123.0,0.0,195.0,930.0,2260.0,50.0,26.0,0.0,1505.0
2020-10-02 22:00:00+03:00,682.0,462.0,109.0,0.0,182.0,816.0,2260.0,50.0,26.0,0.0,1493.0
2020-10-02 23:00:00+03:00,691.0,456.0,107.0,0.0,176.0,721.0,2259.0,52.0,26.0,0.0,1498.0
2020-10-03 00:00:00+03:00,695.0,425.0,106.0,0.0,178.0,606.0,2260.0,57.0,27.0,0.0,1453.0
2020-10-03 01:00:00+03:00,698.0,344.0,106.0,0.0,172.0,617.0,2260.0,57.0,26.0,0.0,1372.0
2020-10-03 02:00:00+03:00,696.0,333.0,106.0,0.0,169.0,560.0,2260.0,57.0,26.0,0.0,1357.0
2020-10-03 03:00:00+03:00,690.0,334.0,106.0,0.0,171.0,576.0,2260.0,59.0,27.0,0.0,1338.0
2020-10-03 04:00:00+03:00,694.0,319.0,106.0,0.0,170.0,593.0,2260.0,60.0,27.0,0.0,1343.0
2020-10-03 05:00:00+03:00,690.0,323.0,106.0,0.0,170.0,593.0,2260.0,60.0,26.0,0.0,1360.0
2020-10-03 06:00:00+03:00,686.0,335.0,106.0,0.0,170.0,629.0,2260.0,60.0,26.0,0.0,1374.0
2020-10-03 07:00:00+03:00,691.0,354.0,106.0,0.0,176.0,708.0,2260.0,60.0,26.0,0.0,1285.0
2020-10-03 08:00:00+03:00,686.0,390.0,106.0,0.0,180.0,798.0,2260.0,60.0,26.0,0.0,1156.0
2020-10-03 09:00:00+03:00,686.0,401.0,106.0,0.0,178.0,1051.0,2259.0,58.0,26.0,0.0,1012.0
2020-10-03 10:00:00+03:00,688.0,439.0,108.0,0.0,184.0,1264.0,2259.0,46.0,26.0,0.0,850.0
2020-10-03 11:00:00+03:00,672.0,441.0,108.0,0.0,182.0,1339.0,2261.0,47.0,25.0,0.0,746.0
2020-10-03 12:00:00+03:00,666.0,447.0,108.0,0.0,179.0,1280.0,2261.0,47.0,26.0,0.0,702.0
2020-10-03 13:00:00+03:00,653.0,447.0,108.0,0.0,175.0,1057.0,2261.0,43.0,26.0,0.0,635.0
2020-10-03 14:00:00+03:00,660.0,445.0,108.0,0.0,172.0,1001.0,2261.0,41.0,26.0,0.0,553.0
2020-10-03 15:00:00+03:00,660.0,452.0,108.0,0.0,167.0,1031.0,2261.0,41.0,26.0,0.0,562.0
