,Fossil Brown coal/Lignite,Fossil Gas,Fossil Oil,Hydro Pumped Storage,Hydro Water Reservoir,Solar,Wind Onshore
2020-04-01 01:00:00+03:00,381.3,663.46,0.0,1.8,5.5920000000000005,0.0,5.752999999999999
2020-04-01 02:00:00+03:00,382.12,704.13,0.0,0.0,2.64,0.0,5.598999999999999
2020-04-01 03:00:00+03:00,381.3,704.62,0.0,0.0,0.936,0.0,5.148
2020-04-01 04:00:00+03:00,385.40000000000003,750.68,0.0,0.0,0.8160000000000001,0.0,4.521
2020-04-01 05:00:00+03:00,408.36,729.61,0.0,0.0,1.416,0.0,3.949
2020-04-01 06:00:00+03:00,463.3,802.62,0.0,0.0,1.3920000000000001,0.0,4.29
2020-04-01 07:00:00+03:00,478.06000000000006,875.14,0.0,0.48,1.8960000000000001,0.738,4.84
2020-04-01 08:00:00+03:00,492.82000000000005,979.02,0.0,0.792,4.632,6.191,4.8069999999999995
2020-04-01 09:00:00+03:00,482.16,1075.06,0.0,0.792,4.464,15.58,4.521
2020-04-01 10:00:00+03:00,502.66,1220.1,0.0,0.792,3.576,23.739,3.828
2020-04-01 11:00:00+03:00,526.44,1263.22,0.0,0.768,3.936,28.208000000000002,4.334
2020-04-01 12:00:00+03:00,520.7,1250.97,0.0,0.768,4.752,33.005,4.939
2020-04-01 13:00:00+03:00,504.3,1185.31,0.0,1.6560000000000001,4.944,34.563,6.193
2020-04-01 14:00:00+03:00,460.84000000000003,1133.37,0.0,2.064,3.8160000000000003,30.381,7.776999999999999
2020-04-01 15:00:00+03:00,423.12,1188.25,0.0,0.0,3.432,20.295,9.526
2020-04-01 16:00:00+03:00,380.48,1089.76,0.0,0.0,2.04,11.89,10.834999999999999
2020-04-01 17:00:00+03:00,361.62,1056.44,0.0,0.0,2.424,9.225,10.373
2020-04-01 18:00:00+03:00,361.62,1121.61,0.0,0.48,2.976,3.362,10.131
2020-04-01 19:00:00+03:00,378.84000000000003,1021.16,0.0,6.288,7.992,0.328,11.604999999999999
2020-04-01 20:00:00+03:00,373.92,960.4,0.0,8.088000000000001,14.976,0.0,12.748999999999999
2020-04-01 21:00:00+03:00,359.16,981.47,0.0,6.192,7.5600000000000005,0.0,13.562999999999999
2020-04-01 22:00:00+03:00,359.98,865.83,0.0,1.536,4.272,0.0,13.981
2020-04-01 23:00:00+03:00,380.48,791.84,0.0,0.0,2.112,0.0,13.584999999999999
2020-04-02 00:00:00+03:00,378.84000000000003,605.64,0.0,0.0,1.224,0.0,13.661999999999999
2020-04-02 01:00:00+03:00,373.92,536.06,0.0,0.0,0.216,0.0,13.684
2020-04-02 02:00:00+03:00,374.74,627.6899999999999,0.0,0.0,0.048,0.0,12.463
2020-04-02 03:00:00+03:00,376.38000000000005,664.93,0.0,0.0,0.048,0.0,10.966999999999999
2020-04-02 04:00:00+03:00,373.92,685.02,0.0,0.0,0.048,0.0,9.844999999999999
2020-04-02 05:00:00+03:00,376.38000000000005,723.73,0.0,0.0,0.672,0.0,8.799999999999999
2020-04-02 06:00:00+03:00,421.48,695.31,0.0,0.0,0.672,0.0,9.383
2020-04-02 07:00:00+03:00,429.68,637.98,0.0,0.0,1.368,1.107,10.109
2020-04-02 08:00:00+03:00,404.26000000000005,702.66,0.0,0.6,2.136,11.275,9.834
2020-04-02 09:00:00+03:00,400.98,736.47,0.0,0.6960000000000001,3.912,28.495,9.427
2020-04-02 10:00:00+03:00,405.90000000000003,675.71,0.0,2.616,4.416,44.239000000000004,10.075999999999999
2020-04-02 11:00:00+03:00,402.62,747.25,0.0,3.6,3.0,54.038000000000004,9.856
2020-04-02 12:00:00+03:00,433.78000000000003,821.24,0.0,4.08,2.7600000000000002,60.967000000000006,9.933
2020-04-02 13:00:00+03:00,417.38000000000005,687.96,0.0,4.416,4.272,66.01,11.132
2020-04-02 14:00:00+03:00,400.16,703.64,0.0,4.656,3.144,65.272,10.306999999999999
2020-04-02 15:00:00+03:00,417.38000000000005,636.02,0.0,4.416,1.248,61.213,9.668999999999999
2020-04-02 16:00:00+03:00,465.76000000000005,534.59,0.0,4.392,1.248,51.578,9.129999999999999
2020-04-02 17:00:00+03:00,516.6,617.4,0.0,3.144,1.248,35.834,7.457999999999999
2020-04-02 18:00:00+03:00,527.26,775.18,0.0,4.416,2.4,15.99,6.545
2020-04-02 19:00:00+03:00,531.36,1109.85,0.0,6.36,3.72,2.009,6.236999999999999
2020-04-02 20:00:00+03:00,542.84,1289.19,0.0,6.936,12.864,0.0,6.072
2020-04-02 21:00:00+03:00,540.38,1231.86,0.0,6.816,17.304000000000002,0.0,5.962
2020-04-02 22:00:00+03:00,540.38,1213.24,0.0,1.272,11.4,0.0,4.62
2020-04-02 23:00:00+03:00,420.66,1141.7,0.0,1.8960000000000001,5.304,0.0,4.257
2020-04-03 00:00:00+03:00,379.66,1020.18,0.0,0.0,2.616,0.0,3.795
2020-04-03 01:00:00+03:00,381.3,885.92,0.0,0.0,2.328,0.0,3.586
2020-04-03 02:00:00+03:00,417.38000000000005,802.62,0.0,0.0,3.024,0.0,2.937
2020-04-03 03:00:00+03:00,449.36,714.91,0.0,0.0,1.824,0.0,2.8049999999999997
2020-04-03 04:00:00+03:00,382.94000000000005,722.75,0.0,0.0,1.824,0.0,2.4749999999999996
2020-04-03 05:00:00+03:00,374.74,758.03,0.0,0.0,1.872,0.0,2.343
2020-04-03 06:00:00+03:00,387.86,864.36,0.0,0.0,1.824,0.0,2.695
2020-04-03 07:00:00+03:00,376.38000000000005,941.29,0.0,0.0,3.864,1.599,2.75
2020-04-03 08:00:00+03:00,381.3,1073.1,0.0,0.0,5.424,9.225,3.102
2020-04-03 09:00:00+03:00,385.40000000000003,1216.67,0.0,0.0,5.496,18.573,3.223
2020-04-03 10:00:00+03:00,391.96000000000004,1326.92,0.0,0.0,5.496,24.641000000000002,2.8489999999999998
2020-04-03 11:00:00+03:00,405.08000000000004,1441.09,0.0,0.0,6.24,27.552,2.53
2020-04-03 12:00:00+03:00,451.82000000000005,1481.27,0.0,0.0,7.008,29.725,2.4749999999999996
2020-04-03 13:00:00+03:00,417.38000000000005,1500.87,0.0,0.0,8.184000000000001,30.422,2.794
2020-04-03 14:00:00+03:00,382.12,1544.97,0.0,0.0,5.112,28.249000000000002,2.585
2020-04-03 15:00:00+03:00,393.6,1571.92,0.0,0.0,3.648,22.304000000000002,3.2009999999999996
2020-04-03 16:00:00+03:00,391.96000000000004,1482.74,0.0,0.0,3.144,15.58,3.8829999999999996
2020-04-03 17:00:00+03:00,391.96000000000004,1373.96,0.0,0.0,3.12,10.66,4.301
2020-04-03 18:00:00+03:00,390.32000000000005,1313.2,0.0,7.704,4.632,4.305000000000001,4.598
2020-04-03 19:00:00+03:00,389.50000000000006,1387.19,0.0,10.008000000000001,9.192,0.41000000000000003,5.005
2020-04-03 20:00:00+03:00,388.68,1596.42,0.0,11.064,13.896,0.0,5.675999999999999
2020-04-03 21:00:00+03:00,385.40000000000003,1472.45,0.0,11.064,12.792,0.0,6.577999999999999
