,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Solar,Waste,Wind Onshore
2020-06-01 00:00:00+02:00,322.0,770.0,8.0,134.0,112.0,4040.0,1896.0,30206.0,0.0,180.0,5430.0
2020-06-01 01:00:00+02:00,322.0,764.0,8.0,134.0,275.0,3825.0,2095.0,29323.0,0.0,167.0,5264.0
2020-06-01 02:00:00+02:00,322.0,760.0,8.0,134.0,526.0,3780.0,2211.0,28906.0,0.0,176.0,5077.0
2020-06-01 03:00:00+02:00,321.0,760.0,8.0,134.0,1142.0,3816.0,2369.0,28480.0,0.0,176.0,4839.0
2020-06-01 04:00:00+02:00,322.0,766.0,8.0,134.0,1851.0,3815.0,2480.0,28699.0,0.0,177.0,4568.0
2020-06-01 05:00:00+02:00,323.0,763.0,8.0,134.0,1913.0,3763.0,2129.0,29464.0,131.0,177.0,4341.0
2020-06-01 06:00:00+02:00,323.0,768.0,8.0,134.0,1549.0,3752.0,2218.0,30300.0,228.0,175.0,4188.0
2020-06-01 07:00:00+02:00,323.0,787.0,9.0,134.0,647.0,3906.0,2546.0,30305.0,707.0,174.0,3474.0
2020-06-01 08:00:00+02:00,322.0,776.0,8.0,133.0,382.0,4016.0,2592.0,30575.0,1767.0,173.0,2285.0
2020-06-01 09:00:00+02:00,322.0,789.0,8.0,132.0,874.0,3843.0,2122.0,30564.0,3197.0,169.0,1763.0
2020-06-01 10:00:00+02:00,322.0,790.0,9.0,132.0,1977.0,3550.0,1645.0,29767.0,4564.0,168.0,1836.0
2020-06-01 11:00:00+02:00,322.0,772.0,9.0,132.0,1982.0,3458.0,1696.0,29489.0,5417.0,171.0,2391.0
2020-06-01 12:00:00+02:00,321.0,775.0,9.0,132.0,2224.0,3353.0,1586.0,29372.0,5813.0,172.0,2893.0
2020-06-01 13:00:00+02:00,321.0,756.0,9.0,132.0,2295.0,3151.0,1743.0,29151.0,5830.0,174.0,2743.0
2020-06-01 14:00:00+02:00,319.0,763.0,9.0,133.0,2466.0,3136.0,1769.0,29100.0,5693.0,171.0,2546.0
2020-06-01 15:00:00+02:00,321.0,860.0,8.0,135.0,2596.0,3156.0,1507.0,28932.0,5150.0,173.0,2308.0
2020-06-01 16:00:00+02:00,321.0,1082.0,8.0,133.0,2482.0,3174.0,1543.0,28690.0,4504.0,173.0,2257.0
2020-06-01 17:00:00+02:00,321.0,1190.0,9.0,134.0,1021.0,3444.0,2123.0,30662.0,3551.0,174.0,2275.0
2020-06-01 18:00:00+02:00,321.0,1645.0,9.0,134.0,670.0,4237.0,2611.0,33096.0,2425.0,175.0,2408.0
2020-06-01 19:00:00+02:00,321.0,1737.0,9.0,131.0,1664.0,4748.0,3075.0,34505.0,1289.0,176.0,2222.0
2020-06-01 20:00:00+02:00,322.0,1841.0,8.0,132.0,1680.0,4883.0,3258.0,34757.0,490.0,177.0,1890.0
2020-06-01 21:00:00+02:00,323.0,1939.0,7.0,132.0,1172.0,4863.0,2891.0,34708.0,177.0,179.0,2041.0
2020-06-01 22:00:00+02:00,324.0,2001.0,7.0,132.0,1329.0,4655.0,3055.0,34723.0,0.0,180.0,2496.0
2020-06-01 23:00:00+02:00,324.0,1987.0,8.0,132.0,1293.0,4670.0,3343.0,34569.0,0.0,179.0,2728.0
2020-06-02 00:00:00+02:00,324.0,1978.0,7.0,132.0,671.0,4365.0,2615.0,34753.0,0.0,180.0,2744.0
2020-06-02 01:00:00+02:00,324.0,2045.0,7.0,132.0,272.0,4042.0,2177.0,34983.0,0.0,179.0,2608.0
2020-06-02 02:00:00+02:00,324.0,2017.0,7.0,133.0,302.0,3995.0,2059.0,34944.0,0.0,177.0,2430.0
2020-06-02 03:00:00+02:00,324.0,1787.0,7.0,134.0,641.0,3922.0,2153.0,34666.0,0.0,171.0,2202.0
2020-06-02 04:00:00+02:00,321.0,1812.0,7.0,134.0,1208.0,3838.0,2150.0,34468.0,0.0,175.0,1933.0
2020-06-02 05:00:00+02:00,308.0,2200.0,7.0,134.0,1519.0,3705.0,1985.0,34608.0,134.0,173.0,1749.0
2020-06-02 06:00:00+02:00,305.0,2813.0,7.0,133.0,1075.0,3907.0,1947.0,34701.0,212.0,173.0,1695.0
2020-06-02 07:00:00+02:00,305.0,3507.0,7.0,134.0,627.0,4249.0,2317.0,35151.0,654.0,172.0,1504.0
2020-06-02 08:00:00+02:00,305.0,3460.0,7.0,136.0,1699.0,4559.0,2421.0,35500.0,1807.0,171.0,952.0
2020-06-02 09:00:00+02:00,314.0,3425.0,7.0,136.0,2074.0,4927.0,2485.0,35480.0,3287.0,170.0,651.0
2020-06-02 10:00:00+02:00,320.0,3391.0,7.0,136.0,2069.0,4980.0,2669.0,35165.0,4718.0,171.0,590.0
2020-06-02 11:00:00+02:00,321.0,3308.0,7.0,136.0,1987.0,4973.0,3032.0,34453.0,5756.0,168.0,616.0
2020-06-02 12:00:00+02:00,319.0,3308.0,8.0,135.0,1314.0,4917.0,2556.0,34502.0,6452.0,168.0,640.0
2020-06-02 13:00:00+02:00,319.0,3367.0,7.0,135.0,1306.0,4775.0,2341.0,34444.0,6567.0,169.0,627.0
2020-06-02 14:00:00+02:00,319.0,3462.0,7.0,134.0,1243.0,4608.0,2257.0,34429.0,6402.0,168.0,617.0
2020-06-02 15:00:00+02:00,319.0,3715.0,7.0,134.0,1264.0,4613.0,2441.0,34449.0,6070.0,168.0,680.0
2020-06-02 16:00:00+02:00,320.0,3711.0,7.0,134.0,1184.0,4622.0,2718.0,34436.0,5519.0,171.0,788.0
2020-06-02 17:00:00+02:00,320.0,3709.0,7.0,134.0,1152.0,4730.0,2643.0,34440.0,4550.0,165.0,876.0
