,Fossil Brown coal/Lignite,Fossil Gas,Fossil Oil,Hydro Pumped Storage,Hydro Water Reservoir,Solar,Wind Onshore
2020-02-01 01:00:00+02:00,1495.0,762.0,0.0,0.0,70.0,0.0,696.0
2020-02-01 02:00:00+02:00,1444.0,776.0,0.0,0.0,90.0,0.0,635.0
2020-02-01 03:00:00+02:00,1431.0,668.0,0.0,0.0,69.0,0.0,617.0
2020-02-01 04:00:00+02:00,1435.0,635.0,0.0,0.0,71.0,0.0,567.0
2020-02-01 05:00:00+02:00,1440.0,767.0,0.0,0.0,70.0,0.0,472.0
2020-02-01 06:00:00+02:00,1442.0,1076.0,0.0,0.0,149.0,0.0,353.0
2020-02-01 07:00:00+02:00,1458.0,1129.0,0.0,0.0,601.0,8.0,302.0
2020-02-01 08:00:00+02:00,1610.0,1492.0,0.0,0.0,331.0,326.0,234.0
2020-02-01 09:00:00+02:00,1760.0,1469.0,0.0,0.0,245.0,943.0,146.0
2020-02-01 10:00:00+02:00,1778.0,1372.0,0.0,0.0,182.0,1354.0,92.0
2020-02-01 11:00:00+02:00,1702.0,1353.0,0.0,0.0,140.0,1580.0,76.0
2020-02-01 12:00:00+02:00,1552.0,1350.0,0.0,0.0,115.0,1693.0,67.0
2020-02-01 13:00:00+02:00,1539.0,1320.0,0.0,0.0,108.0,1649.0,75.0
2020-02-01 14:00:00+02:00,1511.0,1338.0,0.0,0.0,68.0,1472.0,85.0
2020-02-01 15:00:00+02:00,1436.0,1534.0,0.0,0.0,59.0,1128.0,111.0
2020-02-01 16:00:00+02:00,1433.0,1778.0,0.0,0.0,132.0,580.0,127.0
2020-02-01 17:00:00+02:00,1436.0,2188.0,0.0,0.0,270.0,70.0,177.0
2020-02-01 18:00:00+02:00,1431.0,2617.0,0.0,102.0,512.0,0.0,261.0
2020-02-01 19:00:00+02:00,1441.0,2575.0,0.0,207.0,638.0,0.0,290.0
2020-02-01 20:00:00+02:00,1437.0,2769.0,0.0,151.0,375.0,0.0,294.0
2020-02-01 21:00:00+02:00,1427.0,2749.0,0.0,7.0,256.0,0.0,296.0
2020-02-01 22:00:00+02:00,1423.0,2485.0,0.0,0.0,75.0,0.0,340.0
2020-02-01 23:00:00+02:00,1232.0,2083.0,0.0,0.0,102.0,0.0,429.0
2020-02-02 00:00:00+02:00,1190.0,1541.0,0.0,0.0,56.0,0.0,520.0
2020-02-02 01:00:00+02:00,1092.0,1183.0,0.0,0.0,28.0,0.0,568.0
2020-02-02 02:00:00+02:00,1069.0,1112.0,0.0,0.0,49.0,0.0,562.0
2020-02-02 03:00:00+02:00,1068.0,897.0,0.0,0.0,59.0,0.0,563.0
2020-02-02 04:00:00+02:00,1065.0,879.0,0.0,0.0,40.0,0.0,535.0
2020-02-02 05:00:00+02:00,1066.0,913.0,0.0,0.0,46.0,0.0,475.0
2020-02-02 06:00:00+02:00,1133.0,916.0,0.0,0.0,60.0,0.0,463.0
2020-02-02 07:00:00+02:00,1232.0,938.0,0.0,0.0,65.0,12.0,494.0
2020-02-02 08:00:00+02:00,1240.0,941.0,0.0,0.0,72.0,289.0,516.0
2020-02-02 09:00:00+02:00,1134.0,805.0,0.0,0.0,87.0,844.0,586.0
2020-02-02 10:00:00+02:00,1079.0,758.0,0.0,0.0,60.0,1294.0,608.0
2020-02-02 11:00:00+02:00,1065.0,757.0,0.0,0.0,43.0,1535.0,613.0
2020-02-02 12:00:00+02:00,1064.0,757.0,0.0,0.0,30.0,1626.0,589.0
2020-02-02 13:00:00+02:00,1062.0,905.0,0.0,0.0,49.0,1527.0,553.0
2020-02-02 14:00:00+02:00,1061.0,946.0,0.0,0.0,43.0,1318.0,466.0
2020-02-02 15:00:00+02:00,1069.0,1059.0,0.0,0.0,21.0,1019.0,426.0
2020-02-02 16:00:00+02:00,1066.0,1271.0,0.0,0.0,39.0,585.0,456.0
2020-02-02 17:00:00+02:00,1056.0,1677.0,0.0,0.0,274.0,82.0,391.0
2020-02-02 18:00:00+02:00,1117.0,2462.0,0.0,8.0,431.0,0.0,359.0
2020-02-02 19:00:00+02:00,1207.0,2398.0,0.0,201.0,507.0,0.0,349.0
2020-02-02 20:00:00+02:00,1160.0,2352.0,0.0,213.0,599.0,0.0,337.0
2020-02-02 21:00:00+02:00,1110.0,2326.0,0.0,39.0,606.0,0.0,345.0
2020-02-02 22:00:00+02:00,1122.0,2300.0,0.0,7.0,312.0,0.0,298.0
2020-02-02 23:00:00+02:00,1100.0,2078.0,0.0,0.0,154.0,0.0,268.0
2020-02-03 00:00:00+02:00,1079.0,1526.0,0.0,0.0,162.0,0.0,280.0
2020-02-03 01:00:00+02:00,1063.0,1111.0,0.0,0.0,90.0,0.0,357.0
2020-02-03 02:00:00+02:00,1056.0,1050.0,0.0,0.0,35.0,0.0,403.0
2020-02-03 03:00:00+02:00,1062.0,928.0,0.0,0.0,29.0,0.0,434.0
2020-02-03 04:00:00+02:00,1064.0,857.0,0.0,0.0,31.0,0.0,507.0
2020-02-03 05:00:00+02:00,1081.0,941.0,0.0,0.0,35.0,0.0,592.0
2020-02-03 06:00:00+02:00,1129.0,1148.0,0.0,0.0,125.0,0.0,655.0
2020-02-03 07:00:00+02:00,1129.0,1642.0,0.0,0.0,355.0,10.0,771.0
2020-02-03 08:00:00+02:00,1130.0,1816.0,0.0,0.0,366.0,289.0,867.0
2020-02-03 09:00:00+02:00,1127.0,1732.0,0.0,0.0,361.0,795.0,851.0
2020-02-03 10:00:00+02:00,1138.0,1484.0,0.0,0.0,273.0,1144.0,821.0
2020-02-03 11:00:00+02:00,1168.0,1264.0,0.0,0.0,100.0,1371.0,957.0
2020-02-03 12:00:00+02:00,1163.0,1174.0,0.0,0.0,35.0,1454.0,1070.0
2020-02-03 13:00:00+02:00,1213.0,1176.0,0.0,0.0,29.0,1441.0,1171.0
2020-02-03 14:00:00+02:00,1193.0,1250.0,0.0,0.0,29.0,1207.0,1174.0
2020-02-03 15:00:00+02:00,1189.0,1383.0,0.0,0.0,41.0,816.0,1108.0
2020-02-03 16:00:00+02:00,1211.0,1578.0,0.0,0.0,41.0,368.0,1030.0
2020-02-03 17:00:00+02:00,1204.0,1933.0,0.0,2.0,206.0,52.0,957.0
2020-02-03 18:00:00+02:00,1248.0,2735.0,0.0,44.0,480.0,0.0,822.0
2020-02-03 19:00:00+02:00,1381.0,2844.0,0.0,184.0,605.0,0.0,708.0
2020-02-03 20:00:00+02:00,1439.0,2896.0,0.0,176.0,620.0,0.0,601.0
2020-02-03 21:00:00+02:00,1450.0,2731.0,0.0,7.0,365.0,0.0,521.0
2020-02-03 22:00:00+02:00,1324.0,2223.0,0.0,0.0,234.0,0.0,508.0
2020-02-03 23:00:00+02:00,1227.0,1917.0,0.0,0.0,201.0,0.0,506.0
2020-02-04 00:00:00+02:00,1282.0,1286.0,0.0,0.0,233.0,0.0,425.0
2020-02-04 01:00:00+02:00,1232.0,1146.0,0.0,0.0,80.0,0.0,362.0
2020-02-04 02:00:00+02:00,1219.0,1104.0,0.0,0.0,95.0,0.0,328.0
2020-02-04 03:00:00+02:00,1213.0,1052.0,0.0,0.0,74.0,0.0,290.0
2020-02-04 04:00:00+02:00,1236.0,1133.0,0.0,0.0,94.0,0.0,238.0
2020-02-04 05:00:00+02:00,1325.0,1269.0,0.0,0.0,112.0,0.0,193.0
2020-02-04 06:00:00+02:00,1488.0,1637.0,0.0,0.0,168.0,0.0,165.0
2020-02-04 07:00:00+02:00,1667.0,2087.0,0.0,0.0,510.0,10.0,179.0
2020-02-04 08:00:00+02:00,1762.0,2098.0,0.0,0.0,728.0,295.0,199.0
2020-02-04 09:00:00+02:00,1711.0,2051.0,0.0,29.0,789.0,823.0,254.0
2020-02-04 10:00:00+02:00,1457.0,2104.0,0.0,25.0,515.0,1170.0,373.0
2020-02-04 11:00:00+02:00,1379.0,2109.0,0.0,0.0,184.0,1349.0,543.0
2020-02-04 12:00:00+02:00,1320.0,1895.0,0.0,0.0,98.0,1436.0,774.0
2020-02-04 13:00:00+02:00,1305.0,1776.0,0.0,0.0,71.0,1369.0,1134.0
2020-02-04 14:00:00+02:00,1311.0,1740.0,0.0,0.0,68.0,1099.0,1367.0
2020-02-04 15:00:00+02:00,1315.0,1727.0,0.0,0.0,55.0,630.0,1499.0
2020-02-04 16:00:00+02:00,1330.0,1627.0,0.0,0.0,53.0,367.0,1570.0
2020-02-04 17:00:00+02:00,1339.0,1566.0,0.0,0.0,53.0,53.0,1660.0
2020-02-04 18:00:00+02:00,1379.0,1873.0,0.0,46.0,131.0,0.0,1747.0
2020-02-04 19:00:00+02:00,1326.0,1804.0,0.0,121.0,431.0,0.0,1707.0
2020-02-04 20:00:00+02:00,1321.0,1850.0,0.0,44.0,384.0,0.0,1738.0
2020-02-04 21:00:00+02:00,1274.0,1759.0,0.0,134.0,132.0,0.0,1786.0
2020-02-04 22:00:00+02:00,1214.0,1539.0,0.0,3.0,40.0,0.0,1801.0
2020-02-04 23:00:00+02:00,1131.0,1487.0,0.0,0.0,27.0,0.0,1796.0
2020-02-05 00:00:00+02:00,1066.0,761.0,0.0,0.0,2.0,0.0,1776.0
2020-02-05 01:00:00+02:00,1073.0,561.0,0.0,0.0,15.0,0.0,1811.0
2020-02-05 02:00:00+02:00,1075.0,554.0,0.0,0.0,32.0,0.0,1763.0
2020-02-05 03:00:00+02:00,1082.0,555.0,0.0,0.0,32.0,0.0,1756.0
2020-02-05 04:00:00+02:00,1076.0,555.0,0.0,0.0,32.0,0.0,1823.0
2020-02-05 05:00:00+02:00,1076.0,556.0,0.0,0.0,32.0,0.0,1759.0
2020-02-05 06:00:00+02:00,1110.0,644.0,0.0,0.0,58.0,0.0,1737.0
2020-02-05 07:00:00+02:00,1126.0,876.0,0.0,21.0,82.0,5.0,1797.0
2020-02-05 08:00:00+02:00,1149.0,1275.0,0.0,168.0,159.0,81.0,1805.0
2020-02-05 09:00:00+02:00,1202.0,1862.0,0.0,192.0,178.0,196.0,1764.0
2020-02-05 10:00:00+02:00,1209.0,1997.0,0.0,156.0,193.0,457.0,1740.0
2020-02-05 11:00:00+02:00,1251.0,1999.0,0.0,46.0,133.0,710.0,1618.0
2020-02-05 12:00:00+02:00,1236.0,1916.0,0.0,0.0,117.0,816.0,1590.0
