,Fossil Gas,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other,Other renewable,Waste,Wind Onshore
2020-11-01 00:00:00+01:00,39.2,1.992,37.656,226.752,12.3,,35.044360000000005,25.531
2020-11-01 01:00:00+01:00,38.71,1.416,37.824,221.544,12.3,,36.8888,23.65
2020-11-01 02:00:00+01:00,39.2,1.704,37.656,219.336,12.3,,36.8888,22.593999999999998
2020-11-01 03:00:00+01:00,41.16,1.6320000000000001,38.04,217.44,12.3,,37.81102,19.733999999999998
2020-11-01 04:00:00+01:00,44.589999999999996,1.512,38.448,214.96800000000002,12.3,,33.19992,18.997
2020-11-01 05:00:00+01:00,45.57,1.416,38.736000000000004,210.696,12.3,,35.96658,20.086
2020-11-01 06:00:00+01:00,45.57,1.44,38.88,211.872,12.3,,36.8888,20.889
2020-11-01 07:00:00+01:00,45.57,1.992,38.928,223.22400000000002,12.3,,27.666600000000003,22.506
2020-11-01 08:00:00+01:00,45.57,1.968,39.216,242.184,12.3,,30.43326,23.683
2020-11-01 09:00:00+01:00,45.57,1.968,39.168,262.608,12.3,,28.588820000000002,24.299
2020-11-01 10:00:00+01:00,45.57,1.968,39.144,276.624,12.3,,35.044360000000005,24.035
2020-11-01 11:00:00+01:00,45.57,1.8960000000000001,39.072,277.368,12.3,,36.8888,26.444
2020-11-01 12:00:00+01:00,45.08,1.92,39.12,258.072,12.3,,35.044360000000005,26.741
2020-11-01 13:00:00+01:00,45.57,2.16,39.0,250.608,12.3,,32.2777,27.323999999999998
2020-11-01 14:00:00+01:00,45.57,1.848,38.568,258.072,12.3,,33.19992,26.564999999999998
2020-11-01 15:00:00+01:00,45.57,4.056,38.592,267.456,12.3,,35.044360000000005,26.366999999999997
2020-11-01 16:00:00+01:00,45.57,7.056,38.616,288.76800000000003,12.3,,35.044360000000005,26.752
2020-11-01 17:00:00+01:00,44.589999999999996,7.032,38.688,294.936,12.3,,35.96658,26.18
2020-11-01 18:00:00+01:00,43.12,2.8080000000000003,38.808,283.152,12.3,,37.81102,26.95
2020-11-01 19:00:00+01:00,44.589999999999996,1.824,39.144,260.37600000000003,12.3,,33.19992,26.807
2020-11-01 20:00:00+01:00,45.57,1.8,38.952,234.48000000000002,12.3,,32.2777,24.793999999999997
2020-11-01 21:00:00+01:00,45.57,1.272,39.096000000000004,219.672,12.3,,34.12214,24.299
2020-11-01 22:00:00+01:00,45.57,1.1520000000000001,39.072,206.472,12.3,,33.19992,25.058
2020-11-01 23:00:00+01:00,45.08,1.104,38.664,177.288,12.3,,35.96658,23.65
2020-11-02 00:00:00+01:00,45.08,0.84,38.376,146.66400000000002,12.3,,32.2777,25.773
2020-11-02 01:00:00+01:00,45.08,0.8160000000000001,38.232,130.272,12.3,,35.044360000000005,25.805999999999997
2020-11-02 02:00:00+01:00,44.589999999999996,0.792,38.4,124.032,12.3,,35.96658,25.586
2020-11-02 03:00:00+01:00,44.1,0.8160000000000001,38.472,123.936,12.3,,35.044360000000005,23.804
2020-11-02 04:00:00+01:00,42.14,0.8160000000000001,38.544000000000004,127.032,12.3,,33.19992,21.362
2020-11-02 05:00:00+01:00,43.61,1.704,38.928,147.648,12.3,,30.43326,24.453
2020-11-02 06:00:00+01:00,45.57,1.944,39.936,205.15200000000002,12.3,,30.43326,25.849999999999998
2020-11-02 07:00:00+01:00,45.57,2.952,40.056,251.904,12.3,,31.35548,24.618
2020-11-02 08:00:00+01:00,45.57,4.992,40.368,269.064,12.3,,31.35548,21.108999999999998
2020-11-02 09:00:00+01:00,45.57,4.5120000000000005,40.728,264.144,12.3,,24.89994,17.49
2020-11-02 10:00:00+01:00,45.57,4.5360000000000005,41.64,270.912,12.3,,26.74438,15.850999999999999
2020-11-02 11:00:00+01:00,45.57,4.5840000000000005,41.784,267.624,13.120000000000001,,26.74438,15.103
