,Fossil Gas,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other,Other renewable,Waste,Wind Onshore
2020-09-01 00:00:00+02:00,175.0,478.0,710.0,13381.0,19.0,30.0,39.0,251.0
2020-09-01 01:00:00+02:00,178.0,451.0,696.0,13215.0,19.0,28.0,39.0,281.0
2020-09-01 02:00:00+02:00,178.0,460.0,694.0,13052.0,19.0,30.0,41.0,308.0
2020-09-01 03:00:00+02:00,178.0,484.0,695.0,13021.0,19.0,35.0,40.0,306.0
2020-09-01 04:00:00+02:00,179.0,505.0,698.0,13080.0,19.0,36.0,39.0,294.0
2020-09-01 05:00:00+02:00,180.0,574.0,698.0,13299.0,19.0,35.0,37.0,292.0
2020-09-01 06:00:00+02:00,179.0,534.0,701.0,14045.0,19.0,35.0,41.0,356.0
2020-09-01 07:00:00+02:00,179.0,529.0,705.0,15015.0,19.0,35.0,48.0,330.0
2020-09-01 08:00:00+02:00,178.0,527.0,723.0,15434.0,19.0,37.0,44.0,273.0
2020-09-01 09:00:00+02:00,178.0,707.0,733.0,15211.0,19.0,34.0,44.0,194.0
2020-09-01 10:00:00+02:00,178.0,756.0,730.0,14882.0,19.0,35.0,48.0,180.0
2020-09-01 11:00:00+02:00,178.0,757.0,715.0,14782.0,19.0,35.0,48.0,214.0
2020-09-01 12:00:00+02:00,192.0,634.0,710.0,14585.0,19.0,33.0,43.0,270.0
2020-09-01 13:00:00+02:00,241.0,561.0,714.0,14425.0,19.0,32.0,46.0,283.0
2020-09-01 14:00:00+02:00,239.0,663.0,719.0,14344.0,19.0,32.0,43.0,271.0
2020-09-01 15:00:00+02:00,219.0,577.0,712.0,14450.0,19.0,24.0,38.0,242.0
2020-09-01 16:00:00+02:00,249.0,547.0,702.0,14567.0,19.0,31.0,39.0,258.0
2020-09-01 17:00:00+02:00,247.0,696.0,701.0,14293.0,19.0,33.0,38.0,239.0
2020-09-01 18:00:00+02:00,246.0,722.0,722.0,14528.0,19.0,32.0,37.0,241.0
2020-09-01 19:00:00+02:00,246.0,552.0,719.0,14710.0,19.0,30.0,40.0,279.0
2020-09-01 20:00:00+02:00,246.0,570.0,719.0,14768.0,19.0,32.0,42.0,331.0
2020-09-01 21:00:00+02:00,245.0,566.0,709.0,14486.0,19.0,31.0,46.0,404.0
2020-09-01 22:00:00+02:00,245.0,563.0,722.0,13914.0,19.0,34.0,43.0,409.0
2020-09-01 23:00:00+02:00,245.0,534.0,713.0,13440.0,19.0,34.0,41.0,385.0
2020-09-02 00:00:00+02:00,244.0,597.0,690.0,12911.0,19.0,34.0,40.0,425.0
2020-09-02 01:00:00+02:00,245.0,600.0,693.0,12586.0,19.0,36.0,41.0,452.0
2020-09-02 02:00:00+02:00,245.0,605.0,691.0,12592.0,19.0,38.0,38.0,401.0
2020-09-02 03:00:00+02:00,245.0,604.0,690.0,12517.0,19.0,36.0,38.0,484.0
2020-09-02 04:00:00+02:00,245.0,604.0,693.0,12549.0,19.0,35.0,39.0,557.0
2020-09-02 05:00:00+02:00,244.0,603.0,693.0,12846.0,19.0,34.0,40.0,602.0
2020-09-02 06:00:00+02:00,244.0,623.0,696.0,13426.0,19.0,34.0,39.0,609.0
2020-09-02 07:00:00+02:00,244.0,637.0,701.0,14218.0,19.0,26.0,45.0,602.0
2020-09-02 08:00:00+02:00,243.0,637.0,708.0,14502.0,19.0,34.0,40.0,535.0
2020-09-02 09:00:00+02:00,242.0,635.0,708.0,14490.0,19.0,36.0,37.0,472.0
2020-09-02 10:00:00+02:00,243.0,638.0,719.0,14537.0,19.0,34.0,34.0,453.0
2020-09-02 11:00:00+02:00,250.0,636.0,731.0,14258.0,19.0,35.0,36.0,569.0
2020-09-02 12:00:00+02:00,240.0,634.0,724.0,14157.0,19.0,30.0,40.0,734.0
2020-09-02 13:00:00+02:00,238.0,637.0,726.0,14086.0,19.0,27.0,42.0,803.0
2020-09-02 14:00:00+02:00,239.0,635.0,723.0,13895.0,19.0,33.0,45.0,858.0
2020-09-02 15:00:00+02:00,239.0,640.0,721.0,14097.0,19.0,24.0,44.0,926.0
2020-09-02 16:00:00+02:00,239.0,621.0,725.0,14111.0,19.0,29.0,44.0,893.0
2020-09-02 17:00:00+02:00,238.0,598.0,729.0,14072.0,19.0,35.0,42.0,937.0
2020-09-02 18:00:00+02:00,239.0,654.0,720.0,13938.0,19.0,31.0,42.0,971.0
2020-09-02 19:00:00+02:00,238.0,653.0,713.0,13914.0,19.0,34.0,42.0,1079.0
2020-09-02 20:00:00+02:00,239.0,651.0,716.0,13689.0,19.0,35.0,42.0,1201.0
2020-09-02 21:00:00+02:00,238.0,608.0,720.0,13214.0,19.0,35.0,41.0,1372.0
2020-09-02 22:00:00+02:00,237.0,512.0,722.0,13032.0,19.0,36.0,40.0,1495.0
