,Biomass,Fossil Brown coal/Lignite,Fossil Coal-derived gas,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Solar,Wind Onshore
2020-09-01 00:00:00+02:00,240.0,3689.0,11.0,1028.0,6759.0,177.0,0.0,121.0,0.0,0.0,775.0
2020-09-01 01:00:00+02:00,235.0,3515.0,11.0,1029.0,6761.0,178.0,0.0,120.0,0.0,0.0,787.0
2020-09-01 02:00:00+02:00,235.0,3634.0,11.0,1028.0,6762.0,177.0,0.0,119.0,0.0,0.0,789.0
2020-09-01 03:00:00+02:00,236.0,3678.0,11.0,1029.0,6791.0,177.0,0.0,119.0,0.0,0.0,769.0
2020-09-01 04:00:00+02:00,240.0,3582.0,11.0,1029.0,6790.0,178.0,0.0,119.0,0.0,0.0,738.0
2020-09-01 05:00:00+02:00,246.0,3654.0,11.0,1029.0,6858.0,177.0,0.0,119.0,0.0,0.0,722.0
2020-09-01 06:00:00+02:00,249.0,4151.0,11.0,1059.0,7847.0,178.0,0.0,120.0,0.0,22.0,674.0
2020-09-01 07:00:00+02:00,248.0,5443.0,11.0,1133.0,9498.0,178.0,0.0,119.0,0.0,107.0,652.0
2020-09-01 08:00:00+02:00,248.0,5398.0,11.0,1109.0,9962.0,179.0,0.0,135.0,35.0,235.0,750.0
2020-09-01 09:00:00+02:00,247.0,5512.0,10.0,1094.0,9606.0,180.0,32.0,153.0,40.0,387.0,828.0
2020-09-01 10:00:00+02:00,247.0,5348.0,10.0,1096.0,9042.0,183.0,38.0,157.0,17.0,484.0,920.0
2020-09-01 11:00:00+02:00,248.0,5312.0,10.0,1121.0,8369.0,182.0,269.0,158.0,13.0,540.0,1133.0
2020-09-01 12:00:00+02:00,249.0,5316.0,10.0,1086.0,8160.0,183.0,278.0,158.0,13.0,576.0,1521.0
2020-09-01 13:00:00+02:00,248.0,5120.0,10.0,1155.0,8184.0,184.0,6.0,159.0,2.0,543.0,1698.0
2020-09-01 14:00:00+02:00,248.0,4303.0,10.0,1232.0,8338.0,184.0,0.0,159.0,0.0,460.0,1796.0
2020-09-01 15:00:00+02:00,247.0,3873.0,10.0,1258.0,8445.0,182.0,21.0,158.0,0.0,336.0,1966.0
2020-09-01 16:00:00+02:00,247.0,3813.0,11.0,1204.0,8489.0,181.0,56.0,154.0,0.0,216.0,1927.0
2020-09-01 17:00:00+02:00,248.0,4323.0,11.0,1220.0,8770.0,181.0,56.0,153.0,0.0,95.0,1794.0
2020-09-01 18:00:00+02:00,249.0,4803.0,10.0,1241.0,8778.0,180.0,203.0,152.0,0.0,14.0,1752.0
2020-09-01 19:00:00+02:00,248.0,5234.0,11.0,1231.0,9015.0,181.0,631.0,164.0,35.0,0.0,1741.0
2020-09-01 20:00:00+02:00,249.0,5231.0,11.0,1198.0,9015.0,182.0,599.0,171.0,40.0,0.0,1694.0
2020-09-01 21:00:00+02:00,244.0,4808.0,10.0,1196.0,8577.0,182.0,211.0,171.0,5.0,0.0,1568.0
2020-09-01 22:00:00+02:00,226.0,4311.0,11.0,1197.0,7765.0,181.0,0.0,144.0,0.0,0.0,1462.0
2020-09-01 23:00:00+02:00,227.0,3984.0,10.0,1197.0,7009.0,180.0,0.0,132.0,0.0,0.0,1399.0
2020-09-02 00:00:00+02:00,216.0,3295.0,11.0,1167.0,6747.0,179.0,0.0,122.0,0.0,0.0,1421.0
2020-09-02 01:00:00+02:00,214.0,3286.0,11.0,1165.0,6764.0,179.0,0.0,121.0,0.0,0.0,1379.0
2020-09-02 02:00:00+02:00,213.0,3366.0,11.0,1165.0,6848.0,179.0,0.0,120.0,0.0,0.0,1241.0
2020-09-02 03:00:00+02:00,213.0,3368.0,10.0,1166.0,6875.0,179.0,0.0,120.0,0.0,0.0,1144.0
2020-09-02 04:00:00+02:00,218.0,3372.0,11.0,1166.0,6895.0,179.0,0.0,120.0,0.0,0.0,1082.0
2020-09-02 05:00:00+02:00,224.0,3466.0,11.0,1166.0,6947.0,179.0,0.0,120.0,0.0,0.0,1017.0
2020-09-02 06:00:00+02:00,226.0,4132.0,11.0,1180.0,7899.0,177.0,0.0,115.0,0.0,18.0,950.0
2020-09-02 07:00:00+02:00,225.0,5317.0,11.0,1245.0,9440.0,178.0,0.0,114.0,0.0,105.0,881.0
2020-09-02 08:00:00+02:00,229.0,5528.0,10.0,1277.0,9689.0,178.0,48.0,128.0,35.0,228.0,766.0
2020-09-02 09:00:00+02:00,226.0,5518.0,10.0,1264.0,9470.0,177.0,135.0,145.0,40.0,349.0,765.0
2020-09-02 10:00:00+02:00,226.0,5200.0,10.0,1292.0,9083.0,177.0,55.0,164.0,5.0,482.0,782.0
2020-09-02 11:00:00+02:00,224.0,5132.0,10.0,1300.0,9043.0,177.0,150.0,166.0,0.0,582.0,794.0
2020-09-02 12:00:00+02:00,225.0,5086.0,10.0,1306.0,9054.0,178.0,90.0,166.0,0.0,662.0,768.0
2020-09-02 13:00:00+02:00,224.0,4832.0,10.0,1309.0,9079.0,177.0,76.0,147.0,0.0,674.0,759.0
2020-09-02 14:00:00+02:00,203.0,4512.0,10.0,1253.0,9031.0,178.0,9.0,145.0,0.0,612.0,818.0
2020-09-02 15:00:00+02:00,210.0,4565.0,10.0,1230.0,8979.0,179.0,0.0,145.0,0.0,493.0,818.0
2020-09-02 16:00:00+02:00,224.0,4433.0,10.0,1232.0,9038.0,179.0,0.0,142.0,0.0,340.0,694.0
2020-09-02 17:00:00+02:00,227.0,4573.0,10.0,1233.0,9158.0,179.0,0.0,142.0,0.0,153.0,686.0
2020-09-02 18:00:00+02:00,226.0,4806.0,10.0,1233.0,9340.0,179.0,18.0,142.0,0.0,24.0,766.0
2020-09-02 19:00:00+02:00,224.0,5148.0,10.0,1238.0,9803.0,179.0,79.0,142.0,35.0,0.0,831.0
2020-09-02 20:00:00+02:00,223.0,5159.0,11.0,1237.0,9796.0,180.0,385.0,147.0,40.0,0.0,1065.0
2020-09-02 21:00:00+02:00,227.0,4707.0,11.0,1204.0,8954.0,179.0,67.0,150.0,5.0,0.0,1197.0
2020-09-02 22:00:00+02:00,229.0,4130.0,11.0,1196.0,7335.0,179.0,0.0,145.0,0.0,0.0,1324.0
2020-09-02 23:00:00+02:00,226.0,3463.0,11.0,1186.0,6534.0,180.0,0.0,140.0,0.0,0.0,1529.0
2020-09-03 00:00:00+02:00,218.0,3365.0,12.0,1177.0,6636.0,180.0,0.0,116.0,0.0,0.0,1645.0
2020-09-03 01:00:00+02:00,215.0,3637.0,12.0,1183.0,6711.0,181.0,0.0,113.0,0.0,0.0,1808.0
2020-09-03 02:00:00+02:00,214.0,3527.0,13.0,1175.0,6653.0,181.0,0.0,113.0,0.0,0.0,1924.0
2020-09-03 03:00:00+02:00,212.0,3428.0,13.0,1176.0,6658.0,181.0,0.0,113.0,0.0,0.0,1896.0
2020-09-03 04:00:00+02:00,215.0,3589.0,11.0,1177.0,6636.0,180.0,0.0,113.0,0.0,0.0,1896.0
2020-09-03 05:00:00+02:00,225.0,3878.0,11.0,1178.0,6730.0,180.0,0.0,113.0,0.0,0.0,2073.0
2020-09-03 06:00:00+02:00,228.0,4176.0,12.0,1209.0,7757.0,180.0,0.0,114.0,0.0,52.0,2104.0
2020-09-03 07:00:00+02:00,239.0,4880.0,13.0,1242.0,8749.0,180.0,0.0,114.0,0.0,235.0,1917.0
2020-09-03 08:00:00+02:00,246.0,4999.0,12.0,1247.0,8735.0,180.0,33.0,142.0,35.0,487.0,1639.0
2020-09-03 09:00:00+02:00,246.0,4792.0,12.0,1247.0,8666.0,181.0,5.0,154.0,40.0,741.0,1790.0
2020-09-03 10:00:00+02:00,249.0,4185.0,12.0,1233.0,8465.0,181.0,0.0,156.0,5.0,971.0,2159.0
2020-09-03 11:00:00+02:00,248.0,4262.0,12.0,1235.0,8624.0,181.0,17.0,152.0,0.0,1174.0,2369.0
2020-09-03 12:00:00+02:00,249.0,4173.0,11.0,1233.0,8694.0,181.0,190.0,147.0,0.0,1192.0,2252.0
2020-09-03 13:00:00+02:00,246.0,3894.0,11.0,1252.0,8637.0,183.0,278.0,147.0,0.0,1035.0,2155.0
2020-09-03 14:00:00+02:00,248.0,3564.0,11.0,1331.0,8409.0,183.0,279.0,146.0,0.0,860.0,2142.0
2020-09-03 15:00:00+02:00,247.0,4195.0,11.0,1348.0,8357.0,182.0,177.0,145.0,0.0,704.0,2046.0
2020-09-03 16:00:00+02:00,247.0,4552.0,12.0,1225.0,8519.0,181.0,0.0,145.0,0.0,454.0,1825.0
2020-09-03 17:00:00+02:00,247.0,4463.0,12.0,1187.0,8676.0,179.0,0.0,129.0,0.0,201.0,1376.0
2020-09-03 18:00:00+02:00,246.0,4581.0,12.0,1192.0,8917.0,179.0,70.0,142.0,0.0,32.0,906.0
2020-09-03 19:00:00+02:00,249.0,4953.0,12.0,1197.0,9028.0,179.0,348.0,149.0,35.0,0.0,820.0
2020-09-03 20:00:00+02:00,251.0,4924.0,12.0,1211.0,9085.0,179.0,491.0,164.0,40.0,0.0,1093.0
2020-09-03 21:00:00+02:00,248.0,4247.0,12.0,1162.0,8139.0,179.0,299.0,166.0,5.0,0.0,1563.0
2020-09-03 22:00:00+02:00,247.0,3421.0,12.0,1153.0,7093.0,180.0,310.0,161.0,0.0,0.0,1994.0
2020-09-03 23:00:00+02:00,246.0,3148.0,12.0,1138.0,6591.0,180.0,117.0,150.0,0.0,0.0,2202.0
2020-09-04 00:00:00+02:00,237.0,3161.0,12.0,1103.0,6558.0,181.0,0.0,113.0,0.0,0.0,2305.0
2020-09-04 01:00:00+02:00,235.0,3403.0,11.0,1103.0,6731.0,181.0,0.0,110.0,0.0,0.0,2465.0
2020-09-04 02:00:00+02:00,236.0,3444.0,11.0,1102.0,6733.0,181.0,0.0,110.0,0.0,0.0,2548.0
2020-09-04 03:00:00+02:00,237.0,3422.0,11.0,1123.0,6737.0,181.0,0.0,110.0,0.0,0.0,2479.0
2020-09-04 04:00:00+02:00,236.0,3594.0,10.0,1148.0,6733.0,181.0,0.0,110.0,0.0,0.0,2408.0
2020-09-04 05:00:00+02:00,244.0,3915.0,10.0,1153.0,6853.0,181.0,0.0,110.0,0.0,0.0,2384.0
2020-09-04 06:00:00+02:00,248.0,4261.0,11.0,1180.0,7285.0,181.0,0.0,109.0,0.0,44.0,2162.0
2020-09-04 07:00:00+02:00,249.0,4866.0,11.0,1215.0,8402.0,181.0,0.0,109.0,0.0,209.0,1860.0
2020-09-04 08:00:00+02:00,248.0,4955.0,11.0,1212.0,8659.0,182.0,106.0,129.0,35.0,427.0,1431.0
2020-09-04 09:00:00+02:00,247.0,4834.0,11.0,1206.0,8577.0,182.0,262.0,141.0,40.0,678.0,1294.0
2020-09-04 10:00:00+02:00,244.0,4788.0,10.0,1205.0,8457.0,180.0,258.0,148.0,40.0,902.0,1281.0
2020-09-04 11:00:00+02:00,245.0,5099.0,10.0,1220.0,8459.0,180.0,121.0,149.0,40.0,1034.0,1310.0
2020-09-04 12:00:00+02:00,247.0,5113.0,10.0,1335.0,8238.0,181.0,133.0,147.0,5.0,1021.0,1515.0
2020-09-04 13:00:00+02:00,246.0,4990.0,10.0,1301.0,8362.0,182.0,276.0,144.0,0.0,845.0,1492.0
2020-09-04 14:00:00+02:00,247.0,4994.0,10.0,1158.0,8570.0,186.0,150.0,144.0,0.0,666.0,1354.0
2020-09-04 15:00:00+02:00,247.0,5048.0,10.0,1167.0,8790.0,184.0,17.0,146.0,0.0,478.0,1173.0
2020-09-04 16:00:00+02:00,249.0,5054.0,10.0,1199.0,8852.0,184.0,50.0,145.0,0.0,304.0,1008.0
2020-09-04 17:00:00+02:00,249.0,5015.0,10.0,1199.0,8816.0,183.0,134.0,163.0,0.0,135.0,862.0
2020-09-04 18:00:00+02:00,247.0,5106.0,11.0,1208.0,8945.0,182.0,152.0,167.0,0.0,24.0,575.0
2020-09-04 19:00:00+02:00,247.0,5059.0,11.0,1278.0,9574.0,179.0,119.0,167.0,35.0,0.0,529.0
2020-09-04 20:00:00+02:00,249.0,5019.0,11.0,1287.0,9887.0,180.0,146.0,166.0,40.0,0.0,527.0
2020-09-04 21:00:00+02:00,248.0,4870.0,10.0,1207.0,8997.0,181.0,19.0,164.0,5.0,0.0,546.0
2020-09-04 22:00:00+02:00,248.0,4297.0,11.0,1166.0,7951.0,180.0,0.0,151.0,0.0,0.0,650.0
2020-09-04 23:00:00+02:00,246.0,3964.0,10.0,1167.0,6849.0,178.0,0.0,149.0,0.0,0.0,739.0
2020-09-05 00:00:00+02:00,236.0,3741.0,11.0,1191.0,6276.0,179.0,0.0,129.0,0.0,0.0,899.0
2020-09-05 01:00:00+02:00,235.0,3724.0,11.0,1174.0,6000.0,180.0,0.0,126.0,0.0,0.0,1029.0
2020-09-05 02:00:00+02:00,238.0,3716.0,11.0,1192.0,6068.0,179.0,7.0,126.0,0.0,0.0,1141.0
2020-09-05 03:00:00+02:00,239.0,3764.0,10.0,1192.0,6167.0,178.0,0.0,126.0,0.0,0.0,1131.0
2020-09-05 04:00:00+02:00,243.0,3757.0,10.0,1180.0,6226.0,174.0,0.0,126.0,0.0,0.0,1125.0
