,Fossil Brown coal/Lignite,Fossil Gas,Fossil Oil,Hydro Pumped Storage,Hydro Water Reservoir,Solar,Wind Onshore
2021-02-01 01:00:00+02:00,643.0,616.0,0.0,0.0,499.0,0.0,2443.0
2021-02-01 02:00:00+02:00,640.0,538.0,0.0,0.0,484.0,0.0,2425.0
2021-02-01 03:00:00+02:00,663.0,433.0,0.0,0.0,528.0,0.0,2362.0
2021-02-01 04:00:00+02:00,751.0,356.0,0.0,0.0,557.0,0.0,2284.0
2021-02-01 05:00:00+02:00,717.0,444.0,0.0,0.0,608.0,0.0,2169.0
2021-02-01 06:00:00+02:00,698.0,577.0,0.0,0.0,706.0,0.0,2026.0
2021-02-01 07:00:00+02:00,790.0,1186.0,0.0,0.0,977.0,30.0,1781.0
2021-02-01 08:00:00+02:00,772.0,1250.0,0.0,187.0,1229.0,102.0,1668.0
2021-02-01 09:00:00+02:00,726.0,1656.0,0.0,320.0,1387.0,333.0,1664.0
2021-02-01 10:00:00+02:00,779.0,1898.0,0.0,335.0,1509.0,601.0,1696.0
2021-02-01 11:00:00+02:00,871.0,1982.0,0.0,100.0,1357.0,918.0,1718.0
2021-02-01 12:00:00+02:00,815.0,1965.0,0.0,84.0,1195.0,1036.0,1839.0
2021-02-01 13:00:00+02:00,688.0,2535.0,0.0,43.0,1180.0,958.0,1766.0
2021-02-01 14:00:00+02:00,754.0,2621.0,0.0,0.0,1033.0,909.0,1791.0
2021-02-01 15:00:00+02:00,683.0,2726.0,0.0,1.0,900.0,787.0,1789.0
2021-02-01 16:00:00+02:00,636.0,2989.0,0.0,39.0,816.0,465.0,1687.0
2021-02-01 17:00:00+02:00,653.0,2726.0,0.0,222.0,898.0,90.0,1670.0
2021-02-01 18:00:00+02:00,677.0,2915.0,0.0,252.0,1319.0,0.0,1773.0
2021-02-01 19:00:00+02:00,655.0,3021.0,0.0,294.0,1357.0,0.0,1768.0
2021-02-01 20:00:00+02:00,641.0,2524.0,0.0,342.0,1154.0,0.0,1732.0
2021-02-01 21:00:00+02:00,638.0,2597.0,0.0,49.0,1000.0,0.0,1638.0
2021-02-01 22:00:00+02:00,638.0,2345.0,0.0,0.0,851.0,0.0,1606.0
2021-02-01 23:00:00+02:00,673.0,2338.0,0.0,0.0,634.0,0.0,1427.0
2021-02-02 00:00:00+02:00,688.0,1824.0,0.0,0.0,589.0,0.0,1366.0
2021-02-02 01:00:00+02:00,642.0,856.0,0.0,0.0,651.0,0.0,1207.0
2021-02-02 02:00:00+02:00,629.0,548.0,0.0,0.0,700.0,0.0,1109.0
2021-02-02 03:00:00+02:00,647.0,558.0,0.0,0.0,715.0,0.0,1057.0
2021-02-02 04:00:00+02:00,621.0,559.0,0.0,0.0,729.0,0.0,1026.0
2021-02-02 05:00:00+02:00,627.0,650.0,0.0,0.0,730.0,0.0,904.0
2021-02-02 06:00:00+02:00,589.0,1027.0,0.0,0.0,844.0,0.0,839.0
2021-02-02 07:00:00+02:00,666.0,1788.0,0.0,2.0,803.0,14.0,862.0
2021-02-02 08:00:00+02:00,620.0,2358.0,0.0,208.0,888.0,194.0,766.0
2021-02-02 09:00:00+02:00,607.0,2910.0,0.0,254.0,1140.0,638.0,619.0
2021-02-02 10:00:00+02:00,632.0,2926.0,0.0,236.0,1237.0,1075.0,561.0
2021-02-02 11:00:00+02:00,541.0,2682.0,0.0,30.0,1150.0,1331.0,574.0
2021-02-02 12:00:00+02:00,453.0,2733.0,0.0,0.0,1125.0,1362.0,553.0
2021-02-02 13:00:00+02:00,457.0,2840.0,0.0,0.0,984.0,1276.0,504.0
2021-02-02 14:00:00+02:00,456.0,2707.0,0.0,0.0,857.0,1106.0,465.0
2021-02-02 15:00:00+02:00,498.0,2735.0,0.0,0.0,854.0,825.0,427.0
2021-02-02 16:00:00+02:00,582.0,2958.0,0.0,33.0,827.0,407.0,321.0
2021-02-02 17:00:00+02:00,608.0,2881.0,0.0,263.0,961.0,54.0,239.0
2021-02-02 18:00:00+02:00,616.0,3084.0,0.0,296.0,1343.0,0.0,179.0
2021-02-02 19:00:00+02:00,619.0,3383.0,0.0,342.0,1412.0,0.0,191.0
2021-02-02 20:00:00+02:00,629.0,3043.0,0.0,299.0,1373.0,0.0,175.0
2021-02-02 21:00:00+02:00,628.0,3091.0,0.0,34.0,1102.0,0.0,169.0
2021-02-02 22:00:00+02:00,625.0,2976.0,0.0,0.0,1024.0,0.0,156.0
2021-02-02 23:00:00+02:00,623.0,2623.0,0.0,0.0,815.0,0.0,117.0
2021-02-03 00:00:00+02:00,619.0,1897.0,0.0,0.0,755.0,0.0,72.0
2021-02-03 01:00:00+02:00,642.0,1433.0,0.0,0.0,575.0,0.0,54.0
2021-02-03 02:00:00+02:00,776.0,1145.0,0.0,0.0,655.0,0.0,50.0
2021-02-03 03:00:00+02:00,785.0,1123.0,0.0,0.0,626.0,0.0,58.0
2021-02-03 04:00:00+02:00,684.0,1179.0,0.0,0.0,659.0,0.0,59.0
2021-02-03 05:00:00+02:00,682.0,1206.0,0.0,0.0,597.0,0.0,70.0
2021-02-03 06:00:00+02:00,691.0,1323.0,0.0,0.0,666.0,0.0,87.0
2021-02-03 07:00:00+02:00,690.0,1933.0,0.0,0.0,946.0,10.0,66.0
2021-02-03 08:00:00+02:00,656.0,2161.0,0.0,201.0,1172.0,372.0,56.0
2021-02-03 09:00:00+02:00,750.0,1901.0,0.0,242.0,1294.0,1072.0,53.0
2021-02-03 10:00:00+02:00,825.0,1799.0,0.0,210.0,1355.0,1523.0,60.0
