,Biomass,Fossil Coal-derived gas,Fossil Gas,Fossil Hard coal,Fossil Oil,Geothermal,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other,Solar,Waste,Wind Onshore
2020-11-01 00:00:00+01:00,172.96,312.62,3093.86,1432.5400000000002,61.571999999999996,24.168,3.984,89.304,10.08,1416.14,0.0,27.666600000000003,10.417
2020-11-01 01:00:00+01:00,173.42000000000002,313.11,2919.91,1421.0600000000002,61.571999999999996,24.168,4.68,83.4,7.992,1353.0,0.0,29.51104,10.934
2020-11-01 02:00:00+01:00,174.57000000000002,315.07,2909.62,1334.96,61.571999999999996,24.168,4.296,77.616,7.968,1317.74,0.0,28.588820000000002,11.385
2020-11-01 03:00:00+01:00,171.58,315.07,2887.57,1202.1200000000001,61.571999999999996,24.13,3.984,74.83200000000001,7.944,1389.9,0.0,28.588820000000002,10.527
2020-11-01 04:00:00+01:00,172.73000000000002,321.44,3063.97,1138.98,61.571999999999996,24.13,3.984,75.21600000000001,7.968,1393.18,0.0,28.588820000000002,10.142
2020-11-01 05:00:00+01:00,173.65,334.67,3105.62,1161.1200000000001,61.571999999999996,24.13,4.008,77.136,8.040000000000001,1430.0800000000002,0.0,28.588820000000002,10.241
2020-11-01 06:00:00+01:00,173.65,322.90999999999997,3197.25,1203.76,61.571999999999996,24.13,4.992,81.048,9.864,1466.16,1.0250000000000001,28.588820000000002,9.338999999999999
2020-11-01 07:00:00+01:00,173.19,316.05,2987.04,1150.46,61.571999999999996,24.13,5.304,89.52,10.152000000000001,1494.0400000000002,28.044,27.666600000000003,8.514
2020-11-01 08:00:00+01:00,172.04000000000002,315.56,3062.5,1184.0800000000002,61.571999999999996,24.13,5.136,92.688,10.632,1542.42,88.929,25.82216,7.864999999999999
2020-11-01 09:00:00+01:00,170.66,311.64,2963.52,1170.14,61.571999999999996,24.13,1.416,93.816,10.704,1637.5400000000002,165.476,28.588820000000002,6.93
2020-11-01 10:00:00+01:00,170.43,309.19,3048.7799999999997,1162.76,61.571999999999996,24.092,1.1520000000000001,94.032,10.68,1714.6200000000001,212.995,29.51104,5.401
2020-11-01 11:00:00+01:00,166.06,310.65999999999997,3027.22,1210.3200000000002,56.440999999999995,24.092,0.0,91.752,10.272,1739.22,230.133,28.588820000000002,6.028
2020-11-01 12:00:00+01:00,164.22,307.23,3312.4,1031.5600000000002,19.791,24.13,10.248,93.19200000000001,11.856,1768.7400000000002,241.69500000000002,27.666600000000003,7.688999999999999
2020-11-01 13:00:00+01:00,163.53,300.37,3342.29,960.22,21.256999999999998,24.092,1.368,88.488,10.704,1760.5400000000002,213.651,28.588820000000002,9.735
2020-11-01 14:00:00+01:00,164.91,304.29,3121.79,1009.4200000000001,21.256999999999998,24.054,5.688,91.34400000000001,11.016,1677.72,191.798,28.588820000000002,12.341999999999999
2020-11-01 15:00:00+01:00,165.14000000000001,305.27,3507.91,1184.0800000000002,21.256999999999998,24.054,1.296,86.664,11.208,1639.18,104.837,27.666600000000003,13.177999999999999
2020-11-01 16:00:00+01:00,169.28,311.15,3980.7599999999998,1281.66,21.256999999999998,24.092,6.6240000000000006,91.44,11.208,1667.88,23.288,27.666600000000003,16.654
2020-11-01 17:00:00+01:00,171.81,311.64,4529.07,1374.3200000000002,21.99,24.282,10.512,108.552,13.392,1697.4,0.779,28.588820000000002,20.448999999999998
2020-11-01 18:00:00+01:00,172.5,307.23,4863.74,1384.16,21.99,24.32,17.592,114.456,13.128,1691.66,0.0,28.588820000000002,17.544999999999998
2020-11-01 19:00:00+01:00,171.35,311.15,4828.95,1357.1000000000001,21.256999999999998,24.32,21.768,119.592,13.56,1669.5200000000002,0.0,26.74438,13.793999999999999
2020-11-01 20:00:00+01:00,169.05,313.6,4132.66,1214.42,21.99,24.32,32.304,118.968,13.488,1655.5800000000002,0.0,25.82216,12.87
2020-11-01 21:00:00+01:00,168.82,313.11,3804.36,1311.18,21.256999999999998,24.282,25.560000000000002,104.808,13.44,1539.96,0.0,23.97772,15.543
2020-11-01 22:00:00+01:00,168.36,310.65999999999997,3588.7599999999998,1316.1000000000001,21.256999999999998,24.282,18.504,91.968,13.608,1375.14,0.0,17.522180000000002,17.523
2020-11-01 23:00:00+01:00,168.36,304.29,3263.4,1087.3200000000002,21.99,24.282,13.200000000000001,82.70400000000001,12.936,1284.94,0.0,17.522180000000002,16.423
2020-11-02 00:00:00+01:00,167.67000000000002,303.8,3263.89,1089.78,21.99,24.282,0.0,73.104,10.608,1049.6000000000001,0.0,18.4444,15.905999999999999
2020-11-02 01:00:00+01:00,168.13,303.8,3315.34,1112.74,21.256999999999998,24.282,47.856,72.336,8.448,1087.3200000000002,0.0,17.522180000000002,14.872
2020-11-02 02:00:00+01:00,168.13,310.65999999999997,3413.83,1122.5800000000002,21.256999999999998,24.282,55.488,73.08,8.448,1071.74,0.0,18.4444,13.716999999999999
