date,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Solar,Waste,Wind Onshore
2021-01-03 11:00:00+01:00,365,4652,173,207,118,4435,783,50867,2177,242,1552
2021-01-03 12:00:00+01:00,362,4714,255,206,305,4450,1320,50941,2571,241,1529
2021-01-03 13:00:00+01:00,365,4819,311,206,603,4512,1229,50980,2442,241,1580
2021-01-03 14:00:00+01:00,364,4785,469,207,1706,4478,755,50914,1928,241,1708
2021-01-03 15:00:00+01:00,364,4908,389,207,2032,4451,713,50782,1220,242,1830
2021-01-03 16:00:00+01:00,364,5471,413,207,1265,4440,863,51038,455,240,1924
2021-01-03 17:00:00+01:00,364,6076,545,207,291,4685,1004,51026,169,241,1993
2021-01-03 18:00:00+01:00,363,6462,573,206,1113,4850,1966,51105,0,240,2055
2021-01-03 19:00:00+01:00,364,6534,548,207,1807,4963,3219,51208,0,240,2130
2021-01-03 20:00:00+01:00,363,6506,508,206,2319,4948,2762,51203,0,239,2183
2021-01-03 21:00:00+01:00,364,6475,553,206,1569,4834,1794,51206,0,239,2227
2021-01-03 22:00:00+01:00,365,6445,575,206,1039,4577,1322,51179,0,241,2187
2021-01-04 00:00:00+01:00,365,5682,518,206,662,4114,1083,50870,0,243,2031
2021-01-04 01:00:00+01:00,366,5857,488,206,985,3758,557,50676,0,243,1998
2021-01-04 02:00:00+01:00,366,6058,472,206,2221,3787,311,50552,0,246,2004
2021-01-04 03:00:00+01:00,365,5603,504,206,3022,3788,437,50448,0,242,1836
2021-01-04 04:00:00+01:00,365,5631,693,206,3123,3820,508,50550,0,244,1686
2021-01-04 05:00:00+01:00,365,6220,786,206,2292,3901,615,50698,0,243,1616
2021-01-04 06:00:00+01:00,364,6931,803,206,227,4165,958,50798,0,242,1621
2021-01-04 07:00:00+01:00,367,7610,902,206,515,4657,2411,51020,0,241,1627
2021-01-04 08:00:00+01:00,367,7825,1046,206,955,5266,3081,51091,199,238,1712
2021-01-04 09:00:00+01:00,367,7908,1161,206,1391,5453,2939,51275,450,242,1694
2021-01-04 10:00:00+01:00,367,7932,1286,206,1318,5449,3260,51400,1024,238,1601
2021-01-04 11:00:00+01:00,367,7989,1296,206,1770,5352,4021,51433,1631,237,1659
2021-01-04 12:00:00+01:00,367,7984,1030,206,1668,5494,4503,51436,1884,238,1667
2021-01-04 13:00:00+01:00,369,7923,1051,206,540,5651,4112,51430,1778,240,1735
2021-01-04 14:00:00+01:00,368,7930,1057,206,254,5645,4388,51464,1529,240,1888
2021-01-04 15:00:00+01:00,366,7564,1097,206,275,5704,3481,51509,998,238,2170
2021-01-04 16:00:00+01:00,367,7902,1077,206,266,5759,3276,51547,441,238,2428
2021-01-04 17:00:00+01:00,367,7934,1085,206,1497,5894,4318,51594,180,242,2478
2021-01-04 18:00:00+01:00,368,8125,1069,282,2736,6429,4906,51632,0,240,2596
2021-01-04 19:00:00+01:00,366,8254,1185,815,2617,6417,5162,51683,0,241,2790
2021-01-04 20:00:00+01:00,368,8043,1155,807,711,5624,3096,51616,0,243,2922
2021-01-04 21:00:00+01:00,369,7866,1005,426,47,5124,1930,51368,0,242,2906
2021-01-04 22:00:00+01:00,368,7843,899,206,22,4906,1697,51448,0,246,2786
2021-01-04 23:00:00+01:00,367,7649,945,206,4,4707,1399,51277,0,248,2757
2021-01-05 00:00:00+01:00,364,7767,988,206,500,4677,1577,51130,0,248,2570
2021-01-05 01:00:00+01:00,362,7850,1144,206,30,4175,1354,51051,0,248,2431
2021-01-05 02:00:00+01:00,362,7825,1093,206,572,4024,1239,50901,0,252,2309
2021-01-05 03:00:00+01:00,363,7360,1039,206,1337,4127,1047,50509,0,254,2211
2021-01-05 04:00:00+01:00,364,6882,992,206,2326,4236,917,51076,0,255,2074
2021-01-05 05:00:00+01:00,363,7568,855,206,705,4395,1109,51151,0,250,2000
2021-01-05 06:00:00+01:00,364,7933,859,205,260,4772,2231,51162,0,249,1984
2021-01-05 07:00:00+01:00,364,8201,899,206,1139,5259,4240,51200,0,251,1984
2021-01-05 08:00:00+01:00,362,8199,883,205,1710,5595,4428,51194,198,248,2029
2021-01-05 09:00:00+01:00,366,8204,829,205,2827,6206,4900,51257,421,246,2011
2021-01-05 10:00:00+01:00,366,8264,858,205,2754,6255,4851,51259,922,244,1832
2021-01-05 11:00:00+01:00,367,8312,893,205,3025,6172,4847,51270,1342,242,1676
2021-01-05 12:00:00+01:00,367,8349,851,358,3068,6359,5236,51259,1623,246,1601
2021-01-05 13:00:00+01:00,369,8372,838,576,2898,6279,4929,51269,1609,236,1725
2021-01-05 14:00:00+01:00,368,8366,907,552,1769,6111,5196,51267,1276,244,1892
2021-01-05 15:00:00+01:00,367,8296,1147,549,782,6076,4949,51224,807,249,2131
2021-01-05 16:00:00+01:00,367,8281,1241,546,437,6091,4769,51158,342,249,2144
2021-01-05 17:00:00+01:00,367,8325,1261,545,1385,6432,5373,51219,158,247,2056
2021-01-05 18:00:00+01:00,368,8386,1396,616,2969,6827,5872,51238,0,247,2005
2021-01-05 19:00:00+01:00,367,8399,1550,632,3763,6854,5946,51243,0,247,1866
2021-01-05 20:00:00+01:00,364,8163,1562,366,1471,6352,4055,51248,0,248,1775
2021-01-05 21:00:00+01:00,368,8084,1605,206,108,5432,2562,51234,0,251,1745
2021-01-05 22:00:00+01:00,367,7803,1580,206,40,5147,2348,51278,0,253,1693
2021-01-05 23:00:00+01:00,366,7813,1525,205,152,4841,2339,51281,0,254,1623
2021-01-06 00:00:00+01:00,367,7774,1527,205,183,4423,1673,51175,0,256,1594
2021-01-06 01:00:00+01:00,368,7791,1416,205,867,4310,1323,51084,0,257,1582
2021-01-06 02:00:00+01:00,367,7883,1392,205,1499,4233,1254,51320,0,257,1586
2021-01-06 03:00:00+01:00,366,7695,1161,206,2426,4172,1271,51464,0,256,1483
2021-01-06 04:00:00+01:00,367,7008,1123,206,2646,4266,1193,51486,0,256,1476
2021-01-06 05:00:00+01:00,368,7576,1160,205,2529,4306,1237,51486,0,254,1444
2021-01-06 06:00:00+01:00,368,7906,1359,206,761,4578,2180,51416,0,241,1374
2021-01-06 07:00:00+01:00,368,8306,1662,205,82,5078,2894,51349,0,250,1309
2021-01-06 08:00:00+01:00,368,8314,1757,205,389,5582,4069,51487,189,248,1182
2021-01-06 09:00:00+01:00,370,8341,1761,205,1015,6062,4859,51492,549,249,1141
2021-01-06 10:00:00+01:00,368,8265,1666,206,2087,6337,5141,51539,1254,248,1115
2021-01-06 11:00:00+01:00,368,8519,1663,206,2469,6337,5157,51557,2024,243,1047
2021-01-06 12:00:00+01:00,367,8604,1648,205,2804,6258,5138,51606,2460,241,994
2021-01-06 13:00:00+01:00,367,8660,1632,206,2417,6120,5440,51600,2405,240,1014
2021-01-06 14:00:00+01:00,368,8823,1702,236,2090,6033,5172,51596,1905,237,1062
2021-01-06 15:00:00+01:00,368,8964,1704,672,1166,5813,4555,51628,1190,238,1070
2021-01-06 16:00:00+01:00,368,8805,1725,674,660,5952,4622,51610,477,240,1030
2021-01-06 17:00:00+01:00,369,8704,1676,276,1161,6344,5552,51594,167,260,1024
2021-01-06 18:00:00+01:00,369,8712,1656,205,3263,6937,6346,51611,0,249,934
2021-01-06 19:00:00+01:00,371,8730,1662,205,3437,6955,6306,51638,0,252,891
2021-01-06 20:00:00+01:00,369,8653,1619,205,1922,6504,5109,51671,0,253,872
2021-01-06 21:00:00+01:00,368,8505,1613,205,321,5788,3339,51688,0,254,834
2021-01-06 22:00:00+01:00,369,8483,1626,205,298,5136,2441,51718,0,253,798
2021-01-06 23:00:00+01:00,369,8443,1564,205,705,4961,2389,51701,0,253,802
2021-01-07 00:00:00+01:00,364,8199,1466,206,120,4779,1552,51636,0,257,809
2021-01-07 01:00:00+01:00,367,8432,1547,207,1095,4382,1487,51364,0,258,837
2021-01-07 02:00:00+01:00,364,8436,1558,206,1419,4224,1231,51433,0,257,856
2021-01-07 03:00:00+01:00,367,8295,1643,206,2305,4075,1228,51244,0,256,864
2021-01-07 04:00:00+01:00,367,8123,1777,206,2386,4139,1921,51500,0,256,863
2021-01-07 05:00:00+01:00,367,8134,2004,206,2182,4277,1048,51581,0,255,841
2021-01-07 06:00:00+01:00,367,8468,2157,206,754,4752,2434,51659,0,252,831
2021-01-07 07:00:00+01:00,366,8636,2136,206,775,5508,4344,51646,0,251,897
2021-01-07 08:00:00+01:00,355,8464,2121,205,2008,6081,5802,51664,196,252,980
2021-01-07 09:00:00+01:00,358,8371,2208,205,3124,6309,6184,51808,662,252,948
2021-01-07 10:00:00+01:00,367,8514,2114,205,2462,6367,6082,51816,1787,252,901
2021-01-07 11:00:00+01:00,370,8751,2048,205,1838,6233,5693,51797,2797,249,797
2021-01-07 12:00:00+01:00,366,8760,2111,205,1355,6352,5796,51814,3249,252,827
2021-01-07 13:00:00+01:00,368,8940,2119,206,832,6318,5785,51812,3042,253,922
2021-01-07 14:00:00+01:00,368,8915,2118,206,555,6015,5164,51813,2401,254,982
2021-01-07 15:00:00+01:00,364,8856,2200,206,627,5906,5073,51784,1556,254,1056
2021-01-07 16:00:00+01:00,352,8897,2182,206,1425,5993,5312,51806,621,251,1100
2021-01-07 17:00:00+01:00,351,8913,2172,206,2893,6482,6026,51818,180,249,1194
2021-01-07 18:00:00+01:00,352,8975,2139,706,3713,6927,6804,51822,0,251,1366
2021-01-07 19:00:00+01:00,352,8959,2135,1024,3720,6955,6639,51832,0,251,1460
2021-01-07 20:00:00+01:00,356,8778,2151,219,1778,6351,6009,51837,0,254,1524
2021-01-07 21:00:00+01:00,368,8655,2241,206,60,5691,4296,51842,0,254,1569
2021-01-07 22:00:00+01:00,368,8341,2092,206,76,5251,2894,51829,0,254,1592
2021-01-07 23:00:00+01:00,368,8572,2103,206,302,4890,2520,51777,0,258,1606
2021-01-08 00:00:00+01:00,368,8367,2122,205,132,4657,2744,51782,0,257,1553
2021-01-08 01:00:00+01:00,368,8378,2165,205,758,4546,2897,51791,0,258,1558
2021-01-08 02:00:00+01:00,367,8458,2272,205,1705,4412,2824,51814,0,256,1493
2021-01-08 03:00:00+01:00,368,8374,2219,205,2441,4289,2410,51850,0,255,1397
2021-01-08 04:00:00+01:00,368,8244,2104,211,2252,4158,1874,51785,0,258,1337
2021-01-08 05:00:00+01:00,370,8245,2100,294,2020,4245,2084,51726,0,257,1326
2021-01-08 06:00:00+01:00,370,8474,2060,694,849,4851,3243,51749,0,251,1334
2021-01-08 07:00:00+01:00,371,8770,2192,822,540,5906,4828,51872,0,246,1304
2021-01-08 08:00:00+01:00,371,9197,2315,831,2045,6383,5632,51871,206,246,1257
2021-01-08 09:00:00+01:00,370,9207,2244,831,3052,6778,6282,51863,837,248,1134
2021-01-08 10:00:00+01:00,367,9165,2115,829,2469,6693,6245,51877,2217,245,1092
2021-01-08 11:00:00+01:00,369,9144,2114,444,2469,6714,5628,51875,3267,247,1095
2021-01-08 12:00:00+01:00,374,9088,2059,205,2479,6625,5633,51769,3754,250,1045
2021-01-08 13:00:00+01:00,373,9076,2022,205,2061,6410,5477,51727,3626,252,983
2021-01-08 14:00:00+01:00,376,8898,1987,205,2125,6379,5606,51599,2967,251,932
2021-01-08 15:00:00+01:00,385,8718,1981,450,1260,6190,4806,50661,1884,251,923
2021-01-08 16:00:00+01:00,376,8719,2020,551,974,6177,4743,50694,666,253,944
2021-01-08 17:00:00+01:00,367,9025,2232,485,1914,6502,5498,51418,188,254,975
2021-01-08 18:00:00+01:00,368,9159,2118,279,2829,6971,6378,51699,0,255,1056
2021-01-08 19:00:00+01:00,367,9182,2110,205,3458,7149,6594,51827,0,255,1165
2021-01-08 20:00:00+01:00,366,9038,1973,205,1795,6791,5612,51858,0,255,1198
2021-01-08 21:00:00+01:00,367,8725,1772,205,84,6371,4938,51857,0,257,1181
2021-01-08 22:00:00+01:00,369,8582,1669,205,732,5704,3801,51763,0,258,1234
2021-01-08 23:00:00+01:00,369,8558,1703,205,16,5258,3931,51710,0,259,1377
2021-01-09 00:00:00+01:00,369,8412,1708,205,355,5068,3418,51665,0,256,1478
2021-01-09 01:00:00+01:00,369,8398,1581,205,14,4711,2643,51481,0,258,1694
2021-01-09 02:00:00+01:00,368,8378,1505,205,876,4453,2486,51650,0,253,1972
2021-01-09 03:00:00+01:00,366,8287,1387,205,1874,4105,1884,51564,0,247,2230
2021-01-09 04:00:00+01:00,368,8225,1388,205,2238,4033,965,51664,0,250,2478
2021-01-09 05:00:00+01:00,368,8261,1379,205,2182,4081,842,51581,0,254,2584
2021-01-09 06:00:00+01:00,368,8366,1392,205,1524,4184,1504,51606,0,248,2748
2021-01-09 07:00:00+01:00,368,8295,1771,205,500,4364,1981,51605,0,246,3165
2021-01-09 08:00:00+01:00,368,7929,2054,205,512,4770,2578,51633,184,245,3445
2021-01-09 09:00:00+01:00,367,8011,2119,205,154,5290,2919,51610,470,244,3605
2021-01-09 10:00:00+01:00,362,8048,1768,205,358,5590,3717,51620,1213,245,3586
2021-01-09 11:00:00+01:00,366,8054,1639,205,578,5429,3698,51611,2078,246,3306
2021-01-09 12:00:00+01:00,372,7975,1601,205,574,5050,3069,51571,2767,247,3694
2021-01-09 13:00:00+01:00,373,7919,1574,205,38,4780,2337,51501,2761,247,4311
2021-01-09 14:00:00+01:00,371,7943,1600,206,680,4576,2342,51421,2214,248,4903
2021-01-09 15:00:00+01:00,367,8020,1647,206,1241,4516,2664,51395,1312,248,5296
2021-01-09 16:00:00+01:00,367,8168,1648,206,243,4597,3050,51351,493,248,5178
2021-01-09 17:00:00+01:00,367,8504,1643,205,856,5119,4549,51399,183,250,4907
2021-01-09 18:00:00+01:00,370,8527,1636,205,1467,5573,4140,51534,0,248,5048
2021-01-09 19:00:00+01:00,370,8560,1614,205,1158,5416,4803,51663,0,248,5352
2021-01-09 20:00:00+01:00,369,8548,1630,205,586,4936,3627,51682,0,249,5483
2021-01-09 21:00:00+01:00,368,8518,1614,205,488,4705,2950,51655,0,251,5381
2021-01-09 22:00:00+01:00,368,8537,1622,205,810,4479,2347,51614,0,249,5130
2021-01-09 23:00:00+01:00,368,8559,1473,205,842,4349,2324,51655,0,250,5016
2021-01-10 00:00:00+01:00,369,7987,1335,206,250,3992,2090,51667,0,252,4874
2021-01-10 01:00:00+01:00,368,7442,1301,206,260,3618,1783,51572,0,252,4793
2021-01-10 02:00:00+01:00,368,6953,1235,206,833,3451,1214,51013,0,251,4778
2021-01-10 03:00:00+01:00,368,6402,1350,206,1709,3369,1133,51238,0,251,4817
2021-01-10 04:00:00+01:00,368,6001,1433,206,2358,3265,713,51354,0,251,4494
2021-01-10 05:00:00+01:00,367,6084,1435,206,2379,3229,770,51407,0,248,4363
2021-01-10 06:00:00+01:00,367,6397,1555,206,1946,3316,895,51559,0,247,4215
2021-01-10 07:00:00+01:00,369,6560,1697,206,1607,3341,731,51503,0,245,4193
2021-01-10 08:00:00+01:00,368,7148,1743,206,1246,3524,982,51540,185,244,4039
2021-01-10 09:00:00+01:00,369,7826,1818,206,99,4008,1412,51703,620,245,3828
2021-01-10 10:00:00+01:00,368,8208,1831,206,92,4211,2245,51731,1726,246,3408
2021-01-10 11:00:00+01:00,369,8264,1786,207,115,4261,2113,51737,2795,240,3029
2021-01-10 12:00:00+01:00,368,8029,1745,206,170,4353,2787,51719,3305,235,3051
2021-01-10 13:00:00+01:00,367,7946,1748,206,51,3968,1999,51711,3409,235,3176
2021-01-10 14:00:00+01:00,367,7711,1724,206,738,3653,799,51415,2980,236,3279
2021-01-10 15:00:00+01:00,368,7964,1785,207,897,3581,808,51338,2003,240,3383
2021-01-10 16:00:00+01:00,367,8032,1788,207,664,3634,1021,51461,781,238,3390
2021-01-10 17:00:00+01:00,367,8321,1769,207,260,3989,2546,51436,194,235,3580
2021-01-10 18:00:00+01:00,367,8417,1773,206,199,4705,4279,51497,0,236,3807
2021-01-10 19:00:00+01:00,368,8481,1779,206,499,5009,5199,51703,0,236,3846
2021-01-10 20:00:00+01:00,368,8441,1729,206,379,4798,4585,51728,0,239,3477
2021-01-10 21:00:00+01:00,367,8416,1775,206,25,4524,2783,51702,0,240,2980
2021-01-10 22:00:00+01:00,368,8406,1697,206,546,4295,2688,51654,0,243,2595
2021-01-10 23:00:00+01:00,367,8262,1655,206,1190,4150,2654,51624,0,245,2322
2021-01-11 00:00:00+01:00,367,8184,1569,207,194,4023,2270,51586,0,243,2133
2021-01-11 01:00:00+01:00,368,8135,1609,206,950,3712,1871,51661,0,247,2021
2021-01-11 02:00:00+01:00,369,7987,1637,207,1116,3468,1486,51644,0,247,1959
2021-01-11 03:00:00+01:00,370,7398,1632,206,1798,3373,1339,51635,0,250,1943
2021-01-11 04:00:00+01:00,371,7370,1615,207,2218,3199,1275,51592,0,253,2119
2021-01-11 05:00:00+01:00,369,8088,1673,207,1862,3461,1609,51635,0,252,2189
2021-01-11 06:00:00+01:00,370,8428,2017,206,463,4194,2938,51546,0,247,2234
2021-01-11 07:00:00+01:00,370,8732,2328,206,1879,5240,4771,51711,0,244,2452
2021-01-11 08:00:00+01:00,370,8780,2323,222,3674,5708,5999,51791,211,245,2540
2021-01-11 09:00:00+01:00,371,8780,2307,505,3732,6133,6300,51849,885,244,2705
2021-01-11 10:00:00+01:00,369,8734,2369,414,2302,6141,5754,51839,2235,244,2800
2021-01-11 11:00:00+01:00,367,8214,2360,228,1463,5802,5394,51833,3223,243,2836
2021-01-11 12:00:00+01:00,371,8446,2300,206,1332,5756,5136,51827,3682,246,2975
2021-01-11 13:00:00+01:00,370,8633,2206,206,1697,5543,4517,51799,3706,246,3218
2021-01-11 14:00:00+01:00,368,8594,2138,206,1942,5270,4520,51776,3247,246,3617
2021-01-11 15:00:00+01:00,369,8595,2180,206,1642,5013,4666,51765,2274,243,4078
2021-01-11 16:00:00+01:00,367,8573,2200,206,1067,5091,4461,51754,888,242,4610
2021-01-11 17:00:00+01:00,367,8647,2212,206,2106,5740,5400,51737,234,240,5420
2021-01-11 18:00:00+01:00,367,8750,2189,407,3229,6359,6196,51731,0,243,5856
2021-01-11 19:00:00+01:00,368,8655,2178,459,3190,6427,6764,51736,0,244,6252
2021-01-11 20:00:00+01:00,368,8425,2194,304,2095,6024,5312,51735,0,246,6673
2021-01-11 21:00:00+01:00,368,8417,2230,206,816,5473,3667,51719,0,246,7250
2021-01-11 22:00:00+01:00,368,8342,2138,207,504,5220,3214,51617,0,252,7678
2021-01-11 23:00:00+01:00,369,8267,2124,204,362,4773,2377,51556,0,253,8266
2021-01-12 00:00:00+01:00,367,8148,2095,202,665,4396,2157,51432,0,252,9058
2021-01-12 01:00:00+01:00,368,8005,2064,202,28,4105,1801,51315,0,253,9539
2021-01-12 02:00:00+01:00,368,7908,2030,202,512,3796,1924,51341,0,252,10017
2021-01-12 03:00:00+01:00,367,7295,1341,202,1858,3598,1491,51261,0,252,10516
2021-01-12 04:00:00+01:00,367,7000,1452,202,2188,3528,1362,51178,0,251,10868
2021-01-12 05:00:00+01:00,367,6619,1716,202,2422,3628,1485,51169,0,252,11195
2021-01-12 06:00:00+01:00,367,7714,1943,204,1228,4036,2198,51219,0,245,11423
2021-01-12 07:00:00+01:00,367,8234,2203,205,48,4981,3911,51275,0,244,11703
2021-01-12 08:00:00+01:00,367,8397,2293,205,265,5420,4355,51428,244,248,11766
2021-01-12 09:00:00+01:00,367,8290,2245,205,1628,5916,5110,51442,583,245,11686
2021-01-12 10:00:00+01:00,367,8321,2271,205,1021,6120,5368,51506,1138,244,11346
2021-01-12 11:00:00+01:00,367,8475,2361,207,1098,6102,6276,51503,1593,244,11017
2021-01-12 12:00:00+01:00,367,8505,2257,442,1376,6080,6076,51511,2088,248,10532
2021-01-12 13:00:00+01:00,367,8483,2194,454,1028,5924,5203,51475,2065,247,9731
2021-01-12 14:00:00+01:00,367,8478,2202,454,1337,5600,5207,51448,1730,249,8956
2021-01-12 15:00:00+01:00,356,8450,2247,455,1363,5529,5089,50561,1085,250,8352
2021-01-12 16:00:00+01:00,356,8523,2223,586,1345,5620,5030,50105,467,253,7785
2021-01-12 17:00:00+01:00,358,8501,2181,906,1527,5793,4353,50106,175,251,7370
2021-01-12 18:00:00+01:00,364,8624,2243,846,2206,6178,5144,50122,0,246,6726
2021-01-12 19:00:00+01:00,364,8556,2180,563,2519,6249,5691,50130,0,245,5998
2021-01-12 20:00:00+01:00,367,8154,2049,246,1140,5951,4997,50141,0,247,5200
2021-01-12 21:00:00+01:00,368,7856,2066,206,735,5411,4496,50081,0,248,4756
2021-01-12 22:00:00+01:00,369,7723,1861,206,90,5142,3585,50050,0,246,4270
2021-01-12 23:00:00+01:00,369,7889,1655,205,113,5006,3155,50054,0,249,3880
2021-01-13 00:00:00+01:00,367,8092,1841,204,327,4620,3518,49928,0,250,3615
2021-01-13 01:00:00+01:00,367,7882,1782,204,529,4371,3175,49883,0,250,3445
2021-01-13 02:00:00+01:00,368,7195,1755,204,943,4195,2753,49934,0,251,3332
2021-01-13 03:00:00+01:00,367,7165,1691,204,1436,4094,2831,50049,0,251,3355
2021-01-13 04:00:00+01:00,367,6798,1632,204,1574,4150,2705,50005,0,254,3249
2021-01-13 05:00:00+01:00,367,7364,1579,204,930,4401,2535,49966,0,250,3241
2021-01-13 06:00:00+01:00,367,8021,1787,204,107,4809,3282,50030,0,248,3262
2021-01-13 07:00:00+01:00,368,8401,1918,204,959,5590,4843,50081,0,248,3570
2021-01-13 08:00:00+01:00,368,8545,1939,204,1534,6159,5547,50174,202,250,3812
2021-01-13 09:00:00+01:00,366,8651,1956,204,2484,6304,5704,50178,662,247,3856
2021-01-13 10:00:00+01:00,366,8598,1925,204,2427,6424,5636,49990,1502,252,4153
2021-01-13 11:00:00+01:00,367,8565,1964,204,2099,6479,5503,49178,2149,253,4604
2021-01-13 12:00:00+01:00,366,8479,2102,204,2207,6407,5390,49163,2422,249,5274
2021-01-13 13:00:00+01:00,369,8438,2082,204,1389,6305,4921,49143,2357,249,5878
2021-01-13 14:00:00+01:00,369,8476,1575,204,1914,6150,4835,49133,2048,245,6399
2021-01-13 15:00:00+01:00,368,8454,1608,204,1487,6118,4710,49150,1392,249,7117
2021-01-13 16:00:00+01:00,368,8446,1564,204,794,6017,4496,49152,589,251,7923
2021-01-13 17:00:00+01:00,367,8487,1827,204,1090,6038,4323,49170,193,245,8828
