,Biomass,Fossil Gas,Fossil Hard coal,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other,Solar,Wind Offshore,Wind Onshore
2020-09-30 23:00:00+01:00,391.0,2662.0,588.0,0.0,359.0,0.0,29.0,0.0,9.0,2396.0
2020-10-01 00:00:00+01:00,396.0,2498.0,590.0,0.0,23.0,0.0,29.0,0.0,7.0,2436.0
2020-10-01 01:00:00+01:00,402.0,2382.0,590.0,0.0,16.0,0.0,29.0,0.0,0.0,2385.0
2020-10-01 02:00:00+01:00,408.0,2439.0,590.0,0.0,14.0,0.0,29.0,0.0,0.0,2246.0
2020-10-01 03:00:00+01:00,408.0,2500.0,590.0,0.0,16.0,0.0,29.0,0.0,0.0,2256.0
2020-10-01 04:00:00+01:00,403.0,2716.0,590.0,0.0,16.0,0.0,29.0,0.0,0.0,2358.0
2020-10-01 05:00:00+01:00,401.0,3138.0,590.0,308.0,17.0,35.0,29.0,0.0,0.0,2244.0
2020-10-01 06:00:00+01:00,396.0,3446.0,589.0,810.0,641.0,183.0,27.0,0.0,2.0,1977.0
2020-10-01 07:00:00+01:00,399.0,3646.0,590.0,1017.0,959.0,200.0,28.0,4.0,3.0,1824.0
2020-10-01 08:00:00+01:00,403.0,3687.0,590.0,1045.0,1255.0,237.0,29.0,87.0,2.0,1631.0
2020-10-01 09:00:00+01:00,402.0,3666.0,590.0,664.0,1304.0,232.0,29.0,234.0,0.0,1201.0
2020-10-01 10:00:00+01:00,403.0,3439.0,590.0,334.0,1048.0,88.0,29.0,329.0,0.0,1005.0
2020-10-01 11:00:00+01:00,400.0,3206.0,590.0,254.0,762.0,101.0,29.0,446.0,0.0,1217.0
2020-10-01 12:00:00+01:00,399.0,3337.0,590.0,345.0,713.0,2.0,30.0,444.0,0.0,1397.0
2020-10-01 13:00:00+01:00,398.0,3327.0,590.0,26.0,544.0,0.0,29.0,394.0,0.0,1576.0
2020-10-01 14:00:00+01:00,393.0,3276.0,590.0,1.0,34.0,0.0,30.0,371.0,0.0,1852.0
2020-10-01 15:00:00+01:00,399.0,2832.0,500.0,0.0,28.0,0.0,30.0,380.0,2.0,2186.0
2020-10-01 16:00:00+01:00,395.0,2665.0,460.0,5.0,193.0,0.0,30.0,366.0,4.0,2812.0
2020-10-01 17:00:00+01:00,396.0,3152.0,401.0,156.0,52.0,4.0,30.0,263.0,8.0,3160.0
2020-10-01 18:00:00+01:00,393.0,3501.0,50.0,637.0,338.0,87.0,29.0,78.0,16.0,3288.0
2020-10-01 19:00:00+01:00,393.0,3656.0,0.0,1081.0,838.0,367.0,29.0,1.0,20.0,3224.0
2020-10-01 20:00:00+01:00,394.0,3548.0,0.0,635.0,805.0,233.0,29.0,0.0,24.0,3346.0
2020-10-01 21:00:00+01:00,395.0,3039.0,0.0,16.0,582.0,0.0,30.0,0.0,25.0,3602.0
2020-10-01 22:00:00+01:00,398.0,1803.0,0.0,0.0,150.0,0.0,30.0,0.0,25.0,3798.0
2020-10-01 23:00:00+01:00,400.0,914.0,0.0,0.0,190.0,0.0,29.0,0.0,25.0,3953.0
2020-10-02 00:00:00+01:00,403.0,693.0,0.0,0.0,73.0,0.0,29.0,0.0,19.0,4139.0
2020-10-02 01:00:00+01:00,395.0,703.0,0.0,0.0,13.0,0.0,29.0,0.0,16.0,4212.0
2020-10-02 02:00:00+01:00,395.0,704.0,0.0,0.0,14.0,0.0,29.0,0.0,22.0,4241.0
2020-10-02 03:00:00+01:00,397.0,695.0,0.0,0.0,15.0,0.0,29.0,0.0,25.0,4308.0
2020-10-02 04:00:00+01:00,388.0,714.0,0.0,0.0,14.0,0.0,27.0,0.0,25.0,4332.0
2020-10-02 05:00:00+01:00,394.0,746.0,0.0,0.0,21.0,0.0,28.0,0.0,25.0,4329.0
2020-10-02 06:00:00+01:00,392.0,751.0,0.0,54.0,411.0,1.0,28.0,0.0,25.0,4244.0
2020-10-02 07:00:00+01:00,386.0,871.0,0.0,0.0,807.0,17.0,28.0,0.0,21.0,4242.0
2020-10-02 08:00:00+01:00,386.0,877.0,0.0,21.0,772.0,99.0,28.0,16.0,18.0,4211.0
2020-10-02 09:00:00+01:00,392.0,846.0,0.0,311.0,1136.0,73.0,29.0,69.0,19.0,4214.0
2020-10-02 10:00:00+01:00,402.0,866.0,0.0,299.0,1146.0,88.0,29.0,149.0,17.0,4147.0
2020-10-02 11:00:00+01:00,402.0,843.0,0.0,334.0,1107.0,24.0,28.0,214.0,19.0,4176.0
2020-10-02 12:00:00+01:00,401.0,814.0,0.0,176.0,662.0,3.0,29.0,282.0,17.0,4383.0
2020-10-02 13:00:00+01:00,407.0,869.0,0.0,0.0,548.0,5.0,29.0,306.0,25.0,4441.0
