,Biomass,Fossil Gas,Fossil Hard coal,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other,Solar,Wind Offshore,Wind Onshore
2020-10-31 23:00:00+00:00,74.29,330.75,291.1,2.712,19.68,10.272,8.200000000000001,0.0,0.3,7.975
2020-11-01 00:00:00+00:00,74.52000000000001,211.19,241.08,3.2880000000000003,18.0,11.952,8.200000000000001,0.0,0.3,8.69
2020-11-01 01:00:00+00:00,75.9,210.21,241.9,0.0,15.912,10.896,8.200000000000001,0.0,0.3,8.789
2020-11-01 02:00:00+00:00,77.05,209.23,241.9,0.0,10.608,10.776,8.200000000000001,0.0,0.3,8.854999999999999
2020-11-01 03:00:00+00:00,74.98,209.72,241.9,0.0,13.848,9.024000000000001,8.200000000000001,0.0,0.3,8.854999999999999
2020-11-01 04:00:00+00:00,77.28,211.19,241.9,0.0,14.376,9.072000000000001,9.020000000000001,0.0,0.28800000000000003,8.426
2020-11-01 05:00:00+00:00,78.43,210.7,241.9,0.0,16.176000000000002,10.272,8.200000000000001,0.0,0.3,7.502
2020-11-01 06:00:00+00:00,78.43,211.19,241.9,0.0,9.96,13.128,8.200000000000001,0.0,0.3,6.688
2020-11-01 07:00:00+00:00,78.43,212.17,241.9,0.0,9.24,10.368,8.200000000000001,0.984,0.3,6.391
2020-11-01 08:00:00+00:00,77.51,212.17,241.9,0.96,14.472,9.432,8.200000000000001,3.813,0.3,5.709
2020-11-01 09:00:00+00:00,77.05,210.7,241.9,0.0,14.376,12.120000000000001,8.200000000000001,7.462000000000001,0.3,5.444999999999999
2020-11-01 10:00:00+00:00,76.13000000000001,210.21,241.9,0.768,16.272000000000002,17.064,8.200000000000001,11.685,0.3,5.478
2020-11-01 11:00:00+00:00,76.82000000000001,209.72,241.9,3.048,15.648,17.064,8.200000000000001,14.76,0.3,6.5009999999999994
2020-11-01 12:00:00+00:00,76.13000000000001,207.76,241.9,6.672,15.72,17.544,8.200000000000001,16.236,0.3,7.138999999999999
2020-11-01 13:00:00+00:00,76.82000000000001,207.76,241.9,5.04,12.72,14.928,8.200000000000001,15.703000000000001,0.3,7.710999999999999
2020-11-01 14:00:00+00:00,77.51,207.76,241.9,1.344,8.976,11.064,8.200000000000001,10.906,0.3,8.91
2020-11-01 15:00:00+00:00,77.28,207.76,241.9,0.8160000000000001,9.936,10.512,8.200000000000001,5.945,0.3,8.745
2020-11-01 16:00:00+00:00,77.05,207.76,241.9,5.04,9.984,11.808,8.200000000000001,1.845,0.276,8.525
2020-11-01 17:00:00+00:00,76.59,209.23,241.9,12.168000000000001,10.704,13.968,7.380000000000001,0.082,0.276,9.591999999999999
2020-11-01 18:00:00+00:00,76.82000000000001,209.72,241.9,31.176000000000002,22.44,25.32,8.200000000000001,0.0,0.216,11.253
2020-11-01 19:00:00+00:00,77.28,209.23,241.9,25.008,26.088,26.304000000000002,8.200000000000001,0.0,0.216,11.879999999999999
2020-11-01 20:00:00+00:00,78.43,210.21,241.9,21.648,24.528000000000002,26.352,8.200000000000001,0.0,0.228,11.428999999999998
2020-11-01 21:00:00+00:00,77.97,211.68,241.9,7.152,21.624,15.504,7.380000000000001,0.0,0.24,12.221
2020-11-01 22:00:00+00:00,76.82000000000001,214.13,241.9,0.0,13.032,9.624,8.200000000000001,0.0,0.24,12.232
2020-11-01 23:00:00+00:00,76.59,217.07,239.44000000000003,0.0,15.768,11.616,8.200000000000001,0.0,0.24,12.045
2020-11-02 00:00:00+00:00,77.97,219.51999999999998,229.60000000000002,0.0,8.040000000000001,8.328,8.200000000000001,0.0,0.228,12.078
2020-11-02 01:00:00+00:00,76.82000000000001,220.99,241.9,0.0,7.248,8.208,8.200000000000001,0.0,0.228,12.067
2020-11-02 02:00:00+00:00,77.51,220.99,241.9,0.0,8.328,8.064,8.200000000000001,0.0,0.216,12.473999999999998
2020-11-02 03:00:00+00:00,77.05,224.42,241.9,0.0,10.392,7.992,8.200000000000001,0.0,0.216,12.902999999999999
2020-11-02 04:00:00+00:00,77.28,313.6,241.9,0.0,9.528,7.008,8.200000000000001,0.0,0.20400000000000001,12.088999999999999
2020-11-02 05:00:00+00:00,77.97,577.22,241.9,3.624,10.368,7.416,8.200000000000001,0.0,0.168,11.373999999999999
2020-11-02 06:00:00+00:00,81.65,897.1899999999999,264.04,0.0,17.28,5.5440000000000005,8.200000000000001,0.0,0.20400000000000001,12.606
2020-11-02 07:00:00+00:00,84.41,1081.92,428.04,0.0,11.376,6.12,8.200000000000001,0.984,0.24,10.516
2020-11-02 08:00:00+00:00,85.79,1293.6,433.78000000000003,3.24,12.120000000000001,12.864,8.200000000000001,3.362,0.168,8.03
2020-11-02 09:00:00+00:00,86.25,1392.09,394.42,6.456,23.544,11.808,8.200000000000001,5.986000000000001,0.132,5.851999999999999
2020-11-02 10:00:00+00:00,86.02000000000001,1441.09,467.40000000000003,6.648000000000001,28.248,14.592,9.84,7.831,0.024,4.872999999999999
2020-11-02 11:00:00+00:00,84.87,1537.62,482.98,6.696,21.864,15.984,9.84,7.913,0.168,4.763
2020-11-02 12:00:00+00:00,87.86,1560.16,580.5600000000001,16.104,20.736,17.208000000000002,10.66,6.888,0.132,5.686999999999999
2020-11-02 13:00:00+00:00,87.63000000000001,1555.75,686.34,12.120000000000001,13.896,16.56,9.84,5.5760000000000005,0.192,5.874
2020-11-02 14:00:00+00:00,84.87,1583.68,711.7600000000001,0.312,16.608,11.232000000000001,9.84,4.059,0.20400000000000001,7.039999999999999
2020-11-02 15:00:00+00:00,84.41,1503.32,708.48,4.992,19.296,12.72,9.84,2.419,0.0,8.668
2020-11-02 16:00:00+00:00,84.87,1634.1499999999999,706.84,12.696,28.512,17.616,9.84,0.861,0.0,10.527
