,Hydro Water Reservoir,Nuclear,Other,Wind Onshore
2020-09-01 00:00:00+02:00,6236.0,3874.0,324.0,2187.0
2020-09-01 01:00:00+02:00,6128.0,3877.0,322.0,2175.0
2020-09-01 02:00:00+02:00,6259.0,3874.0,327.0,1899.0
2020-09-01 03:00:00+02:00,6556.0,3877.0,323.0,1737.0
2020-09-01 04:00:00+02:00,7094.0,3878.0,327.0,1587.0
2020-09-01 05:00:00+02:00,8303.0,3881.0,334.0,1383.0
2020-09-01 06:00:00+02:00,9245.0,3880.0,364.0,1170.0
2020-09-01 07:00:00+02:00,9884.0,3880.0,430.0,876.0
2020-09-01 08:00:00+02:00,9898.0,3875.0,514.0,663.0
2020-09-01 09:00:00+02:00,9878.0,3870.0,578.0,516.0
2020-09-01 10:00:00+02:00,9855.0,3873.0,660.0,475.0
2020-09-01 11:00:00+02:00,9889.0,3874.0,702.0,495.0
2020-09-01 12:00:00+02:00,9867.0,3874.0,703.0,504.0
2020-09-01 13:00:00+02:00,9803.0,3874.0,704.0,541.0
2020-09-01 14:00:00+02:00,9626.0,3873.0,687.0,582.0
2020-09-01 15:00:00+02:00,9661.0,3869.0,656.0,639.0
2020-09-01 16:00:00+02:00,9665.0,3867.0,616.0,606.0
2020-09-01 17:00:00+02:00,9760.0,3867.0,572.0,595.0
2020-09-01 18:00:00+02:00,9748.0,3865.0,512.0,698.0
2020-09-01 19:00:00+02:00,9610.0,3866.0,438.0,930.0
2020-09-01 20:00:00+02:00,9108.0,3870.0,424.0,1263.0
2020-09-01 21:00:00+02:00,8769.0,3871.0,416.0,1568.0
2020-09-01 22:00:00+02:00,7632.0,3873.0,408.0,2011.0
2020-09-01 23:00:00+02:00,7124.0,3874.0,390.0,2265.0
2020-09-02 00:00:00+02:00,6760.0,3874.0,452.0,2349.0
2020-09-02 01:00:00+02:00,6406.0,3875.0,452.0,2306.0
2020-09-02 02:00:00+02:00,6308.0,3876.0,448.0,2213.0
2020-09-02 03:00:00+02:00,6235.0,3875.0,442.0,2167.0
2020-09-02 04:00:00+02:00,6790.0,3875.0,442.0,2174.0
2020-09-02 05:00:00+02:00,7831.0,3877.0,441.0,2219.0
2020-09-02 06:00:00+02:00,8591.0,3880.0,463.0,2094.0
2020-09-02 07:00:00+02:00,9132.0,3879.0,502.0,2078.0
2020-09-02 08:00:00+02:00,9245.0,3880.0,555.0,1737.0
2020-09-02 09:00:00+02:00,9466.0,3878.0,628.0,1583.0
2020-09-02 10:00:00+02:00,9359.0,3878.0,648.0,1663.0
2020-09-02 11:00:00+02:00,9034.0,3878.0,677.0,1913.0
2020-09-02 12:00:00+02:00,8866.0,3878.0,683.0,2169.0
2020-09-02 13:00:00+02:00,8769.0,3877.0,664.0,2371.0
2020-09-02 14:00:00+02:00,8611.0,3874.0,642.0,2339.0
2020-09-02 15:00:00+02:00,8667.0,3873.0,623.0,2257.0
2020-09-02 16:00:00+02:00,8643.0,3872.0,574.0,2090.0
2020-09-02 17:00:00+02:00,8687.0,3870.0,551.0,2004.0
2020-09-02 18:00:00+02:00,8621.0,3873.0,510.0,2029.0
2020-09-02 19:00:00+02:00,8533.0,3872.0,480.0,2211.0
2020-09-02 20:00:00+02:00,8215.0,3870.0,474.0,2426.0
2020-09-02 21:00:00+02:00,7831.0,3869.0,472.0,2586.0
2020-09-02 22:00:00+02:00,7370.0,3868.0,468.0,2736.0
2020-09-02 23:00:00+02:00,6426.0,3873.0,468.0,2748.0
