,Biomass,Fossil Gas,Fossil Hard coal,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other,Solar,Wind Offshore,Wind Onshore
2021-01-31 23:00:00+00:00,371.0,405.0,0.0,133.0,1536.0,248.0,25.0,0.0,0.0,3952.0
2021-02-01 00:00:00+00:00,361.0,408.0,0.0,132.0,1502.0,192.0,25.0,0.0,0.0,3779.0
2021-02-01 01:00:00+00:00,367.0,405.0,0.0,110.0,1491.0,190.0,25.0,0.0,0.0,3671.0
2021-02-01 02:00:00+00:00,362.0,399.0,0.0,99.0,1529.0,190.0,25.0,0.0,0.0,3578.0
2021-02-01 03:00:00+00:00,365.0,397.0,0.0,167.0,1522.0,195.0,25.0,0.0,0.0,3517.0
2021-02-01 04:00:00+00:00,364.0,397.0,0.0,210.0,1592.0,195.0,25.0,0.0,0.0,3265.0
2021-02-01 05:00:00+00:00,366.0,406.0,0.0,253.0,1658.0,222.0,26.0,0.0,0.0,3015.0
2021-02-01 06:00:00+00:00,369.0,424.0,0.0,356.0,1860.0,229.0,26.0,0.0,0.0,2652.0
2021-02-01 07:00:00+00:00,368.0,558.0,0.0,1032.0,1965.0,271.0,25.0,1.0,0.0,2382.0
2021-02-01 08:00:00+00:00,366.0,591.0,0.0,1012.0,2028.0,272.0,26.0,27.0,0.0,2230.0
2021-02-01 09:00:00+00:00,364.0,600.0,0.0,1497.0,2207.0,272.0,25.0,112.0,0.0,2135.0
2021-02-01 10:00:00+00:00,361.0,599.0,0.0,703.0,2099.0,273.0,26.0,205.0,0.0,2193.0
2021-02-01 11:00:00+00:00,362.0,592.0,0.0,581.0,2274.0,265.0,27.0,241.0,0.0,2109.0
2021-02-01 12:00:00+00:00,359.0,587.0,0.0,499.0,2192.0,266.0,28.0,272.0,0.0,2151.0
2021-02-01 13:00:00+00:00,364.0,591.0,0.0,210.0,2197.0,250.0,29.0,285.0,0.0,2123.0
2021-02-01 14:00:00+00:00,365.0,595.0,0.0,447.0,2258.0,249.0,28.0,225.0,0.0,1823.0
2021-02-01 15:00:00+00:00,373.0,595.0,0.0,981.0,2227.0,335.0,28.0,155.0,0.0,1591.0
2021-02-01 16:00:00+00:00,372.0,595.0,0.0,985.0,2109.0,362.0,27.0,69.0,0.0,1621.0
2021-02-01 17:00:00+00:00,372.0,601.0,0.0,1521.0,2167.0,547.0,29.0,11.0,0.0,1699.0
2021-02-01 18:00:00+00:00,369.0,606.0,0.0,1965.0,2104.0,1108.0,27.0,0.0,0.0,1920.0
2021-02-01 19:00:00+00:00,365.0,608.0,0.0,2148.0,2155.0,1257.0,26.0,0.0,0.0,2011.0
2021-02-01 20:00:00+00:00,373.0,613.0,0.0,2171.0,2194.0,1276.0,28.0,0.0,0.0,2022.0
2021-02-01 21:00:00+00:00,372.0,601.0,0.0,1209.0,1913.0,727.0,26.0,0.0,0.0,2080.0
2021-02-01 22:00:00+00:00,378.0,583.0,0.0,808.0,1911.0,471.0,28.0,0.0,0.0,2269.0
2021-02-01 23:00:00+00:00,376.0,601.0,0.0,143.0,1802.0,295.0,28.0,0.0,0.0,2471.0
2021-02-02 00:00:00+00:00,379.0,484.0,0.0,88.0,1565.0,292.0,28.0,0.0,0.0,2633.0
2021-02-02 01:00:00+00:00,372.0,472.0,0.0,86.0,1326.0,235.0,27.0,0.0,0.0,2712.0
2021-02-02 02:00:00+00:00,368.0,458.0,0.0,86.0,1225.0,234.0,26.0,0.0,0.0,2763.0
2021-02-02 03:00:00+00:00,368.0,455.0,0.0,129.0,1211.0,231.0,27.0,0.0,0.0,2703.0
2021-02-02 04:00:00+00:00,369.0,455.0,0.0,129.0,1218.0,233.0,26.0,0.0,0.0,2458.0
2021-02-02 05:00:00+00:00,367.0,456.0,0.0,130.0,1378.0,291.0,26.0,0.0,0.0,2278.0
2021-02-02 06:00:00+00:00,369.0,448.0,0.0,1405.0,1853.0,487.0,26.0,0.0,0.0,2215.0
2021-02-02 07:00:00+00:00,361.0,574.0,0.0,2071.0,1970.0,902.0,26.0,1.0,0.0,2233.0
