,Biomass,Fossil Brown coal/Lignite,Fossil Coal-derived gas,Fossil Gas,Fossil Hard coal,Fossil Oil,Fossil Oil shale,Fossil Peat,Geothermal,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Marine,Nuclear,Other,Other renewable,Solar,Waste,Wind Offshore,Wind Onshore
2020-11-01 00:00:00+01:00,519.0,0.0,0.0,4623.0,396.0,137.0,0.0,0.0,0.0,172.0,911.0,1427.0,0.0,6077.0,57.0,105.0,56.0,308.0,0.0,5664.0
2020-11-01 01:00:00+01:00,517.0,0.0,0.0,4510.0,394.0,124.0,0.0,0.0,0.0,1169.0,853.0,1036.0,0.0,6076.0,58.0,103.0,57.0,302.0,0.0,5769.0
2020-11-01 02:00:00+01:00,503.0,0.0,0.0,4636.0,376.0,125.0,0.0,0.0,0.0,1763.0,819.0,805.0,0.0,6076.0,58.0,103.0,57.0,308.0,0.0,5926.0
2020-11-01 03:00:00+01:00,492.0,0.0,0.0,4499.0,373.0,125.0,0.0,0.0,0.0,1857.0,784.0,697.0,0.0,6078.0,57.0,104.0,57.0,310.0,0.0,5958.0
2020-11-01 04:00:00+01:00,489.0,0.0,0.0,4276.0,375.0,125.0,0.0,0.0,0.0,2220.0,740.0,622.0,0.0,6079.0,57.0,103.0,56.0,308.0,0.0,5957.0
2020-11-01 05:00:00+01:00,493.0,0.0,0.0,4605.0,377.0,125.0,0.0,0.0,0.0,2548.0,738.0,817.0,0.0,6077.0,57.0,102.0,56.0,310.0,0.0,5832.0
2020-11-01 06:00:00+01:00,499.0,0.0,0.0,4712.0,375.0,127.0,0.0,0.0,0.0,2212.0,753.0,946.0,0.0,6078.0,56.0,100.0,53.0,308.0,0.0,5691.0
2020-11-01 07:00:00+01:00,490.0,0.0,0.0,4755.0,381.0,123.0,0.0,0.0,0.0,2045.0,787.0,1119.0,0.0,6078.0,57.0,101.0,82.0,300.0,0.0,5628.0
2020-11-01 08:00:00+01:00,496.0,0.0,0.0,4425.0,379.0,119.0,0.0,0.0,0.0,1777.0,863.0,934.0,0.0,6079.0,57.0,102.0,1336.0,295.0,0.0,5497.0
2020-11-01 09:00:00+01:00,496.0,0.0,0.0,4231.0,390.0,121.0,0.0,0.0,0.0,1550.0,899.0,1086.0,0.0,6077.0,55.0,104.0,3760.0,302.0,0.0,4901.0
2020-11-01 10:00:00+01:00,496.0,0.0,0.0,4334.0,390.0,118.0,0.0,0.0,0.0,1503.0,822.0,1170.0,0.0,6076.0,55.0,106.0,5286.0,306.0,0.0,4606.0
2020-11-01 11:00:00+01:00,492.0,0.0,0.0,4325.0,441.0,119.0,0.0,0.0,0.0,1500.0,804.0,1181.0,0.0,6076.0,55.0,105.0,6051.0,304.0,0.0,4488.0
2020-11-01 12:00:00+01:00,496.0,0.0,0.0,4059.0,510.0,127.0,0.0,0.0,0.0,1278.0,805.0,1075.0,0.0,6073.0,55.0,101.0,6366.0,296.0,0.0,4520.0
2020-11-01 13:00:00+01:00,489.0,0.0,0.0,4617.0,515.0,127.0,0.0,0.0,0.0,1355.0,828.0,1231.0,0.0,6070.0,55.0,100.0,6220.0,297.0,0.0,4498.0
2020-11-01 14:00:00+01:00,492.0,0.0,0.0,4447.0,574.0,127.0,0.0,0.0,0.0,1120.0,876.0,948.0,0.0,6070.0,55.0,99.0,6160.0,300.0,0.0,4601.0
2020-11-01 15:00:00+01:00,485.0,0.0,0.0,4297.0,598.0,127.0,0.0,0.0,0.0,1116.0,816.0,631.0,0.0,6069.0,55.0,100.0,5777.0,301.0,0.0,4608.0
2020-11-01 16:00:00+01:00,466.0,0.0,0.0,4452.0,605.0,130.0,0.0,0.0,0.0,933.0,845.0,936.0,0.0,6069.0,55.0,99.0,4048.0,302.0,0.0,4549.0
2020-11-01 17:00:00+01:00,489.0,0.0,0.0,4852.0,658.0,138.0,0.0,0.0,0.0,197.0,860.0,1802.0,0.0,6069.0,54.0,99.0,1500.0,298.0,0.0,4498.0
2020-11-01 18:00:00+01:00,479.0,0.0,0.0,5573.0,671.0,146.0,0.0,0.0,0.0,1.0,954.0,3565.0,0.0,6069.0,55.0,99.0,282.0,310.0,0.0,4570.0
2020-11-01 19:00:00+01:00,453.0,0.0,0.0,5602.0,722.0,154.0,0.0,0.0,0.0,0.0,991.0,3771.0,0.0,6070.0,56.0,98.0,152.0,310.0,0.0,4779.0
2020-11-01 20:00:00+01:00,455.0,0.0,0.0,5605.0,813.0,152.0,0.0,0.0,0.0,0.0,1070.0,4225.0,0.0,6072.0,56.0,99.0,96.0,310.0,0.0,5045.0
2020-11-01 21:00:00+01:00,460.0,0.0,0.0,5580.0,792.0,153.0,0.0,0.0,0.0,0.0,1042.0,3931.0,0.0,6072.0,57.0,99.0,85.0,313.0,0.0,5257.0
2020-11-01 22:00:00+01:00,454.0,0.0,0.0,5727.0,550.0,161.0,0.0,0.0,0.0,0.0,1029.0,3112.0,0.0,6074.0,56.0,96.0,61.0,311.0,0.0,5378.0
2020-11-01 23:00:00+01:00,434.0,0.0,0.0,5265.0,367.0,163.0,0.0,0.0,0.0,0.0,988.0,2402.0,0.0,6074.0,55.0,94.0,64.0,310.0,0.0,5464.0
2020-11-02 00:00:00+01:00,472.0,0.0,0.0,5185.0,378.0,161.0,0.0,0.0,0.0,198.0,841.0,978.0,0.0,6076.0,56.0,95.0,56.0,311.0,0.0,5560.0
2020-11-02 01:00:00+01:00,482.0,0.0,0.0,4981.0,379.0,161.0,0.0,0.0,0.0,583.0,819.0,805.0,0.0,6077.0,56.0,97.0,49.0,305.0,0.0,5695.0
2020-11-02 02:00:00+01:00,479.0,0.0,0.0,4956.0,370.0,161.0,0.0,0.0,0.0,1178.0,806.0,741.0,0.0,6077.0,56.0,99.0,48.0,298.0,0.0,5681.0
2020-11-02 03:00:00+01:00,489.0,0.0,0.0,4879.0,380.0,159.0,0.0,0.0,0.0,1197.0,789.0,675.0,0.0,6076.0,56.0,99.0,48.0,302.0,0.0,5755.0
