,Biomass,Fossil Gas,Fossil Hard coal,Hydro Run-of-river and poundage,Nuclear,Other,Solar,Waste,Wind Offshore,Wind Onshore
2020-04-01 00:00:00+02:00,0.0,6870.0,947.0,0.0,484.0,2842.0,0.0,134.0,194.0,125.0
2020-04-01 00:15:00+02:00,0.0,6820.0,935.0,0.0,484.0,2702.0,0.0,133.0,202.0,120.0
2020-04-01 00:30:00+02:00,0.0,6764.0,938.0,0.0,484.0,2675.0,0.0,135.0,198.0,116.0
2020-04-01 00:45:00+02:00,0.0,6684.0,971.0,0.0,484.0,2670.0,0.0,135.0,202.0,116.0
2020-04-01 01:00:00+02:00,0.0,6286.0,1019.0,0.0,484.0,2566.0,0.0,134.0,188.0,107.0
2020-04-01 01:15:00+02:00,0.0,6078.0,948.0,0.0,484.0,2519.0,0.0,133.0,200.0,102.0
2020-04-01 01:30:00+02:00,0.0,6010.0,950.0,0.0,484.0,2552.0,0.0,132.0,236.0,98.0
2020-04-01 01:45:00+02:00,0.0,5977.0,953.0,0.0,484.0,2570.0,0.0,133.0,258.0,93.0
2020-04-01 02:00:00+02:00,0.0,5969.0,937.0,0.0,484.0,2545.0,0.0,133.0,252.0,83.0
2020-04-01 02:15:00+02:00,0.0,6054.0,934.0,0.0,484.0,2544.0,0.0,133.0,202.0,70.0
2020-04-01 02:30:00+02:00,0.0,6025.0,933.0,0.0,484.0,2493.0,0.0,132.0,182.0,60.0
2020-04-01 02:45:00+02:00,0.0,5979.0,935.0,0.0,484.0,2441.0,0.0,133.0,180.0,55.0
2020-04-01 03:00:00+02:00,0.0,5984.0,932.0,0.0,484.0,2373.0,0.0,133.0,188.0,50.0
2020-04-01 03:15:00+02:00,0.0,6016.0,933.0,0.0,484.0,2301.0,0.0,130.0,215.0,46.0
2020-04-01 03:30:00+02:00,0.0,5990.0,937.0,0.0,484.0,2266.0,0.0,133.0,209.0,45.0
2020-04-01 03:45:00+02:00,0.0,5975.0,927.0,0.0,484.0,2260.0,0.0,129.0,227.0,43.0
2020-04-01 04:00:00+02:00,0.0,6042.0,932.0,0.0,484.0,2260.0,0.0,119.0,216.0,41.0
2020-04-01 04:15:00+02:00,0.0,6015.0,933.0,0.0,484.0,2259.0,0.0,112.0,192.0,38.0
2020-04-01 04:30:00+02:00,0.0,6027.0,929.0,0.0,484.0,2281.0,0.0,121.0,187.0,35.0
2020-04-01 04:45:00+02:00,0.0,6021.0,931.0,0.0,484.0,2364.0,0.0,129.0,167.0,36.0
2020-04-01 05:00:00+02:00,0.0,6004.0,939.0,0.0,484.0,2438.0,0.0,127.0,183.0,38.0
2020-04-01 05:15:00+02:00,0.0,6046.0,946.0,0.0,484.0,2513.0,0.0,127.0,174.0,44.0
2020-04-01 05:30:00+02:00,0.0,6111.0,959.0,0.0,484.0,2549.0,0.0,133.0,191.0,40.0
2020-04-01 05:45:00+02:00,0.0,6258.0,958.0,0.0,484.0,2644.0,0.0,133.0,254.0,42.0
2020-04-01 06:00:00+02:00,0.0,6111.0,993.0,0.0,484.0,2748.0,0.0,131.0,225.0,42.0
2020-04-01 06:15:00+02:00,0.0,6139.0,981.0,0.0,484.0,2769.0,0.0,131.0,149.0,44.0
2020-04-01 06:30:00+02:00,0.0,6219.0,983.0,0.0,484.0,2836.0,0.0,132.0,153.0,43.0
2020-04-01 06:45:00+02:00,0.0,6273.0,975.0,0.0,484.0,2848.0,0.0,132.0,196.0,44.0
2020-04-01 07:00:00+02:00,0.0,6151.0,989.0,0.0,484.0,2909.0,0.0,131.0,241.0,49.0
2020-04-01 07:15:00+02:00,0.0,6156.0,1005.0,0.0,484.0,2919.0,1.0,132.0,298.0,49.0
2020-04-01 07:30:00+02:00,0.0,6204.0,1007.0,0.0,484.0,2960.0,2.0,131.0,349.0,48.0
2020-04-01 07:45:00+02:00,0.0,6333.0,1000.0,0.0,485.0,2969.0,2.0,130.0,250.0,52.0
2020-04-01 08:00:00+02:00,0.0,6304.0,1021.0,0.0,484.0,3144.0,4.0,132.0,215.0,51.0
2020-04-01 08:15:00+02:00,0.0,6292.0,1022.0,0.0,484.0,3214.0,5.0,130.0,228.0,45.0
2020-04-01 08:30:00+02:00,0.0,6245.0,1026.0,0.0,484.0,3221.0,8.0,131.0,205.0,47.0
2020-04-01 08:45:00+02:00,0.0,6151.0,1027.0,0.0,484.0,3270.0,12.0,133.0,291.0,57.0
2020-04-01 09:00:00+02:00,0.0,6222.0,1005.0,0.0,484.0,3358.0,14.0,129.0,342.0,49.0
2020-04-01 09:15:00+02:00,0.0,6187.0,987.0,0.0,484.0,3574.0,29.0,131.0,314.0,43.0
2020-04-01 09:30:00+02:00,0.0,6011.0,991.0,0.0,484.0,3656.0,30.0,130.0,295.0,45.0
2020-04-01 09:45:00+02:00,0.0,5837.0,972.0,0.0,484.0,3543.0,45.0,128.0,270.0,53.0
2020-04-01 10:00:00+02:00,0.0,6010.0,943.0,0.0,484.0,3581.0,42.0,130.0,249.0,60.0
2020-04-01 10:15:00+02:00,0.0,6038.0,933.0,0.0,484.0,3715.0,42.0,131.0,233.0,61.0
2020-04-01 10:30:00+02:00,0.0,5860.0,935.0,0.0,484.0,3720.0,33.0,130.0,251.0,71.0
2020-04-01 10:45:00+02:00,0.0,5694.0,932.0,0.0,484.0,3668.0,31.0,128.0,272.0,64.0
2020-04-01 11:00:00+02:00,0.0,5910.0,932.0,0.0,484.0,3784.0,25.0,132.0,191.0,76.0
2020-04-01 11:15:00+02:00,0.0,5948.0,941.0,0.0,484.0,3979.0,21.0,132.0,166.0,92.0
2020-04-01 11:30:00+02:00,0.0,5928.0,939.0,0.0,484.0,4060.0,31.0,129.0,176.0,90.0
2020-04-01 11:45:00+02:00,0.0,5819.0,936.0,0.0,484.0,4024.0,18.0,130.0,237.0,98.0
2020-04-01 12:00:00+02:00,0.0,5706.0,931.0,0.0,484.0,3869.0,23.0,124.0,282.0,95.0
