date,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Solar,Waste,Wind Onshore
2021-02-03 07:00:00+01:00,348,3394,49,240,433,6474,2930,48417,0,214,8807
2021-02-03 08:00:00+01:00,347,3406,48,240,780,6472,3700,48752,271,217,9303
2021-02-03 09:00:00+01:00,348,3443,50,240,2004,5810,3778,48833,811,225,9656
2021-02-03 10:00:00+01:00,348,3435,50,240,1928,6546,3755,48861,1570,227,10243
2021-02-03 11:00:00+01:00,362,3593,51,239,1319,6576,4003,48924,2004,230,11439
2021-02-03 12:00:00+01:00,343,3844,54,239,728,6626,3750,48903,2436,232,11847
2021-02-03 13:00:00+01:00,330,3801,55,240,153,6664,3491,48868,2629,233,11726
2021-02-03 14:00:00+01:00,332,3771,53,240,766,6671,3417,48850,2396,236,11549
2021-02-03 15:00:00+01:00,333,3712,48,240,1743,6697,3283,48858,1905,231,11249
2021-02-03 16:00:00+01:00,332,3726,47,240,2004,6764,2997,48845,1108,230,11151
2021-02-03 17:00:00+01:00,331,4019,47,240,1981,6801,3032,48864,329,228,10692
2021-02-03 18:00:00+01:00,330,4075,47,240,589,6932,3802,48893,0,231,9828
2021-02-03 19:00:00+01:00,331,4152,52,239,738,6897,4292,49023,0,236,9272
2021-02-03 20:00:00+01:00,331,4117,53,239,198,6738,3411,49023,0,237,8552
2021-02-03 21:00:00+01:00,332,3882,53,239,810,6555,2927,48938,0,240,7753
2021-02-03 22:00:00+01:00,342,3805,53,239,1493,6436,2818,48781,0,240,6802
2021-02-03 23:00:00+01:00,346,3582,54,239,1688,6396,2741,48666,0,241,6438
2021-02-04 00:00:00+01:00,348,3453,55,239,2162,6487,2685,48710,0,237,5953
2021-02-04 01:00:00+01:00,347,3532,55,239,2474,6457,2545,48406,0,236,5051
2021-02-04 02:00:00+01:00,345,3526,56,239,2589,6450,2699,48439,0,233,4454
2021-02-04 03:00:00+01:00,345,3534,57,239,2897,6522,2912,48631,0,238,3830
2021-02-04 04:00:00+01:00,345,3606,63,239,2863,6535,2847,49079,0,246,3289
2021-02-04 05:00:00+01:00,346,3878,64,239,2366,6575,2710,49056,0,245,3122
2021-02-04 06:00:00+01:00,345,5045,65,239,1242,6693,3397,49248,0,243,3138
2021-02-04 07:00:00+01:00,346,6718,65,239,591,6898,4070,49249,0,242,3009
2021-02-04 08:00:00+01:00,345,7083,64,239,1594,6737,4417,49276,257,238,2767
2021-02-04 09:00:00+01:00,346,7243,64,315,1904,6691,4421,49210,752,240,2757
2021-02-04 10:00:00+01:00,349,7439,64,423,1692,6666,3714,49260,1453,239,2608
2021-02-04 11:00:00+01:00,349,7474,63,415,1420,6621,3371,49326,1886,239,2437
2021-02-04 12:00:00+01:00,348,7466,64,366,1460,6791,3976,49405,2256,234,2315
2021-02-04 13:00:00+01:00,346,7433,63,355,1468,6798,4153,49365,2246,235,2083
2021-02-04 14:00:00+01:00,345,7284,63,306,1094,6707,3806,49332,1937,237,2090
2021-02-04 15:00:00+01:00,333,7108,63,306,901,6878,3791,49294,1458,240,2149
2021-02-04 16:00:00+01:00,343,7054,63,306,943,7084,3899,49368,760,239,2382
2021-02-04 17:00:00+01:00,346,6896,64,252,1405,7232,3748,49278,241,240,2555
2021-02-04 18:00:00+01:00,347,7042,65,239,2583,7322,4113,49316,0,239,2889
2021-02-04 19:00:00+01:00,346,7424,66,239,2991,7306,4851,49459,0,243,3194
2021-02-04 20:00:00+01:00,345,7157,67,239,1723,7088,4099,49521,0,243,3323
2021-02-04 21:00:00+01:00,344,6233,67,239,722,6866,3628,49567,0,242,3304
2021-02-04 22:00:00+01:00,346,5765,69,239,340,6852,3284,49567,0,236,3291
2021-02-04 23:00:00+01:00,345,5121,69,239,342,6862,3364,49586,0,236,3251
2021-02-05 00:00:00+01:00,344,4450,76,239,32,6378,3075,49466,0,237,2961
2021-02-05 01:00:00+01:00,345,4263,75,239,880,6178,2426,49453,0,246,2749
2021-02-05 02:00:00+01:00,343,4295,74,239,1120,6108,2146,49421,0,243,2500
2021-02-05 03:00:00+01:00,347,4219,73,240,1405,5988,2163,49070,0,252,2321
2021-02-05 04:00:00+01:00,340,4126,72,240,1425,6091,2333,49212,0,246,2034
2021-02-05 05:00:00+01:00,343,4576,72,239,1046,6224,2357,49081,0,240,1879
2021-02-05 06:00:00+01:00,342,6636,73,239,237,6520,2862,49119,0,247,1879
2021-02-05 07:00:00+01:00,343,8012,76,239,995,6600,4059,49453,0,263,1864
2021-02-05 08:00:00+01:00,344,8234,78,239,1633,6512,4506,49636,226,265,1995
2021-02-05 09:00:00+01:00,345,8215,80,239,1373,6460,4422,49721,632,268,1886
2021-02-05 10:00:00+01:00,345,8116,80,239,1119,6518,4106,49703,1195,265,1768
2021-02-05 11:00:00+01:00,345,7918,82,239,1078,6731,4035,49604,1655,267,1761
2021-02-05 12:00:00+01:00,345,7632,82,239,1319,6704,4065,49565,2177,265,1760
2021-02-05 13:00:00+01:00,342,7548,82,239,930,6587,4181,49565,2495,270,1770
2021-02-05 14:00:00+01:00,344,7499,83,240,355,6465,3325,49637,2534,266,1775
2021-02-05 15:00:00+01:00,346,7496,84,240,156,6234,2780,49563,1920,245,1634
2021-02-05 16:00:00+01:00,345,7268,84,240,164,6364,2791,49547,1028,243,1594
2021-02-05 17:00:00+01:00,343,7343,85,239,315,6818,3064,49609,304,244,1714
2021-02-05 18:00:00+01:00,343,7593,84,239,945,6985,3932,49476,0,244,1830
2021-02-05 19:00:00+01:00,343,7885,85,239,1078,6903,4018,49249,0,242,2066
2021-02-05 20:00:00+01:00,344,7406,85,239,326,6742,3272,49142,0,241,2310
2021-02-05 21:00:00+01:00,344,5207,85,239,376,6471,2993,48979,0,231,2400
2021-02-05 22:00:00+01:00,344,4327,85,239,247,6158,3024,48673,0,238,2370
2021-02-05 23:00:00+01:00,344,4597,84,239,220,6239,3570,47709,0,240,2291
2021-02-06 00:00:00+01:00,346,3238,85,239,1248,6669,4494,47050,0,242,2294
2021-02-06 01:00:00+01:00,343,2909,86,240,481,6670,4433,46897,0,246,2274
2021-02-06 02:00:00+01:00,343,2923,85,239,258,6676,3827,46435,0,246,2199
2021-02-06 03:00:00+01:00,343,2905,84,240,1210,6611,3921,46653,0,245,2220
2021-02-06 04:00:00+01:00,344,2906,84,240,1908,6616,3351,46374,0,244,2174
2021-02-06 05:00:00+01:00,344,2919,85,240,1884,6686,3280,46464,0,240,2193
2021-02-06 06:00:00+01:00,344,2902,86,240,1304,6889,3846,46861,0,238,2102
2021-02-06 07:00:00+01:00,344,2900,87,239,658,6921,3788,46711,0,238,2130
2021-02-06 08:00:00+01:00,345,2908,87,240,313,6754,4013,47074,236,237,2256
2021-02-06 09:00:00+01:00,343,2914,88,240,488,6882,5112,47211,498,237,2328
2021-02-06 10:00:00+01:00,343,2892,88,240,764,6830,4668,47225,894,239,2472
2021-02-06 11:00:00+01:00,344,2952,87,240,19,6847,4509,47156,1218,241,2396
2021-02-06 12:00:00+01:00,344,3254,86,240,476,6874,5076,47280,1492,242,2443
2021-02-06 13:00:00+01:00,344,3272,83,239,954,6862,4647,47090,1496,243,2626
2021-02-06 14:00:00+01:00,343,3206,78,240,1765,6545,3822,46943,1299,243,2860
2021-02-06 15:00:00+01:00,342,3207,72,240,2085,6512,3449,46751,966,243,3156
2021-02-06 16:00:00+01:00,341,3197,70,240,1978,6693,3564,46711,535,242,3498
2021-02-06 17:00:00+01:00,343,3024,69,240,1617,6916,3834,46817,229,240,3711
2021-02-06 18:00:00+01:00,345,3126,70,239,76,7036,4321,47029,0,237,3921
2021-02-06 19:00:00+01:00,344,3218,70,239,537,6897,3643,47173,0,239,4196
2021-02-06 20:00:00+01:00,346,3186,72,239,210,6826,2879,47124,0,240,4506
2021-02-06 21:00:00+01:00,345,3052,74,239,1427,6681,2632,46974,0,240,4699
2021-02-06 22:00:00+01:00,346,2994,75,239,1743,6467,2819,46833,0,241,4700
2021-02-06 23:00:00+01:00,347,3000,72,239,1722,6422,3021,46798,0,242,4703
2021-02-07 00:00:00+01:00,347,2986,74,238,1957,6227,2710,46155,0,241,4510
2021-02-07 01:00:00+01:00,339,2775,74,238,2358,6187,2155,45027,0,242,4505
2021-02-07 02:00:00+01:00,334,2758,73,238,2529,6131,2154,44551,0,244,4669
2021-02-07 03:00:00+01:00,340,2763,73,239,2765,6078,1939,43376,0,244,4773
2021-02-07 04:00:00+01:00,347,2775,73,239,2995,5961,1725,43667,0,247,4580
2021-02-07 05:00:00+01:00,346,2767,73,239,2860,6049,1765,43553,0,246,4234
2021-02-07 06:00:00+01:00,345,2760,72,239,2725,6224,1916,43591,0,249,4341
2021-02-07 07:00:00+01:00,345,2763,72,238,2607,6321,2102,44238,0,247,4307
2021-02-07 08:00:00+01:00,345,2766,73,239,2476,6389,2450,44722,282,245,4121
2021-02-07 09:00:00+01:00,346,2769,75,239,2098,6575,3217,45914,927,249,4222
2021-02-07 10:00:00+01:00,346,2792,75,239,1130,6606,3508,46450,1726,244,4102
2021-02-07 11:00:00+01:00,347,2783,77,239,642,6546,3525,46082,2300,240,4176
2021-02-07 12:00:00+01:00,346,2757,77,240,275,6562,3785,46332,2633,238,4428
2021-02-07 13:00:00+01:00,345,2772,76,239,914,6483,3679,46197,2804,243,4509
2021-02-07 14:00:00+01:00,347,2774,75,239,2074,6411,3346,45641,2780,238,4376
2021-02-07 15:00:00+01:00,348,2761,75,240,2323,6336,3752,46551,2117,237,3947
2021-02-07 16:00:00+01:00,349,2803,73,240,2239,6454,3175,46108,1161,237,3685
2021-02-07 17:00:00+01:00,348,2970,69,239,581,6673,3618,45944,348,237,3507
2021-02-07 18:00:00+01:00,349,3172,65,239,579,6936,4333,46298,0,237,3232
2021-02-07 19:00:00+01:00,349,3177,60,239,1444,7278,5269,46493,0,236,3036
2021-02-07 20:00:00+01:00,348,3171,55,239,1054,7352,4821,46717,0,235,2887
2021-02-07 21:00:00+01:00,348,3182,53,239,147,7205,4541,46971,0,238,2456
2021-02-07 22:00:00+01:00,347,3186,51,239,51,7024,4450,46637,0,240,2092
2021-02-07 23:00:00+01:00,348,3196,49,239,355,6986,4850,46164,0,240,1859
2021-02-08 00:00:00+01:00,344,3199,28,239,1583,6637,4116,45985,0,239,1537
2021-02-08 01:00:00+01:00,345,3217,22,238,2273,6323,3555,46124,0,239,1378
2021-02-08 02:00:00+01:00,344,3236,20,239,2472,6247,3506,45914,0,238,1333
2021-02-08 03:00:00+01:00,344,3229,19,239,2695,6164,3231,45591,0,239,1361
2021-02-08 04:00:00+01:00,345,3587,17,239,2881,6112,3281,45915,0,236,1353
2021-02-08 05:00:00+01:00,345,4698,54,239,2291,6305,3238,46387,0,233,1264
2021-02-08 06:00:00+01:00,345,6083,185,238,348,6703,3666,46572,0,230,1287
2021-02-08 07:00:00+01:00,345,7354,331,238,1032,6977,4732,46770,0,231,1352
2021-02-08 08:00:00+01:00,345,7900,460,239,1271,7166,4850,46967,350,230,1333
2021-02-08 09:00:00+01:00,344,8072,558,238,1459,7364,4861,47233,978,218,1298
2021-02-08 10:00:00+01:00,344,8055,602,238,2006,7340,5283,47373,1780,227,1275
2021-02-08 11:00:00+01:00,344,8215,600,239,2635,7270,5611,47540,2082,228,1267
2021-02-08 12:00:00+01:00,347,8323,583,634,3016,7297,5448,47530,2257,225,1270
2021-02-08 13:00:00+01:00,345,8512,583,1185,1999,7255,5159,47470,2301,230,1300
2021-02-08 14:00:00+01:00,340,8445,555,1195,642,7021,4721,47380,1892,232,1333
2021-02-08 15:00:00+01:00,344,8374,500,1203,445,6794,4111,47315,1316,236,1373
2021-02-08 16:00:00+01:00,344,8307,371,1208,433,7001,3966,47305,735,240,1503
2021-02-08 17:00:00+01:00,344,8279,402,1283,534,7103,4262,47387,283,238,1778
2021-02-08 18:00:00+01:00,345,8695,572,1459,1201,7198,5607,47349,0,230,1933
2021-02-08 19:00:00+01:00,345,8406,615,1242,2393,7274,5809,47575,0,225,2088
2021-02-08 20:00:00+01:00,344,8320,616,376,1408,7298,4896,47756,0,225,2113
2021-02-08 21:00:00+01:00,345,7734,498,238,477,7224,4355,47840,0,224,2122
2021-02-08 22:00:00+01:00,345,7206,417,238,1110,7091,3987,48020,0,222,2133
2021-02-08 23:00:00+01:00,344,7232,518,238,691,6925,3850,48054,0,224,2079
2021-02-09 00:00:00+01:00,342,6416,539,235,93,6652,3930,47987,0,224,1990
2021-02-09 01:00:00+01:00,344,5569,541,235,512,6566,4036,47865,0,228,1984
2021-02-09 02:00:00+01:00,341,5922,539,235,1001,6664,3615,47777,0,229,1945
2021-02-09 03:00:00+01:00,342,5773,660,235,1672,6714,3389,47822,0,229,2139
2021-02-09 04:00:00+01:00,344,5645,837,235,1776,6715,3105,47725,0,229,2001
2021-02-09 05:00:00+01:00,347,6330,1107,235,1711,6719,3193,47823,0,232,1865
2021-02-09 06:00:00+01:00,348,7426,1334,394,92,6865,3681,47843,0,232,1670
2021-02-09 07:00:00+01:00,346,8120,1551,413,1432,7295,4863,47953,0,232,1807
2021-02-09 08:00:00+01:00,337,8146,1571,519,2866,7433,5419,48005,356,233,1940
2021-02-09 09:00:00+01:00,330,8301,1387,579,3266,7532,5577,48172,1099,230,1899
2021-02-09 10:00:00+01:00,329,8475,1240,838,2965,7690,5585,48225,1754,231,1971
2021-02-09 11:00:00+01:00,337,8249,1294,1034,3003,7670,5566,48228,2173,228,2115
2021-02-09 12:00:00+01:00,342,7756,1298,1447,2953,7650,5524,48248,2195,227,2461
2021-02-09 13:00:00+01:00,346,7781,1274,1449,2616,7459,5154,48273,1994,232,2813
2021-02-09 14:00:00+01:00,343,8006,1233,1391,1514,7088,4595,48254,1745,232,3481
2021-02-09 15:00:00+01:00,342,7968,1254,1129,727,7013,4554,48236,1193,238,4148
2021-02-09 16:00:00+01:00,344,8396,1324,1120,603,7169,4435,48210,595,237,4752
2021-02-09 17:00:00+01:00,344,8553,1352,1128,776,7403,4798,48219,221,238,5037
2021-02-09 18:00:00+01:00,341,8700,1350,1228,2230,7631,5648,48222,0,235,5489
2021-02-09 19:00:00+01:00,343,8678,1253,1366,2399,7561,5171,48196,0,236,6192
2021-02-09 20:00:00+01:00,338,8363,1242,1111,1061,7522,4261,48165,0,238,7082
2021-02-09 21:00:00+01:00,337,7575,1304,235,914,7497,4252,48102,0,240,7450
2021-02-09 22:00:00+01:00,337,7309,1270,235,555,7146,3618,47662,0,241,7464
2021-02-09 23:00:00+01:00,338,7264,1328,236,141,7195,3915,47396,0,241,7531
2021-02-10 00:00:00+01:00,337,7350,1142,235,753,6891,3237,47220,0,243,7340
2021-02-10 01:00:00+01:00,343,7221,1125,235,1739,6596,3081,47198,0,242,7436
2021-02-10 02:00:00+01:00,339,7300,1102,235,2217,6520,3027,47238,0,243,7328
2021-02-10 03:00:00+01:00,338,6896,975,235,2459,6486,3232,47340,0,241,7011
2021-02-10 04:00:00+01:00,327,6651,904,235,2372,6544,3128,47287,0,237,6852
2021-02-10 05:00:00+01:00,330,7350,973,235,2143,6621,3124,47281,0,236,6751
2021-02-10 06:00:00+01:00,326,7276,1376,235,164,6943,3643,47388,0,232,6788
2021-02-10 07:00:00+01:00,325,7407,1419,235,1016,7333,4314,47511,0,231,6848
2021-02-10 08:00:00+01:00,325,7454,1438,235,1875,7279,4860,47605,382,227,6915
2021-02-10 09:00:00+01:00,325,7605,1457,235,2936,7458,5455,47658,1105,222,6732
2021-02-10 10:00:00+01:00,329,7820,1443,235,3323,7533,4964,47642,2087,228,6629
2021-02-10 11:00:00+01:00,334,7867,1353,235,2967,7414,4527,47613,3090,226,6329
2021-02-10 12:00:00+01:00,318,7767,1345,235,2655,7323,4345,47592,3687,225,5879
2021-02-10 13:00:00+01:00,328,7874,1361,235,1964,7218,4100,47449,3673,222,5762
2021-02-10 14:00:00+01:00,335,7951,1341,235,1296,7095,3650,47429,3416,224,5859
2021-02-10 15:00:00+01:00,335,8070,1340,235,1099,6996,3445,47504,2747,224,5716
2021-02-10 16:00:00+01:00,335,8088,1305,235,1388,7301,3696,47522,1598,224,5446
2021-02-10 17:00:00+01:00,336,8088,1288,234,1640,7527,4146,47528,464,227,5038
2021-02-10 18:00:00+01:00,337,8378,1449,235,2374,7555,4803,47979,152,228,4484
2021-02-10 19:00:00+01:00,335,8344,1574,235,3049,7624,5567,48182,0,232,4211
2021-02-10 20:00:00+01:00,336,8066,1334,235,2487,7483,4773,47972,0,234,4092
2021-02-10 21:00:00+01:00,336,8088,1315,235,723,7282,4407,47868,0,233,4066
2021-02-10 22:00:00+01:00,343,8068,1135,235,654,7301,4176,47809,0,233,3796
2021-02-10 23:00:00+01:00,349,8023,838,235,1200,7056,3983,47805,0,238,3637
2021-02-11 00:00:00+01:00,351,8018,939,235,374,6887,3795,47879,0,239,3601
2021-02-11 01:00:00+01:00,349,8158,950,235,1130,6786,3564,47711,0,240,3734
2021-02-11 02:00:00+01:00,346,8186,944,235,1643,6639,3236,47612,0,238,3968
2021-02-11 03:00:00+01:00,346,7869,935,234,2166,6332,3288,48045,0,236,4149
2021-02-11 04:00:00+01:00,339,7692,915,235,2211,6341,3132,48111,0,235,4194
2021-02-11 05:00:00+01:00,339,7754,1022,237,1170,6461,2826,48089,0,230,4300
2021-02-11 06:00:00+01:00,339,8114,1288,401,351,7005,3351,48012,0,224,4680
2021-02-11 07:00:00+01:00,341,8686,1394,413,2316,7382,5393,48130,0,231,5155
2021-02-11 08:00:00+01:00,336,8810,1365,416,3583,7617,5566,48227,499,228,5347
2021-02-11 09:00:00+01:00,338,8948,1370,454,3631,7532,5550,48207,1781,229,5039
2021-02-11 10:00:00+01:00,339,8794,1311,502,3000,7707,5450,48302,3190,223,5175
2021-02-11 11:00:00+01:00,339,8719,1335,504,2415,7795,5153,48278,4044,224,5454
2021-02-11 12:00:00+01:00,339,8814,1384,432,2461,7831,5040,47912,4558,231,5496
2021-02-11 13:00:00+01:00,338,8877,1441,424,2574,7815,4916,47780,4457,227,5472
2021-02-11 14:00:00+01:00,340,8681,1338,841,1490,7655,4239,47713,3834,227,5720
2021-02-11 15:00:00+01:00,339,8619,1310,515,1308,7432,4257,47702,2822,229,6207
2021-02-11 16:00:00+01:00,338,8651,1330,439,1865,7493,4705,47805,1431,226,6762
2021-02-11 17:00:00+01:00,339,8058,1351,357,1793,7672,4686,47803,350,227,6883
2021-02-11 18:00:00+01:00,339,8133,1390,252,2795,7801,5226,47767,148,227,6810
2021-02-11 19:00:00+01:00,338,8813,1357,704,3306,7839,5601,47743,0,230,7050
2021-02-11 20:00:00+01:00,337,8420,1367,666,2122,7700,4991,47750,0,228,7119
2021-02-11 21:00:00+01:00,338,8094,1147,240,608,7426,3920,47592,0,229,7089
2021-02-11 22:00:00+01:00,339,7827,1111,236,100,7068,3566,47600,0,230,6848
2021-02-11 23:00:00+01:00,338,7665,1099,235,428,6865,3475,47611,0,230,6787
2021-02-12 00:00:00+01:00,339,7715,1024,235,970,6746,3293,47687,0,232,7035
2021-02-12 01:00:00+01:00,340,7714,1062,235,1448,6713,3058,47619,0,232,7128
2021-02-12 02:00:00+01:00,340,7518,1071,235,1817,6630,3041,47899,0,232,7500
2021-02-12 03:00:00+01:00,339,7268,813,235,2039,6509,2635,47536,0,230,7755
2021-02-12 04:00:00+01:00,339,7388,686,235,2181,6425,2624,47568,0,231,7686
2021-02-12 05:00:00+01:00,339,6900,676,235,2164,6467,2434,48130,0,230,7715
2021-02-12 06:00:00+01:00,340,8145,707,235,1612,7004,3651,48197,0,227,7732
2021-02-12 07:00:00+01:00,339,8386,694,235,328,7372,4659,48192,0,228,7724
2021-02-12 08:00:00+01:00,341,8487,694,235,2407,7528,5297,48333,313,232,7715
2021-02-12 09:00:00+01:00,338,8541,708,235,2965,7612,5431,48472,758,228,7694
2021-02-12 10:00:00+01:00,334,8553,836,235,3450,7689,5313,48448,1184,222,7639
2021-02-12 11:00:00+01:00,337,8452,908,235,2740,7836,5148,48412,1521,223,7724
2021-02-12 12:00:00+01:00,331,8301,928,235,1905,7868,4860,48377,1722,226,7801
2021-02-12 13:00:00+01:00,327,8268,926,235,1608,7863,4625,48320,1815,230,7692
2021-02-12 14:00:00+01:00,335,8153,776,235,910,7750,4024,48305,1742,237,7813
2021-02-12 15:00:00+01:00,336,8329,677,235,556,7645,3795,48211,1327,231,7936
2021-02-12 16:00:00+01:00,335,8336,744,235,535,7664,3833,47550,733,231,7986
2021-02-12 17:00:00+01:00,337,8287,887,235,726,7823,4446,47078,295,230,7841
2021-02-12 18:00:00+01:00,336,7864,880,235,1486,7989,5401,46962,151,229,7738
2021-02-12 19:00:00+01:00,336,8416,716,235,2174,7944,5590,46297,0,226,7793
2021-02-12 20:00:00+01:00,337,8429,629,235,1712,7853,5025,45807,0,233,7844
2021-02-12 21:00:00+01:00,337,8277,462,235,366,7597,4369,45761,0,220,7961
2021-02-12 22:00:00+01:00,337,8045,335,235,119,7267,3996,45697,0,209,7619
2021-02-12 23:00:00+01:00,336,8107,331,234,185,7155,4092,45568,0,210,7489
2021-02-13 00:00:00+01:00,336,8022,277,235,196,6978,3977,45529,0,212,7259
2021-02-13 01:00:00+01:00,336,7561,336,235,61,7016,3704,45434,0,211,7249
2021-02-13 02:00:00+01:00,336,7599,328,235,101,7014,3255,45264,0,210,7145
2021-02-13 03:00:00+01:00,336,7138,320,235,1177,6970,3236,45335,0,212,7065
2021-02-13 04:00:00+01:00,336,7002,337,235,1486,6716,3172,45686,0,230,6796
2021-02-13 05:00:00+01:00,336,7399,329,235,1400,6582,3229,45773,0,205,6875
2021-02-13 06:00:00+01:00,335,7244,324,235,1245,6660,3323,45874,0,205,6884
2021-02-13 07:00:00+01:00,334,7954,213,234,594,6805,3871,45876,0,208,6797
2021-02-13 08:00:00+01:00,333,8176,48,234,210,7240,4318,45898,489,206,7035
2021-02-13 09:00:00+01:00,334,8192,41,235,74,7451,4322,45889,1599,207,6909
2021-02-13 10:00:00+01:00,334,8118,39,235,96,7380,4335,45893,2759,208,7375
2021-02-13 11:00:00+01:00,335,7955,37,235,255,7329,3854,45829,3434,212,7691
2021-02-13 12:00:00+01:00,335,7982,37,236,175,7305,4088,45872,3982,215,7605
2021-02-13 13:00:00+01:00,335,7747,37,235,231,6986,3762,45868,4069,220,7432
2021-02-13 14:00:00+01:00,335,7448,37,235,207,6872,3318,45765,3667,223,7270
2021-02-13 15:00:00+01:00,337,7497,38,235,237,6901,3343,45509,2789,223,6935
2021-02-13 16:00:00+01:00,337,7555,43,235,103,7226,3919,45554,1529,222,6374
