,Biomass,Fossil Gas,Fossil Hard coal,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other,Solar,Wind Onshore
2020-03-31 23:00:00+01:00,379.0,608.0,0.0,230.0,644.0,81.0,23.0,0.0,1222.0
2020-04-01 00:00:00+01:00,378.0,463.0,0.0,0.0,611.0,73.0,24.0,0.0,1268.0
2020-04-01 01:00:00+01:00,388.0,460.0,0.0,1.0,576.0,73.0,27.0,0.0,1124.0
2020-04-01 02:00:00+01:00,385.0,454.0,0.0,65.0,508.0,114.0,29.0,0.0,986.0
2020-04-01 03:00:00+01:00,387.0,454.0,0.0,59.0,431.0,127.0,29.0,0.0,889.0
2020-04-01 04:00:00+01:00,385.0,503.0,0.0,58.0,360.0,126.0,29.0,0.0,856.0
2020-04-01 05:00:00+01:00,385.0,588.0,0.0,74.0,427.0,76.0,30.0,0.0,835.0
2020-04-01 06:00:00+01:00,385.0,895.0,0.0,538.0,366.0,152.0,31.0,0.0,892.0
2020-04-01 07:00:00+01:00,387.0,1455.0,0.0,538.0,508.0,87.0,30.0,8.0,1034.0
2020-04-01 08:00:00+01:00,381.0,2001.0,0.0,769.0,655.0,196.0,26.0,60.0,1192.0
2020-04-01 09:00:00+01:00,385.0,2141.0,0.0,938.0,763.0,205.0,25.0,216.0,1241.0
2020-04-01 10:00:00+01:00,386.0,2332.0,0.0,967.0,661.0,133.0,23.0,298.0,1368.0
2020-04-01 11:00:00+01:00,390.0,2448.0,0.0,747.0,716.0,175.0,25.0,306.0,1469.0
2020-04-01 12:00:00+01:00,387.0,2402.0,0.0,762.0,551.0,185.0,24.0,312.0,1484.0
2020-04-01 13:00:00+01:00,392.0,2350.0,0.0,647.0,435.0,297.0,24.0,325.0,1527.0
2020-04-01 14:00:00+01:00,393.0,2409.0,0.0,471.0,545.0,74.0,24.0,285.0,1516.0
2020-04-01 15:00:00+01:00,381.0,2322.0,0.0,422.0,421.0,73.0,24.0,254.0,1376.0
2020-04-01 16:00:00+01:00,378.0,2306.0,0.0,328.0,509.0,83.0,25.0,204.0,1271.0
2020-04-01 17:00:00+01:00,390.0,2365.0,0.0,486.0,559.0,220.0,29.0,132.0,1105.0
2020-04-01 18:00:00+01:00,395.0,2344.0,0.0,901.0,764.0,232.0,31.0,74.0,1009.0
2020-04-01 19:00:00+01:00,395.0,2413.0,0.0,1352.0,800.0,680.0,29.0,14.0,770.0
2020-04-01 20:00:00+01:00,395.0,2298.0,0.0,1756.0,1214.0,990.0,30.0,0.0,659.0
2020-04-01 21:00:00+01:00,396.0,2222.0,0.0,1251.0,1197.0,606.0,30.0,0.0,728.0
2020-04-01 22:00:00+01:00,394.0,2200.0,0.0,796.0,876.0,156.0,30.0,0.0,683.0
2020-04-01 23:00:00+01:00,394.0,1671.0,0.0,83.0,561.0,248.0,30.0,0.0,637.0
2020-04-02 00:00:00+01:00,392.0,992.0,0.0,108.0,259.0,128.0,27.0,0.0,668.0
2020-04-02 01:00:00+01:00,392.0,861.0,0.0,32.0,344.0,48.0,26.0,0.0,677.0
2020-04-02 02:00:00+01:00,385.0,887.0,0.0,0.0,240.0,11.0,22.0,0.0,781.0
2020-04-02 03:00:00+01:00,392.0,919.0,0.0,0.0,127.0,11.0,23.0,0.0,814.0
2020-04-02 04:00:00+01:00,387.0,1168.0,0.0,0.0,129.0,11.0,22.0,0.0,872.0
2020-04-02 05:00:00+01:00,387.0,1261.0,0.0,27.0,236.0,15.0,22.0,0.0,974.0
2020-04-02 06:00:00+01:00,381.0,1447.0,0.0,826.0,779.0,180.0,21.0,0.0,1020.0
2020-04-02 07:00:00+01:00,385.0,1703.0,0.0,672.0,823.0,136.0,22.0,8.0,1032.0
2020-04-02 08:00:00+01:00,384.0,1832.0,0.0,80.0,826.0,124.0,23.0,99.0,1127.0
2020-04-02 09:00:00+01:00,381.0,1852.0,0.0,0.0,895.0,80.0,21.0,235.0,1100.0
2020-04-02 10:00:00+01:00,378.0,1970.0,0.0,143.0,897.0,92.0,21.0,386.0,967.0
2020-04-02 11:00:00+01:00,367.0,1987.0,0.0,576.0,852.0,76.0,20.0,485.0,1015.0
2020-04-02 12:00:00+01:00,372.0,1958.0,0.0,598.0,782.0,115.0,19.0,537.0,955.0
2020-04-02 13:00:00+01:00,374.0,1848.0,0.0,414.0,828.0,12.0,19.0,515.0,919.0
2020-04-02 14:00:00+01:00,383.0,1671.0,0.0,183.0,398.0,10.0,19.0,467.0,772.0
2020-04-02 15:00:00+01:00,387.0,1558.0,0.0,0.0,156.0,10.0,19.0,432.0,644.0
2020-04-02 16:00:00+01:00,383.0,1516.0,0.0,2.0,146.0,19.0,20.0,395.0,602.0
2020-04-02 17:00:00+01:00,379.0,1555.0,0.0,87.0,465.0,116.0,21.0,320.0,616.0
2020-04-02 18:00:00+01:00,383.0,1573.0,0.0,504.0,809.0,264.0,22.0,179.0,646.0
2020-04-02 19:00:00+01:00,383.0,1748.0,0.0,767.0,986.0,537.0,21.0,28.0,632.0
2020-04-02 20:00:00+01:00,379.0,1857.0,0.0,920.0,1024.0,504.0,20.0,0.0,588.0
2020-04-02 21:00:00+01:00,379.0,1889.0,0.0,739.0,1029.0,438.0,21.0,0.0,568.0
2020-04-02 22:00:00+01:00,375.0,1771.0,0.0,57.0,812.0,39.0,21.0,0.0,561.0
2020-04-02 23:00:00+01:00,386.0,1410.0,0.0,0.0,640.0,11.0,22.0,0.0,408.0
2020-04-03 00:00:00+01:00,390.0,616.0,0.0,7.0,816.0,73.0,24.0,0.0,263.0
2020-04-03 01:00:00+01:00,384.0,450.0,0.0,113.0,545.0,81.0,22.0,0.0,219.0
2020-04-03 02:00:00+01:00,385.0,449.0,0.0,0.0,383.0,11.0,27.0,0.0,244.0
2020-04-03 03:00:00+01:00,392.0,452.0,0.0,0.0,298.0,11.0,28.0,0.0,276.0
2020-04-03 04:00:00+01:00,386.0,452.0,0.0,0.0,341.0,11.0,25.0,0.0,309.0
2020-04-03 05:00:00+01:00,375.0,550.0,0.0,2.0,413.0,30.0,21.0,0.0,318.0
2020-04-03 06:00:00+01:00,381.0,762.0,0.0,287.0,796.0,474.0,21.0,0.0,332.0
2020-04-03 07:00:00+01:00,386.0,1025.0,0.0,432.0,770.0,404.0,20.0,13.0,404.0
2020-04-03 08:00:00+01:00,382.0,1147.0,0.0,195.0,654.0,67.0,22.0,143.0,488.0
2020-04-03 09:00:00+01:00,384.0,1095.0,0.0,3.0,602.0,17.0,21.0,318.0,459.0
2020-04-03 10:00:00+01:00,386.0,1134.0,0.0,0.0,555.0,11.0,21.0,478.0,392.0
2020-04-03 11:00:00+01:00,385.0,1186.0,0.0,33.0,505.0,11.0,20.0,570.0,404.0
2020-04-03 12:00:00+01:00,381.0,1222.0,0.0,8.0,409.0,10.0,20.0,602.0,392.0
2020-04-03 13:00:00+01:00,375.0,1187.0,0.0,0.0,381.0,10.0,19.0,591.0,367.0
2020-04-03 14:00:00+01:00,377.0,1075.0,0.0,0.0,437.0,10.0,18.0,555.0,316.0
2020-04-03 15:00:00+01:00,380.0,1086.0,0.0,0.0,495.0,13.0,20.0,470.0,278.0
2020-04-03 16:00:00+01:00,379.0,1098.0,0.0,0.0,515.0,28.0,20.0,433.0,261.0
2020-04-03 17:00:00+01:00,383.0,1241.0,0.0,224.0,472.0,312.0,19.0,357.0,272.0
2020-04-03 18:00:00+01:00,390.0,1263.0,0.0,568.0,797.0,671.0,20.0,182.0,280.0
2020-04-03 19:00:00+01:00,389.0,1251.0,0.0,1088.0,921.0,975.0,19.0,22.0,370.0
