,Biomass,Fossil Brown coal/Lignite,Fossil Gas,Fossil Hard coal,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Solar,Waste,Wind Onshore
2020-11-01 01:00:00+02:00,20.0,1269.0,269.0,63.0,0.0,35.0,6.0,2161.0,0.0,5.0,449.0
2020-11-01 02:00:00+02:00,20.0,1302.0,257.0,62.0,0.0,44.0,6.0,2158.0,0.0,5.0,448.0
2020-11-01 03:00:00+02:00,20.0,1275.0,259.0,62.0,0.0,45.0,6.0,2158.0,0.0,5.0,456.0
2020-11-01 04:00:00+02:00,20.0,1271.0,259.0,62.0,0.0,44.0,6.0,2157.0,0.0,5.0,401.0
2020-11-01 05:00:00+02:00,20.0,1273.0,260.0,63.0,0.0,46.0,6.0,2157.0,0.0,5.0,369.0
2020-11-01 06:00:00+02:00,19.0,1271.0,266.0,62.0,0.0,52.0,6.0,2159.0,0.0,5.0,418.0
2020-11-01 07:00:00+02:00,18.0,1272.0,275.0,62.0,0.0,52.0,6.0,2160.0,78.0,5.0,389.0
2020-11-01 08:00:00+02:00,19.0,1469.0,289.0,59.0,0.0,68.0,59.0,2158.0,332.0,5.0,367.0
2020-11-01 09:00:00+02:00,19.0,1527.0,294.0,58.0,0.0,84.0,112.0,2157.0,518.0,5.0,365.0
2020-11-01 10:00:00+02:00,19.0,1529.0,289.0,60.0,0.0,87.0,150.0,2157.0,630.0,5.0,304.0
2020-11-01 11:00:00+02:00,20.0,1529.0,295.0,59.0,0.0,74.0,81.0,2157.0,709.0,5.0,334.0
2020-11-01 12:00:00+02:00,19.0,1484.0,270.0,61.0,0.0,59.0,9.0,2157.0,746.0,5.0,359.0
2020-11-01 13:00:00+02:00,19.0,1322.0,289.0,64.0,0.0,56.0,6.0,2158.0,700.0,5.0,357.0
2020-11-01 14:00:00+02:00,19.0,1270.0,289.0,60.0,0.0,53.0,6.0,2157.0,576.0,5.0,279.0
2020-11-01 15:00:00+02:00,19.0,1336.0,289.0,59.0,0.0,51.0,6.0,2157.0,370.0,5.0,161.0
2020-11-01 16:00:00+02:00,19.0,1495.0,291.0,58.0,0.0,56.0,88.0,2158.0,94.0,5.0,141.0
2020-11-01 17:00:00+02:00,19.0,1495.0,291.0,60.0,389.0,82.0,354.0,2157.0,0.0,5.0,162.0
2020-11-01 18:00:00+02:00,20.0,1493.0,293.0,60.0,536.0,96.0,612.0,2157.0,0.0,5.0,202.0
2020-11-01 19:00:00+02:00,20.0,1511.0,294.0,60.0,399.0,94.0,638.0,2157.0,0.0,5.0,230.0
2020-11-01 20:00:00+02:00,20.0,1524.0,289.0,60.0,136.0,86.0,504.0,2157.0,0.0,5.0,229.0
2020-11-01 21:00:00+02:00,20.0,1530.0,292.0,60.0,6.0,78.0,257.0,2157.0,0.0,5.0,237.0
2020-11-01 22:00:00+02:00,20.0,1532.0,290.0,60.0,0.0,59.0,147.0,2159.0,0.0,5.0,201.0
2020-11-01 23:00:00+02:00,21.0,1415.0,288.0,59.0,0.0,47.0,8.0,2160.0,0.0,5.0,191.0
2020-11-02 00:00:00+02:00,20.0,1271.0,286.0,63.0,0.0,45.0,6.0,2159.0,0.0,5.0,190.0
2020-11-02 01:00:00+02:00,20.0,1271.0,285.0,63.0,0.0,38.0,6.0,2158.0,0.0,5.0,143.0
2020-11-02 02:00:00+02:00,20.0,1320.0,286.0,63.0,0.0,37.0,6.0,2160.0,0.0,5.0,103.0
2020-11-02 03:00:00+02:00,21.0,1334.0,289.0,60.0,0.0,38.0,6.0,2158.0,0.0,5.0,54.0
2020-11-02 04:00:00+02:00,20.0,1378.0,289.0,61.0,0.0,39.0,6.0,2159.0,0.0,5.0,50.0
