,Biomass,Fossil Gas,Fossil Hard coal,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other,Solar,Wind Onshore
2016-09-30 23:00:00+01:00,73.37,862.4,1438.2800000000002,5.328,5.28,2.088,34.440000000000005,0.0,6.27
2016-10-01 00:00:00+01:00,73.14,593.39,1438.2800000000002,0.048,4.128,0.768,34.440000000000005,0.0,7.622999999999999
2016-10-01 01:00:00+01:00,72.45,487.55,1436.64,0.336,3.216,0.768,34.440000000000005,0.0,8.888
2016-10-01 02:00:00+01:00,71.99000000000001,402.29,1437.46,2.352,2.616,3.216,32.800000000000004,0.0,9.261999999999999
2016-10-01 03:00:00+01:00,72.45,379.26,1439.1000000000001,0.024,1.1520000000000001,2.064,32.800000000000004,0.0,10.417
2016-10-01 04:00:00+01:00,72.45,439.53,1439.1000000000001,0.0,1.512,1.272,31.980000000000004,0.0,9.933
2016-10-01 05:00:00+01:00,71.76,415.03,1438.2800000000002,0.0,5.16,1.944,31.160000000000004,0.0,9.79
2016-10-01 06:00:00+01:00,71.53,470.4,1438.2800000000002,0.0,5.424,2.184,31.980000000000004,0.0,10.923
2016-10-01 07:00:00+01:00,70.61,598.29,1438.2800000000002,3.2640000000000002,6.432,4.464,31.160000000000004,0.123,11.869
2016-10-01 08:00:00+01:00,71.99000000000001,666.89,1438.2800000000002,6.168,10.536,14.784,30.340000000000003,3.116,12.782
2016-10-01 09:00:00+01:00,72.22,803.11,1439.1000000000001,4.464,8.016,14.64,31.160000000000004,7.585,10.538
2016-10-01 10:00:00+01:00,73.37,860.4399999999999,1438.2800000000002,5.088,7.848,5.16,31.980000000000004,10.947000000000001,7.545999999999999
2016-10-01 11:00:00+01:00,73.60000000000001,881.02,1438.2800000000002,5.664,5.4,10.68,31.980000000000004,13.243,6.38
2016-10-01 12:00:00+01:00,72.68,878.5699999999999,1438.2800000000002,5.88,5.6160000000000005,14.208,31.160000000000004,14.350000000000001,5.555
2016-10-01 13:00:00+01:00,73.37,865.83,1437.46,6.288,2.7600000000000002,2.856,31.980000000000004,14.555000000000001,6.061
2016-10-01 14:00:00+01:00,71.76,801.15,1438.2800000000002,1.6560000000000001,4.5360000000000005,0.792,31.980000000000004,13.776,7.733
2016-10-01 15:00:00+01:00,72.22,785.47,1438.2800000000002,3.168,3.552,1.8,32.800000000000004,12.177000000000001,9.273
2016-10-01 16:00:00+01:00,73.37,788.9,1438.2800000000002,6.72,4.344,1.704,32.800000000000004,9.758000000000001,10.109
2016-10-01 17:00:00+01:00,73.14,785.96,1438.2800000000002,2.856,6.72,2.496,33.620000000000005,5.5760000000000005,11.055
2016-10-01 18:00:00+01:00,72.91,777.14,1438.2800000000002,4.2,10.992,7.704,32.800000000000004,1.3940000000000001,11.572
2016-10-01 19:00:00+01:00,73.14,809.97,1438.2800000000002,11.88,17.88,12.6,32.800000000000004,0.0,12.078
