,Fossil Gas,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other,Wind Onshore
2016-11-01 00:00:00+01:00,357.0,1035.0,13073.0,28.0,197.0
2016-11-01 01:00:00+01:00,357.0,1042.0,12036.0,29.0,185.0
2016-11-01 02:00:00+01:00,355.0,1047.0,11524.0,29.0,179.0
2016-11-01 03:00:00+01:00,359.0,1045.0,11402.0,29.0,175.0
2016-11-01 04:00:00+01:00,360.0,1041.0,12056.0,29.0,176.0
2016-11-01 05:00:00+01:00,358.0,1040.0,13581.0,29.0,165.0
2016-11-01 06:00:00+01:00,360.0,1042.0,16320.0,29.0,169.0
2016-11-01 07:00:00+01:00,363.0,1052.0,18108.0,28.0,189.0
2016-11-01 08:00:00+01:00,361.0,1058.0,18163.0,28.0,195.0
2016-11-01 09:00:00+01:00,362.0,1057.0,17509.0,28.0,206.0
2016-11-01 10:00:00+01:00,362.0,1059.0,17137.0,27.0,194.0
2016-11-01 11:00:00+01:00,361.0,1067.0,16882.0,26.0,181.0
2016-11-01 12:00:00+01:00,363.0,1064.0,16568.0,24.0,188.0
2016-11-01 13:00:00+01:00,361.0,1067.0,16493.0,23.0,195.0
2016-11-01 14:00:00+01:00,358.0,1057.0,16128.0,24.0,202.0
2016-11-01 15:00:00+01:00,357.0,1067.0,16254.0,23.0,204.0
2016-11-01 16:00:00+01:00,359.0,1066.0,17524.0,22.0,204.0
2016-11-01 17:00:00+01:00,357.0,1063.0,18195.0,21.0,209.0
2016-11-01 18:00:00+01:00,359.0,1062.0,17771.0,21.0,188.0
2016-11-01 19:00:00+01:00,364.0,1061.0,17148.0,20.0,176.0
2016-11-01 20:00:00+01:00,363.0,1057.0,16561.0,19.0,161.0
2016-11-01 21:00:00+01:00,357.0,1055.0,15555.0,19.0,160.0
2016-11-01 22:00:00+01:00,358.0,1037.0,14127.0,18.0,172.0
2016-11-01 23:00:00+01:00,356.0,1030.0,11924.0,17.0,170.0
2016-11-02 00:00:00+01:00,360.0,1080.0,10494.0,17.0,167.0
2016-11-02 01:00:00+01:00,360.0,1070.0,10186.0,16.0,143.0
2016-11-02 02:00:00+01:00,356.0,1077.0,10005.0,16.0,120.0
2016-11-02 03:00:00+01:00,360.0,1077.0,9735.0,15.0,103.0
2016-11-02 04:00:00+01:00,360.0,1079.0,10588.0,15.0,95.0
2016-11-02 05:00:00+01:00,366.0,1083.0,12835.0,14.0,91.0
2016-11-02 06:00:00+01:00,362.0,1097.0,16397.0,14.0,87.0
2016-11-02 07:00:00+01:00,367.0,1101.0,18891.0,14.0,66.0
2016-11-02 08:00:00+01:00,365.0,1104.0,19169.0,13.0,53.0
2016-11-02 09:00:00+01:00,362.0,1100.0,18942.0,13.0,42.0
2016-11-02 10:00:00+01:00,363.0,1087.0,18506.0,12.0,43.0
2016-11-02 11:00:00+01:00,361.0,1086.0,18137.0,10.0,51.0
2016-11-02 12:00:00+01:00,364.0,1088.0,18091.0,3.0,50.0
2016-11-02 13:00:00+01:00,365.0,1085.0,18193.0,3.0,55.0
2016-11-02 14:00:00+01:00,364.0,1081.0,18167.0,14.0,63.0
2016-11-02 15:00:00+01:00,361.0,1085.0,18451.0,11.0,70.0
2016-11-02 16:00:00+01:00,363.0,1088.0,19272.0,11.0,52.0
2016-11-02 17:00:00+01:00,364.0,1098.0,19906.0,10.0,46.0
2016-11-02 18:00:00+01:00,365.0,1095.0,19612.0,10.0,66.0
2016-11-02 19:00:00+01:00,364.0,1102.0,19401.0,10.0,58.0
2016-11-02 20:00:00+01:00,367.0,1094.0,18761.0,9.0,56.0
2016-11-02 21:00:00+01:00,366.0,1088.0,17670.0,9.0,66.0
2016-11-02 22:00:00+01:00,364.0,1075.0,16720.0,8.0,83.0
2016-11-02 23:00:00+01:00,365.0,1074.0,15197.0,7.0,85.0
2016-11-03 00:00:00+01:00,363.0,1072.0,13853.0,7.0,97.0
2016-11-03 01:00:00+01:00,365.0,1076.0,13875.0,7.0,108.0
2016-11-03 02:00:00+01:00,366.0,1078.0,13761.0,7.0,116.0
2016-11-03 03:00:00+01:00,365.0,1083.0,14337.0,7.0,123.0
2016-11-03 04:00:00+01:00,364.0,1076.0,15529.0,6.0,119.0
2016-11-03 05:00:00+01:00,366.0,1085.0,17277.0,6.0,130.0
2016-11-03 06:00:00+01:00,363.0,1092.0,18860.0,7.0,134.0
2016-11-03 07:00:00+01:00,365.0,1092.0,20502.0,7.0,146.0
2016-11-03 08:00:00+01:00,366.0,1085.0,20752.0,7.0,165.0
2016-11-03 09:00:00+01:00,356.0,1092.0,20556.0,7.0,200.0
2016-11-03 10:00:00+01:00,365.0,1081.0,20059.0,7.0,229.0
2016-11-03 11:00:00+01:00,363.0,1092.0,20229.0,7.0,190.0
2016-11-03 12:00:00+01:00,363.0,1088.0,20234.0,6.0,166.0
2016-11-03 13:00:00+01:00,364.0,1091.0,20382.0,6.0,180.0
2016-11-03 14:00:00+01:00,360.0,1087.0,20387.0,6.0,189.0
2016-11-03 15:00:00+01:00,356.0,1095.0,20721.0,6.0,191.0
2016-11-03 16:00:00+01:00,360.0,1097.0,20753.0,7.0,184.0
2016-11-03 17:00:00+01:00,363.0,1090.0,20825.0,7.0,158.0
2016-11-03 18:00:00+01:00,364.0,1092.0,20774.0,7.0,172.0
2016-11-03 19:00:00+01:00,359.0,1092.0,20592.0,7.0,167.0
2016-11-03 20:00:00+01:00,362.0,1086.0,19700.0,6.0,194.0
2016-11-03 21:00:00+01:00,363.0,1084.0,18959.0,6.0,205.0
2016-11-03 22:00:00+01:00,361.0,1070.0,17059.0,6.0,199.0
2016-11-03 23:00:00+01:00,366.0,1072.0,15309.0,5.0,179.0
2016-11-04 00:00:00+01:00,362.0,1046.0,14517.0,4.0,180.0
2016-11-04 01:00:00+01:00,363.0,1043.0,13979.0,4.0,184.0
2016-11-04 02:00:00+01:00,364.0,1046.0,13762.0,4.0,161.0
2016-11-04 03:00:00+01:00,365.0,1045.0,13822.0,4.0,173.0
2016-11-04 04:00:00+01:00,363.0,1044.0,14646.0,4.0,174.0
2016-11-04 05:00:00+01:00,366.0,1040.0,15871.0,4.0,201.0
2016-11-04 06:00:00+01:00,364.0,1044.0,18213.0,4.0,232.0
2016-11-04 07:00:00+01:00,363.0,1043.0,20405.0,4.0,239.0
2016-11-04 08:00:00+01:00,363.0,1036.0,20692.0,4.0,251.0
2016-11-04 09:00:00+01:00,350.0,1042.0,20589.0,4.0,271.0
2016-11-04 10:00:00+01:00,348.0,1047.0,20311.0,4.0,267.0
2016-11-04 11:00:00+01:00,349.0,1047.0,20661.0,4.0,263.0
2016-11-04 12:00:00+01:00,352.0,1032.0,19788.0,4.0,261.0
2016-11-04 13:00:00+01:00,349.0,1030.0,19764.0,4.0,235.0
2016-11-04 14:00:00+01:00,348.0,1037.0,19877.0,4.0,239.0
2016-11-04 15:00:00+01:00,344.0,1044.0,20263.0,4.0,264.0
2016-11-04 16:00:00+01:00,349.0,1045.0,20803.0,4.0,269.0
2016-11-04 17:00:00+01:00,354.0,1041.0,20619.0,5.0,287.0
2016-11-04 18:00:00+01:00,364.0,1041.0,20479.0,4.0,308.0
2016-11-04 19:00:00+01:00,363.0,1037.0,19765.0,4.0,332.0
2016-11-04 20:00:00+01:00,363.0,1027.0,18402.0,4.0,321.0
2016-11-04 21:00:00+01:00,363.0,1028.0,17897.0,4.0,316.0
2016-11-04 22:00:00+01:00,363.0,1022.0,16522.0,4.0,297.0
2016-11-04 23:00:00+01:00,362.0,1017.0,14626.0,4.0,271.0
2016-11-05 00:00:00+01:00,362.0,987.0,14411.0,6.0,271.0
2016-11-05 01:00:00+01:00,364.0,972.0,14262.0,6.0,306.0
2016-11-05 02:00:00+01:00,366.0,958.0,13642.0,6.0,298.0
2016-11-05 03:00:00+01:00,366.0,957.0,13148.0,6.0,283.0
2016-11-05 04:00:00+01:00,362.0,954.0,13035.0,6.0,297.0
2016-11-05 05:00:00+01:00,365.0,953.0,13563.0,6.0,270.0
2016-11-05 06:00:00+01:00,365.0,958.0,14117.0,6.0,309.0
2016-11-05 07:00:00+01:00,366.0,970.0,15125.0,6.0,304.0
2016-11-05 08:00:00+01:00,368.0,969.0,16856.0,6.0,291.0
2016-11-05 09:00:00+01:00,367.0,971.0,17688.0,6.0,357.0
2016-11-05 10:00:00+01:00,369.0,968.0,18181.0,6.0,375.0
2016-11-05 11:00:00+01:00,366.0,961.0,18098.0,5.0,396.0
2016-11-05 12:00:00+01:00,366.0,965.0,17896.0,6.0,406.0
2016-11-05 13:00:00+01:00,368.0,978.0,17287.0,5.0,406.0
2016-11-05 14:00:00+01:00,364.0,966.0,16847.0,5.0,407.0
2016-11-05 15:00:00+01:00,363.0,968.0,16950.0,5.0,379.0
2016-11-05 16:00:00+01:00,362.0,978.0,18356.0,5.0,372.0
2016-11-05 17:00:00+01:00,363.0,968.0,18873.0,6.0,390.0
2016-11-05 18:00:00+01:00,363.0,962.0,18281.0,5.0,412.0
2016-11-05 19:00:00+01:00,360.0,964.0,17282.0,6.0,318.0
2016-11-05 20:00:00+01:00,358.0,956.0,16245.0,5.0,299.0
2016-11-05 21:00:00+01:00,362.0,967.0,15784.0,5.0,302.0
2016-11-05 22:00:00+01:00,362.0,962.0,14494.0,5.0,311.0
2016-11-05 23:00:00+01:00,360.0,956.0,13032.0,5.0,324.0
2016-11-06 00:00:00+01:00,362.0,946.0,12050.0,4.0,319.0
2016-11-06 01:00:00+01:00,362.0,940.0,11595.0,4.0,330.0
2016-11-06 02:00:00+01:00,362.0,941.0,11579.0,4.0,310.0
2016-11-06 03:00:00+01:00,363.0,933.0,11153.0,4.0,317.0
2016-11-06 04:00:00+01:00,361.0,935.0,11143.0,4.0,318.0
2016-11-06 05:00:00+01:00,360.0,935.0,11312.0,4.0,309.0
2016-11-06 06:00:00+01:00,360.0,932.0,11812.0,4.0,300.0
2016-11-06 07:00:00+01:00,361.0,933.0,12280.0,4.0,290.0
2016-11-06 08:00:00+01:00,362.0,949.0,13232.0,4.0,273.0
2016-11-06 09:00:00+01:00,362.0,955.0,15347.0,4.0,272.0
2016-11-06 10:00:00+01:00,363.0,948.0,16231.0,4.0,270.0
2016-11-06 11:00:00+01:00,364.0,942.0,16536.0,4.0,250.0
2016-11-06 12:00:00+01:00,362.0,939.0,16337.0,3.0,235.0
2016-11-06 13:00:00+01:00,365.0,943.0,16294.0,4.0,225.0
