,Biomass,Fossil Brown coal/Lignite,Fossil Gas,Fossil Oil,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Other,Other renewable,Waste,Wind Onshore
2016-06-01 00:00:00+02:00,25.990000000000002,466.58000000000004,262.64,0.0,0.336,0.36,16.872,59.86000000000001,,18.4444,0.132
2016-06-01 00:15:00+02:00,26.220000000000002,450.18,259.21,0.0,0.336,0.36,16.86,59.86000000000001,,18.4444,0.09899999999999999
2016-06-01 00:30:00+02:00,26.450000000000003,444.44000000000005,236.67,0.0,0.312,0.36,16.86,59.86000000000001,,18.4444,0.077
2016-06-01 00:45:00+02:00,26.68,442.8,227.85,0.0,0.28800000000000003,0.36,16.86,59.86000000000001,,15.67774,0.022
2016-06-01 01:00:00+02:00,26.91,447.72,288.61,0.0,0.28800000000000003,0.36,16.884,59.86000000000001,,15.67774,0.011
2016-06-01 01:15:00+02:00,26.91,441.16,274.89,0.0,0.28800000000000003,0.36,16.86,59.86000000000001,,17.522180000000002,0.011
2016-06-01 01:30:00+02:00,26.220000000000002,441.16,232.26,0.0,0.312,0.36,16.86,59.86000000000001,,16.59996,0.011
2016-06-01 01:45:00+02:00,27.14,440.34000000000003,203.84,0.0,0.312,0.36,16.86,52.480000000000004,,18.4444,0.022
2016-06-01 02:00:00+02:00,27.37,446.08000000000004,246.96,0.0,0.312,0.36,16.872,52.480000000000004,,19.36662,0.011
2016-06-01 02:15:00+02:00,27.37,440.34000000000003,238.63,0.0,0.312,0.36,16.86,52.480000000000004,,17.522180000000002,0.0
2016-06-01 02:30:00+02:00,25.990000000000002,442.8,231.76999999999998,0.0,0.312,0.36,16.872,52.480000000000004,,17.522180000000002,0.0
2016-06-01 02:45:00+02:00,24.380000000000003,445.26000000000005,228.82999999999998,0.0,0.312,0.36,16.872,52.480000000000004,,16.59996,0.0
2016-06-01 03:00:00+02:00,21.62,443.62000000000006,231.76999999999998,0.0,0.28800000000000003,0.36,16.872,52.480000000000004,,15.67774,0.0
2016-06-01 03:15:00+02:00,18.400000000000002,431.32000000000005,240.1,0.0,0.28800000000000003,0.336,16.872,52.480000000000004,,18.4444,0.0
2016-06-01 03:30:00+02:00,17.94,432.14000000000004,234.22,0.0,0.28800000000000003,0.336,16.872,52.480000000000004,,18.4444,0.0
2016-06-01 03:45:00+02:00,18.17,433.78000000000003,230.29999999999998,0.0,0.28800000000000003,0.336,16.884,52.480000000000004,,17.522180000000002,0.0
2016-06-01 04:00:00+02:00,17.94,433.78000000000003,218.04999999999998,0.0,0.28800000000000003,0.336,16.896,52.480000000000004,,18.4444,0.011
2016-06-01 04:15:00+02:00,17.94,434.6,222.46,0.0,0.28800000000000003,0.336,16.884,52.480000000000004,,18.4444,0.011
2016-06-01 04:30:00+02:00,17.94,434.6,223.93,0.0,0.312,0.336,16.884,52.480000000000004,,18.4444,0.0
2016-06-01 04:45:00+02:00,17.94,426.40000000000003,223.93,0.0,0.312,0.36,16.86,52.480000000000004,,18.4444,0.022
2016-06-01 05:00:00+02:00,18.630000000000003,408.36,180.32,0.0,0.312,0.36,16.86,59.86000000000001,,20.28884,0.05499999999999999
2016-06-01 05:15:00+02:00,20.01,397.70000000000005,205.79999999999998,0.0,0.312,0.36,16.872,59.86000000000001,,17.522180000000002,0.088
2016-06-01 05:30:00+02:00,21.62,403.44000000000005,240.1,0.0,0.312,0.36,16.86,59.86000000000001,,17.522180000000002,0.121
2016-06-01 05:45:00+02:00,23.23,412.46000000000004,280.28,0.0,0.312,0.36,16.86,59.86000000000001,,17.522180000000002,0.154
2016-06-01 06:00:00+02:00,25.07,417.38000000000005,165.62,0.0,0.312,0.36,16.86,59.86000000000001,,19.36662,0.23099999999999998
2016-06-01 06:15:00+02:00,25.990000000000002,429.68,177.38,0.0,0.336,0.36,16.86,59.86000000000001,,21.21106,0.253
2016-06-01 06:30:00+02:00,26.220000000000002,435.42,239.60999999999999,0.0,0.336,0.36,16.86,59.86000000000001,,20.28884,0.209
2016-06-01 06:45:00+02:00,26.220000000000002,428.86,290.57,0.0,0.336,0.36,16.86,59.86000000000001,,20.28884,0.16499999999999998
2016-06-01 07:00:00+02:00,26.450000000000003,425.58000000000004,229.81,0.0,0.336,0.36,16.86,59.86000000000001,,17.522180000000002,0.088
2016-06-01 07:15:00+02:00,26.91,446.08000000000004,219.03,0.0,0.336,0.504,16.872,59.86000000000001,,18.4444,0.044
2016-06-01 07:30:00+02:00,26.91,442.8,229.81,0.0,0.336,0.504,16.872,59.86000000000001,,20.28884,0.033
2016-06-01 07:45:00+02:00,26.68,442.8,232.75,0.0,0.336,0.504,16.872,59.86000000000001,,20.28884,0.088
2016-06-01 08:00:00+02:00,26.68,437.06000000000006,206.29,0.0,0.336,0.504,16.872,59.040000000000006,,19.36662,0.143
2016-06-01 08:15:00+02:00,26.68,446.08000000000004,216.57999999999998,0.0,0.336,0.504,16.872,59.040000000000006,,18.4444,0.209
2016-06-01 08:30:00+02:00,26.68,441.16,232.26,0.0,0.336,0.504,16.872,59.040000000000006,,19.36662,0.19799999999999998
2016-06-01 08:45:00+02:00,26.91,423.94000000000005,256.76,0.0,0.336,0.504,16.872,59.040000000000006,,19.36662,0.132
