,Hydro Water Reservoir,Nuclear,Other,Wind Onshore
2016-05-01 00:00:00+02:00,138.024,81.54,600.24,13.068
2016-05-01 01:00:00+02:00,125.904,81.156,601.0600000000001,12.87
2016-05-01 02:00:00+02:00,122.952,81.012,598.6,12.309
2016-05-01 03:00:00+02:00,122.352,81.024,612.5400000000001,10.889999999999999
2016-05-01 04:00:00+02:00,123.408,81.048,611.72,9.559
2016-05-01 05:00:00+02:00,126.888,81.036,611.72,8.426
2016-05-01 06:00:00+02:00,135.192,81.036,614.1800000000001,7.4799999999999995
2016-05-01 07:00:00+02:00,144.864,80.988,587.12,5.511
2016-05-01 08:00:00+02:00,162.84,80.976,601.0600000000001,3.432
2016-05-01 09:00:00+02:00,175.248,80.976,572.36,2.7169999999999996
2016-05-01 10:00:00+02:00,182.088,80.952,538.74,3.718
2016-05-01 11:00:00+02:00,184.12800000000001,80.94,543.6600000000001,4.851
2016-05-01 12:00:00+02:00,181.104,80.94,540.38,5.896
2016-05-01 13:00:00+02:00,177.72,80.88,537.1,6.808999999999999
2016-05-01 14:00:00+02:00,174.096,80.892,541.2,7.853999999999999
2016-05-01 15:00:00+02:00,171.864,80.868,543.6600000000001,8.195
2016-05-01 16:00:00+02:00,170.256,80.88,542.84,8.514
2016-05-01 17:00:00+02:00,172.89600000000002,80.85600000000001,534.64,8.623999999999999
2016-05-01 18:00:00+02:00,181.296,80.84400000000001,537.9200000000001,8.03
2016-05-01 19:00:00+02:00,199.512,80.83200000000001,538.74,6.896999999999999
2016-05-01 20:00:00+02:00,209.472,80.85600000000001,542.0200000000001,7.853999999999999
2016-05-01 21:00:00+02:00,218.016,80.904,544.48,9.68
2016-05-01 22:00:00+02:00,211.96800000000002,80.94,580.5600000000001,11.286
2016-05-01 23:00:00+02:00,184.248,80.952,533.0,11.968
2016-05-02 00:00:00+02:00,145.94400000000002,80.976,552.6800000000001,12.43
2016-05-02 01:00:00+02:00,137.136,81.0,551.86,11.835999999999999
2016-05-02 02:00:00+02:00,134.568,80.988,547.76,10.593
2016-05-02 03:00:00+02:00,135.168,81.024,558.4200000000001,9.613999999999999
2016-05-02 04:00:00+02:00,138.672,81.0,561.7,9.668999999999999
2016-05-02 05:00:00+02:00,163.848,80.976,571.5400000000001,9.295
2016-05-02 06:00:00+02:00,218.136,80.976,598.6,8.315999999999999
2016-05-02 07:00:00+02:00,253.104,80.988,602.7,6.446
2016-05-02 08:00:00+02:00,257.88,80.964,608.44,5.269
2016-05-02 09:00:00+02:00,256.752,80.94,602.7,6.534
2016-05-02 10:00:00+02:00,253.512,80.892,634.6800000000001,9.415999999999999
2016-05-02 11:00:00+02:00,247.632,80.988,634.6800000000001,10.867999999999999
2016-05-02 12:00:00+02:00,240.336,80.928,633.0400000000001,12.606
2016-05-02 13:00:00+02:00,237.936,80.748,552.6800000000001,13.574
2016-05-02 14:00:00+02:00,231.768,80.676,550.22,14.883
2016-05-02 15:00:00+02:00,228.312,80.652,553.5,16.313
2016-05-02 16:00:00+02:00,224.28,80.64,592.0400000000001,16.785999999999998
2016-05-02 17:00:00+02:00,224.208,80.664,585.48,17.137999999999998
2016-05-02 18:00:00+02:00,225.24,80.676,586.3000000000001,16.070999999999998
2016-05-02 19:00:00+02:00,225.38400000000001,80.7,578.9200000000001,14.662999999999998
2016-05-02 20:00:00+02:00,222.12,80.7,540.38,15.399999999999999
2016-05-02 21:00:00+02:00,219.816,80.712,557.6,19.723
2016-05-02 22:00:00+02:00,206.88,80.748,577.2800000000001,22.450999999999997
2016-05-02 23:00:00+02:00,179.184,80.772,564.98,24.365
2016-05-03 00:00:00+02:00,154.968,80.772,540.38,23.462999999999997
2016-05-03 01:00:00+02:00,152.952,80.796,523.1600000000001,22.737
2016-05-03 02:00:00+02:00,152.16,80.83200000000001,512.5,21.724999999999998
2016-05-03 03:00:00+02:00,151.89600000000002,80.83200000000001,527.26,21.516
2016-05-03 04:00:00+02:00,153.528,80.83200000000001,529.72,20.834
2016-05-03 05:00:00+02:00,167.4,80.83200000000001,533.82,19.898999999999997
2016-05-03 06:00:00+02:00,213.024,80.82000000000001,534.64,18.029
2016-05-03 07:00:00+02:00,249.024,80.784,533.82,14.706999999999999
2016-05-03 08:00:00+02:00,258.912,80.712,521.5200000000001,11.318999999999999
2016-05-03 09:00:00+02:00,254.856,80.688,490.36,11.120999999999999
2016-05-03 10:00:00+02:00,254.16,79.72800000000001,501.02000000000004,12.133
2016-05-03 11:00:00+02:00,251.328,79.656,489.54,12.914
2016-05-03 12:00:00+02:00,241.392,80.07600000000001,496.1,14.123999999999999
2016-05-03 13:00:00+02:00,232.584,80.64,515.7800000000001,14.498
2016-05-03 14:00:00+02:00,223.584,80.652,508.40000000000003,13.232999999999999
2016-05-03 15:00:00+02:00,221.472,80.712,509.22,12.078
2016-05-03 16:00:00+02:00,217.272,80.676,495.28000000000003,12.133
2016-05-03 17:00:00+02:00,221.52,80.7,499.38000000000005,12.067
2016-05-03 18:00:00+02:00,225.24,80.712,517.4200000000001,10.164
2016-05-03 19:00:00+02:00,225.288,80.724,505.94000000000005,8.338
2016-05-03 20:00:00+02:00,224.568,80.712,496.92,9.613999999999999
2016-05-03 21:00:00+02:00,225.552,80.736,487.90000000000003,11.725999999999999
2016-05-03 22:00:00+02:00,211.344,80.76,488.72,12.144
2016-05-03 23:00:00+02:00,193.32,80.784,498.56000000000006,14.344
2016-05-04 00:00:00+02:00,163.68,80.796,493.64000000000004,14.937999999999999
2016-05-04 01:00:00+02:00,156.096,80.796,482.16,15.036999999999999
2016-05-04 02:00:00+02:00,161.04,80.784,480.52000000000004,14.046999999999999
2016-05-04 03:00:00+02:00,162.312,80.796,481.34000000000003,12.947
2016-05-04 04:00:00+02:00,166.104,80.808,479.70000000000005,12.517999999999999
2016-05-04 05:00:00+02:00,183.216,80.772,483.8,11.274999999999999
2016-05-04 06:00:00+02:00,229.89600000000002,80.796,475.6,9.822999999999999
2016-05-04 07:00:00+02:00,272.25600000000003,80.772,462.48,6.314
2016-05-04 08:00:00+02:00,276.432,80.724,456.74,4.707999999999999
2016-05-04 09:00:00+02:00,270.432,80.748,476.42,4.62
2016-05-04 10:00:00+02:00,261.168,80.724,412.46000000000004,5.444999999999999
2016-05-04 11:00:00+02:00,252.38400000000001,80.748,416.56000000000006,5.962
2016-05-04 12:00:00+02:00,243.072,80.712,441.16,6.193
