,Biomass,Fossil Brown coal/Lignite,Hydro Pumped Storage,Hydro Water Reservoir,Nuclear,Solar,Wind Onshore
2016-04-01 01:00:00+03:00,6.44,1344.8000000000002,0.0,7.416,22.908,0.0,1.309
2016-04-01 02:00:00+03:00,6.44,1366.1200000000001,0.0,5.832,22.908,0.0,1.232
2016-04-01 03:00:00+03:00,6.44,1380.88,0.0,5.5920000000000005,22.896,0.0,0.737
2016-04-01 04:00:00+03:00,6.21,1419.42,0.0,5.5920000000000005,22.896,0.0,0.506
2016-04-01 05:00:00+03:00,6.67,1396.46,0.0,5.712,22.896,0.0,0.5609999999999999
2016-04-01 06:00:00+03:00,6.9,1419.42,0.528,11.472,22.896,0.041,0.374
2016-04-01 07:00:00+03:00,6.67,1431.72,2.592,17.112000000000002,22.872,1.23,0.27499999999999997
2016-04-01 08:00:00+03:00,6.44,1425.98,4.704,16.464,22.86,7.667000000000001,0.187
2016-04-01 09:00:00+03:00,5.98,1375.14,3.36,14.4,22.740000000000002,17.015,0.05499999999999999
2016-04-01 10:00:00+03:00,5.98,1291.5,0.096,11.856,22.716,24.395,0.022
2016-04-01 11:00:00+03:00,5.75,1282.48,0.0,10.032,22.68,29.52,0.05499999999999999
2016-04-01 12:00:00+03:00,6.44,1289.0400000000002,0.0,7.5840000000000005,22.692,32.267,0.34099999999999997
2016-04-01 13:00:00+03:00,6.44,1289.8600000000001,0.0,7.32,22.668,32.636,0.737
2016-04-01 14:00:00+03:00,6.44,1292.3200000000002,0.0,7.44,22.68,30.545,0.968
2016-04-01 15:00:00+03:00,6.67,1345.6200000000001,0.0,7.5120000000000005,22.644000000000002,26.445,1.089
2016-04-01 16:00:00+03:00,6.67,1293.96,0.0,7.2,22.656,20.254,1.111
2016-04-01 17:00:00+03:00,6.44,1293.96,0.0,6.36,22.644000000000002,12.259,1.43
2016-04-01 18:00:00+03:00,6.44,1290.68,6.432,6.84,22.632,4.305000000000001,1.617
2016-04-01 19:00:00+03:00,6.44,1313.64,14.664,7.056,22.644000000000002,0.41000000000000003,2.013
2016-04-01 20:00:00+03:00,6.67,1416.96,17.64,8.832,22.62,0.0,2.915
2016-04-01 21:00:00+03:00,6.67,1416.96,13.344,8.28,22.632,0.0,3.267
2016-04-01 22:00:00+03:00,6.9,1402.2,8.040000000000001,7.104,22.62,0.0,3.058
2016-04-01 23:00:00+03:00,6.9,1380.0600000000002,4.704,6.5280000000000005,22.632,0.0,2.992
2016-04-02 00:00:00+03:00,6.67,1284.1200000000001,0.0,9.864,22.68,0.0,3.674
2016-04-02 01:00:00+03:00,6.9,1175.88,0.0,7.104,22.692,0.0,3.96
2016-04-02 02:00:00+03:00,6.9,1172.6000000000001,0.0,6.024,22.68,0.0,4.3999999999999995
2016-04-02 03:00:00+03:00,6.9,1180.8000000000002,0.0,5.928,22.668,0.0,4.795999999999999
2016-04-02 04:00:00+03:00,6.67,1216.88,0.0,5.88,22.644000000000002,0.0,5.324
2016-04-02 05:00:00+03:00,6.44,1249.68,0.0,6.432,22.68,0.0,5.159
2016-04-02 06:00:00+03:00,6.9,1171.7800000000002,0.0,6.408,22.644000000000002,0.041,4.697
2016-04-02 07:00:00+03:00,6.67,1170.96,0.0,6.432,22.656,1.066,4.224
2016-04-02 08:00:00+03:00,6.67,1152.92,3.024,6.648000000000001,22.68,5.5760000000000005,4.532
2016-04-02 09:00:00+03:00,6.67,1098.8000000000002,3.3120000000000003,6.984,22.668,12.587,4.8069999999999995
2016-04-02 10:00:00+03:00,6.67,1036.48,0.624,6.5520000000000005,22.644000000000002,20.213,3.1679999999999997
2016-04-02 11:00:00+03:00,6.67,1034.8400000000001,0.96,7.32,22.656,26.609,2.871
2016-04-02 12:00:00+03:00,6.9,1033.2,0.48,7.176,22.656,29.848000000000003,2.31
2016-04-02 13:00:00+03:00,6.9,1021.72,0.0,6.5040000000000004,22.632,30.873,1.639
2016-04-02 14:00:00+03:00,6.9,986.46,0.0,6.36,22.632,30.299000000000003,0.847
2016-04-02 15:00:00+03:00,7.13,996.3000000000001,0.0,6.264,22.632,27.347,0.517
2016-04-02 16:00:00+03:00,6.9,965.96,0.40800000000000003,6.288,22.608,20.705000000000002,0.572
2016-04-02 17:00:00+03:00,7.13,999.58,5.736,6.288,22.62,13.120000000000001,0.45099999999999996
2016-04-02 18:00:00+03:00,6.9,1064.3600000000001,14.424,6.5520000000000005,22.608,4.633,0.253
2016-04-02 19:00:00+03:00,6.67,1062.72,23.184,8.424,22.608,0.369,0.23099999999999998
2016-04-02 20:00:00+03:00,6.9,1061.9,23.448,17.04,22.608,0.0,0.253
2016-04-02 21:00:00+03:00,6.9,1069.28,19.656,16.296,22.608,0.0,0.264
2016-04-02 22:00:00+03:00,6.67,1065.18,14.376,13.968,22.584,0.0,0.264
2016-04-02 23:00:00+03:00,6.9,1056.16,5.16,14.904,22.596,0.0,0.21999999999999997
2016-04-03 00:00:00+03:00,6.67,1043.8600000000001,0.14400000000000002,13.704,22.584,0.0,0.176
2016-04-03 01:00:00+03:00,6.67,1052.0600000000002,0.0,10.536,22.608,0.0,0.16499999999999998
2016-04-03 02:00:00+03:00,6.67,1051.24,0.0,8.088000000000001,22.584,0.0,0.132
2016-04-03 03:00:00+03:00,6.67,1040.5800000000002,0.0,8.064,22.548000000000002,0.0,0.154
2016-04-03 04:00:00+03:00,6.67,1030.74,0.0,7.5360000000000005,22.572,0.0,0.154
2016-04-03 05:00:00+03:00,6.67,1034.8400000000001,0.0,8.088000000000001,22.596,0.0,0.176
2016-04-03 06:00:00+03:00,6.67,1022.5400000000001,0.0,8.952,22.572,0.041,0.176
2016-04-03 07:00:00+03:00,7.13,1066.8200000000002,0.0,12.408,22.56,1.2710000000000001,0.154
2016-04-03 08:00:00+03:00,6.44,1161.1200000000001,0.0,14.664,22.524,6.601,0.09899999999999999
2016-04-03 09:00:00+03:00,6.44,1152.1000000000001,0.792,15.432,22.524,14.514000000000001,0.011
2016-04-03 10:00:00+03:00,6.67,1126.68,0.648,10.56,22.512,22.099,0.033
2016-04-03 11:00:00+03:00,6.44,1104.5400000000002,0.0,7.368,22.548000000000002,27.798000000000002,0.077
2016-04-03 12:00:00+03:00,6.44,1081.5800000000002,0.0,6.24,22.56,30.955000000000002,0.121
2016-04-03 13:00:00+03:00,6.67,1141.44,0.0,6.36,22.536,31.611,0.242
2016-04-03 14:00:00+03:00,6.67,1157.8400000000001,0.0,6.456,22.512,30.545,0.352
2016-04-03 15:00:00+03:00,6.9,1164.4,0.0,7.2,22.5,27.388,0.45099999999999996
2016-04-03 16:00:00+03:00,6.9,1164.4,0.0,6.5520000000000005,22.512,20.992,0.517
2016-04-03 17:00:00+03:00,6.9,1158.66,0.168,8.472,22.488,13.612,0.528
2016-04-03 18:00:00+03:00,6.9,1170.14,1.728,17.352,22.512,4.797000000000001,0.605
2016-04-03 19:00:00+03:00,6.9,1177.52,7.752,22.032,22.488,0.369,0.759
2016-04-03 20:00:00+03:00,6.67,1181.6200000000001,10.992,28.824,22.464000000000002,0.0,1.012
2016-04-03 21:00:00+03:00,6.67,1194.74,10.008000000000001,26.328,22.5,0.0,1.133
2016-04-03 22:00:00+03:00,6.9,1187.3600000000001,6.48,18.288,22.476,0.0,1.089
2016-04-03 23:00:00+03:00,6.67,1181.6200000000001,2.04,16.776,22.476,0.0,1.0779999999999998
2016-04-04 00:00:00+03:00,6.67,1198.02,1.272,13.488,22.452,0.0,1.397
2016-04-04 01:00:00+03:00,7.13,1135.7,0.0,6.984,22.356,0.0,1.397
2016-04-04 02:00:00+03:00,7.13,1145.5400000000002,0.0,6.888,22.464000000000002,0.0,1.639
2016-04-04 03:00:00+03:00,6.9,1112.74,0.0,6.5040000000000004,22.476,0.0,1.8699999999999999
2016-04-04 04:00:00+03:00,6.9,1128.3200000000002,0.0,6.648000000000001,22.476,0.0,1.9909999999999999
2016-04-04 05:00:00+03:00,7.13,1142.26,0.0,6.816,22.464000000000002,0.0,2.3209999999999997
2016-04-04 06:00:00+03:00,6.9,1177.52,1.584,7.08,22.452,0.041,2.178
2016-04-04 07:00:00+03:00,6.9,1315.2800000000002,4.296,8.712,22.464000000000002,1.599,1.892
2016-04-04 08:00:00+03:00,6.67,1375.96,5.5920000000000005,10.248,22.452,7.79,1.793
2016-04-04 09:00:00+03:00,6.9,1368.5800000000002,1.92,9.936,22.464000000000002,16.728,1.694
2016-04-04 10:00:00+03:00,6.9,1282.48,0.96,9.792,22.476,24.436,1.738
2016-04-04 11:00:00+03:00,6.67,1235.74,0.672,9.168000000000001,22.452,29.438000000000002,1.9689999999999999
2016-04-04 12:00:00+03:00,6.9,1250.5,0.0,8.352,22.428,32.472,1.958
2016-04-04 13:00:00+03:00,6.9,1298.0600000000002,0.0,9.120000000000001,22.416,32.349000000000004,2.1559999999999997
2016-04-04 14:00:00+03:00,7.13,1290.68,0.0,9.648,22.404,31.447000000000003,1.936
2016-04-04 15:00:00+03:00,7.13,1310.3600000000001,0.0,9.264,22.404,27.470000000000002,1.529
2016-04-04 16:00:00+03:00,6.9,1342.3400000000001,0.0,7.032,22.38,21.361,1.155
2016-04-04 17:00:00+03:00,7.13,1331.68,0.0,6.984,22.392,13.284,1.2429999999999999
2016-04-04 18:00:00+03:00,7.13,1338.24,4.368,6.72,22.392,4.838,1.397
2016-04-04 19:00:00+03:00,7.13,1245.5800000000002,15.768,7.272,22.44,0.451,1.639
2016-04-04 20:00:00+03:00,6.9,1251.3200000000002,18.504,15.312000000000001,22.392,0.0,2.068
2016-04-04 21:00:00+03:00,6.9,1210.3200000000002,16.536,12.408,22.392,0.0,2.42
2016-04-04 22:00:00+03:00,6.9,1261.98,3.552,14.856,22.416,0.0,2.431
2016-04-04 23:00:00+03:00,6.9,1251.3200000000002,1.08,12.864,22.416,0.0,2.3209999999999997
2016-04-05 00:00:00+03:00,7.13,1227.5400000000002,0.0,9.456,22.404,0.0,2.673
2016-04-05 01:00:00+03:00,6.9,1202.1200000000001,0.0,7.248,22.392,0.0,2.618
2016-04-05 02:00:00+03:00,7.13,1218.52,0.0,7.152,22.38,0.0,2.3209999999999997
2016-04-05 03:00:00+03:00,6.9,1205.4,0.0,7.128,22.392,0.0,2.101
2016-04-05 04:00:00+03:00,6.9,1252.14,0.0,7.152,22.392,0.0,1.716
2016-04-05 05:00:00+03:00,7.13,1239.02,0.0,7.008,22.416,0.0,1.4629999999999999
2016-04-05 06:00:00+03:00,6.9,1230.0,1.608,7.056,22.404,0.041,1.331
2016-04-05 07:00:00+03:00,6.67,1272.64,6.768,6.984,22.38,1.681,1.474
2016-04-05 08:00:00+03:00,6.67,1221.8000000000002,11.568,7.656000000000001,22.368000000000002,8.282,1.1769999999999998
2016-04-05 09:00:00+03:00,6.44,1219.3400000000001,7.968,7.296,22.332,16.851,1.1989999999999998
2016-04-05 10:00:00+03:00,6.67,1224.26,0.456,7.224,22.344,24.108,1.2429999999999999
2016-04-05 11:00:00+03:00,6.9,1262.8000000000002,0.0,7.152,22.356,29.438000000000002,1.7049999999999998
2016-04-05 12:00:00+03:00,6.9,1215.24,0.0,7.176,22.38,31.693,1.837
2016-04-05 13:00:00+03:00,7.13,1243.94,0.0,7.296,22.404,31.447000000000003,1.6829999999999998
2016-04-05 14:00:00+03:00,6.9,1339.0600000000002,0.0,7.752,22.38,30.258000000000003,1.529
2016-04-05 15:00:00+03:00,7.13,1338.24,0.0,8.304,22.356,26.363,1.397
2016-04-05 16:00:00+03:00,7.13,1281.66,0.0,7.464,22.32,20.336000000000002,1.2979999999999998
2016-04-05 17:00:00+03:00,6.9,1215.24,0.0,7.368,22.296,12.792,1.21
2016-04-05 18:00:00+03:00,6.9,1211.14,5.424,7.92,22.308,4.633,1.694
2016-04-05 19:00:00+03:00,6.9,1207.8600000000001,15.312000000000001,7.896,22.332,0.451,2.1229999999999998
2016-04-05 20:00:00+03:00,6.9,1210.3200000000002,21.288,10.296,22.332,0.0,2.695
2016-04-05 21:00:00+03:00,6.9,1194.74,19.224,8.712,22.32,0.0,3.102
2016-04-05 22:00:00+03:00,6.9,1193.1000000000001,11.016,8.64,22.284,0.0,3.267
2016-04-05 23:00:00+03:00,7.13,1198.8400000000001,2.2560000000000002,9.696,22.296,0.0,3.3329999999999997
2016-04-06 00:00:00+03:00,6.67,1184.9,0.504,8.832,22.32,0.0,3.6519999999999997
2016-04-06 01:00:00+03:00,6.67,1184.9,0.0,7.464,22.308,0.0,3.377
2016-04-06 02:00:00+03:00,6.9,1183.26,0.0,7.344,22.308,0.0,3.102
2016-04-06 03:00:00+03:00,6.9,1188.18,0.0,7.248,22.332,0.0,2.8489999999999998
2016-04-06 04:00:00+03:00,7.13,1186.5400000000002,0.0,7.368,22.296,0.0,2.4749999999999996
2016-04-06 05:00:00+03:00,6.9,1184.9,0.0,7.248,22.272000000000002,0.0,1.8809999999999998
2016-04-06 06:00:00+03:00,7.13,1189.0,1.8960000000000001,7.272,22.26,0.041,1.8039999999999998
2016-04-06 07:00:00+03:00,6.67,1189.0,7.5120000000000005,7.296,22.272000000000002,1.7630000000000001,1.6829999999999998
2016-04-06 08:00:00+03:00,6.9,1188.18,11.856,7.44,22.296,7.954000000000001,1.155
2016-04-06 09:00:00+03:00,6.67,1213.6000000000001,7.824,7.32,22.284,16.277,0.8029999999999999
2016-04-06 10:00:00+03:00,6.44,1238.2,1.512,8.328,22.248,23.165000000000003,0.6709999999999999
2016-04-06 11:00:00+03:00,6.21,1220.16,1.68,8.472,22.26,27.634,0.748
2016-04-06 12:00:00+03:00,6.44,1241.48,0.96,8.040000000000001,22.248,29.561,0.7699999999999999
2016-04-06 13:00:00+03:00,6.44,1302.98,0.96,7.728,22.212,29.561,0.9239999999999999
2016-04-06 14:00:00+03:00,6.67,1261.98,0.12,9.168000000000001,22.212,28.085,1.144
2016-04-06 15:00:00+03:00,6.44,1294.7800000000002,0.768,9.096,22.26,23.78,1.4409999999999998
2016-04-06 16:00:00+03:00,6.67,1230.8200000000002,0.14400000000000002,8.4,22.248,18.04,1.4629999999999999
2016-04-06 17:00:00+03:00,6.9,1214.42,0.36,7.44,22.248,11.029,1.6829999999999998
2016-04-06 18:00:00+03:00,6.67,1194.74,8.256,7.08,22.212,4.059,1.9249999999999998
2016-04-06 19:00:00+03:00,6.67,1205.4,14.376,9.072000000000001,22.2,0.451,2.0349999999999997
2016-04-06 20:00:00+03:00,6.67,1237.38,15.84,14.952,22.188,0.0,2.178
2016-04-06 21:00:00+03:00,6.44,1172.6000000000001,14.784,13.128,22.212,0.0,2.3209999999999997
2016-04-06 22:00:00+03:00,6.67,1172.6000000000001,11.088000000000001,8.952,22.212,0.0,2.4749999999999996
2016-04-06 23:00:00+03:00,6.9,1189.0,2.376,11.016,22.188,0.0,2.1229999999999998
2016-04-07 00:00:00+03:00,6.9,1176.7,1.1520000000000001,7.104,22.212,0.0,2.9699999999999998
2016-04-07 01:00:00+03:00,6.9,1178.3400000000001,0.0,7.44,22.2,0.0,2.8379999999999996
2016-04-07 02:00:00+03:00,6.9,1176.7,0.0,7.368,22.176000000000002,0.0,2.948
2016-04-07 03:00:00+03:00,7.13,1171.7800000000002,0.0,7.248,22.176000000000002,0.0,3.058
2016-04-07 04:00:00+03:00,6.9,1175.0600000000002,0.0,7.2,22.2,0.0,2.86
2016-04-07 05:00:00+03:00,6.9,1170.96,0.0,7.344,22.176000000000002,0.0,2.4859999999999998
2016-04-07 06:00:00+03:00,7.13,1181.6200000000001,1.536,7.44,22.176000000000002,0.041,1.5839999999999999
2016-04-07 07:00:00+03:00,6.9,1178.3400000000001,10.008000000000001,7.488,22.188,1.681,1.232
2016-04-07 08:00:00+03:00,6.67,1215.24,12.792,7.896,22.164,7.913,0.9349999999999999
2016-04-07 09:00:00+03:00,6.44,1258.7,8.136000000000001,7.8,22.176000000000002,16.441,0.572
2016-04-07 10:00:00+03:00,6.67,1233.2800000000002,1.608,8.448,22.176000000000002,23.616,0.407
2016-04-07 11:00:00+03:00,7.13,1245.5800000000002,0.0,10.68,22.152,28.700000000000003,0.43999999999999995
2016-04-07 12:00:00+03:00,7.36,1202.1200000000001,0.192,9.744,22.14,30.668000000000003,0.5499999999999999
2016-04-07 13:00:00+03:00,7.13,1291.5,0.936,9.096,22.116,30.955000000000002,0.748
2016-04-07 14:00:00+03:00,6.9,1289.0400000000002,0.96,8.928,22.128,30.299000000000003,0.99
2016-04-07 15:00:00+03:00,6.9,1306.26,0.96,8.64,22.128,26.404,1.023
