,Fossil Gas,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other,Wind Onshore
2016-01-01 00:00:00+01:00,369.0,1274.0,14551.0,4.0,566.0
2016-01-01 01:00:00+01:00,362.0,1270.0,14157.0,4.0,534.0
2016-01-01 02:00:00+01:00,359.0,1271.0,13636.0,4.0,542.0
2016-01-01 03:00:00+01:00,359.0,1268.0,13147.0,4.0,524.0
2016-01-01 04:00:00+01:00,360.0,1275.0,13032.0,4.0,508.0
2016-01-01 05:00:00+01:00,360.0,1274.0,13474.0,4.0,509.0
2016-01-01 06:00:00+01:00,362.0,1266.0,12855.0,4.0,452.0
2016-01-01 07:00:00+01:00,359.0,1268.0,13162.0,4.0,391.0
2016-01-01 08:00:00+01:00,364.0,1282.0,13379.0,4.0,424.0
2016-01-01 09:00:00+01:00,367.0,1282.0,14119.0,4.0,415.0
2016-01-01 10:00:00+01:00,364.0,1284.0,15095.0,4.0,381.0
2016-01-01 11:00:00+01:00,368.0,1286.0,15914.0,4.0,369.0
2016-01-01 12:00:00+01:00,366.0,1284.0,16492.0,4.0,338.0
2016-01-01 13:00:00+01:00,371.0,1295.0,16933.0,4.0,346.0
2016-01-01 14:00:00+01:00,367.0,1289.0,17693.0,4.0,384.0
2016-01-01 15:00:00+01:00,370.0,1300.0,18953.0,4.0,334.0
2016-01-01 16:00:00+01:00,368.0,1295.0,19813.0,4.0,280.0
2016-01-01 17:00:00+01:00,371.0,1285.0,19870.0,4.0,302.0
2016-01-01 18:00:00+01:00,370.0,1279.0,19424.0,4.0,237.0
2016-01-01 19:00:00+01:00,370.0,1278.0,18418.0,4.0,223.0
2016-01-01 20:00:00+01:00,370.0,1279.0,17876.0,4.0,250.0
2016-01-01 21:00:00+01:00,371.0,1288.0,17304.0,4.0,243.0
2016-01-01 22:00:00+01:00,370.0,1279.0,15994.0,4.0,267.0
2016-01-01 23:00:00+01:00,370.0,1290.0,15292.0,4.0,284.0
2016-01-02 00:00:00+01:00,381.0,1282.0,14872.0,8.0,331.0
2016-01-02 01:00:00+01:00,381.0,1287.0,13856.0,8.0,361.0
2016-01-02 02:00:00+01:00,379.0,1270.0,11808.0,8.0,357.0
2016-01-02 03:00:00+01:00,377.0,1266.0,9990.0,8.0,384.0
2016-01-02 04:00:00+01:00,379.0,1264.0,9347.0,8.0,387.0
2016-01-02 05:00:00+01:00,380.0,1270.0,9592.0,8.0,452.0
