,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Nuclear,Other,Solar,Wind Offshore,Wind Onshore
2016-03-31 23:00:00+01:00,14519.0,2561.0,0.0,41.0,497.0,7804.0,2094.0,0.0,461.0,1043.0
2016-03-31 23:30:00+01:00,13636.0,2058.0,0.0,57.0,483.0,7791.0,2093.0,0.0,528.0,1043.0
2016-04-01 00:00:00+01:00,13080.0,1741.0,0.0,0.0,384.0,7792.0,2092.0,0.0,510.0,1136.0
2016-04-01 00:30:00+01:00,12600.0,1500.0,0.0,0.0,384.0,7813.0,2094.0,0.0,566.0,1295.0
2016-04-01 01:00:00+01:00,12804.0,1503.0,0.0,0.0,356.0,7796.0,2093.0,0.0,528.0,1540.0
2016-04-01 01:30:00+01:00,13485.0,1507.0,0.0,0.0,352.0,7812.0,2094.0,0.0,539.0,1622.0
2016-04-01 02:00:00+01:00,13584.0,1504.0,0.0,0.0,349.0,7803.0,2093.0,0.0,516.0,1858.0
2016-04-01 02:30:00+01:00,12664.0,1456.0,0.0,0.0,346.0,7811.0,2092.0,0.0,483.0,2098.0
2016-04-01 03:00:00+01:00,12020.0,1504.0,0.0,0.0,344.0,7801.0,2093.0,0.0,442.0,2378.0
2016-04-01 03:30:00+01:00,11468.0,1496.0,0.0,0.0,333.0,7813.0,2096.0,0.0,427.0,2573.0
2016-04-01 04:00:00+01:00,10808.0,1497.0,0.0,0.0,326.0,7807.0,2097.0,0.0,410.0,2932.0
2016-04-01 04:30:00+01:00,10646.0,1496.0,0.0,0.0,317.0,7801.0,2093.0,0.0,473.0,2852.0
2016-04-01 05:00:00+01:00,10639.0,1499.0,0.0,0.0,330.0,7803.0,2095.0,0.0,497.0,3057.0
2016-04-01 05:30:00+01:00,11143.0,1579.0,0.0,0.0,329.0,7802.0,2096.0,0.0,560.0,3097.0
2016-04-01 06:00:00+01:00,12426.0,1731.0,0.0,0.0,329.0,7764.0,2094.0,0.0,657.0,3286.0
2016-04-01 06:30:00+01:00,12799.0,1857.0,0.0,0.0,339.0,7767.0,2096.0,0.0,776.0,3473.0
2016-04-01 07:00:00+01:00,13554.0,2549.0,0.0,190.0,605.0,7746.0,2093.0,79.0,821.0,3430.0
2016-04-01 07:30:00+01:00,15322.0,2900.0,0.0,330.0,650.0,7754.0,2094.0,266.0,909.0,3444.0
2016-04-01 08:00:00+01:00,16571.0,2925.0,0.0,389.0,482.0,7739.0,2094.0,627.0,953.0,3666.0
2016-04-01 08:30:00+01:00,16515.0,3140.0,0.0,624.0,473.0,7753.0,2095.0,1070.0,1117.0,3764.0
2016-04-01 09:00:00+01:00,16402.0,3091.0,0.0,338.0,498.0,7753.0,2094.0,1590.0,1282.0,4252.0
2016-04-01 09:30:00+01:00,16257.0,3044.0,0.0,459.0,509.0,7739.0,2091.0,2090.0,1366.0,4182.0
2016-04-01 10:00:00+01:00,16021.0,3125.0,0.0,310.0,494.0,7762.0,2037.0,2620.0,1389.0,4340.0
2016-04-01 10:30:00+01:00,15564.0,2946.0,0.0,381.0,511.0,7744.0,2092.0,2950.0,1418.0,4053.0
2016-04-01 11:00:00+01:00,15643.0,2208.0,0.0,307.0,451.0,7750.0,2094.0,3330.0,1504.0,4290.0
2016-04-01 11:30:00+01:00,15701.0,1703.0,0.0,360.0,469.0,7755.0,2092.0,3530.0,1523.0,4381.0
2016-04-01 12:00:00+01:00,15354.0,2046.0,0.0,327.0,469.0,7759.0,2091.0,3410.0,1532.0,4696.0
