,Biomass,Fossil Coal-derived gas,Fossil Gas,Fossil Hard coal,Fossil Oil,Geothermal,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other,Solar,Waste,Wind Onshore
2016-02-01 00:00:00+01:00,195.0,213.0,3864.0,1469.0,64.0,662.0,0.0,1122.0,50.0,6819.0,29.0,40.0,4493.0
2016-02-01 01:00:00+01:00,193.0,213.0,3856.0,1013.0,64.0,674.0,0.0,1059.0,35.0,6417.0,29.0,42.0,4375.0
2016-02-01 02:00:00+01:00,180.0,213.0,3896.0,966.0,64.0,670.0,0.0,1022.0,34.0,6438.0,29.0,40.0,4143.0
2016-02-01 03:00:00+01:00,178.0,213.0,4051.0,971.0,64.0,669.0,0.0,992.0,35.0,6461.0,29.0,41.0,3895.0
2016-02-01 04:00:00+01:00,184.0,213.0,4282.0,1011.0,64.0,669.0,0.0,987.0,35.0,6917.0,29.0,37.0,3571.0
2016-02-01 05:00:00+01:00,211.0,213.0,4498.0,1067.0,65.0,673.0,46.0,1094.0,148.0,7985.0,29.0,37.0,3299.0
2016-02-01 06:00:00+01:00,227.0,213.0,6486.0,1527.0,91.0,674.0,168.0,1308.0,412.0,10752.0,29.0,39.0,2965.0
2016-02-01 07:00:00+01:00,216.0,213.0,8662.0,1731.0,146.0,674.0,309.0,2669.0,638.0,12571.0,147.0,38.0,2566.0
2016-02-01 08:00:00+01:00,209.0,213.0,9729.0,1714.0,132.0,673.0,187.0,3357.0,820.0,13263.0,1490.0,38.0,2264.0
2016-02-01 09:00:00+01:00,206.0,213.0,9537.0,1718.0,122.0,670.0,119.0,3082.0,813.0,13706.0,3334.0,38.0,1909.0
2016-02-01 10:00:00+01:00,201.0,213.0,9147.0,1714.0,91.0,670.0,50.0,2580.0,599.0,14025.0,4578.0,39.0,1616.0
2016-02-01 11:00:00+01:00,202.0,213.0,8920.0,1713.0,125.0,669.0,0.0,2447.0,647.0,14045.0,5296.0,37.0,1436.0
2016-02-01 12:00:00+01:00,214.0,213.0,8880.0,1713.0,134.0,669.0,0.0,1668.0,517.0,13695.0,5712.0,40.0,1312.0
2016-02-01 13:00:00+01:00,213.0,213.0,9255.0,1712.0,92.0,670.0,0.0,1585.0,454.0,13510.0,5632.0,40.0,1252.0
2016-02-01 14:00:00+01:00,212.0,213.0,9968.0,1715.0,86.0,670.0,522.0,2024.0,519.0,13980.0,4678.0,39.0,1122.0
2016-02-01 15:00:00+01:00,213.0,213.0,10595.0,1714.0,144.0,670.0,520.0,2750.0,644.0,14542.0,2951.0,41.0,951.0
2016-02-01 16:00:00+01:00,205.0,213.0,11356.0,1716.0,150.0,674.0,437.0,3276.0,660.0,15011.0,833.0,41.0,734.0
2016-02-01 17:00:00+01:00,216.0,213.0,11823.0,1713.0,150.0,666.0,377.0,3974.0,1058.0,15552.0,44.0,40.0,622.0
