,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Nuclear,Other,Solar,Waste,Wind Offshore,Wind Onshore
2016-10-01 00:00:00+02:00,352.0,3193.0,0.0,0.0,81.0,5.0,3420.0,464.0,0.0,214.0,115.0,122.0
2016-10-01 01:00:00+02:00,353.0,3339.0,0.0,0.0,58.0,5.0,3445.0,551.0,0.0,213.0,53.0,94.0
2016-10-01 02:00:00+02:00,354.0,3392.0,0.0,0.0,59.0,6.0,3455.0,533.0,0.0,210.0,36.0,83.0
2016-10-01 03:00:00+02:00,343.0,3224.0,0.0,0.0,741.0,6.0,3458.0,524.0,0.0,209.0,31.0,71.0
2016-10-01 04:00:00+02:00,308.0,3199.0,0.0,0.0,625.0,6.0,3459.0,523.0,0.0,214.0,29.0,77.0
2016-10-01 05:00:00+02:00,311.0,3132.0,0.0,0.0,679.0,7.0,3459.0,515.0,0.0,211.0,80.0,71.0
2016-10-01 06:00:00+02:00,318.0,3056.0,0.0,0.0,609.0,7.0,3455.0,532.0,0.0,210.0,150.0,65.0
2016-10-01 07:00:00+02:00,320.0,3106.0,0.0,0.0,326.0,7.0,3456.0,613.0,0.0,213.0,40.0,54.0
2016-10-01 08:00:00+02:00,326.0,3082.0,0.0,0.0,654.0,7.0,3456.0,692.0,57.0,211.0,32.0,57.0
2016-10-01 09:00:00+02:00,334.0,3070.0,0.0,0.0,535.0,6.0,3454.0,726.0,234.0,208.0,118.0,67.0
2016-10-01 10:00:00+02:00,342.0,2962.0,0.0,12.0,243.0,7.0,3453.0,741.0,539.0,204.0,183.0,57.0
2016-10-01 11:00:00+02:00,346.0,2800.0,0.0,1.0,29.0,5.0,3454.0,742.0,863.0,204.0,206.0,86.0
2016-10-01 12:00:00+02:00,348.0,2823.0,0.0,0.0,181.0,5.0,3451.0,725.0,1104.0,204.0,184.0,126.0
2016-10-01 13:00:00+02:00,341.0,2770.0,0.0,0.0,2.0,5.0,3449.0,708.0,1158.0,205.0,192.0,171.0
2016-10-01 14:00:00+02:00,336.0,2793.0,0.0,0.0,5.0,6.0,3449.0,692.0,972.0,203.0,231.0,232.0
2016-10-01 15:00:00+02:00,336.0,2722.0,0.0,0.0,352.0,6.0,3450.0,673.0,786.0,200.0,209.0,262.0
2016-10-01 16:00:00+02:00,339.0,2718.0,0.0,0.0,222.0,6.0,3454.0,644.0,636.0,200.0,228.0,318.0
2016-10-01 17:00:00+02:00,342.0,2722.0,0.0,0.0,1.0,6.0,3455.0,621.0,267.0,204.0,569.0,358.0
2016-10-01 18:00:00+02:00,346.0,2918.0,0.0,0.0,123.0,7.0,3456.0,619.0,67.0,204.0,381.0,300.0
2016-10-01 19:00:00+02:00,345.0,3099.0,0.0,0.0,177.0,6.0,3454.0,658.0,2.0,203.0,410.0,296.0
2016-10-01 20:00:00+02:00,351.0,3034.0,0.0,0.0,64.0,6.0,3454.0,649.0,0.0,204.0,390.0,296.0
2016-10-01 21:00:00+02:00,345.0,3002.0,0.0,0.0,20.0,6.0,3456.0,635.0,0.0,203.0,326.0,295.0
2016-10-01 22:00:00+02:00,340.0,2953.0,0.0,0.0,62.0,6.0,3458.0,595.0,0.0,203.0,440.0,292.0
2016-10-01 23:00:00+02:00,340.0,2649.0,0.0,0.0,167.0,6.0,3456.0,574.0,0.0,199.0,458.0,378.0
2016-10-02 00:00:00+02:00,346.0,1592.0,0.0,0.0,172.0,6.0,3458.0,417.0,0.0,202.0,447.0,367.0
2016-10-02 01:00:00+02:00,345.0,1343.0,0.0,0.0,323.0,6.0,3460.0,339.0,0.0,200.0,522.0,433.0
2016-10-02 02:00:00+02:00,343.0,1357.0,0.0,0.0,667.0,6.0,3460.0,335.0,0.0,200.0,475.0,435.0
2016-10-02 03:00:00+02:00,342.0,1392.0,0.0,0.0,782.0,6.0,3460.0,336.0,0.0,202.0,372.0,501.0
2016-10-02 04:00:00+02:00,339.0,1457.0,0.0,0.0,660.0,6.0,3465.0,343.0,0.0,199.0,94.0,532.0
2016-10-02 05:00:00+02:00,349.0,1502.0,0.0,0.0,657.0,6.0,3467.0,357.0,0.0,201.0,65.0,517.0
2016-10-02 06:00:00+02:00,343.0,1483.0,0.0,0.0,426.0,6.0,3465.0,401.0,0.0,202.0,202.0,520.0
2016-10-02 07:00:00+02:00,341.0,1562.0,0.0,0.0,257.0,7.0,3465.0,479.0,1.0,201.0,353.0,474.0
2016-10-02 08:00:00+02:00,342.0,1730.0,0.0,0.0,39.0,9.0,3464.0,522.0,53.0,204.0,308.0,444.0
2016-10-02 09:00:00+02:00,350.0,1824.0,0.0,0.0,190.0,9.0,3461.0,648.0,248.0,204.0,266.0,398.0
2016-10-02 10:00:00+02:00,344.0,1772.0,0.0,0.0,100.0,9.0,3459.0,685.0,551.0,208.0,307.0,402.0
2016-10-02 11:00:00+02:00,343.0,1554.0,0.0,0.0,0.0,8.0,3457.0,685.0,772.0,207.0,539.0,405.0
2016-10-02 12:00:00+02:00,348.0,1791.0,0.0,0.0,182.0,6.0,3459.0,661.0,704.0,205.0,652.0,439.0
2016-10-02 13:00:00+02:00,347.0,1695.0,0.0,0.0,156.0,4.0,3454.0,677.0,767.0,203.0,667.0,472.0
2016-10-02 14:00:00+02:00,341.0,1646.0,0.0,0.0,206.0,4.0,3457.0,666.0,687.0,205.0,667.0,457.0
2016-10-02 15:00:00+02:00,349.0,1711.0,0.0,0.0,326.0,4.0,3460.0,654.0,459.0,204.0,675.0,452.0
2016-10-02 16:00:00+02:00,349.0,1827.0,0.0,0.0,304.0,4.0,3460.0,679.0,414.0,204.0,652.0,478.0
2016-10-02 17:00:00+02:00,355.0,2027.0,0.0,0.0,205.0,4.0,3461.0,669.0,296.0,203.0,659.0,439.0
2016-10-02 18:00:00+02:00,353.0,2646.0,0.0,0.0,5.0,5.0,3461.0,664.0,109.0,205.0,635.0,380.0
2016-10-02 19:00:00+02:00,357.0,2787.0,0.0,0.0,350.0,5.0,3459.0,591.0,4.0,207.0,663.0,412.0
