,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Nuclear,Other,Solar,Wind Offshore,Wind Onshore
2016-04-30 23:00:00+01:00,15146.0,2232.0,0.0,0.0,196.0,6310.0,1400.0,0.0,356.0,1853.0
2016-04-30 23:30:00+01:00,13149.0,2150.0,0.0,0.0,195.0,6318.0,1401.0,0.0,488.0,2120.0
2016-05-01 00:00:00+01:00,11394.0,2153.0,0.0,0.0,195.0,6321.0,1400.0,0.0,617.0,2293.0
2016-05-01 00:30:00+01:00,10490.0,2156.0,0.0,0.0,195.0,6320.0,1400.0,0.0,661.0,2415.0
2016-05-01 01:00:00+01:00,10282.0,2162.0,0.0,0.0,164.0,6322.0,1399.0,0.0,653.0,2394.0
2016-05-01 01:30:00+01:00,11243.0,2159.0,0.0,0.0,159.0,6320.0,1400.0,0.0,601.0,2261.0
2016-05-01 02:00:00+01:00,11687.0,2155.0,0.0,0.0,159.0,6323.0,1398.0,0.0,604.0,2401.0
2016-05-01 02:30:00+01:00,11748.0,2149.0,0.0,0.0,158.0,6324.0,1401.0,0.0,697.0,2301.0
2016-05-01 03:00:00+01:00,10503.0,2150.0,0.0,0.0,158.0,6329.0,1399.0,0.0,655.0,2492.0
2016-05-01 03:30:00+01:00,9973.0,2154.0,0.0,0.0,124.0,6333.0,1409.0,0.0,721.0,2521.0
2016-05-01 04:00:00+01:00,9924.0,2150.0,0.0,0.0,124.0,6324.0,1413.0,0.0,817.0,2278.0
2016-05-01 04:30:00+01:00,9945.0,2137.0,0.0,0.0,130.0,6328.0,1441.0,0.0,829.0,2217.0
2016-05-01 05:00:00+01:00,10010.0,2039.0,0.0,0.0,130.0,6318.0,1430.0,0.0,784.0,2282.0
2016-05-01 05:30:00+01:00,9465.0,1888.0,0.0,0.0,130.0,6317.0,1418.0,95.0,866.0,2296.0
2016-05-01 06:00:00+01:00,9582.0,1889.0,0.0,0.0,129.0,6315.0,1437.0,316.0,826.0,2251.0
2016-05-01 06:30:00+01:00,10073.0,1892.0,0.0,0.0,128.0,6325.0,1465.0,664.0,1018.0,2196.0
2016-05-01 07:00:00+01:00,10118.0,2100.0,0.0,0.0,144.0,6321.0,1497.0,1060.0,1051.0,2340.0
2016-05-01 07:30:00+01:00,10539.0,2068.0,0.0,0.0,145.0,6318.0,1526.0,1580.0,1056.0,2331.0
2016-05-01 08:00:00+01:00,9770.0,1933.0,0.0,0.0,147.0,6320.0,1528.0,2060.0,1023.0,2496.0
2016-05-01 08:30:00+01:00,9861.0,1933.0,0.0,324.0,149.0,6315.0,1612.0,2560.0,1033.0,2697.0
2016-05-01 09:00:00+01:00,9718.0,1936.0,0.0,372.0,219.0,6323.0,1678.0,3120.0,1102.0,2790.0
2016-05-01 09:30:00+01:00,10370.0,1937.0,0.0,314.0,264.0,6321.0,1911.0,3490.0,1198.0,2785.0
2016-05-01 10:00:00+01:00,10655.0,1935.0,0.0,336.0,266.0,6335.0,1963.0,3790.0,1267.0,2899.0
2016-05-01 10:30:00+01:00,11002.0,1928.0,0.0,558.0,267.0,6317.0,1968.0,4080.0,1233.0,3185.0
2016-05-01 11:00:00+01:00,10565.0,1959.0,0.0,607.0,232.0,6328.0,1972.0,4230.0,1363.0,3610.0
2016-05-01 11:30:00+01:00,10686.0,2143.0,0.0,303.0,225.0,6348.0,1969.0,4560.0,1395.0,3726.0
2016-05-01 12:00:00+01:00,10420.0,2144.0,0.0,326.0,225.0,6344.0,1970.0,4860.0,1441.0,3902.0
2016-05-01 12:30:00+01:00,10724.0,2151.0,0.0,309.0,225.0,6349.0,1968.0,4960.0,1436.0,3644.0
2016-05-01 13:00:00+01:00,10479.0,2148.0,0.0,418.0,216.0,6358.0,1968.0,4910.0,1414.0,3421.0
2016-05-01 13:30:00+01:00,10357.0,2147.0,0.0,312.0,209.0,6363.0,1966.0,4660.0,1420.0,3261.0
2016-05-01 14:00:00+01:00,10167.0,2149.0,0.0,522.0,209.0,6358.0,1983.0,4510.0,1493.0,3078.0
2016-05-01 14:30:00+01:00,10306.0,2123.0,0.0,305.0,210.0,6367.0,2042.0,4120.0,1476.0,3064.0
2016-05-01 15:00:00+01:00,10040.0,2105.0,0.0,581.0,209.0,6361.0,2041.0,3670.0,1641.0,2872.0
2016-05-01 15:30:00+01:00,10571.0,1936.0,0.0,320.0,209.0,6362.0,2043.0,3180.0,1712.0,2881.0
2016-05-01 16:00:00+01:00,11175.0,1927.0,0.0,537.0,211.0,6368.0,2043.0,2570.0,1838.0,2789.0
2016-05-01 16:30:00+01:00,12182.0,1933.0,0.0,384.0,212.0,6369.0,2021.0,2060.0,1886.0,2821.0
2016-05-01 17:00:00+01:00,13054.0,1936.0,0.0,451.0,386.0,6377.0,1968.0,1570.0,1959.0,2724.0
2016-05-01 17:30:00+01:00,13481.0,1991.0,0.0,471.0,448.0,6375.0,2029.0,1090.0,2143.0,2642.0
