,Biomass,Fossil Gas,Fossil Hard coal,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other,Solar,Wind Onshore
2016-04-30 23:00:00+01:00,285.0,374.0,401.0,336.0,2024.0,332.0,36.0,0.0,2129.0
2016-05-01 00:00:00+01:00,283.0,371.0,50.0,290.0,2025.0,336.0,37.0,0.0,2215.0
2016-05-01 01:00:00+01:00,282.0,369.0,0.0,21.0,1972.0,304.0,37.0,0.0,2272.0
2016-05-01 02:00:00+01:00,283.0,367.0,0.0,1.0,2061.0,355.0,36.0,0.0,2304.0
2016-05-01 03:00:00+01:00,283.0,370.0,0.0,91.0,2029.0,337.0,37.0,0.0,2285.0
2016-05-01 04:00:00+01:00,282.0,374.0,0.0,1.0,1991.0,324.0,37.0,0.0,2302.0
2016-05-01 05:00:00+01:00,285.0,374.0,0.0,0.0,1981.0,295.0,36.0,0.0,2371.0
2016-05-01 06:00:00+01:00,284.0,375.0,0.0,0.0,1959.0,299.0,36.0,1.0,2491.0
2016-05-01 07:00:00+01:00,283.0,374.0,0.0,157.0,1910.0,376.0,36.0,48.0,2523.0
2016-05-01 08:00:00+01:00,281.0,374.0,0.0,132.0,1960.0,429.0,34.0,168.0,2300.0
2016-05-01 09:00:00+01:00,280.0,370.0,0.0,141.0,2062.0,436.0,35.0,258.0,1975.0
2016-05-01 10:00:00+01:00,280.0,367.0,0.0,136.0,2077.0,432.0,36.0,327.0,1712.0
2016-05-01 11:00:00+01:00,280.0,363.0,0.0,55.0,2044.0,443.0,36.0,367.0,1448.0
2016-05-01 12:00:00+01:00,281.0,362.0,0.0,128.0,2108.0,358.0,35.0,386.0,1043.0
2016-05-01 13:00:00+01:00,285.0,360.0,0.0,150.0,1947.0,394.0,35.0,389.0,812.0
2016-05-01 14:00:00+01:00,280.0,360.0,0.0,2.0,1965.0,466.0,37.0,383.0,796.0
2016-05-01 15:00:00+01:00,279.0,359.0,0.0,0.0,1973.0,491.0,36.0,363.0,789.0
