,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Solar,Waste,Wind Offshore,Wind Onshore
2016-06-01 00:00:00+02:00,10.0,72.0,329.0,6.0,0.0,142.0,707.0,690.0
2016-06-01 01:00:00+02:00,10.0,64.0,322.0,6.0,0.0,142.0,654.0,708.0
2016-06-01 02:00:00+02:00,10.0,64.0,331.0,6.0,0.0,143.0,753.0,702.0
2016-06-01 03:00:00+02:00,10.0,64.0,359.0,6.0,0.0,142.0,616.0,659.0
2016-06-01 04:00:00+02:00,10.0,68.0,374.0,7.0,0.0,143.0,414.0,562.0
2016-06-01 05:00:00+02:00,11.0,88.0,495.0,13.0,11.0,145.0,398.0,468.0
2016-06-01 06:00:00+02:00,14.0,126.0,985.0,17.0,47.0,146.0,455.0,403.0
2016-06-01 07:00:00+02:00,18.0,257.0,1096.0,30.0,113.0,150.0,506.0,323.0
2016-06-01 08:00:00+02:00,23.0,354.0,1195.0,39.0,220.0,155.0,481.0,293.0
2016-06-01 09:00:00+02:00,29.0,381.0,1242.0,44.0,330.0,165.0,486.0,254.0
2016-06-01 10:00:00+02:00,30.0,378.0,1233.0,48.0,406.0,166.0,523.0,320.0
2016-06-01 11:00:00+02:00,33.0,389.0,1265.0,56.0,457.0,177.0,562.0,416.0
2016-06-01 12:00:00+02:00,36.0,363.0,1281.0,62.0,474.0,178.0,615.0,476.0
2016-06-01 13:00:00+02:00,37.0,365.0,1252.0,59.0,479.0,179.0,680.0,527.0
2016-06-01 14:00:00+02:00,38.0,302.0,1240.0,56.0,485.0,179.0,702.0,533.0
2016-06-01 15:00:00+02:00,37.0,263.0,1089.0,51.0,459.0,175.0,727.0,539.0
2016-06-01 16:00:00+02:00,36.0,231.0,769.0,46.0,414.0,162.0,783.0,543.0
2016-06-01 17:00:00+02:00,25.0,197.0,743.0,38.0,327.0,156.0,879.0,556.0
2016-06-01 18:00:00+02:00,20.0,158.0,767.0,27.0,207.0,152.0,881.0,496.0
2016-06-01 19:00:00+02:00,15.0,139.0,881.0,16.0,100.0,161.0,947.0,418.0
2016-06-01 20:00:00+02:00,15.0,147.0,817.0,16.0,34.0,157.0,803.0,388.0
2016-06-01 21:00:00+02:00,13.0,118.0,869.0,7.0,6.0,152.0,710.0,401.0
2016-06-01 22:00:00+02:00,14.0,93.0,788.0,10.0,0.0,150.0,540.0,426.0
2016-06-01 23:00:00+02:00,14.0,77.0,834.0,9.0,0.0,154.0,418.0,409.0
2016-06-02 00:00:00+02:00,15.0,92.0,648.0,15.0,0.0,156.0,411.0,375.0
2016-06-02 01:00:00+02:00,14.0,79.0,441.0,11.0,0.0,155.0,416.0,338.0
2016-06-02 02:00:00+02:00,14.0,73.0,312.0,9.0,0.0,153.0,495.0,313.0
2016-06-02 03:00:00+02:00,13.0,65.0,273.0,6.0,0.0,150.0,522.0,327.0
2016-06-02 04:00:00+02:00,13.0,66.0,225.0,7.0,0.0,145.0,542.0,291.0
2016-06-02 05:00:00+02:00,15.0,83.0,281.0,11.0,12.0,143.0,502.0,254.0
2016-06-02 06:00:00+02:00,15.0,140.0,570.0,14.0,45.0,145.0,497.0,223.0
2016-06-02 07:00:00+02:00,17.0,274.0,756.0,25.0,105.0,151.0,556.0,193.0
2016-06-02 08:00:00+02:00,19.0,295.0,783.0,29.0,202.0,150.0,553.0,179.0
2016-06-02 09:00:00+02:00,26.0,344.0,863.0,43.0,292.0,156.0,472.0,185.0
2016-06-02 10:00:00+02:00,29.0,336.0,866.0,43.0,336.0,156.0,522.0,258.0
2016-06-02 11:00:00+02:00,32.0,348.0,885.0,51.0,414.0,160.0,483.0,384.0
2016-06-02 12:00:00+02:00,33.0,335.0,920.0,55.0,482.0,161.0,561.0,517.0
2016-06-02 13:00:00+02:00,34.0,334.0,941.0,59.0,522.0,166.0,445.0,653.0
2016-06-02 14:00:00+02:00,34.0,323.0,917.0,59.0,534.0,171.0,420.0,830.0
2016-06-02 15:00:00+02:00,27.0,268.0,821.0,57.0,510.0,169.0,510.0,901.0
2016-06-02 16:00:00+02:00,24.0,251.0,800.0,50.0,442.0,164.0,484.0,1061.0
2016-06-02 17:00:00+02:00,22.0,228.0,740.0,42.0,342.0,168.0,440.0,1078.0
2016-06-02 18:00:00+02:00,19.0,192.0,758.0,29.0,214.0,166.0,515.0,1095.0
2016-06-02 19:00:00+02:00,18.0,161.0,708.0,21.0,105.0,171.0,583.0,965.0
2016-06-02 20:00:00+02:00,16.0,132.0,643.0,11.0,41.0,169.0,688.0,687.0
2016-06-02 21:00:00+02:00,15.0,141.0,672.0,14.0,10.0,174.0,565.0,565.0
2016-06-02 22:00:00+02:00,12.0,75.0,605.0,6.0,1.0,171.0,569.0,600.0
2016-06-02 23:00:00+02:00,12.0,71.0,382.0,7.0,0.0,167.0,480.0,570.0
2016-06-03 00:00:00+02:00,14.0,74.0,357.0,9.0,0.0,168.0,360.0,537.0
2016-06-03 01:00:00+02:00,17.0,86.0,383.0,13.0,0.0,162.0,261.0,514.0
2016-06-03 02:00:00+02:00,16.0,65.0,348.0,6.0,0.0,159.0,277.0,497.0
2016-06-03 03:00:00+02:00,16.0,66.0,281.0,6.0,0.0,159.0,353.0,465.0
2016-06-03 04:00:00+02:00,17.0,79.0,298.0,10.0,1.0,160.0,366.0,442.0
2016-06-03 05:00:00+02:00,16.0,69.0,257.0,7.0,15.0,159.0,430.0,419.0
2016-06-03 06:00:00+02:00,19.0,135.0,571.0,19.0,54.0,164.0,358.0,333.0
2016-06-03 07:00:00+02:00,25.0,273.0,752.0,29.0,133.0,163.0,317.0,217.0
2016-06-03 08:00:00+02:00,31.0,369.0,832.0,41.0,253.0,165.0,225.0,181.0
2016-06-03 09:00:00+02:00,33.0,420.0,872.0,50.0,374.0,167.0,206.0,176.0
2016-06-03 10:00:00+02:00,34.0,413.0,907.0,57.0,469.0,175.0,166.0,222.0
2016-06-03 11:00:00+02:00,35.0,394.0,940.0,62.0,537.0,176.0,145.0,264.0
2016-06-03 12:00:00+02:00,36.0,385.0,917.0,67.0,574.0,174.0,131.0,279.0
2016-06-03 13:00:00+02:00,36.0,356.0,885.0,65.0,583.0,179.0,111.0,266.0
2016-06-03 14:00:00+02:00,35.0,347.0,867.0,62.0,562.0,181.0,102.0,241.0
2016-06-03 15:00:00+02:00,29.0,320.0,769.0,59.0,513.0,174.0,139.0,207.0
2016-06-03 16:00:00+02:00,24.0,268.0,656.0,53.0,432.0,168.0,129.0,183.0
2016-06-03 17:00:00+02:00,19.0,220.0,582.0,39.0,335.0,162.0,151.0,153.0
