,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Fossil Peat,Hydro Run-of-river and poundage,Nuclear,Other,Other renewable,Waste,Wind Onshore
2016-10-01 01:00:00+03:00,603.0,264.0,350.0,1.0,385.0,1146.0,2238.0,177.0,46.0,8.0,982.0
2016-10-01 02:00:00+03:00,594.0,267.0,349.0,1.0,387.0,1080.0,2239.0,177.0,47.0,8.0,969.0
2016-10-01 03:00:00+03:00,592.0,262.0,349.0,1.0,389.0,1081.0,2239.0,177.0,47.0,8.0,964.0
2016-10-01 04:00:00+03:00,597.0,262.0,351.0,1.0,388.0,1085.0,2240.0,178.0,47.0,8.0,957.0
2016-10-01 05:00:00+03:00,597.0,260.0,349.0,1.0,391.0,1109.0,2241.0,179.0,46.0,8.0,931.0
2016-10-01 06:00:00+03:00,588.0,253.0,358.0,1.0,393.0,1163.0,2241.0,179.0,46.0,10.0,892.0
2016-10-01 07:00:00+03:00,611.0,233.0,388.0,1.0,393.0,1251.0,2241.0,179.0,46.0,23.0,849.0
2016-10-01 08:00:00+03:00,633.0,233.0,416.0,1.0,398.0,1255.0,2242.0,179.0,46.0,33.0,837.0
2016-10-01 09:00:00+03:00,633.0,231.0,456.0,1.0,398.0,1526.0,2242.0,176.0,46.0,35.0,750.0
2016-10-01 10:00:00+03:00,624.0,226.0,516.0,1.0,418.0,1698.0,2243.0,173.0,47.0,35.0,726.0
2016-10-01 11:00:00+03:00,634.0,231.0,559.0,1.0,431.0,1734.0,2243.0,172.0,46.0,34.0,775.0
2016-10-01 12:00:00+03:00,638.0,262.0,560.0,1.0,427.0,1679.0,2243.0,171.0,46.0,35.0,781.0
2016-10-01 13:00:00+03:00,641.0,258.0,531.0,1.0,402.0,1660.0,2242.0,169.0,47.0,35.0,786.0
2016-10-01 14:00:00+03:00,635.0,240.0,446.0,1.0,369.0,1598.0,2244.0,169.0,47.0,35.0,793.0
2016-10-01 15:00:00+03:00,635.0,232.0,441.0,1.0,407.0,1622.0,2242.0,169.0,48.0,35.0,812.0
2016-10-01 16:00:00+03:00,639.0,252.0,456.0,1.0,472.0,1648.0,2242.0,169.0,46.0,35.0,795.0
2016-10-01 17:00:00+03:00,635.0,260.0,551.0,1.0,499.0,1758.0,2242.0,169.0,47.0,34.0,788.0
2016-10-01 18:00:00+03:00,635.0,252.0,578.0,1.0,525.0,1916.0,2242.0,169.0,45.0,35.0,797.0
2016-10-01 19:00:00+03:00,642.0,244.0,603.0,1.0,550.0,2002.0,2240.0,171.0,47.0,35.0,819.0
2016-10-01 20:00:00+03:00,637.0,251.0,604.0,1.0,552.0,2005.0,2241.0,171.0,45.0,35.0,864.0
2016-10-01 21:00:00+03:00,631.0,234.0,566.0,1.0,534.0,1804.0,2242.0,173.0,46.0,35.0,868.0
2016-10-01 22:00:00+03:00,626.0,243.0,453.0,1.0,471.0,1746.0,2242.0,177.0,46.0,35.0,850.0
2016-10-01 23:00:00+03:00,629.0,241.0,402.0,1.0,386.0,1656.0,2242.0,177.0,46.0,35.0,821.0
2016-10-02 00:00:00+03:00,613.0,230.0,403.0,1.0,373.0,1410.0,2241.0,179.0,46.0,23.0,754.0
2016-10-02 01:00:00+03:00,615.0,220.0,404.0,1.0,376.0,1430.0,2241.0,180.0,42.0,7.0,694.0
2016-10-02 02:00:00+03:00,609.0,231.0,393.0,1.0,386.0,1437.0,2242.0,181.0,42.0,7.0,639.0
2016-10-02 03:00:00+03:00,614.0,230.0,396.0,1.0,388.0,1391.0,2241.0,183.0,42.0,7.0,623.0
2016-10-02 04:00:00+03:00,602.0,239.0,393.0,1.0,393.0,1343.0,2241.0,184.0,42.0,7.0,604.0
2016-10-02 05:00:00+03:00,598.0,253.0,398.0,1.0,403.0,1342.0,2241.0,186.0,41.0,7.0,558.0
2016-10-02 06:00:00+03:00,576.0,209.0,399.0,1.0,407.0,1332.0,2240.0,186.0,42.0,7.0,525.0
2016-10-02 07:00:00+03:00,543.0,218.0,399.0,1.0,418.0,1467.0,2240.0,188.0,42.0,7.0,484.0
2016-10-02 08:00:00+03:00,535.0,225.0,399.0,1.0,422.0,1527.0,2242.0,188.0,43.0,7.0,454.0
2016-10-02 09:00:00+03:00,531.0,233.0,402.0,1.0,419.0,1657.0,2244.0,186.0,42.0,7.0,370.0
2016-10-02 10:00:00+03:00,523.0,230.0,453.0,1.0,394.0,1779.0,2243.0,182.0,43.0,7.0,294.0
2016-10-02 11:00:00+03:00,511.0,225.0,487.0,1.0,377.0,1883.0,2242.0,179.0,43.0,7.0,279.0
2016-10-02 12:00:00+03:00,506.0,222.0,495.0,1.0,363.0,1880.0,2242.0,174.0,44.0,7.0,269.0
2016-10-02 13:00:00+03:00,497.0,228.0,515.0,1.0,350.0,1798.0,2242.0,171.0,47.0,7.0,270.0
2016-10-02 14:00:00+03:00,488.0,221.0,521.0,1.0,348.0,1826.0,2242.0,171.0,46.0,7.0,273.0
2016-10-02 15:00:00+03:00,486.0,228.0,522.0,1.0,398.0,1784.0,2242.0,169.0,46.0,7.0,278.0
2016-10-02 16:00:00+03:00,481.0,232.0,521.0,1.0,465.0,1752.0,2241.0,169.0,46.0,7.0,282.0
2016-10-02 17:00:00+03:00,480.0,219.0,515.0,1.0,523.0,1717.0,2238.0,170.0,45.0,7.0,272.0
2016-10-02 18:00:00+03:00,476.0,213.0,575.0,1.0,555.0,1856.0,2238.0,174.0,44.0,7.0,297.0
2016-10-02 19:00:00+03:00,483.0,213.0,633.0,1.0,606.0,2009.0,2238.0,180.0,43.0,7.0,368.0
2016-10-02 20:00:00+03:00,489.0,225.0,649.0,1.0,621.0,2040.0,2236.0,182.0,43.0,7.0,405.0
2016-10-02 21:00:00+03:00,490.0,237.0,646.0,1.0,622.0,1790.0,2237.0,184.0,42.0,14.0,386.0
2016-10-02 22:00:00+03:00,491.0,258.0,605.0,1.0,535.0,1642.0,2237.0,185.0,41.0,21.0,347.0
2016-10-02 23:00:00+03:00,492.0,245.0,505.0,1.0,445.0,1676.0,2237.0,187.0,42.0,33.0,297.0
2016-10-03 00:00:00+03:00,485.0,222.0,459.0,1.0,420.0,1530.0,2237.0,189.0,44.0,36.0,319.0
2016-10-03 01:00:00+03:00,491.0,233.0,434.0,1.0,423.0,1403.0,2235.0,190.0,44.0,36.0,303.0
2016-10-03 02:00:00+03:00,492.0,224.0,431.0,1.0,410.0,1272.0,2232.0,192.0,44.0,36.0,339.0
2016-10-03 03:00:00+03:00,483.0,229.0,443.0,1.0,405.0,1332.0,2232.0,192.0,44.0,36.0,375.0
2016-10-03 04:00:00+03:00,484.0,240.0,467.0,1.0,411.0,1353.0,2233.0,192.0,44.0,36.0,386.0
2016-10-03 05:00:00+03:00,492.0,235.0,562.0,1.0,476.0,1547.0,2235.0,193.0,45.0,45.0,399.0
2016-10-03 06:00:00+03:00,506.0,229.0,699.0,1.0,592.0,1800.0,2239.0,194.0,45.0,52.0,425.0
2016-10-03 07:00:00+03:00,516.0,255.0,769.0,1.0,696.0,2270.0,2236.0,194.0,45.0,59.0,407.0
2016-10-03 08:00:00+03:00,519.0,230.0,809.0,1.0,717.0,2360.0,2238.0,194.0,45.0,66.0,362.0
2016-10-03 09:00:00+03:00,521.0,211.0,825.0,9.0,713.0,2462.0,2238.0,191.0,45.0,73.0,276.0
2016-10-03 10:00:00+03:00,517.0,236.0,833.0,9.0,707.0,2462.0,2238.0,187.0,47.0,73.0,199.0
2016-10-03 11:00:00+03:00,508.0,269.0,826.0,2.0,681.0,2384.0,2240.0,183.0,46.0,75.0,139.0
2016-10-03 12:00:00+03:00,500.0,267.0,836.0,2.0,668.0,2325.0,2238.0,180.0,47.0,77.0,138.0
2016-10-03 13:00:00+03:00,495.0,247.0,817.0,2.0,654.0,2269.0,2237.0,178.0,47.0,81.0,134.0
2016-10-03 14:00:00+03:00,550.0,259.0,802.0,2.0,661.0,2180.0,2235.0,174.0,46.0,81.0,146.0
2016-10-03 15:00:00+03:00,551.0,222.0,813.0,2.0,669.0,2234.0,2238.0,173.0,46.0,81.0,176.0
2016-10-03 16:00:00+03:00,552.0,220.0,822.0,2.0,676.0,2212.0,2243.0,174.0,46.0,81.0,209.0
2016-10-03 17:00:00+03:00,559.0,240.0,797.0,2.0,681.0,2181.0,2235.0,177.0,46.0,80.0,274.0
2016-10-03 18:00:00+03:00,555.0,219.0,782.0,2.0,684.0,2054.0,2232.0,179.0,46.0,78.0,346.0
2016-10-03 19:00:00+03:00,556.0,211.0,780.0,2.0,699.0,1935.0,2233.0,182.0,46.0,78.0,646.0
2016-10-03 20:00:00+03:00,561.0,202.0,786.0,1.0,709.0,2129.0,2233.0,183.0,46.0,75.0,791.0
2016-10-03 21:00:00+03:00,565.0,193.0,741.0,1.0,636.0,1926.0,2231.0,184.0,46.0,64.0,830.0
2016-10-03 22:00:00+03:00,562.0,181.0,633.0,1.0,497.0,1764.0,2232.0,186.0,46.0,56.0,840.0
2016-10-03 23:00:00+03:00,570.0,187.0,586.0,1.0,434.0,1638.0,2232.0,187.0,46.0,51.0,849.0
2016-10-04 00:00:00+03:00,569.0,198.0,595.0,1.0,438.0,1580.0,2232.0,187.0,47.0,49.0,860.0
2016-10-04 01:00:00+03:00,567.0,206.0,613.0,1.0,439.0,1491.0,2233.0,188.0,48.0,39.0,819.0
2016-10-04 02:00:00+03:00,568.0,203.0,610.0,1.0,442.0,1512.0,2232.0,189.0,48.0,38.0,836.0
2016-10-04 03:00:00+03:00,566.0,207.0,608.0,1.0,444.0,1522.0,2232.0,189.0,48.0,38.0,835.0
2016-10-04 04:00:00+03:00,558.0,207.0,610.0,1.0,450.0,1422.0,2234.0,190.0,47.0,38.0,850.0
2016-10-04 05:00:00+03:00,543.0,204.0,599.0,1.0,520.0,1444.0,2234.0,192.0,46.0,42.0,817.0
2016-10-04 06:00:00+03:00,551.0,216.0,642.0,1.0,649.0,1633.0,2235.0,192.0,47.0,44.0,835.0
2016-10-04 07:00:00+03:00,597.0,226.0,744.0,1.0,718.0,1947.0,2235.0,192.0,47.0,52.0,802.0
2016-10-04 08:00:00+03:00,567.0,229.0,786.0,1.0,739.0,2229.0,2232.0,192.0,46.0,59.0,749.0
2016-10-04 09:00:00+03:00,564.0,247.0,797.0,1.0,735.0,2315.0,2235.0,190.0,46.0,64.0,552.0
2016-10-04 10:00:00+03:00,557.0,261.0,806.0,18.0,729.0,2336.0,2234.0,188.0,47.0,61.0,349.0
2016-10-04 11:00:00+03:00,550.0,265.0,837.0,5.0,712.0,2332.0,2234.0,187.0,46.0,59.0,305.0
2016-10-04 12:00:00+03:00,551.0,262.0,841.0,32.0,694.0,2263.0,2233.0,184.0,46.0,57.0,326.0
2016-10-04 13:00:00+03:00,543.0,245.0,840.0,4.0,689.0,2307.0,2232.0,183.0,45.0,52.0,318.0
2016-10-04 14:00:00+03:00,545.0,230.0,843.0,1.0,675.0,2291.0,2232.0,181.0,45.0,51.0,290.0
2016-10-04 15:00:00+03:00,548.0,255.0,843.0,1.0,670.0,2201.0,2232.0,181.0,46.0,51.0,330.0
2016-10-04 16:00:00+03:00,547.0,250.0,846.0,1.0,658.0,2163.0,2232.0,181.0,45.0,51.0,307.0
2016-10-04 17:00:00+03:00,549.0,221.0,849.0,1.0,677.0,2107.0,2231.0,181.0,45.0,55.0,300.0
2016-10-04 18:00:00+03:00,541.0,235.0,846.0,1.0,705.0,2116.0,2233.0,183.0,45.0,57.0,352.0
2016-10-04 19:00:00+03:00,543.0,248.0,845.0,1.0,722.0,2221.0,2233.0,185.0,45.0,57.0,433.0
2016-10-04 20:00:00+03:00,554.0,216.0,843.0,1.0,730.0,2237.0,2233.0,187.0,45.0,56.0,459.0
