,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Nuclear,Other,Solar,Wind Offshore,Wind Onshore
2016-09-30 23:00:00+01:00,3752.1749999999997,713.8100000000001,0.0,4.812,5.976,43.404,337.02000000000004,0.0,4.776,3.278
2016-09-30 23:30:00+01:00,3792.355,469.86,0.0,4.668,5.82,43.38,335.79,0.0,3.75,3.2889999999999997
2016-10-01 00:00:00+01:00,3535.595,338.66,0.0,0.456,5.772,43.398,336.61,0.0,3.126,3.069
2016-10-01 00:30:00+01:00,3223.465,252.15,0.0,0.0,5.064,43.374,334.97,0.0,3.384,3.1405
2016-10-01 01:00:00+01:00,3177.895,150.47,0.0,0.0,4.236,43.416000000000004,336.20000000000005,0.0,2.94,3.8005
2016-10-01 01:30:00+01:00,3255.315,151.29000000000002,0.0,0.0,4.032,43.332,336.61,0.0,2.766,2.981
2016-10-01 02:00:00+01:00,3021.34,149.24,0.0,0.0,4.008,43.386,336.61,0.0,2.448,2.6895
2016-10-01 02:30:00+01:00,2917.95,149.65,0.0,0.0,4.0200000000000005,43.398,335.79,0.0,2.448,2.6345
2016-10-01 03:00:00+01:00,2974.2999999999997,150.88000000000002,0.0,0.0,3.936,43.434,338.25,0.0,2.226,2.541
2016-10-01 03:30:00+01:00,3043.145,122.59,0.0,0.0,3.924,43.458,335.79,0.0,2.652,2.6125
2016-10-01 04:00:00+01:00,2919.665,123.00000000000001,0.0,0.0,3.924,43.416000000000004,336.61,0.0,2.64,2.5355
2016-10-01 04:30:00+01:00,2884.3849999999998,122.59,0.0,0.0,3.924,43.476,337.84000000000003,0.0,3.96,2.376
2016-10-01 05:00:00+01:00,2913.0499999999997,123.00000000000001,0.0,0.0,4.164,43.446,338.66,0.0,3.348,2.332
2016-10-01 05:30:00+01:00,2962.54,122.59,0.0,0.0,4.416,43.47,338.25,0.0,3.198,2.3594999999999997
2016-10-01 06:00:00+01:00,3174.465,145.55,0.0,0.0,4.416,43.44,339.07000000000005,0.0,3.096,2.376
2016-10-01 06:30:00+01:00,3439.555,219.76000000000002,0.0,1.3800000000000001,4.44,43.398,337.84000000000003,0.0,2.802,2.3045
2016-10-01 07:00:00+01:00,3407.705,369.0,0.0,0.0,5.892,43.458,340.3,0.9635,2.64,2.3815
2016-10-01 07:30:00+01:00,3738.7,497.33000000000004,0.0,3.636,7.296,43.422000000000004,341.12,6.4985,2.754,2.4475
2016-10-01 08:00:00+01:00,3776.92,551.45,0.0,4.908,8.58,43.398,340.3,15.99,2.7840000000000003,2.5574999999999997
2016-10-01 08:30:00+01:00,3967.285,546.12,0.0,6.804,8.388,43.446,341.94,24.6,2.976,2.5465
2016-10-01 09:00:00+01:00,4133.15,509.63000000000005,0.0,8.58,9.48,43.44,342.76000000000005,30.135,2.97,2.6069999999999998
2016-10-01 09:30:00+01:00,4121.1449999999995,563.75,0.0,11.484,9.588000000000001,43.398,341.53000000000003,35.26,3.216,2.8325
2016-10-01 10:00:00+01:00,4116.49,608.0300000000001,0.0,10.26,9.636000000000001,42.828,341.53000000000003,41.82,3.144,3.0854999999999997
2016-10-01 10:30:00+01:00,4149.32,615.0,0.0,8.82,9.624,42.648,343.17,48.38,3.18,2.9535
2016-10-01 11:00:00+01:00,4136.09,639.19,0.0,6.324,9.072000000000001,42.63,345.63000000000005,54.120000000000005,3.36,3.399
2016-10-01 11:30:00+01:00,4125.555,707.25,0.0,6.48,8.28,42.618,345.63000000000005,55.35,3.048,3.3219999999999996
2016-10-01 12:00:00+01:00,4122.37,685.11,0.0,5.412,7.896,42.63,346.04,60.68,3.144,3.4154999999999998
2016-10-01 12:30:00+01:00,4119.92,683.0600000000001,0.0,5.712,5.724,42.588,344.81,61.910000000000004,3.948,3.476
2016-10-01 13:00:00+01:00,4131.68,682.6500000000001,0.0,6.816,5.136,42.81,342.35,65.19,2.838,3.0524999999999998
2016-10-01 13:30:00+01:00,4051.81,638.7800000000001,0.0,3.732,4.62,43.428000000000004,343.58000000000004,65.805,4.47,3.058
2016-10-01 14:00:00+01:00,3946.215,605.57,0.0,3.7680000000000002,4.356,43.404,340.3,65.395,4.404,3.2504999999999997
2016-10-01 14:30:00+01:00,3933.72,539.5600000000001,0.0,3.696,4.248,43.446,340.71000000000004,64.37,4.188,3.355
2016-10-01 15:00:00+01:00,3950.38,495.28000000000003,0.0,3.7800000000000002,4.98,43.458,338.25,59.655,3.5700000000000003,3.8225
2016-10-01 15:30:00+01:00,3981.985,544.07,0.0,3.6,5.352,43.5,336.61,49.405,3.0,3.7234999999999996
2016-10-01 16:00:00+01:00,3953.3199999999997,607.21,0.0,3.6,5.82,43.476,335.79,39.155,4.14,4.004
2016-10-01 16:30:00+01:00,4013.1,767.9300000000001,0.0,3.612,5.844,43.476,337.02000000000004,27.880000000000003,4.776,4.4495
2016-10-01 17:00:00+01:00,4184.845,891.34,0.0,3.636,9.228,43.482,336.61,20.91,4.62,4.388999999999999
2016-10-01 17:30:00+01:00,4252.955,1088.14,0.0,6.024,10.068,43.464,336.61,10.5165,5.136,4.5815
2016-10-01 18:00:00+01:00,4269.615,1088.5500000000002,0.0,9.108,10.056000000000001,43.47,336.61,4.1615,5.55,5.2085
2016-10-01 18:30:00+01:00,4248.3,1099.6200000000001,0.0,16.32,10.032,43.458,336.20000000000005,0.0,6.216,5.4559999999999995
2016-10-01 19:00:00+01:00,4296.075,1239.43,0.0,23.772000000000002,9.972,43.446,334.97,0.0,5.364,4.8015
