,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Nuclear,Other,Solar,Wind Offshore,Wind Onshore
2016-10-31 23:00:00+00:00,15723.0,2270.0,0.0,129.0,123.0,7889.0,753.0,0.0,22.0,587.0
2016-10-31 23:30:00+00:00,13814.0,2272.0,0.0,0.0,122.0,7886.0,749.0,0.0,22.0,587.0
2016-11-01 00:00:00+00:00,12743.0,2271.0,0.0,0.0,120.0,7881.0,823.0,0.0,24.0,614.0
2016-11-01 00:30:00+00:00,12138.0,2269.0,0.0,0.0,119.0,7874.0,824.0,0.0,24.0,614.0
2016-11-01 01:00:00+00:00,12138.0,2281.0,0.0,0.0,98.0,7869.0,843.0,0.0,24.0,645.0
2016-11-01 01:30:00+00:00,11715.0,2245.0,0.0,0.0,82.0,7872.0,763.0,0.0,24.0,645.0
2016-11-01 02:00:00+00:00,10820.0,2164.0,0.0,0.0,80.0,7875.0,763.0,0.0,25.0,693.0
2016-11-01 02:30:00+00:00,10183.0,2192.0,0.0,0.0,80.0,7871.0,758.0,0.0,25.0,693.0
2016-11-01 03:00:00+00:00,10207.0,2221.0,0.0,0.0,79.0,7867.0,764.0,0.0,28.0,737.0
2016-11-01 03:30:00+00:00,9875.0,2207.0,0.0,0.0,92.0,7875.0,821.0,0.0,28.0,737.0
2016-11-01 04:00:00+00:00,9739.0,2102.0,0.0,0.0,109.0,7873.0,822.0,0.0,28.0,765.0
2016-11-01 04:30:00+00:00,9672.0,2157.0,0.0,0.0,118.0,7873.0,822.0,0.0,28.0,765.0
2016-11-01 05:00:00+00:00,10116.0,2135.0,0.0,0.0,117.0,7875.0,818.0,0.0,32.0,803.0
2016-11-01 05:30:00+00:00,11236.0,2226.0,0.0,0.0,113.0,7870.0,807.0,0.0,32.0,803.0
2016-11-01 06:00:00+00:00,13364.0,2214.0,0.0,0.0,109.0,7868.0,824.0,0.0,37.0,840.0
2016-11-01 06:30:00+00:00,15694.0,2266.0,0.0,47.0,105.0,7873.0,825.0,3.0,37.0,840.0
2016-11-01 07:00:00+00:00,18452.0,2410.0,0.0,300.0,175.0,7870.0,825.0,56.0,530.0,1645.0
2016-11-01 07:30:00+00:00,20050.0,2769.0,0.0,409.0,200.0,7877.0,827.0,209.0,689.0,1551.0
2016-11-01 08:00:00+00:00,20496.0,3036.0,0.0,450.0,196.0,7877.0,823.0,440.0,957.0,1559.0
2016-11-01 08:30:00+00:00,20496.0,3187.0,0.0,353.0,197.0,7877.0,820.0,686.0,1032.0,1529.0
2016-11-01 09:00:00+00:00,21549.0,3207.0,0.0,446.0,156.0,7875.0,822.0,899.0,1030.0,1627.0
2016-11-01 09:30:00+00:00,21502.0,3260.0,0.0,700.0,150.0,7869.0,812.0,1100.0,919.0,1670.0
2016-11-01 10:00:00+00:00,21030.0,3336.0,0.0,345.0,152.0,7885.0,811.0,1300.0,991.0,1747.0
2016-11-01 10:30:00+00:00,21191.0,3304.0,0.0,374.0,153.0,7878.0,811.0,1420.0,1013.0,1778.0
2016-11-01 11:00:00+00:00,21112.0,3276.0,0.0,370.0,159.0,7880.0,819.0,1460.0,1048.0,1938.0
2016-11-01 11:30:00+00:00,21290.0,3347.0,0.0,460.0,151.0,7866.0,821.0,1530.0,969.0,1936.0
2016-11-01 12:00:00+00:00,21092.0,3621.0,0.0,416.0,152.0,7877.0,823.0,1540.0,1052.0,1961.0
2016-11-01 12:30:00+00:00,,,,,,,,1490.0,1143.0,2025.0
2016-11-01 13:00:00+00:00,20615.0,3722.0,0.0,342.0,193.0,7877.0,824.0,1607.0,1312.0,2000.0
2016-11-01 13:30:00+00:00,20365.0,3511.0,0.0,369.0,205.0,7876.0,819.0,1190.0,1546.0,1998.0
2016-11-01 14:00:00+00:00,20242.0,3591.0,0.0,462.0,206.0,7872.0,816.0,1528.0,1606.0,1925.0
2016-11-01 14:30:00+00:00,20504.0,3655.0,0.0,403.0,207.0,7869.0,818.0,1159.0,1568.0,1964.0
2016-11-01 15:00:00+00:00,20066.0,3914.0,0.0,342.0,256.0,7874.0,818.0,1159.0,1723.0,1911.0
2016-11-01 15:30:00+00:00,20287.0,4227.0,0.0,400.0,255.0,7872.0,820.0,296.0,1769.0,1780.0
2016-11-01 16:00:00+00:00,21062.0,4933.0,0.0,342.0,258.0,7878.0,815.0,89.0,1740.0,1810.0
2016-11-01 16:30:00+00:00,21820.0,5765.0,0.0,409.0,365.0,7874.0,820.0,0.0,1783.0,1785.0
2016-11-01 17:00:00+00:00,23059.0,6293.0,0.0,775.0,551.0,7872.0,823.0,0.0,1781.0,1937.0
2016-11-01 17:30:00+00:00,23575.0,6634.0,0.0,661.0,571.0,7885.0,822.0,0.0,1698.0,2085.0
2016-11-01 18:00:00+00:00,23364.0,6723.0,0.0,609.0,571.0,7893.0,825.0,0.0,1514.0,2088.0
2016-11-01 18:30:00+00:00,23086.0,6713.0,0.0,362.0,555.0,7895.0,824.0,0.0,1496.0,2169.0
2016-11-01 19:00:00+00:00,22968.0,5991.0,0.0,374.0,334.0,7892.0,825.0,0.0,1432.0,2334.0
2016-11-01 19:30:00+00:00,22625.0,5523.0,0.0,441.0,306.0,7885.0,801.0,0.0,1281.0,2401.0
2016-11-01 20:00:00+00:00,22577.0,5323.0,0.0,378.0,271.0,7889.0,826.0,0.0,1245.0,2362.0
2016-11-01 20:30:00+00:00,21951.0,4872.0,0.0,380.0,226.0,7885.0,826.0,0.0,1210.0,2324.0
2016-11-01 21:00:00+00:00,21996.0,4057.0,0.0,366.0,134.0,7878.0,827.0,0.0,1255.0,2424.0
2016-11-01 21:30:00+00:00,20256.0,3512.0,0.0,339.0,116.0,7867.0,824.0,0.0,1229.0,2638.0
2016-11-01 22:00:00+00:00,19546.0,2850.0,0.0,386.0,113.0,7870.0,826.0,0.0,1181.0,2682.0
2016-11-01 22:30:00+00:00,17114.0,2750.0,0.0,342.0,114.0,7878.0,826.0,0.0,81.0,1024.0
2016-11-01 23:00:00+00:00,15310.0,2517.0,0.0,86.0,108.0,7868.0,825.0,0.0,81.0,1052.0
2016-11-01 23:30:00+00:00,13735.0,2402.0,0.0,0.0,103.0,7860.0,823.0,0.0,81.0,1052.0
2016-11-02 00:00:00+00:00,13125.0,2297.0,0.0,0.0,102.0,7859.0,825.0,0.0,89.0,1080.0
2016-11-02 00:30:00+00:00,12945.0,2312.0,0.0,0.0,83.0,7862.0,815.0,0.0,89.0,1080.0
2016-11-02 01:00:00+00:00,12598.0,2196.0,0.0,0.0,81.0,7863.0,822.0,0.0,94.0,1113.0
2016-11-02 01:30:00+00:00,11882.0,2205.0,0.0,0.0,79.0,7857.0,823.0,0.0,94.0,1113.0
2016-11-02 02:00:00+00:00,11434.0,2117.0,0.0,0.0,78.0,7861.0,821.0,0.0,92.0,1128.0
2016-11-02 02:30:00+00:00,11151.0,2048.0,0.0,0.0,77.0,7868.0,817.0,0.0,92.0,1128.0
2016-11-02 03:00:00+00:00,11618.0,2115.0,0.0,0.0,77.0,7865.0,816.0,0.0,90.0,1143.0
2016-11-02 03:30:00+00:00,11711.0,2206.0,0.0,0.0,77.0,7867.0,796.0,0.0,90.0,1143.0
2016-11-02 04:00:00+00:00,12024.0,2135.0,0.0,0.0,77.0,7863.0,794.0,0.0,89.0,1131.0
2016-11-02 04:30:00+00:00,12276.0,2134.0,0.0,0.0,76.0,7871.0,795.0,0.0,89.0,1131.0
2016-11-02 05:00:00+00:00,12697.0,2135.0,0.0,0.0,79.0,7861.0,790.0,0.0,91.0,1120.0
2016-11-02 05:30:00+00:00,13406.0,2197.0,0.0,38.0,80.0,7858.0,770.0,0.0,91.0,1120.0
2016-11-02 06:00:00+00:00,15014.0,2843.0,0.0,54.0,96.0,7864.0,793.0,0.0,92.0,1103.0
2016-11-02 06:30:00+00:00,17242.0,3060.0,0.0,147.0,96.0,7852.0,789.0,2.0,92.0,1103.0
2016-11-02 07:00:00+00:00,19904.0,3534.0,0.0,352.0,247.0,7859.0,839.0,152.0,1628.0,2581.0
2016-11-02 07:30:00+00:00,21735.0,4250.0,0.0,393.0,266.0,7855.0,839.0,689.0,1645.0,2482.0
2016-11-02 08:00:00+00:00,22267.0,4585.0,0.0,346.0,264.0,7860.0,839.0,1510.0,1537.0,2376.0
2016-11-02 08:30:00+00:00,21795.0,4818.0,0.0,346.0,265.0,7855.0,875.0,2370.0,1492.0,2209.0
2016-11-02 09:00:00+00:00,21878.0,4550.0,0.0,372.0,245.0,7860.0,873.0,3220.0,1465.0,2109.0
2016-11-02 09:30:00+00:00,22085.0,4645.0,0.0,345.0,231.0,7858.0,880.0,3850.0,1313.0,1981.0
2016-11-02 10:00:00+00:00,21734.0,4587.0,0.0,341.0,227.0,7875.0,868.0,4340.0,1254.0,1863.0
2016-11-02 10:30:00+00:00,21520.0,4352.0,0.0,340.0,214.0,7886.0,858.0,4740.0,1210.0,1876.0
2016-11-02 11:00:00+00:00,21634.0,4603.0,0.0,369.0,122.0,7884.0,825.0,4700.0,1171.0,1821.0
2016-11-02 11:30:00+00:00,21459.0,4605.0,0.0,409.0,119.0,7890.0,824.0,4690.0,1148.0,1736.0
2016-11-02 12:00:00+00:00,21467.0,4827.0,0.0,415.0,116.0,7884.0,872.0,4610.0,1139.0,1610.0
2016-11-02 12:30:00+00:00,21554.0,4999.0,0.0,421.0,119.0,7880.0,864.0,4370.0,1142.0,1510.0
2016-11-02 13:00:00+00:00,21147.0,5417.0,0.0,425.0,111.0,7877.0,849.0,4020.0,1158.0,1352.0
2016-11-02 13:30:00+00:00,21136.0,5703.0,0.0,455.0,105.0,7885.0,856.0,3640.0,1223.0,1295.0
2016-11-02 14:00:00+00:00,21040.0,6062.0,0.0,360.0,106.0,7889.0,870.0,3100.0,1164.0,1032.0
2016-11-02 14:30:00+00:00,21310.0,6347.0,0.0,391.0,106.0,7888.0,878.0,2310.0,1174.0,1004.0
2016-11-02 15:00:00+00:00,20595.0,6560.0,0.0,351.0,322.0,7893.0,877.0,1530.0,1012.0,904.0
2016-11-02 15:30:00+00:00,20586.0,7306.0,0.0,375.0,398.0,7888.0,886.0,852.0,815.0,847.0
2016-11-02 16:00:00+00:00,20326.0,7918.0,0.0,341.0,411.0,7889.0,891.0,543.0,840.0,740.0
2016-11-02 16:30:00+00:00,21259.0,8022.0,0.0,459.0,414.0,7886.0,891.0,233.0,1004.0,728.0
2016-11-02 17:00:00+00:00,23439.0,8175.0,0.0,743.0,851.0,7893.0,900.0,117.0,1061.0,689.0
2016-11-02 17:30:00+00:00,23711.0,8303.0,0.0,808.0,832.0,7892.0,906.0,0.0,1183.0,653.0
2016-11-02 18:00:00+00:00,23484.0,8155.0,0.0,764.0,810.0,7896.0,896.0,0.0,1230.0,626.0
2016-11-02 18:30:00+00:00,23570.0,7850.0,0.0,762.0,683.0,7890.0,898.0,0.0,1250.0,620.0
2016-11-02 19:00:00+00:00,23604.0,7891.0,0.0,470.0,294.0,7895.0,895.0,0.0,1295.0,548.0
2016-11-02 19:30:00+00:00,23620.0,7359.0,0.0,637.0,257.0,7887.0,900.0,0.0,1173.0,522.0
2016-11-02 20:00:00+00:00,23457.0,7005.0,0.0,736.0,253.0,7892.0,892.0,0.0,1232.0,461.0
2016-11-02 20:30:00+00:00,23054.0,6258.0,0.0,347.0,253.0,7891.0,887.0,0.0,1238.0,473.0
2016-11-02 21:00:00+00:00,22933.0,5620.0,0.0,627.0,134.0,7887.0,890.0,0.0,1183.0,415.0
2016-11-02 21:30:00+00:00,21843.0,5053.0,0.0,419.0,77.0,7885.0,890.0,0.0,1094.0,391.0
2016-11-02 22:00:00+00:00,21649.0,4207.0,0.0,457.0,78.0,7890.0,890.0,0.0,1059.0,398.0
2016-11-02 22:30:00+00:00,20860.0,3452.0,0.0,404.0,77.0,7887.0,903.0,0.0,1027.0,417.0
2016-11-02 23:00:00+00:00,18428.0,3057.0,0.0,50.0,71.0,7895.0,881.0,0.0,872.0,439.0
2016-11-02 23:30:00+00:00,17203.0,2941.0,0.0,0.0,70.0,7881.0,887.0,0.0,696.0,466.0
2016-11-03 00:00:00+00:00,16487.0,2712.0,0.0,0.0,69.0,7893.0,821.0,0.0,633.0,546.0
2016-11-03 00:30:00+00:00,16131.0,2776.0,0.0,0.0,69.0,7888.0,821.0,0.0,598.0,538.0
2016-11-03 01:00:00+00:00,15839.0,2868.0,0.0,0.0,44.0,7889.0,784.0,0.0,536.0,576.0
2016-11-03 01:30:00+00:00,14602.0,2990.0,0.0,0.0,41.0,7882.0,810.0,0.0,505.0,630.0
2016-11-03 02:00:00+00:00,13924.0,2981.0,0.0,0.0,40.0,7913.0,744.0,0.0,310.0,647.0
2016-11-03 02:30:00+00:00,13306.0,3006.0,0.0,0.0,40.0,7961.0,814.0,0.0,325.0,682.0
