,Biomass,Fossil Brown coal/Lignite,Fossil Gas,Fossil Oil,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Other,Other renewable,Waste,Wind Onshore
2016-06-01 00:00:00+02:00,113.0,569.0,536.0,0.0,14.0,15.0,1406.0,73.0,6.0,20.0,12.0
2016-06-01 00:15:00+02:00,114.0,549.0,529.0,0.0,14.0,15.0,1405.0,73.0,6.0,20.0,9.0
2016-06-01 00:30:00+02:00,115.0,542.0,483.0,0.0,13.0,15.0,1405.0,73.0,7.0,20.0,7.0
2016-06-01 00:45:00+02:00,116.0,540.0,465.0,0.0,12.0,15.0,1405.0,73.0,7.0,17.0,2.0
2016-06-01 01:00:00+02:00,117.0,546.0,589.0,0.0,12.0,15.0,1407.0,73.0,7.0,17.0,1.0
2016-06-01 01:15:00+02:00,117.0,538.0,561.0,0.0,12.0,15.0,1405.0,73.0,7.0,19.0,1.0
2016-06-01 01:30:00+02:00,114.0,538.0,474.0,0.0,13.0,15.0,1405.0,73.0,7.0,18.0,1.0
2016-06-01 01:45:00+02:00,118.0,537.0,416.0,0.0,13.0,15.0,1405.0,64.0,7.0,20.0,2.0
2016-06-01 02:00:00+02:00,119.0,544.0,504.0,0.0,13.0,15.0,1406.0,64.0,7.0,21.0,1.0
2016-06-01 02:15:00+02:00,119.0,537.0,487.0,0.0,13.0,15.0,1405.0,64.0,7.0,19.0,0.0
2016-06-01 02:30:00+02:00,113.0,540.0,473.0,0.0,13.0,15.0,1406.0,64.0,6.0,19.0,0.0
2016-06-01 02:45:00+02:00,106.0,543.0,467.0,0.0,13.0,15.0,1406.0,64.0,5.0,18.0,0.0
2016-06-01 03:00:00+02:00,94.0,541.0,473.0,0.0,12.0,15.0,1406.0,64.0,4.0,17.0,0.0
2016-06-01 03:15:00+02:00,80.0,526.0,490.0,0.0,12.0,14.0,1406.0,64.0,3.0,20.0,0.0
2016-06-01 03:30:00+02:00,78.0,527.0,478.0,0.0,12.0,14.0,1406.0,64.0,3.0,20.0,0.0
2016-06-01 03:45:00+02:00,79.0,529.0,470.0,0.0,12.0,14.0,1407.0,64.0,4.0,19.0,0.0
2016-06-01 04:00:00+02:00,78.0,529.0,445.0,0.0,12.0,14.0,1408.0,64.0,3.0,20.0,1.0
2016-06-01 04:15:00+02:00,78.0,530.0,454.0,0.0,12.0,14.0,1407.0,64.0,3.0,20.0,1.0
2016-06-01 04:30:00+02:00,78.0,530.0,457.0,0.0,13.0,14.0,1407.0,64.0,4.0,20.0,0.0
2016-06-01 04:45:00+02:00,78.0,520.0,457.0,0.0,13.0,15.0,1405.0,64.0,3.0,20.0,2.0
2016-06-01 05:00:00+02:00,81.0,498.0,368.0,0.0,13.0,15.0,1405.0,73.0,4.0,22.0,5.0
2016-06-01 05:15:00+02:00,87.0,485.0,420.0,0.0,13.0,15.0,1406.0,73.0,4.0,19.0,8.0
2016-06-01 05:30:00+02:00,94.0,492.0,490.0,0.0,13.0,15.0,1405.0,73.0,4.0,19.0,11.0
2016-06-01 05:45:00+02:00,101.0,503.0,572.0,0.0,13.0,15.0,1405.0,73.0,4.0,19.0,14.0
2016-06-01 06:00:00+02:00,109.0,509.0,338.0,0.0,13.0,15.0,1405.0,73.0,4.0,21.0,21.0
2016-06-01 06:15:00+02:00,113.0,524.0,362.0,0.0,14.0,15.0,1405.0,73.0,5.0,23.0,23.0
2016-06-01 06:30:00+02:00,114.0,531.0,489.0,0.0,14.0,15.0,1405.0,73.0,6.0,22.0,19.0
2016-06-01 06:45:00+02:00,114.0,523.0,593.0,0.0,14.0,15.0,1405.0,73.0,7.0,22.0,15.0
2016-06-01 07:00:00+02:00,115.0,519.0,469.0,0.0,14.0,15.0,1405.0,73.0,8.0,19.0,8.0
2016-06-01 07:15:00+02:00,117.0,544.0,447.0,0.0,14.0,21.0,1406.0,73.0,7.0,20.0,4.0
2016-06-01 07:30:00+02:00,117.0,540.0,469.0,0.0,14.0,21.0,1406.0,73.0,8.0,22.0,3.0
2016-06-01 07:45:00+02:00,116.0,540.0,475.0,0.0,14.0,21.0,1406.0,73.0,8.0,22.0,8.0
2016-06-01 08:00:00+02:00,116.0,533.0,421.0,0.0,14.0,21.0,1406.0,72.0,7.0,21.0,13.0
2016-06-01 08:15:00+02:00,116.0,544.0,442.0,0.0,14.0,21.0,1406.0,72.0,8.0,20.0,19.0
2016-06-01 08:30:00+02:00,116.0,538.0,474.0,0.0,14.0,21.0,1406.0,72.0,8.0,21.0,18.0
2016-06-01 08:45:00+02:00,117.0,517.0,524.0,0.0,14.0,21.0,1406.0,72.0,8.0,21.0,12.0
2016-06-01 09:00:00+02:00,117.0,530.0,451.0,0.0,14.0,21.0,1407.0,73.0,9.0,20.0,18.0
2016-06-01 09:15:00+02:00,117.0,514.0,454.0,0.0,14.0,21.0,1407.0,73.0,10.0,20.0,19.0
2016-06-01 09:30:00+02:00,117.0,533.0,480.0,0.0,14.0,21.0,1407.0,73.0,10.0,20.0,17.0
2016-06-01 09:45:00+02:00,118.0,538.0,465.0,0.0,14.0,21.0,1407.0,73.0,10.0,20.0,19.0
2016-06-01 10:00:00+02:00,118.0,542.0,440.0,0.0,14.0,21.0,1407.0,76.0,10.0,20.0,23.0
2016-06-01 10:15:00+02:00,118.0,540.0,459.0,0.0,14.0,21.0,1407.0,76.0,10.0,21.0,26.0
2016-06-01 10:30:00+02:00,118.0,542.0,454.0,0.0,14.0,21.0,1407.0,76.0,10.0,21.0,30.0
2016-06-01 10:45:00+02:00,118.0,542.0,432.0,0.0,14.0,21.0,1407.0,76.0,10.0,22.0,36.0
2016-06-01 11:00:00+02:00,119.0,549.0,431.0,0.0,14.0,21.0,1408.0,76.0,10.0,20.0,59.0
2016-06-01 11:15:00+02:00,118.0,547.0,412.0,0.0,14.0,21.0,1406.0,76.0,10.0,22.0,69.0
2016-06-01 11:30:00+02:00,118.0,544.0,446.0,0.0,14.0,21.0,1406.0,76.0,10.0,21.0,35.0
2016-06-01 11:45:00+02:00,117.0,544.0,481.0,0.0,14.0,21.0,1405.0,76.0,10.0,21.0,36.0
2016-06-01 12:00:00+02:00,119.0,543.0,462.0,0.0,14.0,21.0,1406.0,73.0,10.0,21.0,36.0
2016-06-01 12:15:00+02:00,119.0,547.0,439.0,0.0,14.0,21.0,1405.0,73.0,10.0,21.0,34.0
2016-06-01 12:30:00+02:00,119.0,557.0,454.0,0.0,14.0,21.0,1406.0,74.0,10.0,19.0,32.0
2016-06-01 12:45:00+02:00,119.0,558.0,457.0,0.0,14.0,21.0,1405.0,74.0,10.0,20.0,28.0
2016-06-01 13:00:00+02:00,118.0,565.0,505.0,0.0,13.0,21.0,1407.0,72.0,10.0,20.0,27.0
2016-06-01 13:15:00+02:00,119.0,560.0,504.0,0.0,13.0,21.0,1406.0,72.0,10.0,20.0,24.0
2016-06-01 13:30:00+02:00,120.0,563.0,462.0,0.0,13.0,20.0,1405.0,72.0,10.0,20.0,26.0
