,Biomass,Fossil Brown coal/Lignite,Fossil Coal-derived gas,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Wind Onshore
2016-02-01 00:00:00+01:00,54.050000000000004,2393.5800000000004,24.5,306.74,5903.18,147.333,0.0,3.672,0.0,33.022
2016-02-01 01:00:00+01:00,54.28,2386.2000000000003,24.99,306.74,5944.18,147.333,0.0,3.696,0.0,29.974999999999998
2016-02-01 02:00:00+01:00,54.28,2352.5800000000004,26.46,306.25,5875.3,147.333,0.0,3.696,0.0,30.052
2016-02-01 03:00:00+01:00,54.28,2415.7200000000003,26.46,306.25,5883.5,146.6,0.0,3.696,0.0,29.006999999999998
2016-02-01 04:00:00+01:00,54.28,2469.84,26.95,306.74,6271.360000000001,147.333,0.0,3.696,0.0,28.391
2016-02-01 05:00:00+01:00,54.28,2806.0400000000004,26.95,306.25,6749.42,148.066,0.0,3.8160000000000003,0.0,25.927
2016-02-01 06:00:00+01:00,54.510000000000005,3929.4400000000005,26.95,320.95,7384.920000000001,147.333,0.0,3.888,0.0,23.671999999999997
2016-02-01 07:00:00+01:00,55.43,4537.88,26.95,340.55,8369.74,146.6,0.0,3.936,0.0,21.889999999999997
2016-02-01 08:00:00+01:00,55.43,4572.320000000001,26.46,332.21999999999997,8758.42,148.799,0.0,4.08,0.0,22.616
2016-02-01 09:00:00+01:00,55.43,4693.68,24.99,317.52,9157.76,149.532,4.056,4.5840000000000005,0.0,19.436999999999998
2016-02-01 10:00:00+01:00,55.43,4689.58,28.419999999999998,321.44,9352.1,150.998,3.2640000000000002,4.824,0.0,17.302999999999997
2016-02-01 11:00:00+01:00,55.43,4701.88,28.91,321.93,9872.800000000001,150.265,2.496,5.064,0.0,15.883999999999999
2016-02-01 12:00:00+01:00,55.43,4774.04,30.38,321.93,10116.34,148.799,2.328,5.112,0.0,14.399
2016-02-01 13:00:00+01:00,55.43,4859.320000000001,30.38,321.44,10154.060000000001,149.532,2.2800000000000002,5.112,0.0,15.014999999999999
2016-02-01 14:00:00+01:00,55.43,4968.38,28.91,320.95,9933.480000000001,146.6,1.776,5.112,0.0,14.52
2016-02-01 15:00:00+01:00,55.43,4943.780000000001,29.4,318.01,9495.6,145.867,6.312,5.112,0.0,16.511
2016-02-01 16:00:00+01:00,55.660000000000004,4811.76,30.38,318.01,9313.560000000001,145.134,10.056000000000001,5.184,1.2,24.607
2016-02-01 17:00:00+01:00,55.660000000000004,4787.160000000001,30.38,317.52,9329.960000000001,147.333,18.888,5.208,1.368,33.451
2016-02-01 18:00:00+01:00,55.43,4154.12,29.89,352.31,9076.58,148.799,19.248,5.304,1.3920000000000001,41.954
2016-02-01 19:00:00+01:00,55.660000000000004,3735.92,29.4,386.61,8910.12,150.998,15.936,5.448,1.3920000000000001,46.827
2016-02-01 20:00:00+01:00,55.660000000000004,3526.82,29.4,364.07,8524.720000000001,153.197,14.592,5.472,0.168,48.939
2016-02-01 21:00:00+01:00,55.43,3479.26,30.38,355.74,7383.280000000001,151.731,8.496,5.136,0.0,49.510999999999996
2016-02-01 22:00:00+01:00,54.28,2941.34,29.89,354.27,6683.820000000001,146.6,0.504,3.96,0.0,50.138
2016-02-01 23:00:00+01:00,54.050000000000004,2737.98,30.38,350.34999999999997,5954.84,148.066,0.0,3.744,0.0,50.797999999999995
2016-02-02 00:00:00+01:00,54.28,2860.1600000000003,31.849999999999998,295.46999999999997,5594.860000000001,146.6,0.0,3.72,0.0,51.105999999999995
2016-02-02 01:00:00+01:00,54.28,2947.0800000000004,30.38,282.73,5612.900000000001,148.066,0.0,3.72,0.0,50.995999999999995
2016-02-02 02:00:00+01:00,54.28,2929.0400000000004,30.87,282.73,5558.780000000001,147.333,0.0,3.72,0.0,50.985
2016-02-02 03:00:00+01:00,54.510000000000005,3069.26,30.87,283.21999999999997,5594.860000000001,147.333,0.0,3.72,0.0,50.028
2016-02-02 04:00:00+01:00,54.28,3451.38,31.36,283.21999999999997,5643.240000000001,148.799,0.0,3.72,0.0,50.138
2016-02-02 05:00:00+01:00,54.28,3453.84,30.87,283.21999999999997,5768.700000000001,148.799,0.0,3.84,0.0,50.259
2016-02-02 06:00:00+01:00,54.510000000000005,4100.820000000001,29.89,295.96,6353.360000000001,148.066,0.0,3.912,0.0,50.599999999999994
2016-02-02 07:00:00+01:00,55.660000000000004,4627.26,29.89,312.13,6844.540000000001,148.799,0.0,3.936,0.0,50.512
2016-02-02 08:00:00+01:00,56.81,4647.76,31.36,311.64,7420.18,149.532,0.0,4.416,0.0,49.159
2016-02-02 09:00:00+01:00,57.04,4630.54,30.87,313.11,7708.820000000001,148.799,0.0,4.824,0.0,49.379
2016-02-02 10:00:00+01:00,56.81,4649.400000000001,30.38,312.62,7596.4800000000005,148.066,0.0,5.16,0.0,50.028
2016-02-02 11:00:00+01:00,57.04,4411.6,30.38,319.48,7917.920000000001,145.867,0.0,5.208,0.0,49.159
2016-02-02 12:00:00+01:00,57.04,4195.12,30.87,338.09999999999997,8034.360000000001,146.6,0.864,5.4,0.0,48.29
2016-02-02 13:00:00+01:00,56.35,4253.34,29.89,382.2,8009.76,147.333,2.3040000000000003,5.4,0.0,47.927
2016-02-02 14:00:00+01:00,55.43,4199.22,29.89,396.40999999999997,7831.000000000001,147.333,2.016,5.208,0.0,47.872
2016-02-02 15:00:00+01:00,55.43,4233.660000000001,30.87,397.39,7779.34,147.333,5.304,4.872,0.0,46.254999999999995
2016-02-02 16:00:00+01:00,56.120000000000005,4455.88,30.38,400.33,7713.740000000001,145.867,9.84,4.68,0.0,46.134
2016-02-02 17:00:00+01:00,55.89,4560.84,30.38,402.29,7978.6,145.867,18.528,4.656,1.2,44.891
2016-02-02 18:00:00+01:00,55.43,4154.12,29.89,399.34999999999997,7849.040000000001,146.6,19.392,4.92,1.3920000000000001,45.254
2016-02-02 19:00:00+01:00,55.43,4169.700000000001,28.91,401.8,7542.360000000001,146.6,22.32,5.28,1.3920000000000001,45.583999999999996
2016-02-02 20:00:00+01:00,55.660000000000004,4413.240000000001,29.89,382.2,7361.960000000001,147.333,20.712,4.824,0.168,46.156
2016-02-02 21:00:00+01:00,55.43,3547.32,30.38,373.87,6971.64,148.066,6.984,4.5360000000000005,0.0,47.839
2016-02-02 22:00:00+01:00,54.28,2976.6000000000004,30.38,372.89,6303.34,149.532,1.1520000000000001,4.2,0.0,48.300999999999995
2016-02-02 23:00:00+01:00,54.28,2744.5400000000004,29.89,318.5,5748.200000000001,150.265,0.0,4.056,0.0,49.071
2016-02-03 00:00:00+01:00,54.28,2943.8,30.38,304.78,5772.8,149.532,0.0,4.2,0.0,50.544999999999995
2016-02-03 01:00:00+01:00,54.28,2791.28,30.87,303.8,5702.280000000001,149.532,0.0,4.224,0.0,50.556
2016-02-03 02:00:00+01:00,54.28,2747.0,31.36,304.29,5590.76,148.799,0.0,4.224,0.0,50.907999999999994
2016-02-03 03:00:00+01:00,54.510000000000005,2801.1200000000003,30.87,304.29,5673.580000000001,148.799,0.0,4.224,0.0,50.379999999999995
2016-02-03 04:00:00+01:00,54.050000000000004,2953.6400000000003,30.87,303.8,5896.620000000001,149.532,0.0,4.224,0.0,49.687
2016-02-03 05:00:00+01:00,54.28,2938.88,30.87,305.27,6066.360000000001,150.265,0.0,4.248,0.0,49.192
2016-02-03 06:00:00+01:00,54.510000000000005,3473.5200000000004,30.87,348.88,6536.22,150.998,0.0,4.128,0.0,48.983
2016-02-03 07:00:00+01:00,55.43,4203.320000000001,31.36,393.96,7024.9400000000005,151.731,0.0,4.632,0.0,48.696999999999996
2016-02-03 08:00:00+01:00,57.5,4198.400000000001,31.849999999999998,398.37,7676.02,150.265,0.0,4.728,0.0,48.443999999999996
