,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Nuclear,Other,Solar,Waste,Wind Offshore,Wind Onshore
2016-08-01 00:00:00+02:00,356.0,1497.0,0.0,0.0,17.0,17.0,4887.0,283.0,0.0,197.0,74.0,30.0
2016-08-01 01:00:00+02:00,292.0,1514.0,0.0,0.0,165.0,14.0,4892.0,268.0,0.0,200.0,54.0,48.0
2016-08-01 02:00:00+02:00,269.0,1502.0,0.0,0.0,224.0,12.0,4896.0,273.0,0.0,198.0,57.0,59.0
2016-08-01 03:00:00+02:00,271.0,1489.0,0.0,0.0,341.0,12.0,4899.0,266.0,0.0,198.0,12.0,77.0
2016-08-01 04:00:00+02:00,339.0,1577.0,0.0,0.0,267.0,12.0,4898.0,267.0,0.0,199.0,2.0,88.0
2016-08-01 05:00:00+02:00,357.0,1668.0,0.0,0.0,92.0,13.0,4899.0,272.0,0.0,197.0,4.0,94.0
2016-08-01 06:00:00+02:00,360.0,1870.0,0.0,0.0,26.0,13.0,4898.0,293.0,17.0,194.0,5.0,79.0
2016-08-01 07:00:00+02:00,363.0,2016.0,0.0,0.0,0.0,12.0,4896.0,458.0,200.0,183.0,7.0,93.0
2016-08-01 08:00:00+02:00,359.0,2088.0,0.0,0.0,0.0,9.0,4892.0,535.0,535.0,161.0,13.0,79.0
2016-08-01 09:00:00+02:00,357.0,2041.0,0.0,0.0,0.0,10.0,4889.0,559.0,974.0,158.0,18.0,54.0
2016-08-01 10:00:00+02:00,357.0,2110.0,0.0,0.0,19.0,15.0,4888.0,536.0,1338.0,164.0,9.0,69.0
2016-08-01 11:00:00+02:00,344.0,2058.0,0.0,0.0,121.0,17.0,4883.0,536.0,1412.0,159.0,12.0,111.0
2016-08-01 12:00:00+02:00,342.0,2177.0,0.0,0.0,229.0,13.0,4879.0,547.0,1416.0,160.0,18.0,105.0
2016-08-01 13:00:00+02:00,343.0,2179.0,0.0,0.0,210.0,13.0,4881.0,557.0,1399.0,165.0,11.0,109.0
2016-08-01 14:00:00+02:00,344.0,2210.0,0.0,0.0,129.0,14.0,4884.0,538.0,1330.0,163.0,15.0,99.0
2016-08-01 15:00:00+02:00,344.0,2130.0,0.0,0.0,7.0,15.0,4886.0,536.0,1227.0,163.0,30.0,84.0
2016-08-01 16:00:00+02:00,346.0,2331.0,0.0,0.0,14.0,14.0,4886.0,503.0,960.0,163.0,42.0,95.0
2016-08-01 17:00:00+02:00,345.0,2331.0,0.0,0.0,88.0,14.0,4888.0,501.0,598.0,169.0,64.0,93.0
2016-08-01 18:00:00+02:00,346.0,2359.0,0.0,0.0,136.0,13.0,4884.0,506.0,363.0,194.0,130.0,91.0
2016-08-01 19:00:00+02:00,346.0,2285.0,0.0,0.0,45.0,13.0,4886.0,425.0,195.0,197.0,141.0,73.0
2016-08-01 20:00:00+02:00,347.0,2141.0,0.0,0.0,153.0,13.0,4886.0,392.0,49.0,198.0,152.0,58.0
2016-08-01 21:00:00+02:00,347.0,2030.0,0.0,0.0,43.0,13.0,4884.0,338.0,1.0,195.0,249.0,70.0
2016-08-01 22:00:00+02:00,347.0,2006.0,0.0,0.0,0.0,13.0,4890.0,326.0,0.0,199.0,228.0,73.0
2016-08-01 23:00:00+02:00,344.0,1974.0,0.0,0.0,43.0,14.0,4890.0,308.0,0.0,195.0,211.0,60.0
2016-08-02 00:00:00+02:00,345.0,1993.0,0.0,0.0,99.0,14.0,4891.0,285.0,0.0,194.0,158.0,61.0
2016-08-02 01:00:00+02:00,344.0,1918.0,0.0,0.0,126.0,13.0,4890.0,320.0,0.0,196.0,110.0,68.0
2016-08-02 02:00:00+02:00,347.0,1835.0,0.0,0.0,295.0,14.0,4896.0,335.0,0.0,198.0,125.0,60.0
2016-08-02 03:00:00+02:00,347.0,1859.0,0.0,0.0,356.0,14.0,4902.0,322.0,0.0,199.0,202.0,83.0
2016-08-02 04:00:00+02:00,349.0,1974.0,0.0,0.0,295.0,16.0,4905.0,322.0,0.0,199.0,228.0,153.0
2016-08-02 05:00:00+02:00,347.0,2148.0,0.0,0.0,285.0,17.0,4905.0,311.0,0.0,200.0,458.0,245.0
2016-08-02 06:00:00+02:00,345.0,2291.0,0.0,0.0,167.0,18.0,4904.0,335.0,5.0,197.0,526.0,349.0
2016-08-02 07:00:00+02:00,344.0,2381.0,0.0,0.0,31.0,18.0,4902.0,544.0,46.0,197.0,433.0,414.0
2016-08-02 08:00:00+02:00,343.0,2425.0,0.0,0.0,80.0,18.0,4897.0,636.0,120.0,195.0,350.0,459.0
2016-08-02 09:00:00+02:00,344.0,2511.0,0.0,0.0,236.0,18.0,4892.0,666.0,229.0,192.0,237.0,456.0
2016-08-02 10:00:00+02:00,344.0,2508.0,0.0,0.0,347.0,18.0,4887.0,680.0,346.0,192.0,321.0,466.0
2016-08-02 11:00:00+02:00,344.0,2245.0,0.0,0.0,222.0,16.0,4885.0,676.0,456.0,193.0,458.0,531.0
2016-08-02 12:00:00+02:00,342.0,2220.0,0.0,0.0,67.0,16.0,4882.0,660.0,495.0,191.0,478.0,537.0
2016-08-02 13:00:00+02:00,343.0,2255.0,0.0,0.0,17.0,18.0,4878.0,660.0,519.0,189.0,468.0,588.0
2016-08-02 14:00:00+02:00,339.0,2188.0,0.0,0.0,87.0,20.0,4877.0,640.0,501.0,191.0,438.0,672.0
2016-08-02 15:00:00+02:00,338.0,2135.0,0.0,0.0,88.0,21.0,4876.0,619.0,455.0,195.0,508.0,676.0
2016-08-02 16:00:00+02:00,342.0,2168.0,0.0,0.0,0.0,20.0,4876.0,575.0,375.0,193.0,562.0,690.0
2016-08-02 17:00:00+02:00,346.0,2169.0,0.0,0.0,0.0,20.0,4875.0,555.0,238.0,192.0,595.0,685.0
2016-08-02 18:00:00+02:00,345.0,2274.0,0.0,0.0,234.0,20.0,4879.0,522.0,162.0,195.0,630.0,641.0
2016-08-02 19:00:00+02:00,342.0,2293.0,0.0,0.0,193.0,20.0,4875.0,492.0,87.0,194.0,627.0,647.0
2016-08-02 20:00:00+02:00,342.0,2441.0,0.0,0.0,118.0,20.0,4873.0,412.0,20.0,196.0,607.0,656.0
2016-08-02 21:00:00+02:00,343.0,2341.0,0.0,0.0,7.0,20.0,4874.0,396.0,0.0,195.0,610.0,670.0
2016-08-02 22:00:00+02:00,345.0,2234.0,0.0,0.0,0.0,20.0,4874.0,383.0,0.0,197.0,641.0,663.0
2016-08-02 23:00:00+02:00,345.0,1985.0,0.0,0.0,84.0,20.0,4873.0,376.0,0.0,193.0,623.0,646.0
2016-08-03 00:00:00+02:00,345.0,1817.0,0.0,0.0,8.0,20.0,4875.0,341.0,0.0,193.0,624.0,600.0
2016-08-03 01:00:00+02:00,346.0,1769.0,0.0,0.0,37.0,19.0,4874.0,295.0,0.0,195.0,628.0,579.0
2016-08-03 02:00:00+02:00,345.0,1797.0,0.0,0.0,290.0,19.0,4876.0,294.0,0.0,194.0,652.0,575.0
2016-08-03 03:00:00+02:00,344.0,1762.0,0.0,0.0,396.0,20.0,4877.0,294.0,0.0,197.0,658.0,577.0
2016-08-03 04:00:00+02:00,344.0,1796.0,0.0,0.0,515.0,20.0,4880.0,294.0,0.0,198.0,652.0,599.0
2016-08-03 05:00:00+02:00,341.0,1807.0,0.0,0.0,510.0,21.0,4879.0,326.0,0.0,195.0,655.0,581.0
